trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
20160309,002790.SZ,瑞尔特,26.27,10.01,0.0,123562.96,33.362,350567904.0,09:25:03,09:25:03,0,100.0,U
20160309,300502.SZ,新易盛,45.27,10.01,0.0,26012.74,34.7284,304997568.0,09:25:03,09:25:03,0,100.0,U
20160309,603027.SH,千禾味业,16.01,10.03,0.0,90229.13,46.468,297581088.0,09:25:33,09:25:33,0,100.0,U
20160309,002421.SZ,达实智能,14.94,10.01,6.77,52.3284,1.5777,107134736.0,09:33:06,09:33:06,0,63.541725,U
20160309,603901.SH,永创智能,25.69,10.02,9.76,78.9969,6.2353,80092432.0,09:45:16,09:45:16,0,63.23969,U
20160309,300109.SZ,新开源,46.75,10.0,15.88,45.7376,3.9308,147672688.0,10:12:14,10:12:14,0,53.8903,U
20160309,000020.SZ,深华发Ａ,25.3,10.0,14.35,24.1756,1.1139,51054916.0,09:46:22,09:46:22,0,53.123253,U
20160309,002654.SZ,万润科技,14.28,10.02,15.49,17.1726,2.9489,160541312.0,14:44:40,14:44:40,0,51.374702,U
20160309,600696.SH,匹凸匹,15.82,10.01,16.13,13.698,1.8103,97536216.0,14:32:41,14:32:41,0,50.330315,U
20160309,002162.SZ,悦心健康,9.47,9.99,14.05,28.9066,1.0011,59444384.0,10:06:08,10:06:17,1,48.890713,U
20160309,600083.SH,博信股份,18.29,9.98,13.29,10.5778,0.353,14650839.0,13:43:28,14:13:08,30,47.785427,U
20160309,002147.SZ,方圆支承,20.02,10.0,13.24,2.6572,0.304,13315302.0,14:27:42,14:28:33,1,47.04092,U
20160309,603398.SH,邦宝益智,62.88,10.01,13.8,4.3804,1.0218,15419497.0,13:23:25,14:17:09,5,46.689125,U
20160309,300216.SZ,千山药机,25.52,10.0,13.84,1.0705,0.1169,7985284.5,10:18:59,14:19:09,27,46.272896,U
20160309,000838.SZ,财信发展,17.16,10.0,18.33,1.8158,0.3576,38876084.0,14:42:01,14:51:38,3,41.869465,U
20160309,000901.SZ,航天科技,37.31,9.99,12.41,5.3082,0.591,71361720.0,09:42:51,15:00:20,27,8.150368,U
20160309,002664.SZ,信质电机,25.73,-10.0,0.0,4182.9082,5.3428,470434240.0,09:25:03,09:25:03,0,100.0,D
20160309,600771.SH,广誉远,28.78,-10.01,0.0,3655.8266,4.1385,290392544.0,09:25:33,09:25:33,0,100.0,D
20160309,603022.SH,新通联,52.24,-9.99,8.29,121.2916,13.5393,141458880.0,10:52:06,11:19:06,4,63.939156,D
20160309,600721.SH,*ST百花,13.82,-5.02,2.2,3.2648,0.0795,2729311.8,09:32:14,14:27:05,30,58.130455,D
20160309,601798.SH,蓝科高新,13.78,-9.99,3.72,13.0245,0.7804,38124576.0,10:36:54,13:49:39,28,57.621468,D
20160309,600706.SH,曲江文旅,18.59,-9.98,7.8,46.5516,4.0187,132913688.0,10:55:52,13:13:14,26,57.0561,D
20160309,000807.SZ,云铝股份,6.94,-9.99,4.15,2.5061,0.1305,13934146.0,10:59:25,14:35:58,50,56.107136,D
20160309,000975.SZ,银泰资源,11.84,-9.96,4.03,0.8956,0.0201,2445978.2,11:02:25,14:48:10,8,56.060562,D
20160309,000960.SZ,锡业股份,12.26,-9.99,4.55,1.238,0.1086,15331768.0,10:57:07,14:53:50,48,55.579227,D
20160309,002408.SZ,齐翔腾达,11.79,-10.0,4.96,4.204,0.1791,15733448.0,11:02:19,14:37:31,31,55.469357,D
20160309,000603.SZ,盛达矿业,18.27,-10.0,4.98,0.6847,0.0427,3436404.5,10:58:58,14:37:04,11,55.0906,D
20160309,000657.SZ,中钨高新,14.6,-9.99,5.55,1.6313,0.1344,4820321.5,11:22:59,14:50:05,41,54.61985,D
20160309,000703.SZ,恒逸石化,11.93,-9.96,5.06,0.0447,0.0008,110424.086,10:25:12,14:55:20,134,14.94451,D
20160309,600295.SH,鄂尔多斯,7.66,-9.99,5.64,2.4537,0.0743,3483002.0,14:16:18,14:58:05,4,14.609084,D
20160309,000933.SZ,神火股份,5.8,-9.94,8.54,0.1605,0.0108,1187149.9,14:29:37,14:55:35,1,11.476588,D
