trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
20160304,300502.SZ,新易盛,34.01,9.99,0.0,373246.07,75.3226,496973984.0,09:25:05,09:25:05,0,100.0,U
20160304,300495.SZ,美尚生态,96.48,10.0,0.0,540.6941,24.6315,396867104.0,09:25:05,09:25:05,0,83.92429,U
20160304,000088.SZ,盐 田 港,6.96,9.95,0.0,86.0938,0.9275,125367072.0,09:25:02,09:25:02,0,68.01328,U
20160304,000951.SZ,中国重汽,17.62,9.99,0.0,81.6775,0.8144,60190416.0,09:25:02,09:25:02,0,67.85871,U
20160304,002721.SZ,金一文化,21.35,9.99,0.26,21.4685,1.7361,96435688.0,09:25:02,09:35:53,5,61.973648,U
20160304,000029.SZ,深深房Ａ,13.02,9.97,3.29,1.1135,0.1415,16430342.0,09:25:02,14:50:02,31,61.828423,U
20160304,600760.SH,中航黑豹,11.29,10.04,12.28,86.1598,6.3645,247858544.0,09:57:37,09:57:37,0,61.435978,U
20160304,000815.SZ,*ST美利,22.3,4.99,3.3,3.4002,0.1181,8339374.5,09:25:02,13:49:35,27,57.045925,U
20160304,000022.SZ,深赤湾Ａ,18.01,10.02,6.17,28.7682,0.6872,57533792.0,09:30:14,13:20:51,2,56.74118,U
20160304,000676.SZ,智度投资,24.1,10.0,7.17,1.2403,0.1131,6841990.0,09:32:32,14:37:55,19,52.959686,U
20160304,600706.SH,曲江文旅,17.9,10.02,10.39,27.6688,2.7879,88782032.0,14:09:15,14:38:39,1,52.516273,U
20160304,002314.SZ,南山控股,7.02,10.03,10.97,28.0619,1.963,79925816.0,09:53:55,13:27:00,4,51.93434,U
20160304,000636.SZ,风华高科,8.5,9.96,8.67,2.4017,0.2434,15529806.0,09:37:18,14:38:43,50,51.58234,U
20160304,002234.SZ,民和股份,24.75,10.0,9.07,2.4989,0.1418,7242370.0,10:49:07,14:43:31,22,51.186977,U
20160304,600423.SH,柳化股份,7.22,10.06,10.06,6.9914,0.6929,19977320.0,11:00:12,13:43:22,8,50.673786,U
20160304,000039.SZ,中集集团,16.26,10.01,10.83,8.6969,0.4956,101204336.0,09:51:51,14:54:14,28,50.064465,U
20160304,603799.SH,华友钴业,19.0,10.02,10.13,0.9823,0.0939,4710708.0,09:50:11,14:54:37,14,49.972923,U
20160304,000885.SZ,同力水泥,14.18,10.01,14.58,11.5695,0.378,22874722.0,14:47:02,14:49:11,3,46.59585,U
20160304,601137.SH,博威合金,21.67,10.0,16.09,5.3195,0.2245,10460152.0,13:18:38,14:40:45,4,44.45318,U
20160304,600975.SH,新五丰,11.31,10.02,14.3,13.2733,1.0239,27140122.0,14:56:02,14:56:22,1,7.078528,U
20160304,000985.SZ,大庆华科,25.74,10.0,19.15,0.205,0.0091,303423.12,14:55:32,14:56:11,3,0.870959,U
20160304,600960.SH,渤海活塞,9.81,-10.0,0.0,344.719,4.4159,222146800.0,09:25:32,09:25:32,0,77.06516,D
20160304,603828.SH,柯利达,28.19,-9.99,4.76,1.1065,0.1372,1550562.8,11:14:09,14:53:17,29,60.35751,D
20160304,300342.SZ,天银机电,36.57,-9.99,3.25,34.0639,0.833,60926060.0,09:52:00,11:11:30,36,60.19804,D
20160304,002645.SZ,华宏科技,21.34,-10.0,5.36,5.317,0.4541,13927551.0,11:15:57,14:19:33,26,60.194405,D
20160304,002654.SZ,万润科技,13.45,-9.97,5.69,3.138,0.6191,31745820.0,10:51:55,14:07:30,72,59.654755,D
20160304,300100.SZ,双林股份,25.8,-10.01,5.93,5.575,0.3297,22856632.0,13:00:26,14:07:39,43,59.643982,D
20160304,600746.SH,江苏索普,8.31,-9.97,6.39,1.0343,0.0767,1941831.0,13:04:51,14:31:28,23,58.717262,D
20160304,300379.SZ,东方通,58.22,-10.0,8.78,6.4796,0.5678,20978180.0,14:25:00,14:25:00,0,56.89635,D
20160304,300411.SZ,金盾股份,26.33,-9.98,8.75,4.4766,0.4967,9921539.0,14:45:13,14:45:13,0,56.722496,D
20160304,002624.SZ,完美环球,30.65,-9.99,9.46,7.9414,0.2537,21271498.0,14:46:47,14:46:47,0,56.346817,D
20160304,002109.SZ,*ST兴化,5.66,-5.03,5.03,2.0984,0.083,1684274.5,11:28:06,14:51:35,26,55.18399,D
20160304,002061.SZ,*ST江化,5.62,-5.07,5.07,0.7339,0.0363,925349.8,11:23:39,14:54:29,56,55.005207,D
20160304,002103.SZ,广博股份,25.88,-9.98,10.78,7.2457,0.4259,18861344.0,14:29:31,14:29:31,0,54.965866,D
20160304,600242.SH,*ST中昌,10.04,-5.01,5.11,0.5281,0.0081,216864.0,11:30:01,14:52:57,30,54.94321,D
20160304,000403.SZ,ST生化,24.86,-5.01,6.08,1.0974,0.0329,1532295.9,11:24:12,14:50:05,19,54.031384,D
20160304,300326.SZ,凯利泰,18.88,-10.01,6.2,2.2556,0.0613,3546607.8,13:14:15,14:48:53,28,54.02863,D
20160304,000677.SZ,*ST海龙,6.28,-4.99,6.05,0.2193,0.004,219172.0,11:26:42,14:31:28,43,53.972134,D
20160304,300023.SZ,宝德股份,49.52,-10.0,7.65,8.6742,1.7476,43020600.0,10:50:28,11:10:30,7,53.3048,D
20160304,603988.SH,中电电机,48.28,-9.99,7.07,2.8007,0.5848,6324873.0,11:27:21,14:30:43,14,53.239315,D
20160304,300302.SZ,同有科技,40.05,-10.0,7.57,6.0286,0.4706,20024680.0,11:20:15,14:19:30,14,53.056393,D
20160304,002741.SZ,光华科技,26.75,-9.99,7.27,2.3317,0.631,22188350.0,14:30:25,14:31:25,3,52.99472,D
20160304,300491.SZ,通合科技,51.06,-9.99,8.2,5.2396,1.0948,11180353.0,11:21:39,14:21:15,8,52.378704,D
20160304,300429.SZ,强力新材,69.01,-10.0,7.76,0.3143,0.0225,309854.9,14:35:22,14:53:59,3,52.272552,D
