trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
20160303,000029.SZ,深深房Ａ,11.84,10.04,0.0,1162.4916,6.3173,666933820.0,09:25:01,09:25:01,0,100.0,U
20160303,600490.SH,鹏欣资源,8.0,10.04,0.0,5213.843,1.9738,233536800.0,09:25:32,09:25:32,0,100.0,U
20160303,603015.SH,弘讯科技,22.9,9.99,0.0,600.2516,2.0727,38018580.0,09:25:32,09:25:32,0,86.008804,U
20160303,300052.SZ,中青宝,21.93,9.98,2.01,59.3531,2.4831,142101952.0,09:30:19,09:30:19,0,74.04946,U
20160303,002145.SZ,中核钛白,17.59,10.01,0.0,247.5636,2.3886,176539408.0,09:25:04,09:25:04,0,73.66473,U
20160303,002133.SZ,广宇集团,6.69,10.03,0.0,166.205,2.5083,106525872.0,09:25:04,09:25:04,0,70.81718,U
20160303,000505.SZ,珠江控股,8.87,10.05,4.59,41.7847,1.2689,40569852.0,09:30:16,09:30:16,0,69.651924,U
20160303,300460.SZ,惠伦晶体,24.5,10.01,0.0,99.8373,3.3219,34247596.0,09:25:07,09:25:07,0,68.49431,U
20160303,000409.SZ,山东地矿,11.0,10.0,0.0,88.3626,1.2943,50932200.0,09:25:01,09:25:01,0,68.09269,U
20160303,600162.SH,香江控股,7.74,9.94,0.0,82.9837,0.6678,39686408.0,09:25:32,09:25:32,0,67.90443,U
20160303,000657.SZ,中钨高新,15.29,10.0,0.0,80.6695,1.6512,61999008.0,09:25:04,09:25:04,0,67.82343,U
20160303,300385.SZ,雪浪环境,32.14,9.99,10.13,90.7669,4.3369,66780296.0,09:53:08,09:53:08,0,64.163536,U
20160303,600533.SH,栖霞建设,7.4,9.96,2.67,13.6355,1.5709,122062256.0,09:25:32,14:14:15,3,63.772095,U
20160303,000982.SZ,中银绒业,8.22,10.04,2.01,1.2397,0.2837,30178292.0,09:25:04,14:29:07,42,63.12816,U
20160303,601118.SH,海南橡胶,5.96,9.96,6.27,31.948,0.4003,93781792.0,09:31:08,09:31:08,0,61.94481,U
20160303,000626.SZ,如意集团,71.48,10.0,5.59,23.8196,1.2911,186704192.0,09:46:41,09:48:05,1,61.85652,U
20160303,000155.SZ,*ST川化,8.1,5.06,4.28,9.9663,0.3452,13141813.0,09:25:04,13:41:11,6,61.73389,U
20160303,600071.SH,*ST光学,21.06,4.99,4.74,8.755,0.0845,4226742.0,09:42:29,14:48:15,24,61.13972,U
20160303,002160.SZ,常铝股份,9.79,10.0,10.0,57.1487,1.2528,39824456.0,09:47:02,09:47:02,0,60.77751,U
20160303,002182.SZ,云海金属,13.31,10.0,9.59,48.4423,2.1931,64407744.0,09:46:41,09:46:41,0,60.36388,U
20160303,300023.SZ,宝德股份,55.02,10.0,10.12,3.3661,0.7228,19770226.0,11:25:07,11:25:07,0,60.252754,U
20160303,600698.SH,湖南天雁,5.63,9.96,9.96,48.4454,1.5503,37563760.0,10:28:51,10:28:51,0,59.96205,U
20160303,002738.SZ,中矿资源,27.75,9.99,10.46,51.0092,1.7566,28609612.0,09:41:26,09:41:26,0,59.728756,U
20160303,300441.SZ,鲍斯股份,37.09,9.99,10.2,43.8064,4.5414,71148672.0,09:40:08,09:40:08,0,59.407707,U
20160303,002203.SZ,海亮股份,7.94,9.97,9.97,43.2503,0.4515,52610712.0,10:00:06,10:00:06,0,59.3776,U
20160303,000058.SZ,深 赛 格,11.2,10.02,11.3,53.6248,1.5988,96395720.0,09:41:44,09:41:44,0,59.142418,U
20160303,002356.SZ,浩宁达,24.23,9.99,3.31,12.7499,0.2627,15275803.0,09:25:04,09:53:08,7,57.978123,U
20160303,601519.SH,大智慧,9.77,10.02,10.81,37.3399,0.7117,138207360.0,10:25:01,10:25:01,0,57.959576,U
20160303,002055.SZ,得润电子,28.8,10.01,9.97,27.1476,1.0705,124242448.0,10:44:17,10:44:17,0,57.798286,U
