trade_date,ts_code,name,close,pct_chg,amp,fc_ratio,fl_ratio,fd_amount,first_time,last_time,open_times,strth,limit
20160310,002790.SZ,瑞尔特,28.9,10.01,0.0,40819.324,21.124,244193440.0,09:25:01,09:25:01,0,100.0,U
20160310,603027.SH,千禾味业,17.61,9.99,0.0,36727.2,34.4318,242537248.0,09:25:28,09:25:28,0,100.0,U
20160310,300502.SZ,新易盛,49.8,10.01,0.0,35904.404,33.6187,324797344.0,09:25:04,09:25:04,0,100.0,U
20160310,300503.SZ,昊志机电,12.23,9.98,0.0,803726.86,83.5876,255569072.0,09:25:04,09:25:04,0,100.0,U
20160310,603520.SH,司太立,19.25,10.0,0.0,118882.73,34.2146,197589040.0,09:25:28,09:25:28,0,100.0,U
20160310,300222.SZ,科大智能,17.67,10.02,0.0,131.5678,3.8319,178281760.0,09:25:04,09:25:04,0,69.60487,U
20160310,600346.SH,大橡塑,7.57,10.03,6.1,70.5848,1.5224,76959888.0,09:32:19,09:32:19,0,66.0346,U
20160310,002689.SZ,远大智能,7.8,10.01,9.17,81.9599,1.6419,120671240.0,09:39:47,09:39:47,0,64.108086,U
20160310,300407.SZ,凯发电气,28.77,10.02,9.29,28.5072,1.6548,29340998.0,13:27:31,14:45:17,1,53.64346,U
20160310,002229.SZ,鸿博股份,21.99,10.01,11.91,14.8015,2.1987,99424928.0,13:00:03,14:39:56,12,49.680088,U
20160310,300461.SZ,田中精机,43.79,10.0,12.01,29.0296,2.5098,18332114.0,14:55:14,14:55:14,0,16.018448,U
20160310,000066.SZ,长城电脑,19.39,-9.98,0.0,27925.137,10.0491,2579014140.0,09:25:01,09:25:01,0,100.0,D
20160310,000748.SZ,长城信息,31.39,-10.01,0.0,85240.35,13.1249,3304482820.0,09:25:04,09:25:04,0,100.0,D
20160310,600452.SH,涪陵电力,29.6,-10.0,0.0,6841.9136,8.035,380536288.0,09:25:28,09:25:28,0,100.0,D
20160310,300324.SZ,旋极信息,44.33,-9.99,0.0,12803.683,4.8348,593128700.0,09:25:04,09:25:04,0,100.0,D
20160310,600771.SH,广誉远,25.9,-10.01,1.91,24.7254,1.296,81837728.0,09:25:28,09:49:12,8,65.62734,D
20160310,002664.SZ,信质电机,23.16,-9.99,3.85,4.9122,0.4549,36056276.0,09:25:01,14:18:46,11,61.663967,D
20160310,002417.SZ,*ST元达,14.3,-4.98,4.98,1.3937,0.045,1256440.9,09:50:56,14:44:11,6,55.161617,D
20160310,600644.SH,乐山电力,7.34,-9.94,5.15,2.6189,0.1666,3991360.0,14:34:54,14:43:15,8,55.12022,D
20160310,600163.SH,*ST闽能,5.65,-5.04,6.55,12.1937,0.1615,6583267.0,14:17:51,14:34:48,8,54.67745,D
20160310,000155.SZ,*ST川化,8.12,-5.03,6.67,3.1052,0.0674,2573918.2,10:13:06,14:49:11,9,53.64389,D
20160310,300113.SZ,顺网科技,69.88,-9.99,7.37,1.0193,0.0719,9064134.0,14:43:23,14:50:23,10,52.73552,D
20160310,600699.SH,均胜电子,28.13,-9.98,9.02,1.6317,0.1027,18386274.0,09:49:02,14:42:00,22,51.148304,D
20160310,603022.SH,新通联,47.02,-9.99,9.92,13.7868,1.9639,18468468.0,14:53:01,14:56:07,8,16.556871,D
20160310,000912.SZ,*ST天化,5.57,-4.95,4.61,0.4998,0.0077,250650.0,10:03:57,14:55:35,16,15.440364,D
20160310,000815.SZ,*ST美利,22.8,-5.0,5.83,0.0526,0.0015,110488.8,11:29:01,14:56:57,23,14.175337,D
