ts_code,trade_date,open,ts_date_id,label_final,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma5_5,ma10_5,ma13_5,ma21_5,ma30_5,ma_v_5_5,ma_v_10_5,ma_v_13_5,ma_v_21_5,ma_v_30_5,ts_code_id,trade_date_id,name,area,industry,market,exchange,list_date,is_hs,is_ST,month,weekday,U-D,open_transform,high_transform,low_transform,pre_close_transform,amount_index_000001,pre_close_index_000001,amount_index_000001_shift_1,amount_index_000001_shift_2,amount_index_000001_shift_3,amount_index_000001_shift_4,amount_index_000001_shift_5,pre_close_index_000001_shift_1,pre_close_index_000001_shift_2,pre_close_index_000001_shift_3,pre_close_index_000001_shift_4,pre_close_index_000001_shift_5,amount_shift_1,amount_shift_2,amount_shift_3,amount_shift_4,amount_shift_5,pre_close_shift_1,pre_close_shift_2,pre_close_shift_3,pre_close_shift_4,pre_close_shift_5
000002.SZ,20120227,6.4932,100010033,0,6.5695,6.2258,6.5008,6.2563,0.2444999999999995,3.9081,0.5848705621626332,987203.9456,1.2181,1.67,6.209,849492.974,6.0684,742364.265,6.0277,868828.3008,5.9551,784555.8495,5.8907,746910.383,,,,,-0.04741982826970756,-0.032497362779460276,-0.026096282173498683,-0.018209486030844917,,-0.33728813819735254,0.11339461721957497,-0.13821096895085264,-0.08442305768421791,,1.0,32.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,2.0,4.0,,0.03096368070661144,0.08257530815371435,0.025937644189572208,0.03096368070661144,121550205.544,2409.554,0.15246580473611263,0.11419661136796977,0.6307032052188362,0.4767915917814295,0.8665085762281711,0.002482539637633295,0.011809710971979127,0.019443669965734378,0.022218488949300053,0.02235771322861772,0.582554869990656,0.0017626726148290478,2.313330684901235,0.7333149896479625,1.8458201741185225,0.0,0.034082081287912736,0.045976627154631994,0.05133763527592934,0.05133763527592934
000002.SZ,20120228,6.5695,100010034,0,6.6612,6.4932,6.5543,6.5008,0.0534999999999996,0.823,0.41424333524807927,925759.6607,1.1105,1.26,6.3236,920284.864,6.1356,758406.961,6.0859,888222.7015,5.9799,792922.8619,5.9205,754461.5233,,,,,-0.06320090118869473,-0.041079155001272544,-0.033207137157699906,-0.020112589559877117,,-0.5427326660087026,0.11497010361674807,-0.13864592144800986,-0.07293934731795466,,1.0,33.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,2.0,0.0,,0.05828280852728335,0.08566399374144336,0.05828280852728335,0.05952148119173345,144685593.339,2439.628,0.190336064768111,0.3718216107893985,0.32626840975371346,0.9410848361049348,0.7578782918437413,0.012481147963482066,0.014994672545657872,0.024438257685508422,0.03216749725101189,0.03497694916088332,-0.062240720546001806,0.4840555145788533,-0.06058775794480643,2.107106595665805,0.6254322157590877,0.039080606748397535,0.039080606748397535,0.0744946364522901,0.08685402838847739,0.09242454795993812
000002.SZ,20120229,6.4168,100010035,0,6.6077,6.4779,6.5084,6.5543,-0.0458999999999996,-0.7003,-0.06057222327599542,593752.6921,0.7201,0.76,6.4152,983466.886,6.1983,740329.025,6.1341,844688.5369,6.0152,775895.9938,5.9457,741711.819,,,,,-0.07254275826325372,-0.04441673547104308,-0.03890319084072899,-0.022645358721523366,-0.023268221323466173,-0.9780457844178423,0.09111800124336757,-0.08638984810848924,-0.04708325388294534,-0.06960944817437417,1.0,34.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,2.0,1.0,,0.05988738847748576,0.0660503686494685,0.045109142829485555,0.05743510317345077,107000289.102,2447.057,-0.2604634184186044,-0.11970293572834044,0.014512264582675587,-0.019175993991345033,0.43550324425252707,0.0030451363896461395,0.015564291150976363,0.018085469758323622,0.027557811902932255,0.035310588057100925,-0.35863192434735996,-0.3985511355111829,-0.04817417045287236,-0.3974909780685284,0.9927989781098028,0.008229756337681464,0.04763198695714706,0.04763198695714706,0.08333746549643808,0.0957985722167421
000002.SZ,20120301,6.2945,100010036,0,6.4244,6.264,6.3251,6.5084,-0.1833,-2.8164,0.15557321932680926,746346.8035,0.9282,0.91,6.429,920218.74,6.2334,775802.619,6.1594,776015.1554,6.0381,801680.1533,5.9666,755497.2203,,,,,-0.06477417645207782,-0.04227000635387749,-0.039052615597429036,-0.02267877104434126,-0.023009395789040512,-0.45745710894185126,0.0913302126483925,0.055768876657183566,-0.05937886669479315,-0.05214347696288986,1.0,35.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,2.0,2.0,,0.029422145217698318,0.030641383514614935,0.004909038406006453,0.044117175217377416,91908381.829,2451.857,-0.14104548127541378,-0.3647717114885266,-0.24386485882387052,-0.12858010603519782,-0.1575167879653151,0.001961539923262998,0.005012649469509209,0.01755636105270929,0.02008248505254854,0.029573407574440626,0.2569994434219763,-0.1938006858760075,-0.24397911209077722,0.19644453797540032,-0.2426464947754209,-0.0070030361747249305,0.0011690868816145784,0.0402953822546872,0.0402953822546872,0.0757508140361317
000002.SZ,20120302,6.3404,100010037,0,6.4702,6.2793,6.3404,6.3251,0.0152999999999998,0.2419,-0.14698316408072967,574590.821,0.7105,0.75,6.4458,905460.866,6.2724,804437.452,6.1946,758634.6677,6.065,810500.2857,5.9864,759708.2887,,,,,-0.05686178061977373,-0.042273180458624195,-0.03913575897874637,-0.02295535428157007,-0.022215391971039677,-0.28723741222804555,-0.0009995156913473636,0.09699429099528131,-0.05285069284814604,-0.046741104354656636,1.0,36.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,3.0,,0.003523372233913655,0.03153497863656654,0.001100057394298818,0.008401887634717133,71067886.558,2428.487,-0.2267529343490646,-0.3358159388686023,-0.5088115898900374,-0.4153207208500021,-0.32617712404186744,-0.009531550983601365,-0.0075887075781233175,-0.004566679838073705,0.007857470718647515,0.010359516838791395,-0.23012891821141165,-0.03227247868506968,-0.37933046189814396,-0.4179613811705576,-0.0788919492488308,-0.02816360395796202,-0.03496940939535872,-0.027027442776273686,0.010996915109569478,0.010996915109569478
000002.SZ,20120305,6.6536,100010038,0,6.6383,6.3404,6.5925,6.3404,0.2521000000000004,3.9761,0.10209262590810778,802286.9714,0.9744,1.04,6.4641,858373.294,6.3366,853933.134,6.2493,763623.0062,6.0996,835661.3205,6.0162,778004.1213,,,,,-0.041085521017877366,-0.044196163733438834,-0.03676360800968853,-0.024264915786468718,-0.021304768533451136,-0.010453670921120472,-0.1502885769966311,0.12108870590786357,-0.06513936647412635,-0.04162981129691963,1.0,37.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,4.0,,0.0005996906858567727,0.04761228419025981,0.0005996906858567727,0.0005996906858567727,96453866.915,2426.115,0.357207475647696,0.04945669802409432,-0.09856442702642065,-0.3333554178472524,-0.20646891148131677,-0.0009767398384262704,-0.010498980976459961,-0.008558035223535867,-0.005538959218372791,0.006873056175541073,0.396275300750062,0.07495197626313677,0.3512140358681164,-0.13337445402042886,-0.1873138524457696,0.002418934087998588,-0.02581279577161824,-0.03263506400378374,-0.024673886290918056,0.01344245001038943
000002.SZ,20120306,6.5008,100010039,0,6.7605,6.4855,6.5008,6.5925,-0.0917000000000003,-1.391,-0.058091898388858636,703574.3314,0.842,0.95,6.4534,806506.802,6.3885,863395.833,6.2898,784505.9862,6.1257,844079.9476,6.0452,793850.975,,,,,-0.020526282497311716,-0.04121846274203003,-0.03350367242314201,-0.024381678623388414,-0.02106241026940304,0.12363352528201521,-0.13843342347697674,0.11676881836598715,-0.06451710268186421,-0.05220869518661639,1.0,38.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,0.0,,0.041496438913673064,0.05822963136886605,0.01518353291069898,0.031932378492604,107604373.438,2460.693,0.11560455666154239,0.514106844167679,0.1707786743346559,0.005645632746133433,-0.25628826647666486,0.014252415899493814,0.013261755158664687,0.0036037990796364714,0.005572407998669595,0.00863451313069044,-0.12303906646738301,0.22447889121430992,-0.057309111393548044,0.18496192229727837,-0.2400032521745414,0.03976089836603376,0.04227601144645939,0.01292176264519702,0.0058282348992265655,0.014105956190007436
000002.SZ,20120307,6.4168,100010040,0,6.5848,6.4168,6.4397,6.5008,-0.0610999999999997,-0.9399,-0.3273925826024859,503980.9458,0.6163,0.74,6.4397,786455.998,6.4275,884961.442,6.3274,799535.3146,6.1552,847546.2219,6.0669,784284.391,,,,,-0.00381905474498077,-0.03697788103189593,-0.03151236530216328,-0.023274371591966964,-0.020384479539835507,0.20032284849090487,-0.19536234851794446,0.053455469474833726,-0.092345145061374,-0.05739772632637519,1.0,39.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,1.0,,0.011404122909373737,0.02447296771684173,-0.001664721898094116,0.011404122909373737,100674335.99,2445.002,-0.06440293481187344,0.04375634912304011,0.4165939197845366,0.09537709169234947,-0.05912089738346101,-0.006376658933073024,0.007784874171257411,0.006800530536090937,-0.002795840051030716,-0.0008397842796468724,-0.28368485985388525,-0.37181960599391584,-0.12288723143386242,-0.32473624401340395,-0.15119383456181554,-0.01390974592339785,0.025298088448678334,0.027778216945186632,-0.0011677217134779749,-0.008162580290801406
000002.SZ,20120308,6.4397,100010041,0,6.4932,6.3557,6.4397,6.4397,0.0,0.0,-0.4660320278072052,363145.975,0.446,0.55,6.4626,693314.14,6.4458,806766.44,6.3651,798353.0723,6.1934,829804.4276,6.0903,782459.731,,,,,-0.0052263182454502805,-0.034074501876985366,-0.033396110010715366,-0.025720011261820698,-0.02073207521871759,0.24657680846621313,-0.03991198307620047,-0.028785413203026668,-0.03508166465669701,-0.03568843137410016,1.0,40.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,2.0,,-0.004499053647336237,0.007353625616680577,-0.01397809426293098,-0.0009463526637500379,91730684.728,2410.445,-0.08883744972391344,-0.1475189920523646,-0.04896830306619342,0.29074732865647634,-0.0019334156195961556,-0.014133730769954294,-0.02042026372245544,-0.006458885914311407,-0.007429317101553319,-0.016890055170427888,-0.2794450305585343,-0.48385556608155705,-0.5473614953932181,-0.36799203584910734,-0.5134353449401489,-0.009398843219296042,-0.023177853621539634,0.01566147246230528,0.018118290619911187,-0.01055558969946527
000002.SZ,20120309,6.6077,100010042,0,6.6459,6.4397,6.5772,6.4397,0.1375000000000001,2.1352,-0.2668204660093759,499462.764,0.5986,0.83,6.51,671709.29,6.4779,788585.078,6.4109,787550.1415,6.2305,818267.7448,6.1112,772832.4117,,,,,-0.009959973936516738,-0.03276257891716086,-0.03491750879798526,-0.027287716405605893,-0.02084725377522392,0.2581575690097246,0.019706161070183574,-0.0381151495326003,-0.009583536535451685,-0.01727521365135794,1.0,41.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,3.0,,-0.005896972784389971,0.025934330570092184,-0.005896972784389971,-0.005896972784389971,93410826.914,2394.794,0.018316032317669546,-0.07214856700640644,-0.1319049223605962,-0.0315491757700257,0.314388698442094,-0.006492991957916606,-0.020534952527646227,-0.026780667072243608,-0.012909940377929289,-0.013874070563276728,0.37537739197026776,-0.008964985358380908,-0.29010661459728176,-0.37745123402860237,-0.13075053456170677,0.0,-0.009398843219296042,-0.023177853621539634,0.01566147246230528,0.018118290619911187
000002.SZ,20120312,6.5161,100010043,0,6.6459,6.4932,6.5695,6.5772,-0.0077000000000007,-0.1171,-0.4872768400876179,311082.8702,0.3754,0.54,6.5054,556005.062,6.4848,707189.178,6.4508,786243.7362,6.2633,775465.9581,6.129,755023.3297,,,,,-0.00638913383146914,-0.023387936748413996,-0.032243611284463895,-0.026837825431175882,-0.01874937668295587,0.352257268619077,0.17184478521476368,-0.02962290268409687,0.07203320403053162,0.029538136072596144,1.0,42.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,4.0,,0.018952010856156006,0.024842709104367172,0.0012953367875647612,0.01424870466321251,100411480.219,2420.276,0.07494477392267647,0.0946334971415542,-0.0026109511268701826,-0.06684573302352281,0.0410311523071194,0.01064058119404006,0.004078500028002994,-0.010112875163292347,-0.01642504774061631,-0.002406728452690801,-0.37716504087579994,-0.14336687829184938,-0.38274874716503615,-0.557853582320158,-0.6122548647933833,0.021351926331972013,0.021351926331972013,0.011752399704651808,-0.0023208191126279664,0.03734780140054264
000002.SZ,20120313,6.4397,100010044,0,6.5695,6.348,6.3786,6.5695,-0.1909,-2.9059,0.10402209273600738,623582.7787,0.7709,1.34,6.4809,542264.486,6.4672,674385.644,6.4603,750228.2892,6.2814,725717.6705,6.1494,744739.5553,,,,,-0.00426131961446677,-0.012319010722391867,-0.027107380202868223,-0.02541750330574457,-0.017236815986236952,0.32763805010041314,0.21891487284951955,0.043693353018292164,0.14022638191624298,0.06186478476013709,1.0,43.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,0.0,,0.00756123206333494,0.0158182830282038,-0.01843146956952007,0.0158182830282038,108158111.406,2439.462,0.07714885957367032,0.15787553733548781,0.17908322309716362,0.07433647654495952,0.005146054480016698,0.00792719508023058,0.01865212623716283,0.01203802617359028,-0.0022658468173032023,-0.008628057218027695,1.0045551794577727,0.24850704325978543,0.7171683610151539,0.237314195897126,-0.11369310836117294,-0.0011707109408259906,0.020156218457381473,0.020156218457381473,0.01056793010091062,-0.0034888130451271255
000002.SZ,20120314,6.5543,100010045,0,6.5237,6.4168,6.5084,6.3786,0.1298000000000003,2.0349,-0.3962512622914129,328990.4765,0.4024,0.72,6.4947,500944.822,6.4672,643700.41,6.4796,721662.5392,6.3113,700788.541,6.1715,745859.6863,,,,,-0.00854077053278875,-0.006176584986386596,-0.024054113854031618,-0.025360670652456518,-0.01724109512271499,0.36303515610036713,0.27262321333995476,0.0973975432704421,0.17315596141884004,0.0489933309153414,1.0,44.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,1.0,,-0.004252226620484886,0.008736392874814413,-0.0077931716971795795,-0.01369990103908963,102576931.855,2434.859,-0.05160204332756486,0.021565777451712714,0.09812679368997454,0.11824011953209895,0.01889851913390315,-0.0018868914539353619,0.006025345869644654,0.016730040245632842,0.010128420270945722,-0.004148462864243068,-0.47241891896717325,0.05756538856828377,-0.3413113044399042,-0.09405445978025775,-0.3472164389513315,-0.029058528046274464,-0.03019521985039238,-0.009488019628243645,-0.009488019628243645,-0.018797686438592223
000002.SZ,20120315,6.3327,100010046,0,6.5848,6.3098,6.3327,6.5084,-0.1756999999999999,-2.6996,0.484034449490247,817408.7778,0.9993,1.93,6.4733,607890.6,6.468,650602.37,6.4667,705429.0823,6.3327,705038.6038,6.1901,761344.367,,,,,-0.0016556803763191179,-0.0034441031369263357,-0.015962043015820705,-0.022491684696612592,-0.01638671329819551,0.12321043964284363,0.19356788068675732,0.1163946043725897,0.1503556978610655,0.02698587948163694,1.0,45.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,2.0,,0.013342609771181138,0.018058132343846702,-0.024458874458874444,0.006246134817563388,170736655.188,2455.795,0.6644741863536019,0.57858391727177,0.7003698662306242,0.82780370144021,0.8612818131061448,0.00859844450951786,0.006695328724120353,0.014675598981273307,0.025472337077844777,0.018813953440132383,1.4845970816422707,0.3108264142638357,1.627623878082632,0.6365760106993682,1.250909645356802,0.020349292948295922,-0.009300555597838453,-0.010460378276470294,0.010668198829137965,0.010668198829137965
000002.SZ,20120316,6.2869,100010047,0,6.3786,6.157,6.2716,6.3327,-0.0610999999999997,-0.9648,0.26344595907236995,690413.9192,0.8711,1.38,6.4122,660583.736,6.4611,666146.513,6.445,687665.0923,6.3469,719318.5719,6.2036,775641.315,,,,,0.015023041474654292,0.0025934330570092047,-0.005319065965777108,-0.018682288740871456,-0.015119780075926102,0.01656304917265623,0.15526360872884784,0.12683008222150133,0.12092517825468611,-0.003634556803616896,1.0,46.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,3.0,,-0.019872777081301956,-0.012768723591958096,-0.04706628902199316,-0.019872777081301956,112260876.485,2391.23,-0.34249106402261237,0.0944066512311848,0.03793303179637804,0.11800838151331071,0.2017972669094832,-0.02629087525628159,-0.017918491378761524,-0.019771572584446888,-0.012001110617136155,-0.0014882282150363876,-0.15536272921095615,1.0985832980487507,0.1071728450219948,1.2193890610438376,0.38231309511593536,-0.026995882244484046,-0.007195936412378831,-0.036045361138594974,-0.03717387338076999,-0.016615680854698233
000002.SZ,20120319,6.2793,100010048,0,6.3404,6.1876,6.3175,6.2716,0.0458999999999996,0.7319,-0.2634206862891412,373536.1335,0.4708,0.69,6.3618,679035.84,6.4336,617520.451,6.4303,669154.8723,6.3644,721937.7352,6.2159,769588.1293,,,,,0.022073969317797548,0.007895386133728055,0.0031779004154523756,-0.016141650567592123,-0.014178495676293175,-0.22127636312778737,0.12679595473108324,0.14892184002114023,0.06902717307043583,-0.019290529215550446,1.0,47.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,4.0,,-0.02280216364088536,-0.014486446157672282,-0.03823675702561559,-0.025180303407112647,102406003.302,2373.774,-0.08778546446069108,-0.4002107913544421,-0.0016663449560143124,-0.05318240147896025,0.019863496471219214,-0.00730000878209128,-0.03339896041811315,-0.025087695016426017,-0.02692724871303595,-0.01921351118632749,-0.4589678407225252,-0.5430240735787705,0.13540105316696002,-0.4009838849643652,0.2007608559733547,-0.009648333254378024,-0.03638375023047134,-0.01677484087417291,-0.04534591673643343,-0.046463540716414294
000002.SZ,20120320,6.2563,100010049,0,6.2945,6.2105,6.2793,6.3175,-0.0381999999999997,-0.6047,-0.36699356913259107,296420.3434,0.375,0.53,6.3419,602599.112,6.4114,572431.799,6.4268,628066.8938,6.38,717947.0886,6.2311,764251.9007,,,,,0.021447638445277698,0.008628154379020229,0.0051855177004164026,-0.01569713758079413,-0.013285849025921174,-0.1112642032766275,0.15118033117561439,0.16283229672699476,0.01070744480377096,-0.026200226993636618,1.0,48.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,0.0,,-0.02060392425991208,-0.01823314720653839,-0.03133480986991932,-0.014645787191565108,102981667.54,2404.736,0.005621391514541831,-0.0826575494111687,-0.3968391413864482,0.003945679381131479,-0.047859969064815204,0.01304336470110465,0.005648139242147287,-0.02079123053837971,-0.012371558270930698,-0.014235105937292778,-0.2064480064550435,-0.5706628514334274,-0.63736584258638,-0.09900023078631572,-0.524649567747917,0.007318706550162575,-0.0024002400240024165,-0.029331325671439996,-0.00957890446179408,-0.03835908364411292
000002.SZ,20120321,6.2793,100010050,0,6.3175,6.2258,6.2411,6.2793,-0.0381999999999997,-0.6083,-0.3896655057642513,273648.1129,0.3451,0.55,6.2884,591551.254,6.3916,546248.038,6.4191,600928.0731,6.3924,699603.3495,6.2512,748586.1973,,,,,0.0317643617103176,0.01168975754576937,0.00933699611087094,-0.012849967518577816,-0.012914202381916857,-0.18087108204504004,0.15139398777142318,0.16730044798201707,0.0016912255704248983,-0.003655528043787312,1.0,49.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,1.0,,-0.02116840853620376,-0.011593341260404358,-0.02594029663933926,-0.017569935540396816,94620915.242,2410.184,-0.0811868024447413,-0.07602179373255512,-0.15713364972129898,-0.4458078428571072,-0.07756146015603603,0.002265529355405467,0.01533844418213373,0.007926464622809257,-0.018572804326093942,-0.010134057043960134,-0.07682411483232902,-0.26741193593256485,-0.6036462978366905,-0.6652248907376487,-0.16821874052028976,-0.00604669568658485,0.0012277568722494766,-0.008432422189587363,-0.035200663757605534,-0.01556767942808759
000002.SZ,20120322,6.264,100010051,0,6.3175,6.2258,6.2487,6.2411,0.0076,0.1218,-0.3808338919576763,272839.3865,0.3437,0.56,6.2716,464869.668,6.3725,536380.134,6.3927,554081.5338,6.4019,697343.0095,6.2663,732308.318,,,,,0.031158759828835335,0.014764996907854107,0.011443239983299167,-0.010927408530326775,-0.012309978837175497,0.2352741299174555,0.1755638178815734,0.2145467947061984,0.010915138913702695,0.03813786541090938,1.0,50.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,2.0,,-0.014625343271871245,-0.008630835621812431,-0.023020792467634377,-0.02061985092193006,94949639.342,2376.839,0.0034741166808549442,-0.0779947381885249,-0.07281178563341496,-0.15420543367406442,-0.44388251463957806,-0.013835043299598808,-0.011600857640921888,0.0012911928431266224,-0.006018241658058855,-0.03215089207364626,-0.0029553516427702174,-0.07955242420112515,-0.2695769912711804,-0.6048176624014969,-0.6662142689067658,-0.0060834806427467695,-0.0120933913731697,-0.0048631928056636214,-0.014464604355172309,-0.041070001843771076
000002.SZ,20120323,6.2716,100010052,0,6.3709,6.2411,6.2869,6.2487,0.0381999999999997,0.6113,-0.3942524066276314,254809.9523,0.3194,0.66,6.2747,358257.72,6.3434,509420.728,6.3762,515261.5992,6.4033,654287.9105,6.2798,700546.671,,,,,0.021443498331305974,0.018216712324526804,0.010674941815360809,-0.008886227922292773,-0.012283190405570967,0.45766494014923803,0.23527224408063518,0.2507085135343579,0.09040592574751508,0.09681619912162619,1.0,51.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,3.0,,-0.012516946747800815,0.004335214553709345,-0.016126998139798784,-0.014928902481319098,76900869.341,2378.195,-0.1900878205128295,-0.1872740911000455,-0.2532567089076289,-0.24905897250754125,-0.31498067938855534,0.0005705056169139862,-0.01327243065259749,-0.011036970378453068,0.0018624350928101313,-0.005451169481814737,-0.06608076066759525,-0.06884082042577097,-0.14037630016455885,-0.31784389929709433,-0.6309316118724044,0.0012177340532918957,-0.004873154650996089,-0.0108903838543727,-0.0036513808278589065,-0.013264484343171101
000002.SZ,20120326,6.1876,100010053,0,6.3251,6.1876,6.2029,6.2869,-0.0840000000000005,-1.3361,-0.42421827994579875,236183.5311,0.2992,0.81,6.2518,325103.68,6.3068,502069.76,6.358,491711.6731,6.4008,631863.8405,6.2866,650541.0677,,,,,0.017290703888836405,0.0197090276050734,0.0112436433758923,-0.005719313682358185,-0.01137405685419642,0.5212275098763565,0.18695848989785116,0.2651750835947698,0.12476684665201297,0.15468931635975536,1.0,52.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,4.0,,-0.005581277351430151,0.00290162998668104,-0.018900234667343217,-0.003155324411746021,74138712.972,2375.772,-0.035918402388298465,-0.2191785720748335,-0.2164659073273097,-0.280078534917847,-0.27603157450289767,-0.0010188399185097224,-0.00044891555549198215,-0.014277748088942695,-0.012044565390961812,0.0008416976510822207,-0.07309926881533352,-0.1343495741953665,-0.13690787560333295,-0.2032141640788613,-0.3677090114763958,0.006113271560484547,0.007338449952732666,0.0012103259917506809,-0.004843688167787849,0.0024395688500541916
000002.SZ,20120327,6.1265,100010054,1,6.1952,6.0577,6.1265,6.2029,-0.0763999999999995,-1.2317,-0.22837875262774454,286312.713,0.3701,1.1,6.2212,324142.424,6.2816,463370.768,6.3339,486077.7723,6.3829,592863.6243,6.2948,632054.4577,,,,,0.01903215124804873,0.020245188258414752,0.014455094292649562,-0.0004545454545455089,-0.01022291409221498,0.46209276192892895,0.1905223140826948,0.22607324618070795,0.1742237920957564,0.17297626983840875,1.0,53.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,0.0,,-0.014964340295466172,-0.013754457463066775,-0.03564378502292417,-0.012528655119714792,54051832.906,2349.539,-0.270936454933959,-0.2971232527122804,-0.43073156169334986,-0.4287538567159445,-0.47513150449806746,-0.011041884490599148,-0.012049474496414275,-0.011485843172381355,-0.025161979334357865,-0.022953455181774492,0.2122467289168241,0.12363237940922445,0.04938189706712291,0.046280604553732264,-0.0340989767573423,-0.013361115971305494,-0.007329524541104666,-0.006120715899440912,-0.01216696128549368,-0.01814008705975469
000002.SZ,20120328,6.1188,100010055,1,6.18,6.1112,6.1265,6.1265,0.0,0.0,-0.4853855560688075,185329.2965,0.2384,0.71,6.1983,303525.566,6.2434,447538.41,6.2992,459318.9485,6.3626,552755.8976,6.3029,610522.615,,,,,0.01432796895871772,0.023186682520808577,0.018678630960726635,0.004661785870721594,-0.008270412080880519,0.48689895601167976,0.1807047735336671,0.23565070586481812,0.20990101320262472,0.18443244451736834,1.0,54.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,1.0,,-0.018723772303552585,-0.01015472338789771,-0.021174360124291264,-0.018723772303552585,65159971.554,2350.599,0.20550900960783033,-0.12110732784626313,-0.15267574850080792,-0.31374176873595394,-0.31135762756734553,0.00045115233243625465,-0.01059571373010532,-0.011603758312501709,-0.011039872704882317,-0.02472217888758702,-0.3527032224377686,-0.21531659876178386,-0.2726763816438264,-0.32073847959631013,-0.32274593624650577,-0.012316819552144897,-0.02551336906901654,-0.01955606766207376,-0.01836214769832245,-0.02433392257098722
000002.SZ,20120329,6.1112,100010056,1,6.2793,6.0883,6.1112,6.1265,-0.0152999999999998,-0.2497,0.06684740311424237,339168.5672,0.4338,1.38,6.1708,320937.522,6.2212,392903.595,6.264,463670.9415,6.3437,539597.9229,6.3075,606436.1947,,,,,0.016072453600357237,0.023742644174185954,0.020132338448542772,0.009091051094206446,-0.006574852783939471,0.3096182777836131,0.26749040448243,0.16317200048149297,0.2262087444070091,0.17188405512553523,1.0,55.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,2.0,,-0.016459846974860057,0.00933903426991585,-0.021362438114833047,-0.015222143637883297,78231139.045,2347.179,0.20060118473451974,0.44733554514329865,0.055199583442264326,0.017298500204220156,-0.17607755451057028,-0.001454948291903499,-0.0010044523627827106,-0.012035245806415703,-0.013041823736068773,-0.012478758552851016,0.8300860878733223,0.18460882734187217,0.43603817599117944,0.331064835335319,0.2431070585184737,0.0,-0.012316819552144897,-0.02551336906901654,-0.01955606766207376,-0.01836214769832245
000002.SZ,20120330,6.2487,100010057,1,6.4168,6.0806,6.2563,6.1112,0.1451000000000002,2.3743,1.0139644584466538,639203.0709,0.8058,2.43,6.1647,414940.9,6.2197,386599.31,6.2546,466290.9892,6.3404,533983.6629,6.3177,619061.0917,,,,,0.017530718600092487,0.01950058328341274,0.019070919983689334,0.009823059984695385,-0.0060352240517214705,-0.1582190050224181,0.24110015798179302,0.09504028647978467,0.18387050359537402,0.11631713156766965,1.0,56.0,万科A,深圳,全国地产,0.0,0.0,19910129.0,0.0,0.0,3.0,3.0,,-0.017444571281572965,0.03168963133270105,-0.02236442272135312,-0.017444571281572965,68018095.501,2284.881,-0.13054959532322888,0.04386318592283903,0.25838647542791615,-0.08255629516136295,-0.11550940732036845,-0.026541648506569045,-0.02795798007231361,-0.027519441047797185,-0.0382574590491007,-0.03923732074115045,0.8846176583429577,2.4490125574938446,1.232534714237436,1.7063829045275885,1.5085482930723033,-0.00249734758834569,-0.00249734758834569,-0.01478340776088595,-0.02794700090664715,-0.022004576952006045
