ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399007.SZ,20120313,3182.416,3149.439,3182.416,3140.482,3149.763,32.653,1.0367,33018368.03,39749465.5963
399007.SZ,20120314,3064.13,3196.992,3215.046,3049.217,3182.416,-118.286,-3.7169,57779501.46,67241860.218
399007.SZ,20120315,3039.581,3060.504,3082.113,3005.922,3064.13,-24.549,-0.8012,39340793.44,44029668.0598
399007.SZ,20120316,3104.787,3046.195,3105.02,3036.157,3039.581,65.206,2.1452,32474842.04,39145337.4586
399007.SZ,20120319,3124.321,3100.87,3124.321,3081.106,3104.787,19.534,0.6292,29915794.02,37066349.4124
399007.SZ,20120320,3060.724,3114.995,3114.995,3060.229,3124.321,-63.597,-2.0355,29705191.47,34678801.2504
399007.SZ,20120321,3061.404,3072.512,3092.908,3027.057,3060.724,0.68,0.0222,28268872.37,35502662.2089
399007.SZ,20120322,3046.58,3058.444,3068.387,3034.199,3061.404,-14.824,-0.4842,21844894.26,25161256.8069
399007.SZ,20120323,2994.879,3036.545,3039.209,2984.887,3046.58,-51.701,-1.697,21652782.83,25698917.2425
399007.SZ,20120326,2998.04,2990.11,3007.648,2976.391,2994.879,3.161,0.1055,17670256.01,20933849.5227
399007.SZ,20120327,2980.541,3007.86,3023.354,2978.034,2998.04,-17.499,-0.5837,18398454.91,23320080.935
399007.SZ,20120328,2873.222,2970.075,2970.075,2868.846,2980.541,-107.319,-3.6007,26036011.11,29245881.3536
399007.SZ,20120329,2834.802,2858.024,2875.865,2807.906,2873.222,-38.42,-1.3372,23272851.09,24829710.9862
399007.SZ,20120330,2832.291,2834.974,2854.663,2813.152,2834.802,-2.511,-0.0886,17125765.53,19629236.6577
399007.SZ,20120405,2920.965,2832.541,2925.599,2826.811,2832.291,88.674,3.1308,23058005.97,26413071.5991
399007.SZ,20120406,2939.089,2919.185,2950.75,2913.293,2920.965,18.124,0.6205,21754992.26,24755927.462
399007.SZ,20120409,2908.729,2928.217,2940.315,2901.402,2939.089,-30.36,-1.033,20031580.08,21820346.3287
399007.SZ,20120410,2938.629,2898.311,2938.629,2850.186,2908.729,29.9,1.0279,24036835.28,24242045.5698
399007.SZ,20120411,2945.354,2905.844,2971.713,2897.027,2938.629,6.725,0.2288,24716619.28,23978339.0035
399007.SZ,20120412,3005.47,2948.634,3005.47,2938.888,2945.354,60.116,2.041,31592885.63,32276982.4808
399007.SZ,20120413,3023.332,3019.324,3041.43,3009.59,3005.47,17.862,0.5943,34885085.9,38497855.1813
399007.SZ,20120416,3017.608,2998.836,3034.934,2991.619,3023.332,-5.724,-0.1893,30409862.67,29443335.8182
399007.SZ,20120417,2976.095,3015.555,3028.103,2975.793,3017.608,-41.513,-1.3757,29400801.14,28188798.7352
399007.SZ,20120418,3043.253,2984.98,3046.195,2976.621,2976.095,67.158,2.2566,32545802.98,35464793.4453
399007.SZ,20120419,3032.295,3040.425,3051.852,3018.475,3043.253,-10.958,-0.3601,27807956.47,30852302.892
399007.SZ,20120420,3058.033,3027.421,3063.044,3020.886,3032.295,25.738,0.8488,32522426.66,34062133.6139
399007.SZ,20120423,3024.89,3056.299,3060.529,3012.618,3058.033,-33.143,-1.0838,34550431.25,37020946.6507
399007.SZ,20120424,3011.382,3003.38,3047.553,2939.838,3024.89,-13.508,-0.4466,38739573.59,38752705.4928
399007.SZ,20120425,3044.569,3001.237,3050.407,2994.506,3011.382,33.187,1.1021,39709062.29,36857325.1993
399007.SZ,20120426,3045.6,3049.233,3065.05,3031.72,3044.569,1.031,0.0339,35299613.04,35755746.7922
399007.SZ,20120427,3031.13,3041.123,3049.007,3028.441,3045.6,-14.47,-0.4751,28292936.81,29564863.6728
399007.SZ,20120502,3095.294,3069.986,3113.119,3049.01,3031.13,64.164,2.1168,37773176.3,43525069.5093
399007.SZ,20120503,3110.843,3089.768,3111.715,3086.41,3095.294,15.549,0.5023,31741113.99,38050320.5207
399007.SZ,20120504,3140.149,3109.369,3142.387,3096.786,3110.843,29.306,0.9421,31024439.98,36318202.9308
399007.SZ,20120507,3159.716,3123.466,3159.716,3122.343,3140.149,19.567,0.6231,32314404.56,40004239.6185
399007.SZ,20120508,3146.246,3159.287,3159.287,3117.768,3159.716,-13.47,-0.4263,28785226.55,34903132.5203
399007.SZ,20120509,3084.628,3118.482,3118.482,3082.325,3146.246,-61.618,-1.9585,28985256.69,33676811.4991
399007.SZ,20120510,3091.066,3084.133,3106.112,3081.01,3084.628,6.438,0.2087,23579464.2,29316158.2491
399007.SZ,20120511,3074.038,3086.529,3109.518,3074.038,3091.066,-17.028,-0.5509,23842321.39,29483345.9836
399007.SZ,20120514,3055.116,3096.667,3102.64,3054.264,3074.038,-18.922,-0.6155,27916953.09,32881357.5944
399007.SZ,20120515,3060.164,3033.208,3060.164,3022.491,3055.116,5.048,0.1652,25376694.02,28612259.8663
399007.SZ,20120516,3006.428,3051.215,3054.667,3006.428,3060.164,-53.736,-1.756,23101962.86,26050642.6057
399007.SZ,20120517,3049.987,3008.474,3055.134,3000.127,3006.428,43.559,1.4489,24682040.47,27689084.1586
399007.SZ,20120518,3002.647,3029.202,3044.258,2994.847,3049.987,-47.34,-1.5521,23271464.9,27014800.9751
399007.SZ,20120521,3016.098,2998.724,3037.258,2984.601,3002.647,13.451,0.448,20493081.42,25370905.0384
399007.SZ,20120522,3068.648,3028.751,3068.648,3028.751,3016.098,52.55,1.7423,23614403.25,28772752.8141
399007.SZ,20120523,3064.823,3061.276,3083.102,3037.454,3068.648,-3.825,-0.1246,26553857.89,32959580.7154
399007.SZ,20120524,3030.094,3057.267,3075.466,3021.033,3064.823,-34.729,-1.1331,25710392.13,32756062.4351
399007.SZ,20120525,2998.343,3028.492,3035.788,2988.404,3030.094,-31.751,-1.0479,22639564.99,26434940.4024
399007.SZ,20120528,3053.896,2982.491,3053.905,2951.19,2998.343,55.553,1.8528,30830864.77,33931487.6471
399007.SZ,20120529,3094.677,3053.375,3105.665,3050.966,3053.896,40.781,1.3354,37649268.37,44934446.8159
399007.SZ,20120530,3089.683,3090.62,3107.251,3083.724,3094.677,-4.994,-0.1614,29377161.06,34424040.7034
399007.SZ,20120531,3089.945,3071.184,3107.179,3063.706,3089.683,0.262,0.0085,26531345.28,32044041.7732
399007.SZ,20120601,3088.603,3089.877,3114.183,3073.979,3089.945,-1.342,-0.0434,24223564.36,30904475.3897
399007.SZ,20120604,3004.498,3039.994,3068.156,3004.498,3088.603,-84.105,-2.7231,26361077.8,32465171.9744
399007.SZ,20120605,2997.457,3010.057,3023.406,2987.83,3004.498,-7.041,-0.2343,19838709.45,24586647.2571
399007.SZ,20120606,2988.221,3002.256,3014.572,2976.574,2997.457,-9.236,-0.3081,17957125.57,21838622.3118
399007.SZ,20120607,2973.17,3017.597,3024.156,2965.643,2988.221,-15.051,-0.5037,19355450.5,22343671.1383
399007.SZ,20120608,2959.939,2999.016,2999.491,2953.946,2973.17,-13.231,-0.445,21468289.8,24637316.0227
399007.SZ,20120611,3012.661,2964.739,3019.233,2957.408,2959.939,52.722,1.7812,21968654.09,25761401.2462
399007.SZ,20120612,2997.761,2997.55,3017.607,2988.803,3012.661,-14.9,-0.4946,20376253.79,22754041.624
399007.SZ,20120613,3045.962,3007.419,3045.962,2998.088,2997.761,48.201,1.6079,23131493.85,27537851.5804
399007.SZ,20120614,3025.954,3041.601,3059.566,3024.601,3045.962,-20.008,-0.6569,22435360.15,27659726.3738
399007.SZ,20120615,3022.107,3032.08,3043.701,2983.57,3025.954,-3.847,-0.1271,22372122.4,26463699.3485
399007.SZ,20120618,3049.204,3032.983,3058.685,3030.583,3022.107,27.097,0.8966,20267518.41,24090436.4732
399007.SZ,20120619,3016.783,3043.761,3043.761,3012.735,3049.204,-32.421,-1.0633,20164747.14,23913384.8224
399007.SZ,20120620,3007.069,3024.773,3031.544,3000.816,3016.783,-9.714,-0.322,16604021.4,19812663.161
399007.SZ,20120621,2968.174,2998.684,2998.684,2950.695,3007.069,-38.895,-1.2935,18769694.61,21909516.1606
399007.SZ,20120625,2889.712,2955.023,2955.023,2889.162,2968.174,-78.462,-2.6434,21794021.6,24229195.0957
399007.SZ,20120626,2890.723,2873.803,2901.504,2854.65,2889.712,1.011,0.035,19551390.88,21052269.4523
399007.SZ,20120627,2883.809,2888.184,2919.311,2882.058,2890.723,-6.914,-0.2392,18395492.07,20870991.0
399007.SZ,20120628,2858.839,2890.539,2902.555,2858.839,2883.809,-24.97,-0.8659,18830596.98,21243330.3859
399007.SZ,20120629,2894.752,2850.003,2894.752,2844.131,2858.839,35.913,1.2562,20182828.34,23081853.9046
399007.SZ,20120702,2920.388,2913.468,2936.096,2901.679,2894.752,25.636,0.8856,21145118.24,27610280.1784
399007.SZ,20120703,2925.969,2920.397,2952.184,2911.155,2920.388,5.581,0.1911,21793343.24,27350988.2419
399007.SZ,20120704,2914.617,2932.308,2940.17,2906.184,2925.969,-11.352,-0.388,19710038.36,24372054.9245
399007.SZ,20120705,2862.398,2900.539,2900.539,2849.904,2914.617,-52.219,-1.7916,19612414.38,22860925.6171
399007.SZ,20120706,2933.587,2877.48,2935.902,2855.915,2862.398,71.189,2.487,25897983.48,33779468.7492
399007.SZ,20120709,2872.304,2915.23,2936.691,2872.041,2933.587,-61.283,-2.089,25268269.12,33898971.3198
399007.SZ,20120710,2854.399,2862.85,2880.366,2849.155,2872.304,-17.905,-0.6234,19325702.27,25166939.0049
399007.SZ,20120711,2882.226,2847.685,2883.076,2844.276,2854.399,27.827,0.9749,18694241.63,24910743.3663
399007.SZ,20120712,2930.308,2877.144,2941.099,2867.684,2882.226,48.082,1.6682,27313781.91,37132033.566
399007.SZ,20120713,2926.679,2918.682,2947.378,2914.45,2930.308,-3.629,-0.1238,21656189.13,27540947.3533
399007.SZ,20120716,2833.161,2921.859,2922.132,2833.101,2926.679,-93.518,-3.1954,24759982.09,29517224.8606
399007.SZ,20120717,2849.23,2821.71,2855.572,2818.66,2833.161,16.069,0.5672,18817793.31,23773946.1213
399007.SZ,20120718,2847.605,2843.967,2855.087,2790.499,2849.23,-1.625,-0.057,22079849.63,25838945.1503
399007.SZ,20120719,2860.307,2840.624,2886.315,2833.334,2847.605,12.702,0.4461,25011987.06,28047046.5401
399007.SZ,20120720,2825.032,2849.941,2865.146,2820.319,2860.307,-35.275,-1.2333,21900860.5,23595948.8094
399007.SZ,20120723,2791.506,2803.801,2808.211,2778.058,2825.032,-33.526,-1.1867,18578813.36,20872189.4879
399007.SZ,20120724,2813.06,2774.63,2832.259,2772.899,2791.506,21.554,0.7721,16771021.36,19297402.7183
399007.SZ,20120725,2787.989,2803.368,2815.28,2785.237,2813.06,-25.071,-0.8912,16669086.35,18800011.5239
399007.SZ,20120726,2766.675,2786.543,2806.991,2764.131,2787.989,-21.314,-0.7645,18416685.44,20399369.2821
399007.SZ,20120727,2757.011,2772.736,2781.681,2747.45,2766.675,-9.664,-0.3493,16307918.0,19588667.1334
399007.SZ,20120730,2727.803,2755.818,2776.579,2720.313,2757.011,-29.208,-1.0594,16405384.39,18451249.3285
399007.SZ,20120731,2701.313,2726.651,2732.309,2695.736,2727.803,-26.49,-0.9711,15862463.0,17659956.7098
399007.SZ,20120801,2743.053,2697.542,2760.279,2697.542,2701.313,41.74,1.5452,15859251.18,18374591.4391
399007.SZ,20120802,2707.18,2738.192,2742.093,2695.701,2743.053,-35.873,-1.3078,16805831.36,18156668.7888
399007.SZ,20120803,2747.747,2714.101,2747.747,2702.894,2707.18,40.567,1.4985,18045646.99,20256528.036
399007.SZ,20120806,2804.174,2741.129,2807.491,2737.034,2747.747,56.427,2.0536,22927856.81,26611316.7089
399007.SZ,20120807,2822.273,2804.194,2822.273,2799.462,2804.174,18.099,0.6454,23682904.62,26302869.4473
399007.SZ,20120808,2812.41,2820.643,2835.293,2801.308,2822.273,-9.863,-0.3495,22230711.74,25260803.3317
399007.SZ,20120809,2852.456,2810.491,2853.07,2801.424,2812.41,40.046,1.4239,23195481.43,27607761.2037
399007.SZ,20120810,2834.628,2850.359,2850.359,2825.059,2852.456,-17.828,-0.625,21105048.15,23729452.8175
399007.SZ,20120813,2773.021,2828.491,2828.491,2772.523,2834.628,-61.607,-2.1734,23509122.99,24986112.9909
399007.SZ,20120814,2790.034,2770.424,2790.972,2729.872,2773.021,17.013,0.6135,23497850.59,25408181.7718
399007.SZ,20120815,2773.29,2780.244,2788.969,2765.932,2790.034,-16.744,-0.6001,19177746.58,19044976.9097
399007.SZ,20120816,2752.065,2764.763,2775.452,2749.088,2773.29,-21.225,-0.7653,15980659.37,17403856.2903
399007.SZ,20120817,2737.072,2749.01,2755.547,2711.823,2752.065,-14.993,-0.5448,14569713.9,17102513.5291
399007.SZ,20120820,2734.886,2716.836,2742.299,2701.572,2737.072,-2.186,-0.0799,15802284.34,16614236.1395
399007.SZ,20120821,2758.813,2733.284,2774.382,2726.828,2734.886,23.927,0.8749,19632428.41,22392111.0019
399007.SZ,20120822,2728.791,2762.009,2763.476,2718.413,2758.813,-30.022,-1.0882,19379079.0,20856433.5808
399007.SZ,20120823,2738.86,2730.189,2748.841,2711.98,2728.791,10.069,0.369,17776638.49,20413348.5551
399007.SZ,20120824,2687.602,2728.37,2732.085,2687.602,2738.86,-51.258,-1.8715,19757990.41,21101554.4492
399007.SZ,20120827,2626.763,2676.598,2676.598,2626.324,2687.602,-60.839,-2.2637,19612689.91,20793469.5328
399007.SZ,20120828,2631.244,2620.815,2649.058,2614.191,2626.763,4.481,0.1706,17231610.78,17763501.9839
399007.SZ,20120829,2605.575,2623.857,2641.158,2605.575,2631.244,-25.669,-0.9755,15886359.34,16662664.2407
399007.SZ,20120830,2573.749,2598.146,2612.849,2541.225,2605.575,-31.826,-1.2215,20880176.01,21815805.8315
399007.SZ,20120831,2575.814,2569.56,2586.43,2567.329,2573.749,2.065,0.0802,14059281.6,14078824.3921
399007.SZ,20120903,2624.929,2575.415,2631.136,2571.665,2575.814,49.115,1.9068,20015700.96,21099991.4339
399007.SZ,20120904,2592.004,2626.841,2631.774,2587.625,2624.929,-32.925,-1.2543,18480277.82,18797134.4449
399007.SZ,20120905,2597.724,2585.728,2610.093,2578.07,2592.004,5.72,0.2207,17078310.41,16665644.3635
399007.SZ,20120906,2619.246,2601.4,2623.158,2598.771,2597.724,21.522,0.8285,16237955.23,16168986.7299
399007.SZ,20120907,2732.49,2640.544,2763.287,2640.544,2619.246,113.244,4.3235,42185454.91,42786160.9819
399007.SZ,20120910,2753.939,2741.373,2764.308,2734.019,2732.49,21.449,0.785,35164450.08,36560765.4503
399007.SZ,20120911,2742.366,2741.297,2742.366,2717.62,2753.939,-11.573,-0.4202,25769665.92,26284600.024
399007.SZ,20120912,2758.74,2755.926,2772.352,2729.361,2742.366,16.374,0.5971,27380771.65,27937371.8183
399007.SZ,20120913,2721.893,2755.973,2767.427,2721.893,2758.74,-36.847,-1.3356,22834506.03,23222966.9065
399007.SZ,20120914,2732.503,2750.706,2761.483,2709.454,2721.893,10.61,0.3898,29337263.09,29520513.9173
399007.SZ,20120917,2653.699,2727.558,2730.403,2653.699,2732.503,-78.804,-2.8839,24339086.51,24625485.7485
399007.SZ,20120918,2634.46,2642.694,2655.689,2625.166,2653.699,-19.239,-0.725,16745342.75,17545909.5888
399007.SZ,20120919,2652.851,2638.164,2655.802,2628.829,2634.46,18.391,0.6981,16752559.77,18197285.7459
399007.SZ,20120920,2578.704,2644.559,2644.559,2577.527,2652.851,-74.147,-2.795,21605226.64,21810939.2367
399007.SZ,20120921,2570.437,2570.925,2597.722,2562.141,2578.704,-8.267,-0.3206,17772021.74,18617494.7615
399007.SZ,20120924,2597.087,2555.184,2611.192,2538.036,2570.437,26.65,1.0368,17263981.42,18287954.5315
399007.SZ,20120925,2586.375,2591.618,2611.936,2578.457,2597.087,-10.712,-0.4125,14424748.01,15501289.1193
399007.SZ,20120926,2539.136,2584.503,2594.033,2536.037,2586.375,-47.239,-1.8265,14714405.05,14845924.5785
399007.SZ,20120927,2614.599,2539.265,2628.11,2539.265,2539.136,75.463,2.972,22961691.83,23691006.1233
399007.SZ,20120928,2668.721,2598.823,2670.599,2595.929,2614.599,54.122,2.07,24826017.96,27364554.9446
399007.SZ,20121008,2640.028,2668.28,2680.157,2626.437,2668.721,-28.693,-1.0752,16650270.17,17944816.8701
399007.SZ,20121009,2706.082,2649.045,2706.082,2649.045,2640.028,66.054,2.502,24579359.67,25621224.4794
399007.SZ,20121010,2725.566,2700.775,2726.35,2693.558,2706.082,19.484,0.72,26226136.06,24657391.0822
399007.SZ,20121011,2691.146,2717.066,2724.45,2690.677,2725.566,-34.42,-1.2629,23328078.13,23755132.5278
399007.SZ,20121012,2686.058,2699.57,2724.195,2664.169,2691.146,-5.088,-0.1891,20899271.63,20534668.8401
399007.SZ,20121015,2672.208,2685.528,2686.196,2649.112,2686.058,-13.85,-0.5156,18741614.16,19919376.8728
399007.SZ,20121016,2677.815,2669.746,2699.802,2663.202,2672.208,5.607,0.2098,17974187.46,20348290.6478
399007.SZ,20121017,2680.047,2687.215,2691.971,2653.596,2677.815,2.232,0.0834,18185171.93,18278079.7941
399007.SZ,20121018,2728.224,2686.33,2734.551,2685.047,2680.047,48.177,1.7976,26900587.98,25767121.1227
399007.SZ,20121019,2726.008,2729.523,2742.266,2720.678,2728.224,-2.216,-0.0812,21201320.0,21505792.7715
399007.SZ,20121022,2736.394,2712.303,2742.344,2704.803,2726.008,10.386,0.381,19839607.92,19974111.9306
399007.SZ,20121023,2700.318,2735.688,2739.396,2697.702,2736.394,-36.076,-1.3184,21708141.1,21751647.5382
399007.SZ,20121024,2690.652,2689.204,2709.861,2684.737,2700.318,-9.666,-0.358,23289963.31,19431563.7254
399007.SZ,20121025,2667.793,2689.399,2710.007,2664.433,2690.652,-22.859,-0.8496,25147206.78,20588283.3861
399007.SZ,20121026,2613.133,2664.938,2668.138,2596.477,2667.793,-54.66,-2.0489,21864646.59,20259988.8867
399007.SZ,20121029,2605.568,2606.583,2617.554,2592.263,2613.133,-7.565,-0.2895,14745318.31,13873001.4714
399007.SZ,20121030,2610.074,2605.027,2635.414,2604.593,2605.568,4.506,0.1729,16826251.86,16184124.7936
399007.SZ,20121031,2625.665,2611.769,2627.203,2602.937,2610.074,15.591,0.5973,17069259.84,15859120.6763
399007.SZ,20121101,2677.635,2626.297,2683.654,2626.297,2625.665,51.97,1.9793,25571923.25,23811315.2439
399007.SZ,20121102,2684.662,2678.054,2688.583,2663.031,2677.635,7.027,0.2624,20799170.28,19169467.0052
399007.SZ,20121105,2671.769,2680.131,2698.13,2661.964,2684.662,-12.893,-0.4802,19792410.62,18798946.3114
399007.SZ,20121106,2653.005,2669.532,2672.364,2618.658,2671.769,-18.764,-0.7023,20742283.43,19187674.8539
399007.SZ,20121107,2647.104,2650.809,2662.722,2637.2,2653.005,-5.901,-0.2224,16202511.63,16371955.6493
399007.SZ,20121108,2588.347,2625.57,2631.975,2588.347,2647.104,-58.757,-2.2197,17842594.3,17067061.256
399007.SZ,20121109,2576.849,2583.4,2595.096,2569.913,2588.347,-11.498,-0.4442,13315483.31,12773327.9807
399007.SZ,20121112,2588.293,2578.984,2598.113,2567.007,2576.849,11.444,0.4441,15306046.47,14846186.3928
399007.SZ,20121113,2537.012,2586.994,2586.994,2533.594,2588.293,-51.281,-1.9813,15876327.11,14915707.8
399007.SZ,20121114,2547.789,2537.939,2550.916,2522.417,2537.012,10.777,0.4248,13033846.25,12927187.6331
399007.SZ,20121115,2509.97,2533.682,2548.647,2508.814,2547.789,-37.819,-1.4844,13826006.04,12300799.9609
399007.SZ,20121116,2491.287,2504.467,2506.833,2473.252,2509.97,-18.683,-0.7444,13594791.23,13212426.5573
399007.SZ,20121119,2487.706,2489.024,2491.575,2455.861,2491.287,-3.581,-0.1437,12373966.81,13082786.1842
399007.SZ,20121120,2485.476,2493.814,2510.2,2484.392,2487.706,-2.23,-0.0896,12453273.2,11859759.9437
399007.SZ,20121121,2514.497,2485.589,2514.64,2462.741,2485.476,29.021,1.1676,15437780.73,14022263.3848
399007.SZ,20121122,2485.35,2499.265,2503.412,2479.944,2514.497,-29.147,-1.1592,12378075.76,11812886.3315
399007.SZ,20121123,2495.172,2490.292,2509.283,2484.252,2485.35,9.822,0.3952,12277863.84,12334836.6085
399007.SZ,20121126,2461.755,2489.872,2493.696,2458.549,2495.172,-33.417,-1.3393,11396996.08,11481660.1701
399007.SZ,20121127,2407.973,2451.32,2453.102,2407.223,2461.755,-53.782,-2.1847,15461205.84,13780373.5535
399007.SZ,20121128,2369.753,2398.762,2398.762,2366.336,2407.973,-38.22,-1.5872,14176680.85,13436804.2497
399007.SZ,20121129,2352.328,2368.74,2388.99,2352.328,2369.753,-17.425,-0.7353,13880786.48,13570495.8295
399007.SZ,20121130,2382.015,2351.641,2391.544,2346.333,2352.328,29.687,1.262,16375753.24,14516552.6173
399007.SZ,20121203,2331.309,2381.021,2398.758,2329.94,2382.015,-50.706,-2.1287,17034224.22,16360334.4538
399007.SZ,20121204,2362.153,2324.749,2366.184,2309.045,2331.309,30.844,1.323,17331686.98,16845515.7796
399007.SZ,20121205,2451.765,2357.506,2466.217,2354.007,2362.153,89.612,3.7937,32877533.11,30476054.8912
399007.SZ,20121206,2445.607,2450.602,2465.931,2431.377,2451.765,-6.158,-0.2512,21692176.57,20377487.8135
399007.SZ,20121207,2490.078,2442.232,2494.885,2433.21,2445.607,44.471,1.8184,33623050.41,30588606.8239
399007.SZ,20121210,2523.204,2494.928,2526.631,2483.551,2490.078,33.126,1.3303,32421683.11,30299513.11
399007.SZ,20121211,2509.001,2514.691,2530.088,2503.716,2523.204,-14.203,-0.5629,25520568.8,23358905.1058
399007.SZ,20121212,2510.735,2507.077,2522.398,2486.703,2509.001,1.734,0.0691,20518723.64,19215191.3335
399007.SZ,20121213,2485.004,2504.187,2514.473,2485.004,2510.735,-25.731,-1.0248,20485332.82,18722709.3864
399007.SZ,20121214,2592.963,2485.244,2594.227,2485.244,2485.004,107.959,4.3444,43811848.3,40886720.5507
399007.SZ,20121217,2603.543,2597.098,2617.211,2589.771,2592.963,10.58,0.408,42282002.57,42537709.5925
399007.SZ,20121218,2598.486,2597.686,2634.482,2579.931,2603.543,-5.057,-0.1942,39675582.23,39428924.6832
399007.SZ,20121219,2614.997,2593.016,2625.44,2586.339,2598.486,16.511,0.6354,32619397.59,32285835.194
399007.SZ,20121220,2631.821,2606.497,2637.548,2586.144,2614.997,16.824,0.6434,31898627.06,31553456.1835
