ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000016.SH,20120417,1749.4,1769.463,1773.547,1748.765,1770.679,-21.279,-1.2017,12103868.0,12221402.939
000016.SH,20120418,1789.627,1754.76,1791.228,1752.374,1749.4,40.227,2.2995,21617548.0,19377281.382
000016.SH,20120419,1791.382,1788.746,1797.408,1784.519,1789.627,1.755,0.0981,16742104.0,20809604.604
000016.SH,20120420,1815.882,1788.016,1816.364,1786.633,1791.382,24.5,1.3677,23089902.0,23577022.712
000016.SH,20120423,1799.907,1812.933,1819.785,1796.101,1815.882,-15.975,-0.8797,19034179.0,18842966.99
000016.SH,20120424,1808.859,1795.802,1832.84,1784.257,1799.907,8.952,0.4974,27135605.0,27181574.766
000016.SH,20120425,1819.217,1805.498,1823.652,1802.381,1808.859,10.358,0.5726,21769077.0,22602725.718
000016.SH,20120426,1822.206,1825.041,1829.718,1813.499,1819.217,2.989,0.1643,18304166.0,19822979.976
000016.SH,20120427,1822.542,1823.366,1831.552,1820.95,1822.206,0.336,0.0184,15916201.0,17926187.116
000016.SH,20120502,1862.755,1846.864,1874.101,1836.271,1822.542,40.213,2.2064,30750650.0,35834285.191
000016.SH,20120503,1864.295,1860.536,1868.413,1854.582,1862.755,1.54,0.0827,19728143.0,24670652.321
000016.SH,20120504,1876.658,1862.311,1877.425,1852.618,1864.295,12.363,0.6631,22344133.0,25555250.577
000016.SH,20120507,1866.619,1864.382,1871.391,1852.461,1876.658,-10.039,-0.5349,23963885.0,29331585.517
000016.SH,20120508,1862.401,1865.858,1866.441,1844.967,1866.619,-4.218,-0.226,23699313.0,27194690.742
000016.SH,20120509,1830.132,1846.72,1847.772,1828.731,1862.401,-32.269,-1.7327,20834353.0,25955630.103
000016.SH,20120510,1829.607,1829.752,1835.282,1822.482,1830.132,-0.525,-0.0287,18508387.0,20881141.083
000016.SH,20120511,1815.732,1826.036,1834.588,1814.866,1829.607,-13.875,-0.7584,14797741.0,17681810.571
000016.SH,20120514,1800.503,1827.51,1829.482,1798.291,1815.732,-15.229,-0.8387,19757730.0,22674494.215
000016.SH,20120515,1801.064,1790.717,1802.096,1786.576,1800.503,0.561,0.0312,15570584.0,18622066.241
000016.SH,20120516,1774.243,1796.127,1797.587,1772.728,1801.064,-26.821,-1.4892,16976778.0,19485622.445
000016.SH,20120517,1801.11,1776.72,1805.69,1772.019,1774.243,26.867,1.5143,15729102.0,18672397.677
000016.SH,20120518,1775.572,1788.264,1790.921,1771.279,1801.11,-25.538,-1.4179,15496933.0,17190157.666
000016.SH,20120521,1784.943,1775.287,1795.958,1771.282,1775.572,9.371,0.5278,14001756.0,16447136.94
000016.SH,20120522,1810.411,1792.752,1811.515,1791.025,1784.943,25.468,1.4268,15663679.0,18382170.976
000016.SH,20120523,1801.466,1806.791,1815.962,1791.61,1810.411,-8.945,-0.4941,15626658.0,19208244.357
000016.SH,20120524,1789.434,1800.275,1812.568,1784.939,1801.466,-12.032,-0.6679,14146977.0,16060633.961
000016.SH,20120525,1776.376,1790.45,1795.203,1770.829,1789.434,-13.058,-0.7297,12970558.0,14054599.361
000016.SH,20120528,1800.913,1771.693,1801.371,1763.692,1776.376,24.537,1.3813,18040546.0,19116112.147
000016.SH,20120529,1824.429,1800.683,1827.627,1797.641,1800.913,23.516,1.3058,22215756.0,25166586.776
000016.SH,20120530,1818.385,1821.654,1825.148,1813.437,1824.429,-6.044,-0.3313,15687089.0,17319483.714
000016.SH,20120531,1804.593,1803.241,1813.363,1798.439,1818.385,-13.792,-0.7585,12563111.0,13941675.625
000016.SH,20120601,1808.527,1806.479,1820.167,1803.066,1804.593,3.934,0.218,14934025.0,19056739.179
000016.SH,20120604,1760.955,1790.693,1791.608,1760.069,1808.527,-47.572,-2.6304,18926748.0,22940836.824
000016.SH,20120605,1763.7,1765.672,1772.383,1755.529,1760.955,2.745,0.1559,12844826.0,15092238.387
000016.SH,20120606,1768.575,1768.017,1776.584,1762.465,1763.7,4.875,0.2764,13355949.0,17429271.686
000016.SH,20120607,1757.766,1780.198,1782.693,1754.179,1768.575,-10.809,-0.6112,12051356.0,15211439.367
000016.SH,20120608,1738.587,1766.052,1766.052,1736.083,1757.766,-19.179,-1.0911,17721490.0,19325504.03
000016.SH,20120611,1756.031,1741.185,1762.714,1737.559,1738.587,17.444,1.0033,14601954.0,15623482.657
000016.SH,20120612,1745.454,1746.588,1753.131,1734.806,1756.031,-10.577,-0.6023,14685674.0,14365243.322
000016.SH,20120613,1771.422,1750.515,1772.57,1744.267,1745.454,25.968,1.4878,14934486.0,17382559.248
000016.SH,20120614,1756.301,1764.888,1769.955,1754.281,1771.422,-15.121,-0.8536,12532502.0,14896549.848
000016.SH,20120615,1769.492,1760.998,1775.573,1750.388,1756.301,13.191,0.7511,15928894.0,18789484.216
000016.SH,20120618,1776.244,1778.092,1785.775,1770.563,1769.492,6.752,0.3816,11639893.0,12656729.706
000016.SH,20120619,1764.881,1774.267,1775.846,1763.777,1776.244,-11.363,-0.6397,11055393.0,11532794.927
000016.SH,20120620,1763.631,1767.054,1775.338,1761.423,1764.881,-1.25,-0.0708,10036677.0,10995191.155
000016.SH,20120621,1735.336,1760.411,1760.411,1730.209,1763.631,-28.295,-1.6044,13188938.0,14152209.152
000016.SH,20120625,1704.567,1729.099,1729.46,1702.714,1735.336,-30.769,-1.7731,15713270.0,15737077.805
000016.SH,20120626,1700.499,1692.485,1708.414,1689.991,1704.567,-4.068,-0.2387,11289206.0,12169746.666
000016.SH,20120627,1695.031,1698.859,1708.827,1692.045,1700.499,-5.468,-0.3216,9780881.0,9945764.14
000016.SH,20120628,1681.384,1697.4,1702.373,1680.444,1695.031,-13.647,-0.8051,9799351.0,11597298.468
000016.SH,20120629,1708.856,1677.381,1710.45,1675.517,1681.384,27.472,1.6339,13733901.0,15021870.438
000016.SH,20120702,1706.168,1715.957,1716.153,1697.338,1708.856,-2.688,-0.1573,14178706.0,15268030.166
000016.SH,20120703,1710.412,1705.822,1723.068,1699.305,1706.168,4.244,0.2487,12787197.0,14944294.021
000016.SH,20120704,1712.937,1715.338,1721.18,1706.478,1710.412,2.525,0.1476,10910454.0,11537781.616
000016.SH,20120705,1695.356,1702.626,1703.609,1686.191,1712.937,-17.581,-1.0264,11493729.0,11730176.812
000016.SH,20120706,1711.579,1692.289,1715.988,1681.039,1695.356,16.223,0.9569,17713291.0,19360355.541
000016.SH,20120709,1668.022,1699.414,1708.194,1666.214,1711.579,-43.557,-2.5448,17274718.0,17789152.509
000016.SH,20120710,1664.424,1666.223,1679.407,1661.287,1668.022,-3.598,-0.2157,11905512.0,12375315.151
000016.SH,20120711,1672.252,1661.143,1674.976,1658.793,1664.424,7.828,0.4703,11690169.0,11755126.937
000016.SH,20120712,1680.05,1668.908,1690.422,1651.252,1672.252,7.798,0.4663,20531501.0,21934478.084
000016.SH,20120713,1685.019,1674.051,1698.389,1672.873,1680.05,4.969,0.2958,11743666.0,12813817.721
000016.SH,20120716,1657.623,1688.775,1688.775,1656.83,1685.019,-27.396,-1.6259,12879971.0,13780650.954
000016.SH,20120717,1669.706,1653.74,1676.747,1653.02,1657.623,12.083,0.7289,10192618.0,11754143.039
000016.SH,20120718,1665.865,1669.778,1673.538,1642.122,1669.706,-3.841,-0.23,11820610.0,13398387.183
000016.SH,20120719,1674.268,1660.557,1687.454,1656.743,1665.865,8.403,0.5044,15672352.0,16229564.266
000016.SH,20120720,1658.3,1669.587,1673.136,1653.441,1674.268,-15.968,-0.9537,12411732.0,11549898.221
000016.SH,20120723,1629.065,1646.758,1646.758,1624.327,1658.3,-29.235,-1.763,11275616.0,11192943.05
000016.SH,20120724,1632.952,1621.3,1644.454,1620.931,1629.065,3.887,0.2386,11149863.0,10949688.496
000016.SH,20120725,1627.959,1628.635,1639.941,1626.044,1632.952,-4.993,-0.3058,8150938.0,7914088.183
000016.SH,20120726,1624.464,1628.718,1640.974,1622.553,1627.959,-3.495,-0.2147,10650163.0,10224323.716
000016.SH,20120727,1630.31,1630.281,1642.069,1625.026,1624.464,5.846,0.3599,12220716.0,12017763.562
000016.SH,20120730,1625.636,1633.479,1645.333,1622.688,1630.31,-4.674,-0.2867,12073818.0,11239201.212
000016.SH,20120731,1631.885,1628.017,1643.574,1627.863,1625.636,6.249,0.3844,13190490.0,12035641.182
000016.SH,20120801,1645.616,1633.384,1651.973,1632.94,1631.885,13.731,0.8414,11988440.0,11693462.779
000016.SH,20120802,1634.553,1641.832,1645.964,1627.549,1645.616,-11.063,-0.6723,11196975.0,10326246.516
000016.SH,20120803,1641.599,1637.808,1642.17,1628.482,1634.553,7.046,0.4311,10110264.0,10416251.697
000016.SH,20120806,1658.371,1639.757,1661.2,1638.1,1641.599,16.772,1.0217,14218290.0,14867596.191
000016.SH,20120807,1657.911,1657.163,1662.493,1653.015,1658.371,-0.46,-0.0277,13555374.0,15052122.086
000016.SH,20120808,1662.768,1659.47,1671.489,1657.285,1657.911,4.857,0.293,12333647.0,13724049.918
000016.SH,20120809,1671.954,1662.063,1673.085,1652.979,1662.768,9.186,0.5525,11191154.0,13423421.629
000016.SH,20120810,1665.175,1670.576,1675.52,1663.607,1671.954,-6.779,-0.4055,12253282.0,15024106.538
000016.SH,20120813,1632.001,1661.599,1661.599,1630.205,1665.175,-33.174,-1.9922,15931938.0,16742587.695
000016.SH,20120814,1633.143,1633.077,1636.188,1616.375,1632.001,1.142,0.07,13111367.0,13615497.595
000016.SH,20120815,1610.413,1628.572,1630.415,1609.168,1633.143,-22.73,-1.3918,9757907.0,9340712.642
000016.SH,20120816,1605.276,1608.94,1614.014,1603.957,1610.413,-5.137,-0.319,7574578.0,7936213.9
000016.SH,20120817,1606.003,1604.711,1609.677,1595.242,1605.276,0.727,0.0453,8822573.0,9541231.571
000016.SH,20120820,1596.195,1594.055,1599.465,1582.714,1606.003,-9.808,-0.6107,9221488.0,8983955.342
000016.SH,20120821,1598.5,1596.521,1609.992,1592.037,1596.195,2.305,0.1444,11766242.0,11020277.409
000016.SH,20120822,1591.334,1600.108,1602.095,1583.404,1598.5,-7.166,-0.4483,10283060.0,9826753.011
000016.SH,20120823,1596.574,1593.217,1602.501,1585.782,1591.334,5.24,0.3293,12087463.0,12155056.186
000016.SH,20120824,1588.111,1594.819,1598.07,1586.293,1596.574,-8.463,-0.5301,11203431.0,11249953.252
000016.SH,20120827,1557.165,1583.914,1583.914,1556.528,1588.111,-30.946,-1.9486,14368404.0,13518120.575
000016.SH,20120828,1570.44,1558.169,1578.221,1555.441,1557.165,13.275,0.8525,13370346.0,10986793.405
000016.SH,20120829,1554.403,1565.278,1569.71,1553.544,1570.44,-16.037,-1.0212,12083361.0,10988417.789
000016.SH,20120830,1560.286,1542.238,1564.625,1542.238,1554.403,5.883,0.3785,13603249.0,12607658.405
000016.SH,20120831,1551.199,1556.008,1564.692,1549.896,1560.286,-9.087,-0.5824,10180339.0,8870485.072
000016.SH,20120903,1560.08,1547.767,1567.234,1545.601,1551.199,8.881,0.5725,15216996.0,12985887.972
000016.SH,20120904,1548.042,1566.23,1567.496,1543.56,1560.08,-12.038,-0.7716,13281528.0,13728401.04
000016.SH,20120905,1537.531,1544.47,1548.342,1531.106,1548.042,-10.511,-0.679,14240440.0,12293713.702
000016.SH,20120906,1550.971,1540.347,1551.574,1535.971,1537.531,13.44,0.8741,13009580.0,10585805.61
000016.SH,20120907,1619.213,1561.359,1634.693,1561.359,1550.971,68.242,4.4,37465383.0,32655879.443
000016.SH,20120910,1620.027,1620.36,1628.643,1612.572,1619.213,0.814,0.0503,22390315.0,22035020.891
000016.SH,20120911,1605.073,1613.245,1613.245,1593.362,1620.027,-14.954,-0.9231,15694337.0,14463105.174
000016.SH,20120912,1607.989,1615.133,1623.892,1595.533,1605.073,2.916,0.1817,15426787.0,14906475.997
000016.SH,20120913,1597.16,1605.773,1611.076,1597.012,1607.989,-10.829,-0.6734,12607580.0,11431687.484
000016.SH,20120914,1614.7,1616.007,1625.996,1604.173,1597.16,17.54,1.0982,20827569.0,20851301.532
000016.SH,20120917,1582.095,1612.55,1615.215,1581.296,1614.7,-32.605,-2.0193,16358119.0,15844168.32
000016.SH,20120918,1564.982,1574.295,1576.956,1560.71,1582.095,-17.113,-1.0817,11371892.0,10880651.886
000016.SH,20120919,1569.069,1565.236,1571.683,1558.043,1564.982,4.087,0.2612,12346045.0,12135530.036
000016.SH,20120920,1540.956,1562.769,1562.769,1539.221,1569.069,-28.113,-1.7917,15376603.0,14187529.012
000016.SH,20120921,1545.964,1537.116,1557.255,1535.61,1540.956,5.008,0.325,14130161.0,12750384.36
000016.SH,20120924,1553.973,1534.649,1560.238,1528.579,1545.964,8.009,0.5181,13875900.0,12340045.704
000016.SH,20120925,1553.701,1550.178,1560.985,1547.58,1553.973,-0.272,-0.0175,10336341.0,10208500.243
000016.SH,20120926,1541.14,1551.426,1557.154,1536.957,1553.701,-12.561,-0.8085,9146014.0,8558851.588
000016.SH,20120927,1587.956,1541.55,1600.04,1541.185,1541.14,46.816,3.0378,20088600.0,18213863.225
000016.SH,20120928,1613.092,1576.274,1616.384,1575.183,1587.956,25.136,1.5829,22188841.0,20562338.971
000016.SH,20121008,1596.144,1611.638,1623.086,1588.002,1613.092,-16.948,-1.0507,11995070.0,11724583.935
000016.SH,20121009,1627.657,1605.172,1635.461,1605.172,1596.144,31.513,1.9743,18523274.0,15939379.397
000016.SH,20121010,1625.328,1623.283,1627.383,1614.634,1627.657,-2.329,-0.1431,11822438.0,11070359.935
000016.SH,20121011,1615.747,1619.834,1624.714,1609.892,1625.328,-9.581,-0.5895,13003582.0,11517994.005
000016.SH,20121012,1618.659,1621.826,1636.412,1608.228,1615.747,2.912,0.1802,13116776.0,11893807.016
000016.SH,20121015,1612.955,1620.048,1622.43,1603.275,1618.659,-5.704,-0.3524,9339004.0,9043127.126
000016.SH,20121016,1614.138,1611.264,1624.476,1606.906,1612.955,1.183,0.0733,10256926.0,9768907.283
000016.SH,20121017,1617.664,1619.622,1624.299,1603.346,1614.138,3.526,0.2184,11418780.0,10840751.914
000016.SH,20121018,1639.667,1621.054,1643.479,1619.615,1617.664,22.003,1.3602,16552872.0,15382433.429
000016.SH,20121019,1637.765,1637.915,1643.22,1635.1,1639.667,-1.902,-0.116,11151234.0,10368685.87
000016.SH,20121022,1643.342,1628.185,1648.079,1625.239,1637.765,5.577,0.3405,11542939.0,11029741.896
000016.SH,20121023,1625.81,1642.835,1646.367,1624.221,1643.342,-17.532,-1.0669,12467079.0,10845395.747
000016.SH,20121024,1623.641,1619.95,1631.773,1618.753,1625.81,-2.169,-0.1334,11463666.0,9902324.12
000016.SH,20121025,1612.947,1622.793,1632.42,1611.113,1623.641,-10.694,-0.6586,13712402.0,10820127.999
000016.SH,20121026,1584.697,1614.417,1616.353,1577.72,1612.947,-28.25,-1.7515,13999065.0,12582231.321
000016.SH,20121029,1571.525,1581.232,1583.684,1566.95,1584.697,-13.172,-0.8312,10184829.0,10118568.388
000016.SH,20121030,1576.321,1572.547,1586.681,1568.459,1571.525,4.796,0.3052,13472986.0,10907175.487
000016.SH,20121031,1587.052,1578.468,1588.725,1573.187,1576.321,10.731,0.6808,13878468.0,11413930.512
000016.SH,20121101,1617.732,1589.298,1625.779,1589.137,1587.052,30.68,1.9331,19249881.0,17719540.033
000016.SH,20121102,1626.607,1617.323,1628.832,1609.384,1617.732,8.875,0.5486,15256004.0,13474074.854
000016.SH,20121105,1624.709,1623.757,1634.794,1615.376,1626.607,-1.898,-0.1167,16093072.0,13042280.458
000016.SH,20121106,1619.739,1625.41,1627.154,1597.75,1624.709,-4.97,-0.3059,13093677.0,12474319.95
000016.SH,20121107,1617.834,1617.211,1626.208,1608.793,1619.739,-1.905,-0.1176,13237335.0,12694241.552
000016.SH,20121108,1591.615,1604.95,1609.686,1590.913,1617.834,-26.219,-1.6206,12788451.0,11054023.629
000016.SH,20121109,1591.852,1589.523,1598.707,1587.789,1591.615,0.237,0.0149,11929670.0,8946786.478
000016.SH,20121112,1600.878,1592.856,1601.291,1587.172,1591.852,9.026,0.567,13888289.0,11454982.137
000016.SH,20121113,1575.259,1600.3,1600.3,1571.627,1600.878,-25.619,-1.6003,12393955.0,10480952.052
000016.SH,20121114,1581.946,1575.834,1585.691,1571.552,1575.259,6.687,0.4245,10010013.0,8621065.413
000016.SH,20121115,1563.698,1573.59,1579.639,1563.282,1581.946,-18.248,-1.1535,10519202.0,8946153.492
000016.SH,20121116,1551.558,1560.815,1562.556,1542.532,1563.698,-12.14,-0.7764,11474377.0,9765525.805
000016.SH,20121119,1550.891,1550.248,1551.585,1533.513,1551.558,-0.667,-0.043,10594898.0,10723919.404
000016.SH,20121120,1540.488,1554.808,1557.085,1539.378,1550.891,-10.403,-0.6708,8178309.0,8871561.196
000016.SH,20121121,1562.974,1539.892,1563.804,1534.321,1540.488,22.486,1.4597,10087244.0,9410997.43
000016.SH,20121122,1554.754,1553.972,1557.222,1547.635,1562.974,-8.22,-0.5259,7220379.0,7294749.21
000016.SH,20121123,1568.753,1559.713,1574.484,1555.157,1554.754,13.999,0.9004,11417987.0,10255113.946
000016.SH,20121126,1563.198,1565.644,1569.359,1557.748,1568.753,-5.555,-0.3541,8560923.0,7646679.364
000016.SH,20121127,1552.92,1559.461,1563.835,1551.56,1563.198,-10.278,-0.6575,11619656.0,9726978.178
000016.SH,20121128,1542.074,1547.246,1549.345,1538.773,1552.92,-10.846,-0.6984,11608977.0,9306419.731
000016.SH,20121129,1532.921,1541.841,1549.163,1530.572,1542.074,-9.153,-0.5936,11426423.0,8977813.544
000016.SH,20121130,1547.759,1531.598,1550.111,1529.033,1532.921,14.838,0.968,12764586.0,10702616.931
000016.SH,20121203,1532.176,1544.589,1557.652,1531.584,1547.759,-15.583,-1.0068,15942709.0,14109293.764
000016.SH,20121204,1545.954,1529.333,1550.273,1528.28,1532.176,13.778,0.8992,13422758.0,12369660.298
000016.SH,20121205,1601.736,1544.57,1608.112,1543.262,1545.954,55.782,3.6083,35083555.0,30830009.577
000016.SH,20121206,1600.415,1599.528,1608.437,1590.039,1601.736,-1.321,-0.0825,19397373.0,18291814.574
000016.SH,20121207,1634.919,1602.297,1637.544,1599.669,1600.415,34.504,2.1559,31809626.0,27337261.09
000016.SH,20121210,1653.284,1642.078,1659.269,1640.562,1634.919,18.365,1.1233,30402229.0,24752551.604
000016.SH,20121211,1645.009,1648.063,1657.647,1642.941,1653.284,-8.275,-0.5005,20039302.0,17861853.544
000016.SH,20121212,1657.128,1645.627,1659.662,1642.792,1645.009,12.119,0.7367,20131344.0,17513566.757
000016.SH,20121213,1635.626,1651.668,1654.785,1634.634,1657.128,-21.502,-1.2975,16461029.0,15292968.444
000016.SH,20121214,1728.061,1637.611,1728.822,1637.611,1635.626,92.435,5.6514,47748303.0,41210669.862
000016.SH,20121217,1738.852,1732.902,1750.1,1732.64,1728.061,10.791,0.6245,38227780.0,34321087.379
000016.SH,20121218,1744.854,1734.95,1768.368,1725.564,1738.852,6.002,0.3452,34703474.0,31797100.681
000016.SH,20121219,1744.018,1740.277,1759.72,1736.468,1744.854,-0.836,-0.0479,25016549.0,24909314.737
000016.SH,20121220,1751.936,1735.798,1757.801,1725.852,1744.018,7.918,0.454,25798834.0,25567567.546
000016.SH,20121221,1737.989,1753.248,1769.77,1732.987,1751.936,-13.947,-0.7961,25337049.0,24740344.49
000016.SH,20121224,1746.438,1733.406,1759.674,1731.843,1737.989,8.449,0.4861,19109019.0,21386826.292
000016.SH,20121225,1798.882,1739.741,1808.343,1734.599,1746.438,52.444,3.0029,36399072.0,35603057.269
000016.SH,20121226,1800.564,1796.605,1806.085,1792.855,1798.882,1.682,0.0935,25512386.0,25859593.149
000016.SH,20121227,1786.779,1805.828,1816.904,1785.863,1800.564,-13.785,-0.7656,24965547.0,25316964.681
000016.SH,20121228,1817.852,1789.689,1819.651,1789.422,1786.779,31.073,1.7391,26285552.0,26005738.026
000016.SH,20121231,1857.68,1821.98,1858.32,1821.98,1817.852,39.828,2.1909,32880988.0,31838655.845
000016.SH,20130104,1870.5,1885.964,1899.88,1849.779,1857.68,12.82,0.6901,39205649.0,39918820.869
