ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399101.SZ,20120227,5494.847,5496.493,5573.661,5494.847,5484.664,10.183,0.1857,36326690.56,51656128.521
399101.SZ,20120228,5443.635,5470.237,5484.476,5380.313,5494.847,-51.212,-0.932,28800946.2,42163473.6551
399101.SZ,20120229,5372.699,5428.992,5447.666,5368.633,5443.635,-70.936,-1.3031,22845522.62,33538278.0237
399101.SZ,20120301,5396.937,5349.135,5428.634,5344.1,5372.699,24.238,0.4511,19213697.5,27916139.7585
399101.SZ,20120302,5500.568,5403.912,5500.568,5403.905,5396.937,103.631,1.9202,23843003.57,34616610.58
399101.SZ,20120305,5502.269,5514.696,5532.976,5497.17,5500.568,1.701,0.0309,26661701.56,40149854.6661
399101.SZ,20120306,5457.76,5488.086,5489.173,5408.712,5502.269,-44.509,-0.8089,27450135.11,39057201.7179
399101.SZ,20120307,5445.222,5403.548,5509.38,5388.093,5457.76,-12.538,-0.2297,27714961.73,37813718.2614
399101.SZ,20120308,5517.414,5458.285,5530.97,5458.285,5445.222,72.192,1.3258,26011907.21,35856796.5703
399101.SZ,20120309,5614.102,5529.746,5614.102,5527.419,5517.414,96.688,1.7524,27859446.86,40674272.7074
399101.SZ,20120312,5651.555,5618.556,5651.555,5600.803,5614.102,37.453,0.6671,28143713.06,43011439.0748
399101.SZ,20120313,5714.524,5649.406,5714.524,5639.054,5651.555,62.969,1.1142,28663337.38,43766840.4825
399101.SZ,20120314,5480.306,5730.736,5770.888,5444.322,5714.524,-234.218,-4.0986,44866387.41,67411878.544
399101.SZ,20120315,5449.808,5468.965,5515.32,5356.669,5480.306,-30.498,-0.5565,30245905.41,43721410.2177
399101.SZ,20120316,5589.624,5457.307,5589.624,5449.388,5449.808,139.816,2.5655,27315208.48,41754455.0035
399101.SZ,20120319,5651.119,5586.046,5651.14,5560.191,5589.624,61.495,1.1002,26199785.24,41486951.5103
399101.SZ,20120320,5514.963,5634.505,5634.505,5513.878,5651.119,-136.156,-2.4094,23880447.15,36254648.1553
399101.SZ,20120321,5522.11,5530.634,5562.147,5438.206,5514.963,7.147,0.1296,23405364.12,36272731.0695
399101.SZ,20120322,5508.177,5516.312,5544.614,5475.234,5522.11,-13.933,-0.2523,20382336.39,31229709.8243
399101.SZ,20120323,5415.501,5489.529,5497.09,5394.398,5508.177,-92.676,-1.6825,19868094.67,29278928.479
399101.SZ,20120326,5418.635,5403.116,5438.091,5378.746,5415.501,3.134,0.0579,16383098.38,23673394.6107
399101.SZ,20120327,5394.009,5433.265,5464.987,5389.903,5418.635,-24.626,-0.4545,18176223.01,27057840.8408
399101.SZ,20120328,5160.863,5371.395,5371.395,5147.952,5394.009,-233.146,-4.3223,22485385.78,31581231.4843
399101.SZ,20120329,5073.944,5133.289,5141.125,5016.341,5160.863,-86.919,-1.6842,19254597.08,25314769.1134
399101.SZ,20120330,5045.377,5065.458,5097.495,5002.59,5073.944,-28.567,-0.563,16648283.79,21269193.1184
399101.SZ,20120405,5201.74,5044.091,5205.006,5031.431,5045.377,156.363,3.0991,19212380.17,25563796.0515
399101.SZ,20120406,5232.377,5200.083,5250.339,5181.518,5201.74,30.637,0.589,18097599.44,24817035.4937
399101.SZ,20120409,5165.603,5219.516,5230.016,5165.603,5232.377,-66.774,-1.2762,16103976.95,21781956.5377
399101.SZ,20120410,5205.768,5143.863,5205.768,5042.122,5165.603,40.165,0.7775,18534936.1,24322520.5686
399101.SZ,20120411,5216.308,5151.75,5241.199,5127.931,5205.768,10.54,0.2025,19286777.34,24684447.7593
399101.SZ,20120412,5311.528,5215.095,5311.528,5206.078,5216.308,95.22,1.8254,23957143.03,30853834.5943
399101.SZ,20120413,5334.693,5318.939,5362.223,5302.76,5311.528,23.165,0.4361,24509199.06,31786994.9585
399101.SZ,20120416,5323.372,5307.032,5346.467,5287.214,5334.693,-11.321,-0.2122,19337567.58,25099396.4997
399101.SZ,20120417,5267.456,5317.449,5334.086,5265.869,5323.372,-55.916,-1.0504,20369929.67,26121308.5677
399101.SZ,20120418,5376.483,5275.671,5378.214,5271.701,5267.456,109.027,2.0698,24719931.58,32432811.8398
399101.SZ,20120419,5366.721,5375.404,5399.456,5340.764,5376.483,-9.762,-0.1816,22141105.68,30425348.3479
399101.SZ,20120420,5398.885,5360.607,5400.367,5342.735,5366.721,32.164,0.5993,24497196.13,32180971.9882
399101.SZ,20120423,5290.838,5393.635,5395.949,5271.518,5398.885,-108.047,-2.0013,26585078.09,34197770.6075
399101.SZ,20120424,5231.517,5250.22,5301.692,5105.279,5290.838,-59.321,-1.1212,27569101.07,34209680.9248
399101.SZ,20120425,5263.182,5212.512,5270.974,5195.018,5231.517,31.665,0.6053,24313811.68,30198616.2058
399101.SZ,20120426,5256.929,5268.648,5287.095,5233.025,5263.182,-6.253,-0.1188,24020293.13,29683304.6994
399101.SZ,20120427,5236.002,5248.406,5259.712,5220.899,5256.929,-20.927,-0.3981,18307042.79,23022110.3459
399101.SZ,20120502,5314.212,5291.83,5333.362,5251.271,5236.002,78.21,1.4937,21858895.41,29272136.0997
399101.SZ,20120503,5344.188,5307.316,5344.188,5301.858,5314.212,29.976,0.5641,21675366.54,28882775.3307
399101.SZ,20120504,5398.204,5345.745,5400.04,5336.09,5344.188,54.016,1.0107,23218392.39,31472183.6214
399101.SZ,20120507,5461.319,5379.282,5461.319,5371.877,5398.204,63.115,1.1692,24424213.8,34281398.3249
399101.SZ,20120508,5466.515,5461.377,5484.411,5417.477,5461.319,5.196,0.0951,24597452.62,33839757.0321
399101.SZ,20120509,5377.299,5433.606,5433.606,5370.842,5466.515,-89.216,-1.632,23374652.69,31248619.5023
399101.SZ,20120510,5395.953,5376.499,5414.292,5367.803,5377.299,18.654,0.3469,19165281.68,25496303.1539
399101.SZ,20120511,5358.146,5389.765,5418.492,5358.146,5395.953,-37.807,-0.7007,19734984.39,26190809.0409
399101.SZ,20120514,5337.977,5394.371,5403.178,5334.0,5358.146,-20.169,-0.3764,20162074.68,26492425.0499
399101.SZ,20120515,5325.537,5301.466,5325.537,5259.156,5337.977,-12.44,-0.233,19547206.84,24408380.6414
399101.SZ,20120516,5256.985,5317.417,5328.732,5256.985,5325.537,-68.552,-1.2872,16496165.37,20931346.3291
399101.SZ,20120517,5319.334,5257.136,5323.751,5242.821,5256.985,62.349,1.186,17764988.49,22319916.3961
399101.SZ,20120518,5241.255,5292.446,5309.203,5228.073,5319.334,-78.079,-1.4678,17833674.38,22429094.0581
399101.SZ,20120521,5244.308,5231.386,5274.46,5191.044,5241.255,3.053,0.0582,15687532.95,20679415.4559
399101.SZ,20120522,5313.109,5263.946,5313.12,5263.946,5244.308,68.801,1.3119,15769984.17,20713283.7604
399101.SZ,20120523,5298.656,5307.397,5324.624,5253.36,5313.109,-14.453,-0.272,17766432.94,23008564.227
399101.SZ,20120524,5260.575,5289.578,5313.862,5243.198,5298.656,-38.081,-0.7187,18614781.29,23635125.3686
399101.SZ,20120525,5192.748,5260.561,5267.231,5176.978,5260.575,-67.827,-1.2893,18178542.67,22511265.6015
399101.SZ,20120528,5259.524,5175.816,5259.524,5103.297,5192.748,66.776,1.2859,20370112.01,24846913.4077
399101.SZ,20120529,5347.732,5259.534,5354.596,5253.43,5259.524,88.208,1.6771,25617424.78,32632856.929
399101.SZ,20120530,5367.317,5342.71,5382.513,5332.568,5347.732,19.585,0.3662,23794085.01,29673564.751
399101.SZ,20120531,5402.092,5344.204,5423.284,5329.886,5367.317,34.775,0.6479,23876670.78,30845241.162
399101.SZ,20120601,5385.689,5400.834,5427.381,5363.83,5402.092,-16.403,-0.3036,19798929.98,26205379.3137
399101.SZ,20120604,5235.234,5307.821,5342.093,5235.234,5385.689,-150.455,-2.7936,22206647.97,28118811.5248
399101.SZ,20120605,5232.996,5238.264,5263.149,5213.343,5235.234,-2.238,-0.0427,17233994.3,21838372.7236
399101.SZ,20120606,5228.317,5242.359,5262.242,5203.696,5232.996,-4.679,-0.0894,15016851.78,19899061.0941
399101.SZ,20120607,5199.614,5270.288,5289.784,5189.26,5228.317,-28.703,-0.549,16874864.94,21404544.8443
399101.SZ,20120608,5175.979,5238.062,5246.419,5164.873,5199.614,-23.635,-0.4546,16419787.14,20855196.3382
399101.SZ,20120611,5266.917,5177.015,5268.09,5164.574,5175.979,90.938,1.7569,16544380.11,21592755.9787
399101.SZ,20120612,5253.215,5248.596,5278.926,5231.961,5266.917,-13.702,-0.2602,16424780.55,21386667.3645
399101.SZ,20120613,5351.917,5259.796,5351.917,5259.796,5253.215,98.702,1.8789,20315592.2,26959905.1924
399101.SZ,20120614,5326.649,5343.016,5380.684,5322.465,5351.917,-25.268,-0.4721,19988728.29,26891808.2686
399101.SZ,20120615,5334.439,5333.806,5364.119,5266.352,5326.649,7.79,0.1462,18550905.96,24275928.0092
399101.SZ,20120618,5387.707,5349.298,5400.971,5348.397,5334.439,53.268,0.9986,19362164.41,25663520.0925
399101.SZ,20120619,5361.41,5383.419,5392.193,5352.279,5387.707,-26.297,-0.4881,20271176.98,26204454.2717
399101.SZ,20120620,5353.271,5368.198,5386.532,5340.567,5361.41,-8.139,-0.1518,19094696.94,24226222.2784
399101.SZ,20120621,5274.354,5340.402,5340.402,5245.625,5353.271,-78.917,-1.4742,18249762.72,22959484.9451
399101.SZ,20120625,5156.066,5255.059,5255.059,5154.623,5274.354,-118.288,-2.2427,17281655.31,21765767.5706
399101.SZ,20120626,5149.873,5131.67,5169.826,5078.12,5156.066,-6.193,-0.1201,15851228.47,19919778.7474
399101.SZ,20120627,5155.388,5145.139,5214.86,5142.715,5149.873,5.515,0.1071,17219762.11,22795304.6597
399101.SZ,20120628,5096.774,5159.741,5181.15,5096.774,5155.388,-58.614,-1.1369,17157325.78,22224703.8395
399101.SZ,20120629,5165.402,5075.488,5165.402,5055.893,5096.774,68.628,1.3465,17474738.29,22646692.9706
399101.SZ,20120702,5241.983,5189.325,5255.363,5175.716,5165.402,76.581,1.4826,19560587.67,27031690.6606
399101.SZ,20120703,5265.976,5241.9,5299.074,5233.535,5241.983,23.993,0.4577,21537536.91,29579188.6144
399101.SZ,20120704,5234.221,5270.599,5278.099,5218.626,5265.976,-31.755,-0.603,19047174.19,25861038.5165
399101.SZ,20120705,5136.895,5215.242,5215.242,5117.015,5234.221,-97.326,-1.8594,17794371.79,22699575.668
399101.SZ,20120706,5246.208,5153.236,5246.208,5114.347,5136.895,109.313,2.128,20908955.38,27554806.3166
399101.SZ,20120709,5147.993,5221.357,5255.185,5147.22,5246.208,-98.215,-1.8721,21263711.8,28221186.9335
399101.SZ,20120710,5100.11,5127.22,5146.116,5093.295,5147.993,-47.883,-0.9301,16571346.39,21485864.5098
399101.SZ,20120711,5135.412,5089.945,5135.592,5074.437,5100.11,35.302,0.6922,15064515.8,19917326.8683
399101.SZ,20120712,5209.644,5124.29,5223.123,5105.167,5135.412,74.232,1.4455,21086237.19,28181913.6726
399101.SZ,20120713,5175.303,5196.913,5227.396,5158.121,5209.644,-34.341,-0.6592,18687254.35,24763343.4802
399101.SZ,20120716,4969.695,5161.553,5161.553,4969.378,5175.303,-205.608,-3.9729,22971721.11,28650866.2729
399101.SZ,20120717,4984.568,4948.393,4985.529,4924.317,4969.695,14.873,0.2993,16834302.53,20714744.7765
399101.SZ,20120718,5000.754,4978.311,5000.754,4901.605,4984.568,16.186,0.3247,17883030.6,22210889.5007
399101.SZ,20120719,5047.462,4992.172,5076.513,4980.224,5000.754,46.708,0.934,21605546.83,25678655.7627
399101.SZ,20120720,5008.692,5036.397,5059.769,4996.584,5047.462,-38.77,-0.7681,18969051.06,22312759.055
399101.SZ,20120723,4959.08,4984.062,4988.567,4930.161,5008.692,-49.612,-0.9905,16333598.03,19532713.3593
399101.SZ,20120724,5009.565,4934.66,5028.421,4924.911,4959.08,50.485,1.018,15789143.11,19308435.0653
399101.SZ,20120725,4985.388,4999.543,5026.491,4978.628,5009.565,-24.177,-0.4826,16638740.02,20481609.5345
399101.SZ,20120726,4944.329,4979.196,5013.033,4941.666,4985.388,-41.059,-0.8236,17026277.35,21121711.7085
399101.SZ,20120727,4913.105,4953.667,4970.271,4895.687,4944.329,-31.224,-0.6315,14815538.36,18266932.998
399101.SZ,20120730,4827.852,4907.557,4934.781,4811.622,4913.105,-85.253,-1.7352,14717508.86,16585958.3924
399101.SZ,20120731,4758.145,4818.146,4823.852,4734.768,4827.852,-69.707,-1.4439,15398543.59,17406000.0077
399101.SZ,20120801,4826.025,4750.063,4856.101,4748.966,4758.145,67.88,1.4266,15487012.84,17463444.5503
399101.SZ,20120802,4793.224,4821.199,4843.898,4772.048,4826.025,-32.801,-0.6797,15306635.02,17838968.0225
399101.SZ,20120803,4888.782,4799.9,4888.782,4790.163,4793.224,95.558,1.9936,17823694.09,21121826.8974
399101.SZ,20120806,5006.007,4873.938,5007.461,4865.695,4888.782,117.225,2.3978,22204329.21,26830448.8209
399101.SZ,20120807,5062.243,5006.523,5062.243,5001.68,5006.007,56.236,1.1234,24105929.64,28336583.5559
399101.SZ,20120808,5049.361,5061.598,5075.364,5015.822,5062.243,-12.882,-0.2545,22713056.44,26759904.7112
399101.SZ,20120809,5129.067,5044.03,5129.067,5022.554,5049.361,79.706,1.5785,24140566.32,28737446.2639
399101.SZ,20120810,5120.526,5122.32,5132.966,5100.143,5129.067,-8.541,-0.1665,22911375.64,27148015.1021
399101.SZ,20120813,5019.229,5110.565,5110.565,5016.949,5120.526,-101.297,-1.9783,21125112.62,24061407.2065
399101.SZ,20120814,5043.272,5013.03,5043.272,4921.821,5019.229,24.043,0.479,23304354.2,26687512.7347
399101.SZ,20120815,5017.489,5032.062,5046.838,5000.553,5043.272,-25.783,-0.5112,21381287.05,23239793.1657
399101.SZ,20120816,4977.196,4999.049,5014.093,4967.413,5017.489,-40.293,-0.8031,18164302.28,20186920.5553
399101.SZ,20120817,4959.704,4970.31,4977.251,4912.41,4977.196,-17.492,-0.3514,16000306.28,18311134.1986
399101.SZ,20120820,4972.993,4934.697,4978.581,4899.141,4959.704,13.289,0.2679,16341064.02,18368216.2418
399101.SZ,20120821,5042.861,4971.561,5063.285,4961.106,4972.993,69.868,1.4049,23517506.74,27623879.0507
399101.SZ,20120822,5007.313,5042.832,5054.734,4986.103,5042.861,-35.548,-0.7049,21155749.29,24590775.4143
399101.SZ,20120823,5033.34,5004.427,5033.674,4964.595,5007.313,26.027,0.5198,23002776.65,26319905.3425
399101.SZ,20120824,4938.537,5019.557,5021.054,4937.956,5033.34,-94.803,-1.8835,21757276.03,24494055.6074
399101.SZ,20120827,4835.029,4918.028,4918.028,4831.529,4938.537,-103.508,-2.0959,18691881.16,21594730.3365
399101.SZ,20120828,4856.909,4821.455,4886.415,4812.727,4835.029,21.88,0.4525,17301787.21,19778290.3156
399101.SZ,20120829,4849.274,4847.309,4901.015,4826.921,4856.909,-7.635,-0.1572,18587921.71,21155389.1141
399101.SZ,20120830,4756.264,4838.374,4863.781,4687.251,4849.274,-93.01,-1.918,22599825.6,24620765.8431
399101.SZ,20120831,4774.438,4742.599,4787.05,4730.589,4756.264,18.174,0.3821,15843255.28,17245231.3127
399101.SZ,20120903,4876.773,4770.384,4883.911,4760.654,4774.438,102.335,2.1434,20214557.83,22609468.8289
399101.SZ,20120904,4836.447,4877.344,4900.867,4830.365,4876.773,-40.326,-0.8269,21156253.37,23380947.5355
399101.SZ,20120905,4871.256,4824.659,4884.498,4814.389,4836.447,34.809,0.7197,21204650.23,23601342.8323
399101.SZ,20120906,4929.421,4876.996,4929.421,4876.996,4871.256,58.165,1.194,22730326.7,25090880.2826
399101.SZ,20120907,5094.193,4957.622,5142.016,4957.622,4929.421,164.772,3.3426,41355933.98,46152168.0996
399101.SZ,20120910,5142.242,5102.74,5155.046,5089.327,5094.193,48.049,0.9432,36103028.3,40824632.5788
399101.SZ,20120911,5129.296,5124.096,5129.296,5088.359,5142.242,-12.946,-0.2518,30072500.0,34348292.7553
399101.SZ,20120912,5152.304,5145.435,5166.617,5100.779,5129.296,23.008,0.4486,28386803.51,32329639.9848
399101.SZ,20120913,5079.428,5151.896,5164.692,5079.428,5152.304,-72.876,-1.4144,26966026.04,31143976.6748
399101.SZ,20120914,5079.238,5116.538,5136.311,5036.879,5079.428,-0.19,-0.0037,26629303.85,31161895.3375
399101.SZ,20120917,4945.314,5073.317,5075.078,4945.314,5079.238,-133.924,-2.6367,22603585.57,26020949.0969
399101.SZ,20120918,4925.053,4925.181,4960.076,4902.634,4945.314,-20.261,-0.4097,17296743.9,20085576.6006
399101.SZ,20120919,4964.197,4929.935,4966.159,4918.599,4925.053,39.144,0.7948,17237455.83,19957876.1316
399101.SZ,20120920,4813.531,4954.41,4954.41,4807.66,4964.197,-150.666,-3.0351,22144706.25,24346971.3265
399101.SZ,20120921,4768.259,4798.168,4830.473,4763.061,4813.531,-45.272,-0.9405,19188224.77,21606944.1601
399101.SZ,20120924,4806.299,4744.923,4826.353,4709.166,4768.259,38.04,0.7978,15785110.37,17741030.3593
399101.SZ,20120925,4774.579,4797.338,4827.377,4762.028,4806.299,-31.72,-0.66,14905512.1,16935957.112
399101.SZ,20120926,4656.777,4768.049,4782.978,4648.848,4774.579,-117.802,-2.4673,15812817.1,17103362.5967
399101.SZ,20120927,4766.41,4650.84,4798.607,4650.63,4656.777,109.633,2.3543,18797659.59,20775249.9363
399101.SZ,20120928,4859.11,4747.144,4859.11,4737.966,4766.41,92.7,1.9449,19127285.21,21748496.3953
399101.SZ,20121008,4840.129,4862.102,4888.654,4816.858,4859.11,-18.981,-0.3906,15040153.07,17184233.1787
399101.SZ,20121009,4969.112,4848.453,4969.439,4848.453,4840.129,128.983,2.6649,23989200.66,27075384.161
399101.SZ,20121010,5027.1,4962.121,5027.819,4951.226,4969.112,57.988,1.167,26682303.1,29026894.9627
399101.SZ,20121011,4951.494,5013.947,5025.143,4949.562,5027.1,-75.606,-1.504,26854298.3,29182066.674
399101.SZ,20121012,4931.28,4959.721,5003.077,4887.713,4951.494,-20.214,-0.4082,21788676.88,23497355.4766
399101.SZ,20121015,4890.894,4931.239,4932.511,4846.09,4931.28,-40.386,-0.819,19086699.72,21227091.8168
399101.SZ,20121016,4909.145,4884.972,4942.747,4871.172,4890.894,18.251,0.3732,18018871.0,20768957.9217
399101.SZ,20121017,4922.397,4920.08,4936.205,4871.552,4909.145,13.252,0.2699,18326428.42,19842646.2765
399101.SZ,20121018,5003.324,4927.148,5009.342,4927.148,4922.397,80.927,1.6441,24398028.27,26138284.4586
399101.SZ,20121019,4988.003,5005.437,5015.387,4974.204,5003.324,-15.321,-0.3062,20166418.93,22134785.1958
399101.SZ,20121022,5007.106,4968.127,5013.176,4952.846,4988.003,19.103,0.383,20481213.11,22064268.1227
399101.SZ,20121023,4942.649,5005.067,5007.492,4938.299,5007.106,-64.457,-1.2873,21815111.52,23817338.665
399101.SZ,20121024,4912.111,4915.73,4940.751,4897.774,4942.649,-30.538,-0.6178,20038563.04,20367852.8394
399101.SZ,20121025,4866.849,4911.557,4939.931,4861.454,4912.111,-45.262,-0.9214,21700094.35,21992641.3056
399101.SZ,20121026,4767.921,4858.765,4865.338,4734.617,4866.849,-98.928,-2.0327,20366325.65,21018870.0761
399101.SZ,20121029,4774.155,4754.881,4788.772,4739.045,4767.921,6.234,0.1307,15674922.78,15844190.3961
399101.SZ,20121030,4771.088,4770.479,4816.766,4766.393,4774.155,-3.067,-0.0642,15828692.47,16377914.6511
399101.SZ,20121031,4790.577,4767.83,4790.577,4753.326,4771.088,19.489,0.4085,15591649.38,16124830.1959
399101.SZ,20121101,4869.614,4791.787,4877.903,4791.787,4790.577,79.037,1.6498,21565613.48,22141513.8061
399101.SZ,20121102,4868.038,4867.935,4879.703,4834.508,4869.614,-1.576,-0.0324,18851764.41,19510218.5382
399101.SZ,20121105,4840.463,4856.942,4879.149,4824.813,4868.038,-27.575,-0.5664,18236506.34,19761025.9009
399101.SZ,20121106,4805.423,4835.28,4838.356,4748.124,4840.463,-35.04,-0.7239,18879030.77,20473662.3174
399101.SZ,20121107,4801.516,4802.506,4823.531,4782.518,4805.423,-3.907,-0.0813,16591485.8,18032832.3951
399101.SZ,20121108,4679.4,4768.019,4768.019,4679.196,4801.516,-122.116,-2.5433,18911784.25,19233447.2367
399101.SZ,20121109,4657.846,4670.98,4691.514,4645.417,4679.4,-21.554,-0.4606,14802300.46,15529843.2111
399101.SZ,20121112,4671.404,4661.156,4690.135,4637.407,4657.846,13.558,0.2911,13971266.08,14891924.0746
399101.SZ,20121113,4582.746,4670.412,4670.412,4574.6,4671.404,-88.658,-1.8979,17398594.8,16952984.8438
399101.SZ,20121114,4595.919,4581.41,4601.892,4548.364,4582.746,13.173,0.2874,15002119.16,14845710.2319
399101.SZ,20121115,4523.188,4578.617,4595.049,4521.282,4595.919,-72.731,-1.5825,15555472.25,15090744.3657
399101.SZ,20121116,4489.616,4512.456,4512.574,4457.341,4523.188,-33.572,-0.7422,13362972.37,13093967.6559
399101.SZ,20121119,4499.065,4486.765,4499.065,4430.725,4489.616,9.449,0.2105,12520417.45,12726780.6015
399101.SZ,20121120,4485.297,4508.692,4522.978,4483.618,4499.065,-13.768,-0.306,12965289.77,13487479.3072
399101.SZ,20121121,4525.154,4483.123,4525.154,4424.785,4485.297,39.857,0.8886,15973921.9,15720757.5173
399101.SZ,20121122,4470.89,4503.541,4503.541,4458.542,4525.154,-54.264,-1.1992,13718562.81,13502529.766
399101.SZ,20121123,4481.479,4470.815,4503.126,4461.649,4470.89,10.589,0.2368,12333973.12,12659535.1394
399101.SZ,20121126,4414.655,4473.231,4476.338,4410.266,4481.479,-66.824,-1.4911,12634612.57,13354900.9602
399101.SZ,20121127,4264.446,4398.301,4398.301,4259.165,4414.655,-150.209,-3.4025,16955931.91,16241706.4088
399101.SZ,20121128,4171.868,4245.416,4245.416,4163.098,4264.446,-92.578,-2.1709,14295814.35,13210686.2968
399101.SZ,20121129,4130.201,4169.503,4206.884,4125.63,4171.868,-41.667,-0.9988,12934016.27,11988763.4011
399101.SZ,20121130,4184.482,4127.531,4185.55,4116.936,4130.201,54.281,1.3142,12726608.4,11657840.5925
399101.SZ,20121203,4068.826,4179.13,4200.985,4066.251,4184.482,-115.656,-2.7639,13485652.53,12641071.3682
399101.SZ,20121204,4121.186,4057.538,4125.087,4013.485,4068.826,52.36,1.2869,15331420.3,13581529.8447
399101.SZ,20121205,4276.554,4114.251,4299.648,4101.647,4121.186,155.368,3.77,24844694.39,23054206.2683
399101.SZ,20121206,4261.245,4273.703,4293.468,4237.834,4276.554,-15.309,-0.358,17828676.53,16708768.4986
399101.SZ,20121207,4351.914,4259.127,4355.979,4245.039,4261.245,90.669,2.1278,25802640.47,23069785.2152
399101.SZ,20121210,4428.813,4356.694,4431.881,4339.688,4351.914,76.899,1.767,28887695.01,26716873.011
399101.SZ,20121211,4398.107,4416.27,4435.682,4390.306,4428.813,-30.706,-0.6933,24473035.45,22446453.5832
399101.SZ,20121212,4392.716,4394.816,4412.65,4346.602,4398.107,-5.391,-0.1226,20988021.29,19435093.0658
399101.SZ,20121213,4339.211,4382.22,4395.558,4336.922,4392.716,-53.505,-1.218,19740840.7,17636021.7019
399101.SZ,20121214,4511.383,4329.751,4517.921,4329.548,4339.211,172.172,3.9678,35658853.39,33052053.2627
399101.SZ,20121217,4518.266,4513.701,4532.968,4480.962,4511.383,6.883,0.1526,32764141.96,31867281.9323
399101.SZ,20121218,4501.255,4511.288,4558.623,4478.687,4518.266,-17.011,-0.3765,30359259.08,29009823.7099
399101.SZ,20121219,4526.982,4490.83,4538.848,4480.696,4501.255,25.727,0.5716,24704825.47,24031688.5488
399101.SZ,20121220,4542.178,4515.396,4547.321,4474.711,4526.982,15.196,0.3357,26101107.38,26649762.5525
