ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20120410,2305.863,2281.024,2306.387,2258.853,2285.777,20.086,0.8787,67345526,63133960.65
000001.SH,20120411,2308.925,2286.716,2319.053,2280.035,2305.863,3.062,0.1328,75130070,67516502.99
000001.SH,20120412,2350.864,2310.484,2351.055,2307.841,2308.925,41.939,1.8164,97687895,87315827
000001.SH,20120413,2359.161,2351.513,2369.701,2346.944,2350.864,8.297,0.3529,98774414,92321434.04
000001.SH,20120416,2357.026,2346.307,2364.111,2342.199,2359.161,-2.135,-0.0905,85322682,73752833.49
000001.SH,20120417,2334.985,2355.369,2363.013,2333.341,2357.026,-22.041,-0.9351,84688445,72470714.42
000001.SH,20120418,2380.848,2341.135,2383.64,2337.857,2334.985,45.863,1.9642,108612544,93123038.36
000001.SH,20120419,2378.634,2378.632,2386.978,2369.459,2380.848,-2.214,-0.093,94272421,89960919.58
000001.SH,20120420,2406.863,2374.662,2407.294,2372.13,2378.634,28.229,1.1868,115522062,101772111.7
000001.SH,20120423,2388.588,2403.521,2411.51,2383.068,2406.863,-18.275,-0.7593,122907558,109412433.2
000001.SH,20120424,2388.834,2380.236,2415.749,2350.399,2388.588,0.246,0.0103,133722354,117494693.5
000001.SH,20120425,2406.813,2382.211,2411.421,2376.626,2388.834,17.979,0.7526,130972867,113070083.4
000001.SH,20120426,2404.697,2408.558,2414.754,2393.265,2406.813,-2.116,-0.0879,115529587,104823228.2
000001.SH,20120427,2396.316,2402.431,2408.42,2393.867,2404.697,-8.381,-0.3485,91228350,84016072.4
000001.SH,20120502,2438.436,2421.082,2446.35,2407.788,2396.316,42.12,1.7577,128006006,123975243.9
000001.SH,20120503,2440.08,2433.589,2441.953,2427.728,2438.436,1.644,0.0674,102248493,102185836.4
000001.SH,20120504,2452.014,2437.465,2453.731,2427.969,2440.08,11.934,0.4891,102204871,102378296
000001.SH,20120507,2451.947,2441.757,2451.947,2432.736,2452.014,-0.067,-0.0027,108830107,111395001.3
000001.SH,20120508,2448.884,2451.575,2451.598,2431.025,2451.947,-3.063,-0.1249,104855537,104969661.9
000001.SH,20120509,2408.587,2432.472,2432.472,2407.509,2448.884,-40.297,-1.6455,97902212,99521226.36
000001.SH,20120510,2410.23,2409.945,2419.121,2402.204,2408.587,1.643,0.0682,81698471,81054861.43
000001.SH,20120511,2394.983,2406.074,2415.977,2393.378,2410.23,-15.247,-0.6326,74863995,75815758.03
000001.SH,20120514,2380.725,2408.262,2411.272,2377.983,2394.983,-14.258,-0.5953,90526339,89364340.59
000001.SH,20120515,2374.843,2367.083,2376.594,2354.614,2380.725,-5.882,-0.2471,77922916,77334728.77
000001.SH,20120516,2346.192,2369.295,2372.032,2344.5,2374.843,-28.651,-1.2064,76733829,74181725.33
000001.SH,20120517,2378.886,2347.177,2383.306,2342.352,2346.192,32.694,1.3935,86870030,81458439.85
000001.SH,20120518,2344.52,2364.899,2369.598,2338.241,2378.886,-34.366,-1.4446,89689419,78956446.67
000001.SH,20120521,2348.3,2343.576,2360.386,2330.325,2344.52,3.78,0.1612,74840341,70052964.57
000001.SH,20120522,2373.307,2355.732,2374.056,2354.868,2348.3,25.007,1.0649,76779780,75374527.24
000001.SH,20120523,2363.437,2369.265,2378.077,2350.548,2373.307,-9.87,-0.4159,84216580,84886660.76
000001.SH,20120524,2350.973,2359.682,2373.057,2344.58,2363.437,-12.464,-0.5274,79206805,76840602.47
000001.SH,20120525,2333.553,2350.541,2355.808,2327.408,2350.973,-17.42,-0.741,74019252,68024547.81
000001.SH,20120528,2361.367,2325.317,2361.744,2309.072,2333.553,27.814,1.1919,94962105,86735892.42
000001.SH,20120529,2389.636,2361.003,2393.279,2358.374,2361.367,28.269,1.1971,117157725,111363644.3
000001.SH,20120530,2384.668,2385.392,2391.691,2378.133,2389.636,-4.968,-0.2079,89809793,84828401.3
000001.SH,20120531,2372.234,2370.007,2382.989,2362.314,2384.668,-12.434,-0.5214,77890228,75383460.18
000001.SH,20120601,2373.436,2373.224,2388.087,2365.442,2372.234,1.202,0.0507,77021923,77078144.8
