trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000062.SZ,3.673,3.6983,3.4834,3.4897,3.6667,-0.17700000000000005,-4.8272,6866.58,3908.1204,0.4113,1.12,,,,,,,,,,,,,,
20120105,000062.SZ,3.4834,3.5403,3.3,3.319,3.4897,-0.17070000000000007,-4.8915,8381.43,4509.3775,0.5021,1.17,,,,,,,,,,,,,,
20120106,000062.SZ,3.3822,3.3822,3.1609,3.2874,3.319,-0.03160000000000007,-0.9521,10323.49,5291.4718,0.6184,1.28,,,,,,,,,,,,,,
20120109,000062.SZ,3.2874,3.3949,3.2242,3.3759,3.2874,0.08850000000000025,2.6921,19587.49,10312.9612,1.1734,2.48,,,,,,,,,,,,,,
20120110,000062.SZ,3.3822,3.5276,3.3506,3.5276,3.3759,0.15169999999999995,4.4936,40753.68,22325.5919,2.4414,3.92,3.3999,17182.534,,,,,,,,,,,,
20120111,000062.SZ,3.5276,3.6288,3.4265,3.5086,3.5276,-0.019000000000000128,-0.5386,36643.9,20458.0685,2.1952,2.13,3.4037,23137.998,,,,,,,,,,,,
20120112,000062.SZ,3.4834,3.6541,3.477,3.5403,3.5086,0.03169999999999984,0.9035,44848.83,25128.7148,2.6867,1.94,3.448,30431.478,,,,,,,,,,,,
20120113,000062.SZ,3.5213,3.5213,3.3253,3.338,3.5403,-0.2022999999999997,-5.7142,28814.77,15485.5162,1.7262,0.95,3.4581,34129.734,,,,,,,,,,,,
20120116,000062.SZ,3.2684,3.2937,3.1673,3.1926,3.338,-0.14539999999999997,-4.3559,23065.34,11811.6387,1.3817,0.68,3.4214,34825.304,,,,,,,,,,,,
20120117,000062.SZ,3.2115,3.3696,3.1862,3.3443,3.1926,0.15169999999999995,4.7516,19673.07,10227.6587,1.1785,0.56,3.3848,30609.182,3.3923,23895.858,,,,,,,,,,
20120118,000062.SZ,3.3506,3.4012,3.2431,3.2684,3.3443,-0.07589999999999986,-2.2695,19876.03,10455.0858,1.1907,0.65,3.3367,27255.608,3.3702,25196.803,,,,,,,,,,
20120119,000062.SZ,3.2684,3.338,3.2558,3.3127,3.2684,0.044299999999999784,1.3554,12793.18,6683.5917,0.7664,0.47,3.2912,20844.478,3.3696,25637.978,,,,,,,,,,
20120120,000062.SZ,3.3127,3.3696,3.2874,3.3316,3.3127,0.018899999999999917,0.5705,16109.18,8498.79,0.965,0.77,3.2899,18303.36,3.374,26216.547,3.372,22133.6131,,,,,,,,
20120130,000062.SZ,3.3506,3.3822,3.3063,3.3127,3.3316,-0.018899999999999917,-0.5673,8282.67,4371.4955,0.4962,0.45,3.3139,15346.826,3.3677,25086.065,3.3584,22242.5431,,,,,,,,
20120131,000062.SZ,3.319,3.319,3.2242,3.2621,3.3127,-0.050599999999999756,-1.5275,11928.97,6145.6207,0.7146,0.78,3.2975,13798.006,3.3411,22203.594,3.354,22515.4308,,,,,,,,
