trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000030.SZ,4.9895,5.0212,4.686,4.686,4.9326,-0.24659999999999993,-4.9994,32552.26,24982.0911,3.4152,0.92,,,,,,,,,,,,,,
20120105,000030.SZ,4.5911,4.6481,4.452,4.452,4.686,-0.23399999999999999,-4.9936,31356.64,22377.7535,3.2898,0.88,,,,,,,,,,,,,,
20120106,000030.SZ,4.3825,4.5089,4.2686,4.5089,4.452,0.05689999999999973,1.2781,32548.29,22511.1608,3.4148,0.94,,,,,,,,,,,,,,
20120109,000030.SZ,4.4583,4.7366,4.3761,4.7366,4.5089,0.22770000000000046,5.05,28233.58,20655.5202,2.9621,0.83,,,,,,,,,,,,,,
20120110,000030.SZ,4.9706,4.9706,4.882,4.9706,4.7366,0.23399999999999999,4.9403,50665.03,39800.9794,5.3155,1.53,4.6708,35071.16,,,,,,,,,,,,
20120111,000030.SZ,5.1476,5.1982,5.0022,5.0212,4.9706,0.0506000000000002,1.018,81121.81,65553.6161,8.5109,2.31,4.7379,44785.07,,,,,,,,,,,,
20120112,000030.SZ,5.0212,5.0907,4.9453,4.9642,5.0212,-0.057000000000000384,-1.1352,38089.33,30155.5919,3.9961,0.85,4.8403,46131.608,,,,,,,,,,,,
20120113,000030.SZ,4.92,4.9832,4.7176,4.9326,4.9642,-0.03160000000000007,-0.6366,57522.02,43920.632,6.0349,1.25,4.925,51126.354,,,,,,,,,,,,
20120116,000030.SZ,4.9326,5.1603,4.9137,5.0338,4.9326,0.1012000000000004,2.0517,59041.7,47303.9959,6.1944,1.15,4.9845,57287.978,,,,,,,,,,,,
20120117,000030.SZ,5.0401,5.2741,4.7809,5.2488,5.0338,0.21499999999999986,4.2711,66699.88,53287.2915,6.9978,1.16,5.0401,60494.948,4.8555,47783.054,,,,,,,,,,
20120118,000030.SZ,5.1729,5.2172,5.0465,5.0654,5.2488,-0.18339999999999979,-3.4941,49275.02,39965.2067,5.1697,0.81,5.049,54125.59,4.8934,49455.33,,,,,,,,,,
20120119,000030.SZ,5.0401,5.116,4.9326,5.0718,5.0654,0.006399999999999295,0.1263,31842.42,25367.5565,3.3408,0.59,5.0705,52876.208,4.9554,49503.908,,,,,,,,,,
20120120,000030.SZ,5.1729,5.3184,5.0401,5.2804,5.0718,0.20860000000000056,4.1129,47067.66,39115.725,4.9381,0.89,5.14,50785.336,5.0325,50955.845,4.9209,46616.5877,,,,,,,,
20120130,000030.SZ,5.3057,5.546,5.2804,5.546,5.2804,0.26560000000000006,5.0299,32978.24,28704.2248,3.4599,0.65,5.2425,45572.644,5.1135,51430.311,4.9871,46649.3554,,,,,,,,
20120131,000030.SZ,5.8053,5.8053,5.5587,5.6536,5.546,0.1075999999999997,1.9401,79500.03,71569.8512,8.3408,1.74,5.3234,48132.674,5.1818,54313.811,5.0795,50352.6931,,,,,,,,
20120201,000030.SZ,5.6536,5.9381,5.6472,5.9381,5.6536,0.2845000000000004,5.0322,86685.18,80943.667,9.0946,1.8,5.498,55614.706,5.2735,54870.148,5.1895,54517.0692,,,,,,,,
20120202,000030.SZ,5.9634,6.2353,5.8116,6.2353,5.9381,0.29719999999999924,5.005,71916.56,68720.0807,7.5451,1.29,5.7307,63629.534,5.4006,58252.871,5.3048,57877.2985,,,,,,,,
20120203,000030.SZ,6.5452,6.5452,6.4567,6.5452,6.2353,0.30990000000000073,4.9701,19481.79,20146.7619,2.0439,0.31,5.9836,58112.36,5.5618,54448.848,5.4259,55478.5877,,,,,,,,
20120206,000030.SZ,6.8741,6.8741,6.8741,6.8741,6.5452,0.32889999999999997,5.0251,4110.93,4468.5809,0.4313,0.07,6.2493,52338.898,5.7459,48955.771,5.5684,49554.6738,,,,,,,,
20120207,000030.SZ,7.2156,7.2156,6.8741,7.2156,6.8741,0.3414999999999999,4.9679,140852.44,159498.6723,14.7776,2.69,6.5617,64609.38,5.9426,56371.027,5.7416,57459.5285,,,,,,,,
20120208,000030.SZ,7.5254,7.576,7.2472,7.576,7.2156,0.3603999999999994,4.9947,77311.13,91628.0358,8.1111,1.2,6.8892,62734.57,6.1936,59174.638,5.9449,58981.7677,5.5027,53278.6638,,,,,,
20120210,000030.SZ,7.9049,7.9554,7.5128,7.9554,7.576,0.3794000000000004,5.0079,69085.25,86268.7958,7.2481,1.1,7.2333,62168.308,6.482,62898.921,6.1697,59754.3485,5.6584,55018.33,,,,,,
20120213,000030.SZ,8.3539,8.3539,8.221,8.3539,7.9554,0.3984999999999994,5.0092,48404.85,63886.6795,5.0784,0.78,7.595,67952.92,6.7893,63032.64,6.4085,58347.0385,5.8442,55830.1495,,,,,,
20120214,000030.SZ,8.7712,8.7712,8.7523,8.7712,8.3539,0.4173000000000009,4.9953,12884.1,17869.4747,1.3517,0.19,7.9744,69707.554,7.1118,61023.226,6.6936,55547.7369,6.0471,54893.7595,,,,,,
20120215,000030.SZ,9.2076,9.2076,8.9799,9.2076,8.7712,0.436399999999999,4.9754,70529.51,102579.121,7.3996,1.01,8.3728,55642.968,7.4672,60126.174,7.0117,58523.6669,6.26,56907.8514,,,,,,
20120216,000030.SZ,9.5933,9.5997,8.7459,8.7459,9.2076,-0.46169999999999867,-5.0143,177142.31,250922.2326,18.5849,3.18,8.6068,75609.204,7.748,69171.887,7.2783,68529.4092,6.4398,62930.579,,,,,,
20120217,000030.SZ,8.3096,8.3096,8.3096,8.3096,8.7459,-0.436300000000001,-4.9886,10068.0,13229.352,1.0563,0.13,8.6776,63805.754,7.9555,62987.031,7.4909,66767.0831,6.5964,59547.0643,,,,,,
20120220,000030.SZ,7.8922,7.8922,7.8922,7.8922,8.3096,-0.41739999999999977,-5.0231,13580.0,16947.84,1.4247,0.21,8.5853,56840.784,8.0902,62396.852,7.6631,61696.3115,6.7358,58379.9533,,,,,,
20120221,000030.SZ,7.5128,8.2843,7.5001,8.2843,7.8922,0.3921000000000001,4.9682,198387.15,245206.8625,20.8138,3.49,8.4879,93941.394,8.2312,81824.474,7.8436,70288.7708,6.8954,65087.8167,,,,,,
20120222,000030.SZ,8.221,8.3475,7.9112,8.0946,8.2843,-0.1897000000000002,-2.2899,156898.87,202305.5051,16.4611,1.67,8.2653,111215.266,8.3191,83429.117,7.9866,76825.8715,7.0412,69747.6819,6.3724,62527.7327,,,,
20120223,000030.SZ,7.9744,8.2843,7.9744,8.221,8.0946,0.1264000000000003,1.5615,115097.23,148253.3295,12.0754,1.03,8.1603,98806.25,8.3836,87207.727,8.1155,84180.9054,7.1827,72052.3176,6.4902,65279.2317,,,,
20120224,000030.SZ,8.3791,8.6321,8.221,8.6321,8.221,0.41109999999999935,5.0006,136405.43,185064.2856,14.311,1.38,8.2248,124073.736,8.4512,93939.745,8.2507,94357.4054,7.3526,76201.3848,6.6295,68780.858,,,,
20120227,000030.SZ,8.8218,9.0368,8.4297,8.5436,8.6321,-0.0884999999999998,-1.0252,148838.84,204539.0996,15.6154,1.2,8.3551,151125.504,8.4702,103983.144,8.3529,94971.7438,7.5179,81772.6429,6.764,72657.2097,,,,
20120228,000030.SZ,8.3602,8.3665,8.1135,8.1262,8.5436,-0.4173999999999989,-4.8855,97137.55,125856.392,10.1912,0.64,8.3235,130875.584,8.4057,112408.489,8.3952,96496.8531,7.6534,84156.9233,6.877,74954.0087,,,,
20120229,000030.SZ,8.0819,8.5309,7.7404,8.5309,8.1262,0.40470000000000006,4.9802,120481.58,155894.6546,12.6403,0.92,8.4108,123592.126,8.338,117403.696,8.4395,100450.4169,7.7955,88323.749,6.9957,77281.227,,,,
20120301,000030.SZ,8.493,8.7902,8.2906,8.4361,8.5309,-0.0948000000000011,-1.1113,100403.91,135670.2303,10.5339,0.81,8.4538,120653.462,8.3071,109729.856,8.4458,104450.3446,7.928,89319.1719,7.1095,77923.9637,,,,
20120302,000030.SZ,8.2843,8.6321,8.2527,8.4044,8.4361,-0.03169999999999895,-0.3758,64472.59,86053.226,6.7642,0.53,8.4082,106266.894,8.3165,115170.315,8.4176,108418.69,8.0455,88261.4295,7.2242,78803.4057,,,,
20120305,000030.SZ,8.4297,8.6321,8.3412,8.4677,8.4044,0.06329999999999991,0.7532,62840.34,84511.8164,6.5929,0.59,8.3931,89067.194,8.3741,120096.349,8.3607,107827.2154,8.1518,87829.2286,7.342,78980.683,,,,
20120306,000030.SZ,8.5752,8.8534,8.4171,8.7712,8.4677,0.30349999999999966,3.5842,103369.73,141750.4259,10.845,1.16,8.5221,90313.63,8.4228,110594.607,8.3626,102152.4015,8.2578,91823.8924,7.4666,80458.284,,,,
20120307,000030.SZ,8.6637,8.7586,8.3412,8.4867,8.7712,-0.28449999999999953,-3.2436,81773.83,110536.3571,8.5793,0.91,8.5132,82572.08,8.462,103082.103,8.3762,107668.2346,8.3346,95522.1257,7.5745,80960.749,,,,
20120308,000030.SZ,8.5689,8.6131,8.3728,8.474,8.4867,-0.0127000000000006,-0.1496,60476.35,80963.9848,6.3449,0.73,8.5208,74586.568,8.4873,97620.015,8.421,111275.6462,8.3945,91694.6929,7.6882,81334.1267,,,,
20120309,000030.SZ,8.6764,8.8408,8.5562,8.5942,8.474,0.12020000000000053,1.4185,65299.38,89459.8171,6.8509,0.88,8.5588,74751.926,8.4835,90509.41,8.4448,101038.1254,8.443,91122.7048,7.8056,82449.3587,,,,
20120313,000030.SZ,8.8218,8.8345,8.4171,8.5119,8.5942,-0.08230000000000004,-0.9576,74759.81,101741.3899,7.8434,1.0,8.5676,77135.82,8.4803,83101.507,8.4769,94719.7362,8.4695,91392.9219,7.9133,83372.4303,,,,
20120314,000030.SZ,8.455,8.455,8.0882,8.0882,8.5119,-0.4237000000000002,-4.9777,91439.54,119595.6829,9.5934,1.19,8.431,74749.782,8.4765,82531.706,8.4667,92899.9138,8.4568,93442.1929,7.998,85321.1403,,,,
20120315,000030.SZ,7.9049,7.9049,7.6835,7.6835,8.0882,-0.40470000000000006,-5.0036,77426.48,94577.4233,8.1232,1.04,8.2704,73880.312,8.3918,78226.196,8.3937,88363.0715,8.405,96515.6395,8.0657,85252.022,,,,
20120316,000030.SZ,7.4622,8.063,7.4622,7.8606,7.6835,0.17709999999999937,2.3049,56009.43,69632.4991,5.8762,0.76,8.1477,72986.928,8.3342,73786.748,8.3412,81222.3477,8.3409,95824.2071,8.1298,84229.497,,,,
20120319,000030.SZ,7.7784,7.9871,7.6519,7.8796,7.8606,0.019000000000000128,0.2417,38249.23,47409.3326,4.0129,0.52,8.0048,67576.898,8.2818,71164.412,8.3222,76692.4769,8.2996,89210.251,8.1846,83107.2527,,,,
20120320,000030.SZ,7.81,7.8416,7.4875,7.4938,7.8796,-0.3857999999999997,-4.8962,49710.48,60107.4966,5.2154,0.74,7.8011,62567.032,8.1844,69851.426,8.2425,71248.5462,8.2608,91097.9881,8.2162,84114.8757,,,,
20120321,000030.SZ,7.4938,7.7151,7.1207,7.3041,7.4938,-0.1897000000000002,-2.5314,54568.27,63337.9867,5.725,0.87,7.6443,55192.778,8.0377,64971.28,8.1554,67722.7277,8.2328,93049.8105,8.2305,85796.787,,,,
20120322,000030.SZ,7.2725,7.4495,7.0828,7.3357,7.3041,0.03160000000000007,0.4326,46633.39,53439.9741,4.8925,0.84,7.5748,49034.16,7.9226,61457.236,8.0732,66350.4815,8.1876,85823.441,8.2345,82656.152,,,,
20120323,000030.SZ,7.2156,7.6456,7.2092,7.4242,7.3357,0.0884999999999998,1.2064,56864.16,66937.3689,5.9659,1.16,7.4875,49205.106,7.8176,61096.017,7.9929,65890.7754,8.1557,81059.8833,8.2295,81974.5863,,,,
20120326,000030.SZ,7.3357,7.7278,7.2725,7.6076,7.4242,0.18339999999999979,2.4703,56504.17,67554.916,5.9281,1.15,7.4331,52856.094,7.7189,60216.496,7.9034,62285.7323,8.1265,78269.7376,8.2179,81555.217,,,,
20120327,000030.SZ,7.614,7.6835,7.4622,7.5191,7.6076,-0.0884999999999998,-1.1633,34075.09,40748.2565,3.575,0.64,7.4381,49729.016,7.6196,56148.024,7.829,58616.5985,8.0735,73396.8643,8.1901,81077.5583,,,,
20120328,000030.SZ,7.5697,7.576,7.146,7.146,7.5191,-0.3731,-4.962,32458.33,37271.206,3.4054,0.65,7.4065,45307.028,7.5254,50249.903,7.7268,56461.3662,8.0069,67854.9352,8.1359,81730.0327,,,,
20120329,000030.SZ,6.9247,7.0385,6.7919,6.7919,7.146,-0.35409999999999986,-4.9552,43177.0,46682.4923,4.5299,0.95,7.2978,44615.75,7.4363,46824.955,7.5882,54759.6446,7.9434,65285.3852,8.0554,80818.2823,,,,
20120330,000030.SZ,6.7033,6.893,6.4504,6.501,6.7919,-0.2908999999999997,-4.283,36256.33,37548.3533,3.8038,0.81,7.1131,40494.184,7.3003,44849.645,7.4335,51797.8385,7.8467,61274.659,7.9805,76122.083,,,,
20120405,000030.SZ,6.3618,6.6907,6.1848,6.6274,6.501,0.1263999999999994,1.9443,37232.96,38064.7229,3.9063,0.92,6.9171,36639.942,7.1751,44748.018,7.3211,47628.1015,7.7606,58266.5186,7.9245,77027.5817,,,,
20120406,000030.SZ,6.5768,6.7286,6.5136,6.6211,6.6274,-0.006299999999999528,-0.0951,24995.07,26242.238,2.6223,0.68,6.7375,34823.938,7.0878,42276.477,7.2394,43594.9162,7.6757,56386.6367,7.8821,77408.084,,,,
20120409,000030.SZ,6.6211,6.9436,6.4883,6.8235,6.6211,0.2023999999999999,3.0569,48106.25,51587.5922,5.0471,1.38,6.673,37953.522,7.0398,41630.275,7.1596,42986.9792,7.5974,55685.0133,7.8334,72398.7207,,,,
20120410,000030.SZ,6.8488,7.165,6.8488,7.165,6.8235,0.3414999999999999,5.0048,53833.2,60792.1332,5.6479,1.42,6.7476,40084.762,7.0227,42350.256,7.1046,44185.7462,7.5209,53326.131,7.8024,68963.1983,7.0874,65745.4655,,
20120411,000030.SZ,7.4306,7.5254,7.2661,7.5254,7.165,0.3604000000000003,5.03,20709.62,24468.4189,2.1727,0.52,6.9525,36975.42,7.0328,38734.802,7.1071,41954.9108,7.4751,50418.3114,7.7792,65816.9447,7.1347,65548.0882,,
20120412,000030.SZ,7.9049,7.9049,7.7657,7.9049,7.5254,0.3794999999999993,5.0429,14285.72,17851.8029,1.4988,0.39,7.208,32385.972,7.0625,34512.957,7.1533,38856.2531,7.448,48218.7576,7.755,61746.2877,7.1923,65263.5728,,
20120413,000030.SZ,8.2653,8.2653,7.595,7.6266,7.9049,-0.27829999999999977,-3.5206,130433.85,162472.8184,13.6844,4.03,7.4091,53473.728,7.0733,44148.833,7.1757,45302.4423,7.402,51320.399,7.7244,61132.788,7.2442,66894.9988,,
20120416,000030.SZ,7.2472,8.006,7.2472,8.006,7.6266,0.3794000000000004,4.9747,82348.13,100114.5285,8.6395,1.54,7.6456,60322.104,7.1593,49137.813,7.2204,47262.7477,7.3779,51681.7476,7.7204,60639.8073,7.2987,67796.908,,
20120418,000030.SZ,7.6582,8.259,7.6076,7.9554,8.006,-0.0506000000000002,-0.632,90328.18,113285.0718,9.4767,1.5,7.8037,67621.1,7.2756,53852.931,7.2472,49864.5946,7.3715,51628.8257,7.7012,59634.694,7.3485,68457.9605,,
20120419,000030.SZ,7.7215,7.8353,7.557,7.557,7.9554,-0.39839999999999964,-5.0079,90384.34,108906.6443,9.4826,1.34,7.81,81556.044,7.3812,59265.732,7.2501,54196.0754,7.3655,52245.8667,7.6719,59300.7083,7.3907,68612.336,,
20120420,000030.SZ,7.1776,7.4938,7.1776,7.1839,7.557,-0.3731,-4.9371,85585.74,98125.1462,6.3405,1.05,7.6658,95816.048,7.4369,64101.01,7.253,58282.7992,7.3333,53654.2624,7.6312,60004.48,7.4277,69403.9428,,
20120423,000030.SZ,7.0954,7.3863,6.9563,7.1207,7.1839,-0.06320000000000014,-0.8797,46562.11,53168.4998,3.4495,0.49,7.5646,79041.7,7.4868,66257.714,7.2783,58543.1923,7.2972,54050.1138,7.5863,59461.8723,7.4642,69221.2777,,
20120424,000030.SZ,6.9626,7.0828,6.7666,6.7666,7.1207,-0.35409999999999986,-4.9728,49117.84,53303.7289,3.6388,0.62,7.3167,72395.642,7.4812,66358.873,7.2987,59532.5392,7.2625,54021.8929,7.5195,57653.476,7.4931,69055.88,,
20120425,000030.SZ,6.5832,7.0132,6.4504,6.912,6.7666,0.14539999999999953,2.1488,58813.77,62271.114,4.3571,0.81,7.108,66092.76,7.4559,66856.93,7.3206,61192.6015,7.2439,54224.0595,7.467,56888.1407,7.5208,68924.4448,,
