trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000069.SZ,4.7142,4.7538,4.589,4.589,4.7076,-0.11859999999999982,-2.5193,163512.48,115730.0318,0.687,1.32,,,,,,,,,,,,,,
20120105,000069.SZ,4.589,4.6483,4.3055,4.378,4.589,-0.2110000000000003,-4.598,222921.95,150557.1204,0.9367,1.67,,,,,,,,,,,,,,
20120106,000069.SZ,4.4044,4.4439,4.2066,4.3846,4.378,0.006599999999999717,0.1508,205726.4,133881.7293,0.8644,1.41,,,,,,,,,,,,,,
20120109,000069.SZ,4.3714,4.5033,4.2659,4.5033,4.3846,0.11870000000000047,2.7072,212080.71,141921.1261,0.8911,1.28,,,,,,,,,,,,,,
20120110,000069.SZ,4.5033,4.7142,4.4769,4.6681,4.5033,0.1647999999999996,3.6595,316277.52,221167.9242,1.3289,1.62,4.5046,224103.812,,,,,,,,,,,,
20120111,000069.SZ,4.6615,4.6879,4.5626,4.6153,4.6681,-0.052799999999999514,-1.1311,165618.77,116019.0984,0.6959,0.74,4.5099,224525.07,,,,,,,,,,,,
20120112,000069.SZ,4.6219,4.7472,4.589,4.6483,4.6153,0.032999999999999474,0.715,167085.68,118529.9219,0.702,0.74,4.5639,213357.816,,,,,,,,,,,,
20120113,000069.SZ,4.6813,4.6945,4.5362,4.5692,4.6483,-0.0790999999999995,-1.7017,96970.04,67629.8845,0.4074,0.45,4.6008,191606.544,,,,,,,,,,,,
20120116,000069.SZ,4.5494,4.6549,4.4439,4.4505,4.5692,-0.11870000000000047,-2.5978,107439.14,73761.7165,0.4514,0.56,4.5903,170678.23,,,,,,,,,,,,
20120117,000069.SZ,4.4769,4.6879,4.3318,4.6417,4.4505,0.19120000000000026,4.2961,203029.22,140140.2216,0.8531,1.19,4.585,148028.57,4.5448,186066.191,,,,,,,,,,
20120118,000069.SZ,4.6285,4.6747,4.556,4.5824,4.6417,-0.05930000000000035,-1.2775,153491.2,108082.6073,0.6449,1.04,4.5784,145603.056,4.5441,185064.063,,,,,,,,,,
20120119,000069.SZ,4.6087,4.734,4.5758,4.734,4.5824,0.15160000000000018,3.3083,225791.59,160450.9065,0.9487,1.55,4.5956,157344.238,4.5797,185351.027,,,,,,,,,,
20120120,000069.SZ,4.734,4.9582,4.7011,4.9318,4.734,0.19779999999999998,4.1783,364566.04,269453.1991,1.5318,2.32,4.6681,210863.438,4.6345,201234.991,4.592,200346.98,,,,,,,,
20120130,000069.SZ,4.945,4.9582,4.8,4.8,4.9318,-0.13180000000000014,-2.6725,150717.36,110888.1182,0.6333,0.71,4.738,219519.082,4.6641,195098.656,4.6082,199362.74,,,,,,,,
