trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000025.SZ,3.9163,3.9646,3.7922,3.8611,3.8887,-0.02760000000000007,-0.7097,2839.0,1605.204,0.1583,0.83,,,,,,,,,,,,,,
20120105,000025.SZ,3.7922,3.8267,3.6543,3.7164,3.8611,-0.14469999999999983,-3.7476,2036.0,1109.9045,0.1136,0.63,,,,,,,,,,,,,,
20120106,000025.SZ,3.6888,3.7164,3.4544,3.6405,3.7164,-0.0759000000000003,-2.0423,5045.9,2611.3477,0.2814,1.81,,,,,,,,,,,,,,
20120109,000025.SZ,3.5991,3.7991,3.5164,3.7784,3.6405,0.13790000000000013,3.7879,5954.18,3209.4801,0.3321,1.9,,,,,,,,,,,,,,
20120110,000025.SZ,3.7646,4.1232,3.7439,4.0956,3.7784,0.31720000000000015,8.3951,10769.62,6116.6045,0.6007,2.9,3.8184,5328.94,,,,,,,,,,,,
20120111,000025.SZ,4.0542,4.0749,3.9577,4.0335,4.0956,-0.062100000000000044,-1.5163,9686.29,5642.8829,0.5402,1.82,3.8529,6698.398,,,,,,,,,,,,
20120112,000025.SZ,3.999,4.1163,3.9646,4.0128,4.0335,-0.02069999999999972,-0.5132,8133.58,4782.4582,0.4536,1.21,3.9122,7917.914,,,,,,,,,,,,
20120113,000025.SZ,4.0128,4.0128,3.7233,3.7439,4.0128,-0.26890000000000036,-6.7011,6699.8,3751.4582,0.3737,0.85,3.9328,8248.694,,,,,,,,,,,,
20120116,000025.SZ,3.737,3.9232,3.4475,3.5371,3.7439,-0.20679999999999987,-5.5237,6139.59,3360.0727,0.3424,0.74,3.8846,8285.776,,,,,,,,,,,,
20120117,000025.SZ,3.5922,3.8887,3.5509,3.8818,3.5371,0.3447,9.7453,7730.83,4197.5878,0.4312,0.93,3.8418,7678.018,3.8301,6503.479,,,,,,,,,,
20120118,000025.SZ,3.8749,3.9508,3.7784,3.8267,3.8818,-0.05509999999999993,-1.4194,7159.0,4006.4811,0.3993,0.93,3.8005,7172.56,3.8267,6935.479,,,,,,,,,,
20120119,000025.SZ,3.8267,3.9094,3.7508,3.9094,3.8267,0.0827,2.1611,4634.36,2593.6861,0.2585,0.65,3.7798,6472.716,3.846,7195.315,,,,,,,,,,
20120120,000025.SZ,3.9508,4.1163,3.9025,4.0128,3.9094,0.10340000000000016,2.6449,8948.1,5242.5574,0.4991,1.38,3.8336,6922.376,3.8832,7585.535,3.85,6598.1731,,,,,,,,
20120130,000025.SZ,4.0128,4.0611,3.9577,3.9646,4.0128,-0.048200000000000465,-1.2012,3626.43,2103.1739,0.2023,0.52,3.9191,6419.744,3.9018,7352.76,3.858,6658.7446,,,,,,,,
20120131,000025.SZ,3.9646,4.0266,3.9232,3.9715,3.9646,0.006899999999999906,0.174,3723.3,2137.7,0.2077,0.58,3.937,5618.238,3.8894,6648.128,3.8776,6788.5369,,,,,,,,
20120201,000025.SZ,3.9784,3.9784,3.7784,3.8818,3.9715,-0.08969999999999967,-2.2586,5022.2,2844.2706,0.2801,0.89,3.948,5190.878,3.8742,6181.719,3.8961,6786.7138,,,,,,,,
20120202,000025.SZ,3.8405,3.9577,3.8405,3.9439,3.8818,0.062100000000000044,1.5998,3388.59,1919.7521,0.189,0.65,3.9549,4941.724,3.8674,5707.22,3.9089,6589.3608,,,,,,,,
20120203,000025.SZ,4.0059,4.3369,3.9853,4.2679,3.9439,0.32399999999999984,8.2152,30177.85,18553.3111,1.6831,6.11,4.0059,9187.674,3.9198,8055.025,3.9221,8082.3015,,,,,,,,
20120206,000025.SZ,4.2266,4.2611,4.1232,4.1507,4.2679,-0.11720000000000041,-2.7461,19222.97,11621.7182,1.0721,2.09,4.0432,12306.982,3.9811,9363.363,3.9311,8815.8923,,,,,,,,
20120207,000025.SZ,4.1301,4.1714,4.0128,4.1576,4.1507,0.006900000000000794,0.1662,11494.29,6810.9944,0.6411,0.93,4.0804,13861.18,4.0087,9739.709,3.9423,9074.4085,,,,,,,,
20120208,000025.SZ,4.1301,4.2266,4.0887,4.2197,4.1576,0.062099999999999156,1.4937,11211.62,6798.272,0.6253,0.81,4.148,15099.064,4.048,10144.971,3.9789,9421.4715,3.9337,8268.7381,,,,,,
20120209,000025.SZ,4.2197,4.2955,4.1783,4.2059,4.2197,-0.013799999999999812,-0.327,9913.14,6095.4225,0.5529,0.66,4.2004,16403.974,4.0776,10672.849,4.0303,9711.7446,3.9501,8605.6019,,,,,,
20120210,000025.SZ,4.1645,4.2542,4.1645,4.2404,4.2059,0.03450000000000042,0.8203,7366.7,4509.4646,0.4109,0.45,4.1949,11841.744,4.1004,10514.709,4.0579,9683.7346,3.9751,8859.4448,,,,,,
20120213,000025.SZ,4.2059,4.2817,4.1645,4.2611,4.2404,0.02069999999999972,0.4882,7657.23,4718.0143,0.4271,0.65,4.2169,9528.596,4.1301,10917.789,4.0913,9722.06,4.0046,8983.7938,,,,,,
20120214,000025.SZ,4.2611,4.3783,4.2473,4.3369,4.2611,0.07580000000000009,1.7789,11950.01,7503.6454,0.6665,1.25,4.2528,9619.74,4.1666,11740.46,4.1242,10284.8023,4.0312,9269.3095,,,,,,
20120215,000025.SZ,4.3024,4.4334,4.2817,4.4196,4.3369,0.0827,1.9069,11368.68,7206.2027,0.6341,1.18,4.2928,9651.152,4.2204,12375.108,4.1555,10471.0008,4.0466,9297.8362,,,,,,
20120216,000025.SZ,4.399,4.5024,4.3369,4.3921,4.4196,-0.027499999999999858,-0.6222,12235.86,7838.437,0.6824,1.27,4.33,10115.696,4.2652,13259.835,4.1884,11133.2646,4.0637,9419.2443,,,,,,
20120217,000025.SZ,4.4196,4.4196,4.3093,4.3369,4.3921,-0.05520000000000014,-1.2568,7760.03,4889.6579,0.4328,0.77,4.3493,10194.362,4.2721,11018.053,4.2165,11443.7823,4.0792,9401.4562,,,,,,
20120220,000025.SZ,4.399,4.4265,4.3369,4.3438,4.3369,0.006899999999999906,0.1591,6406.76,4070.4028,0.3573,0.63,4.3659,9944.268,4.2914,9736.432,4.252,11550.2869,4.1077,9387.5019,,,,,,
20120221,000025.SZ,4.3438,4.4817,4.3162,4.4817,4.3438,0.13790000000000013,3.1746,12201.27,7810.5886,0.6805,1.23,4.3948,9994.52,4.3238,9807.13,4.2934,12228.1854,4.1527,9676.1533,4.0542,8683.4393,,,,
20120222,000025.SZ,4.4955,4.5437,4.4541,4.5231,4.4817,0.041400000000000325,0.9238,11733.11,7653.5353,0.6544,1.17,4.4155,10067.406,4.3542,9859.279,4.313,10809.3592,4.1832,9866.7381,4.0763,8979.9097,,,,
20120223,000025.SZ,4.5162,4.5644,4.4472,4.5024,4.5231,-0.020700000000000607,-0.4577,6897.11,4503.1089,0.3847,0.69,4.4376,8999.656,4.3838,9557.676,4.3401,9861.2162,4.2154,9854.2671,4.1025,9141.9467,,,,
20120224,000025.SZ,4.5369,4.6885,4.4955,4.6403,4.5024,0.13790000000000013,3.0628,18805.61,12516.9529,1.0489,2.09,4.4983,11208.772,4.4238,10701.567,4.3772,10423.6254,4.2502,10529.0886,4.1358,9600.6037,,,,
20120227,000025.SZ,4.6541,4.6954,4.5989,4.6058,4.6403,-0.03449999999999953,-0.7435,13927.8,9387.4745,0.7768,1.24,4.5507,12712.98,4.4583,11328.624,4.4069,10632.5623,4.2785,10766.2171,4.1634,9866.391,,,,
20120228,000025.SZ,4.5851,4.5851,4.4265,4.5162,4.6058,-0.0895999999999999,-1.9454,12744.27,8339.9464,0.7108,1.0,4.5576,12821.58,4.4762,11408.05,4.4308,10850.3415,4.3047,11200.4,4.1774,9932.2127,,,,
20120229,000025.SZ,4.5231,4.5506,4.4541,4.5024,4.5162,-0.0138000000000007,-0.3056,8335.8,5459.205,0.4649,0.65,4.5534,12142.118,4.4845,11104.762,4.4509,10924.8877,4.33,11420.0429,4.193,9887.1963,,,,
20120301,000025.SZ,4.4265,4.7575,4.4265,4.5851,4.5024,0.0827,1.8368,13139.89,8802.3297,0.7329,1.08,4.57,13390.674,4.5038,11195.165,4.4759,11346.6308,4.3635,11806.5995,4.2121,10054.0733,,,,
20120302,000025.SZ,4.5575,4.6885,4.53,4.6403,4.5851,0.05520000000000014,1.2039,10913.27,7331.0845,0.6087,0.81,4.57,11812.206,4.5341,11510.489,4.4992,11266.8815,4.3967,12164.9176,4.242,10194.5223,,,,
20120305,000025.SZ,4.6747,4.9988,4.6403,4.8195,4.6403,0.1791999999999998,3.8618,27112.83,19173.105,1.5122,2.3,4.6127,14449.212,4.5817,13581.096,4.53,12477.97,4.4229,12018.9643,4.2847,10893.6303,,,,
20120306,000025.SZ,4.8264,4.8471,4.6816,4.6885,4.8195,-0.13099999999999934,-2.7181,12546.77,8594.8078,0.6998,0.87,4.6472,14409.712,4.6024,13615.646,4.5528,12501.8862,4.4485,11701.05,4.3116,11054.1617,,,,
20120307,000025.SZ,4.6816,4.7782,4.5989,4.723,4.6885,0.03449999999999953,0.7358,12522.94,8510.3044,0.6985,0.87,4.6913,15247.14,4.6224,13694.629,4.5825,12868.2638,4.4755,11750.0333,4.3415,11232.9597,,,,
20120308,000025.SZ,4.7299,4.7713,4.6885,4.7299,4.723,0.006899999999999906,0.1461,9466.02,6491.893,0.528,0.62,4.7202,14512.366,4.6451,13951.52,4.6122,13103.5915,4.4998,11666.9095,4.3688,11394.015,,,,
20120309,000025.SZ,4.7161,4.7782,4.7161,4.7713,4.7299,0.041400000000000325,0.8753,8106.27,5591.3014,0.4521,0.56,4.7464,13950.966,4.6582,12881.586,4.6344,12788.5915,4.5267,11580.8681,4.3941,11365.954,,,,
20120312,000025.SZ,4.7713,4.792,4.7092,4.723,4.7713,-0.04830000000000023,-1.0123,8124.54,5584.2815,0.4531,0.58,4.7271,10153.308,4.6699,12301.26,4.6498,12511.0092,4.5497,11616.9557,4.4194,11515.891,,,,
20120313,000025.SZ,4.6885,4.8058,4.6885,4.8058,4.723,0.08279999999999976,1.7531,8436.11,5818.723,0.4705,0.83,4.7506,9331.176,4.6989,11870.444,4.6732,12629.3938,4.5756,11654.0452,4.4472,11672.9847,,,,
20120314,000025.SZ,4.8264,4.8402,4.4817,4.5989,4.8058,-0.2068999999999992,-4.3052,18216.71,12461.3377,1.016,1.95,4.7258,10469.93,4.7085,12858.535,4.67,12584.0938,4.5881,11952.4595,4.4711,12112.8017,,,,
20120315,000025.SZ,4.5506,4.6196,4.3231,4.4886,4.5989,-0.11030000000000051,-2.3984,10064.23,6498.4768,0.5613,0.96,4.6775,10589.572,4.6989,12550.969,4.661,12286.8962,4.5914,11890.3429,4.4893,12335.323,,,,
20120316,000025.SZ,4.4886,4.5851,4.4334,4.5851,4.4886,0.09649999999999981,2.1499,7203.88,4702.6822,0.4018,0.68,4.6403,10409.094,4.6934,12180.03,4.6663,11860.7123,4.6006,11650.7248,4.4999,11569.524,,,,
