trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000001.SZ,5.1276,5.1276,4.9829,4.9862,5.1276,-0.14139999999999997,-2.7576,147910.98,227563.7145,0.4763,1.03,,,,,,,,,,,,,,
20120105,000001.SZ,4.9862,5.1144,4.9763,5.0618,4.9862,0.07559999999999967,1.5162,244080.05,375880.6006,0.786,1.54,,,,,,,,,,,,,,
20120106,000001.SZ,5.0487,5.1013,4.9829,5.0487,5.0618,-0.013099999999999667,-0.2588,133151.15,204143.6683,0.4288,0.74,,,,,,,,,,,,,,
20120109,000001.SZ,5.0519,5.2,5.0158,5.1901,5.0487,0.14139999999999997,2.8007,221138.66,345938.6872,0.7121,1.21,,,,,,,,,,,,,,
20120120,000001.SZ,5.5025,5.5716,5.3677,5.519,5.1901,0.32889999999999997,6.3371,586675.66,972826.8381,1.8892,2.91,5.1612,266591.3,,,,,,,,,,,,
20120130,000001.SZ,5.5289,5.5716,5.4697,5.496,5.519,-0.022999999999999687,-0.4167,332988.45,558095.2895,1.0723,1.25,5.2631,303606.794,,,,,,,,,,,,
20120131,000001.SZ,5.4993,5.5256,5.4269,5.4729,5.496,-0.023100000000000342,-0.4203,173265.47,288275.8282,0.558,0.57,5.3453,289443.878,,,,,,,,,,,,
20120201,000001.SZ,5.4532,5.5256,5.4039,5.4105,5.4729,-0.06240000000000023,-1.1402,185158.99,307694.7741,0.5963,0.64,5.4177,299845.446,,,,,,,,,,,,
20120202,000001.SZ,5.4269,5.5782,5.4105,5.565,5.4105,0.15450000000000053,2.8556,244623.46,410098.4752,0.7877,0.82,5.4927,304542.406,,,,,,,,,,,,
20120203,000001.SZ,5.5453,5.6045,5.4927,5.5881,5.565,0.023099999999999454,0.4151,229964.46,388800.5165,0.7405,0.76,5.5065,233200.166,5.3338,249895.733,,,,,,,,,,
20120206,000001.SZ,5.5913,5.5979,5.5157,5.5354,5.5881,-0.05269999999999975,-0.9431,157808.15,266559.5282,0.5082,0.68,5.5144,198164.106,5.3887,250885.45,,,,,,,,,,
20120207,000001.SZ,5.5058,5.519,5.4401,5.4565,5.5354,-0.07889999999999997,-1.4254,122086.36,203101.5614,0.3931,0.62,5.5111,187928.284,5.4282,238686.081,,,,,,,,,,
20120208,000001.SZ,5.4532,5.5946,5.4532,5.5585,5.4565,0.10200000000000031,1.8693,172272.57,290646.9273,0.5548,0.92,5.5407,185351.0,5.4792,242598.223,5.3761,227009.57,,,,,,,,
20120210,000001.SZ,5.5256,5.5848,5.5256,5.5617,5.5585,0.0031999999999996476,0.0576,182118.47,307363.1099,0.5865,0.98,5.54,172850.002,5.5164,238696.204,5.4203,229640.9154,,,,,,,,
20120213,000001.SZ,5.5223,5.5289,5.4532,5.4861,5.5617,-0.07559999999999967,-1.3593,215066.88,359692.3205,0.6926,1.24,5.5196,169870.486,5.5131,201535.326,5.453,227409.1331,,,,,,,,
20120214,000001.SZ,5.4762,5.4993,5.4236,5.4598,5.4861,-0.02629999999999999,-0.4794,108546.44,179835.1268,0.3495,0.64,5.5045,160018.144,5.5094,179091.125,5.4846,225516.4631,,,,,,,,
20120215,000001.SZ,5.4565,5.5124,5.4105,5.4664,5.4598,0.006599999999999717,0.1209,201305.83,334137.6801,0.6483,1.26,5.5065,175862.038,5.5088,181895.161,5.5058,223990.8608,,,,,,,,
20120216,000001.SZ,5.4664,5.4894,5.3809,5.4105,5.4664,-0.05590000000000028,-1.0226,273692.17,451825.3927,0.8814,1.56,5.4769,196145.958,5.5088,190748.479,5.4975,199915.2077,,,,,,,,
20120217,000001.SZ,5.4401,5.4499,5.394,5.4105,5.4105,0.0,0.0,150690.47,248573.5197,0.4853,0.77,5.4467,189860.358,5.4933,181355.18,5.4909,185892.2862,,,,,,,,
20120220,000001.SZ,5.5058,5.5091,5.4072,5.4105,5.4105,0.0,0.0,224205.77,372071.6289,0.722,1.18,5.4315,191688.136,5.4756,180779.311,5.4861,189810.7708,,,,,,,,
20120221,000001.SZ,5.4203,5.4401,5.3743,5.4236,5.4105,0.013100000000000556,0.2421,150264.88,247188.0928,0.4839,0.78,5.4243,200031.824,5.4644,180024.984,5.4871,187126.6085,5.4056,212238.8248,,,,,,
20120222,000001.SZ,5.4236,5.4762,5.4072,5.4664,5.4236,0.04279999999999973,0.7891,317397.76,525337.4361,1.0221,1.59,5.4243,223250.21,5.4654,199556.124,5.4795,192724.6315,5.4285,220309.6238,,,,,,
20120223,000001.SZ,5.4664,5.5124,5.4565,5.4697,5.4664,0.0032999999999994145,0.0604,226267.61,376851.5786,0.7286,1.01,5.4361,213765.298,5.4565,204955.628,5.4704,192440.2585,5.4479,219461.4124,,,,,,
20120224,000001.SZ,5.4894,5.5486,5.4368,5.5486,5.4697,0.07890000000000086,1.4425,364104.65,609181.7938,1.1725,1.7,5.4638,256448.134,5.4552,223154.246,5.4714,208309.22,5.4717,230459.1981,,,,,,
20120227,000001.SZ,5.5585,5.6538,5.5124,5.565,5.5486,0.01639999999999997,0.2956,447617.11,759502.546,1.4414,1.75,5.4947,301130.402,5.4631,246409.269,5.4798,233350.0469,5.4896,241243.8862,,,,,,
20120228,000001.SZ,5.5683,5.7492,5.5585,5.6736,5.565,0.10860000000000003,1.9515,460141.84,793135.0136,1.4818,1.53,5.5447,363105.794,5.4845,281568.809,5.4886,255493.8369,5.4969,235218.4662,,,,,,
20120229,000001.SZ,5.6802,5.6802,5.5979,5.6242,5.6736,-0.04940000000000033,-0.8707,263024.62,451402.7315,0.847,0.72,5.5762,352231.166,5.5003,287740.688,5.4935,261717.3869,5.503,231886.8552,,,,,,
20120301,000001.SZ,5.6177,5.7361,5.6111,5.667,5.6242,0.04279999999999973,0.761,291621.31,504303.6504,0.9391,0.83,5.6157,365301.906,5.5259,289533.602,5.5074,267606.1892,5.5123,237522.8476,,,,,,
20120302,000001.SZ,5.667,5.7558,5.6637,5.7492,5.667,0.08220000000000027,1.4505,290973.18,505353.9725,0.937,0.8,5.6558,350675.612,5.5598,303561.873,5.5296,281639.0154,5.5284,242561.6186,,,,,,
20120305,000001.SZ,5.7657,5.8479,5.6637,5.6802,5.7492,-0.06899999999999995,-1.2002,350417.3,614488.1579,1.1284,1.0,5.6788,331235.65,5.5867,316183.026,5.5461,293109.1285,5.5339,247599.4205,5.4654,248952.69,,,,
20120306,000001.SZ,5.6604,5.69,5.5585,5.5749,5.6802,-0.10529999999999973,-1.8538,331374.14,565065.4145,1.0671,1.0,5.6591,305482.11,5.6019,334293.952,5.5587,297546.2031,5.5333,252428.4529,5.485,255068.1287,,,,
