trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000049.SZ,13.434,13.434,12.7163,12.7163,13.1003,-0.38400000000000034,-2.9312,8200.61,16990.1731,0.5995,0.82,,,,,,,,,,,,,,
20120105,000049.SZ,12.5715,12.7163,11.8979,11.942,12.7163,-0.7743000000000002,-6.089,12361.98,24092.5346,0.9037,1.22,,,,,,,,,,,,,,
20120106,000049.SZ,11.9483,12.0805,11.3314,11.9231,11.942,-0.01890000000000036,-0.1583,11751.05,21700.3723,0.8591,1.21,,,,,,,,,,,,,,
20120109,000049.SZ,11.8539,12.3764,11.4825,12.3701,11.9231,0.44700000000000095,3.749,16654.91,31981.0646,1.2176,1.69,,,,,,,,,,,,,,
20120110,000049.SZ,12.3764,12.9052,12.1434,12.8233,12.3701,0.45319999999999894,3.6637,22126.19,44562.9356,1.6176,1.88,12.355,14218.948,,,,,,,,,,,,
20120111,000049.SZ,12.817,13.711,12.7163,13.1066,12.8233,0.28330000000000055,2.2093,29986.67,63118.7367,2.1922,2.11,12.433,18576.16,,,,,,,,,,,,
20120112,000049.SZ,13.3836,13.711,13.2262,13.2514,13.1066,0.14480000000000004,1.1048,38841.07,83200.1618,2.8395,2.09,12.6949,23871.978,,,,,,,,,,,,
20120113,000049.SZ,13.094,13.201,12.4771,12.5841,13.2514,-0.6673000000000009,-5.0357,21298.51,43324.1496,1.5571,0.89,12.8271,25781.47,,,,,,,,,,,,
20120116,000049.SZ,12.4015,12.7289,12.2756,12.3386,12.5841,-0.24549999999999983,-1.9509,13976.21,27805.732,1.0218,0.54,12.8208,25245.73,,,,,,,,,,,,
20120117,000049.SZ,12.3323,13.1885,12.3323,13.1507,12.3386,0.8121000000000009,6.5818,18864.28,38536.5118,1.3791,0.75,12.8863,24593.348,12.6206,19406.148,,,,,,,,,,
20120118,000049.SZ,13.0374,13.5347,12.9681,12.9681,13.1507,-0.18260000000000076,-1.3885,21078.38,44448.6846,1.541,0.86,12.8586,22811.69,12.6458,20693.925,,,,,,,,,,
20120119,000049.SZ,12.8296,13.1947,12.6534,13.1066,12.9681,0.1385000000000005,1.068,16113.45,33240.5417,1.178,0.71,12.8296,18266.166,12.7623,21069.072,,,,,,,,,,
20120120,000049.SZ,13.2136,13.371,13.0374,13.2199,13.1066,0.11330000000000062,0.8644,12264.15,25701.0207,0.8966,0.67,12.9568,16459.294,12.8919,21120.382,12.7308,18732.1123,,,,,,,,
20120130,000049.SZ,13.2829,13.3899,13.1507,13.1759,13.2199,-0.04400000000000048,-0.3328,11271.65,23794.3084,0.824,0.68,13.1242,15918.382,12.9725,20582.056,12.7662,18968.3462,,,,,,,,
20120131,000049.SZ,13.157,13.2955,12.9052,13.2136,13.1759,0.03769999999999918,0.2861,8349.32,17299.286,0.6104,0.52,13.1368,13815.39,13.0116,19204.369,12.864,18659.68,,,,,,,,
20120201,000049.SZ,13.1444,13.3773,13.05,13.157,13.2136,-0.05659999999999954,-0.4283,9628.57,20218.9845,0.7039,0.7,13.1746,11525.428,13.0166,17168.559,12.9589,18496.4123,,,,,,,,
20120202,000049.SZ,13.1885,13.3395,13.0814,13.3206,13.157,0.16360000000000063,1.2434,10554.82,22172.4114,0.7716,0.92,13.2174,10413.702,13.0235,14339.934,13.032,18027.1746,,,,,,,,
20120203,000049.SZ,13.3458,13.5725,13.2388,13.5158,13.3206,0.19519999999999982,1.4654,18366.9,39225.7876,1.3427,1.76,13.2766,11634.252,13.1167,14046.773,13.0853,17737.9985,,,,,,,,
20120206,000049.SZ,13.541,13.6165,13.3395,13.5158,13.5158,0.0,0.0,19297.3,41288.225,1.4108,1.66,13.3446,13239.382,13.2344,14578.882,13.1168,16915.7392,,,,,,,,
20120207,000049.SZ,13.4277,13.5095,13.1507,13.264,13.5158,-0.25180000000000113,-1.863,12323.63,25999.1861,0.9009,0.93,13.3546,14034.244,13.2457,13924.817,13.1177,14875.9362,,,,,,,,
20120208,000049.SZ,13.2703,13.6606,13.1255,13.6417,13.264,0.3777000000000008,2.8476,20190.49,43280.5326,1.4761,1.44,13.4516,16146.628,13.3131,13836.028,13.1991,14790.7038,12.9669,16833.34,,,,,,
20120209,000049.SZ,13.6039,13.9187,13.6039,13.6984,13.6417,0.056699999999999307,0.4156,23020.85,50427.4607,1.683,1.43,13.5271,18639.834,13.3723,14526.768,13.3037,15486.4454,13.0137,17539.0657,,,,,,
20120326,000049.SZ,15.0707,15.0707,14.3531,14.9637,13.6984,1.2652999999999999,9.2368,79529.2,186661.8856,5.8141,4.27,13.8167,30872.294,13.5467,21253.273,13.4432,20152.9777,13.1576,20737.5048,,,,,,
20120327,000049.SZ,14.8252,16.2542,14.8252,16.0276,14.9637,1.0639000000000003,7.1099,86532.04,217218.9291,6.326,2.8,14.3191,44319.242,13.8318,28779.312,13.6785,25187.8746,13.353,24298.5043,,,,,,
