trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000055.SZ,2.3693,2.3753,2.2731,2.2731,2.3452,-0.07210000000000027,-3.0744,16529.03,6418.366,0.3927,0.87,,,,,,,,,,,,,,
20120105,000055.SZ,2.2671,2.2851,2.1769,2.1889,2.2731,-0.08420000000000005,-3.7042,26885.3,10007.8696,0.6388,1.41,,,,,,,,,,,,,,
20120106,000055.SZ,2.1829,2.2129,2.1408,2.2129,2.1889,0.02400000000000002,1.0964,21749.16,7853.2969,0.5168,1.09,,,,,,,,,,,,,,
20120109,000055.SZ,2.2129,2.3272,2.1829,2.3212,2.2129,0.10830000000000028,4.894,31303.97,11879.1922,0.7438,1.6,,,,,,,,,,,,,,
20120110,000055.SZ,2.3152,2.4415,2.3031,2.4354,2.3212,0.11419999999999986,4.9199,56062.17,22190.6772,1.3321,2.51,2.2863,30505.926,,,,,,,,,,,,
20120111,000055.SZ,2.4234,2.4415,2.3753,2.4054,2.4354,-0.029999999999999805,-1.2318,41045.18,16439.4262,0.9753,1.35,2.3128,35409.156,,,,,,,,,,,,
20120112,000055.SZ,2.3934,2.4535,2.3813,2.4114,2.4054,0.005999999999999783,0.2494,35078.17,14126.62,0.8335,0.99,2.3573,37047.73,,,,,,,,,,,,
20120113,000055.SZ,2.4174,2.4234,2.2731,2.2851,2.4114,-0.12630000000000008,-5.2376,42331.99,16391.4543,1.0059,1.14,2.3717,41164.296,,,,,,,,,,,,
20120116,000055.SZ,2.2731,2.2971,2.225,2.225,2.2851,-0.06009999999999982,-2.6301,18110.6,6823.1863,0.4303,0.44,2.3525,38525.622,,,,,,,,,,,,
20120117,000055.SZ,2.219,2.3693,2.219,2.3693,2.225,0.14429999999999987,6.4854,34557.98,13185.3175,0.8211,0.9,2.3392,34224.784,2.3128,32365.355,,,,,,,,,,
20120118,000055.SZ,2.3693,2.4114,2.3152,2.3392,2.3693,-0.030100000000000016,-1.2704,33245.49,13110.0903,0.79,0.97,2.326,32664.846,2.3194,34037.001,,,,,,,,,,
20120119,000055.SZ,2.3513,2.3753,2.3092,2.3573,2.3392,0.018100000000000005,0.7738,21511.3,8411.2341,0.5111,0.66,2.3152,29951.472,2.3362,33499.601,,,,,,,,,,
20120120,000055.SZ,2.3633,2.4174,2.3573,2.4054,2.3573,0.048100000000000254,2.0405,26435.79,10493.7242,0.6281,0.88,2.3392,26772.232,2.3555,33968.264,2.3254,31142.01,,,,,,,,
20120130,000055.SZ,2.4655,2.5016,2.4054,2.4114,2.4054,0.005999999999999783,0.2494,47454.22,19313.7785,1.1276,1.77,2.3765,32640.956,2.3645,35583.289,2.336,33520.8708,,,,,,,,
20120131,000055.SZ,2.4114,2.4114,2.3693,2.4054,2.4114,-0.005999999999999783,-0.2488,21702.12,8624.1591,0.5157,0.66,2.3837,30069.784,2.3615,32147.284,2.3526,33122.1646,,,,,,,,
20120201,000055.SZ,2.4054,2.4294,2.3753,2.4054,2.4054,0.0,0.0,27509.03,11003.4752,0.6536,0.91,2.397,28922.492,2.3615,30793.669,2.3675,33565.2315,,,,,,,,
20120203,000055.SZ,2.6459,2.6459,2.6459,2.6459,2.4054,0.24049999999999994,9.9983,41965.27,18464.7188,0.9971,1.45,2.4547,33013.286,2.3849,31482.379,2.3924,34385.3315,,,,,,,,
20120206,000055.SZ,2.9105,2.9105,2.7361,2.8083,2.6459,0.16239999999999988,6.1378,386310.42,182153.9792,9.1792,11.7,2.5353,104988.212,2.4373,65880.222,2.4211,59789.0431,,,,,,,,
20120207,000055.SZ,2.7662,2.7963,2.6279,2.67,2.8083,-0.1383000000000001,-4.9247,224784.35,100861.4424,5.3411,2.14,2.587,140454.238,2.4818,86547.597,2.4415,73922.8254,,,,,,,,
20120208,000055.SZ,2.6579,2.7181,2.6098,2.706,2.67,0.03600000000000003,1.3483,164970.01,73276.0051,3.9199,1.17,2.6471,169107.816,2.5154,99588.8,2.4641,83914.5054,,,,,,,,
20120209,000055.SZ,2.67,2.7421,2.664,2.7301,2.706,0.024100000000000232,0.8906,137439.84,62090.9052,3.2657,0.81,2.7121,191093.978,2.5545,110008.235,2.4984,91230.4938,2.4291,69380.0662,,,,,,
20120210,000055.SZ,2.7241,2.7542,2.6579,2.688,2.7301,-0.042100000000000026,-1.5421,103539.41,46484.4171,2.4602,0.54,2.7205,203408.806,2.5876,118211.046,2.534,97801.9408,2.4489,73523.4176,,,,,,
20120213,000055.SZ,2.6579,2.7301,2.6339,2.7301,2.688,0.042100000000000026,1.5662,86827.6,38908.6475,2.0631,0.43,2.7048,143512.242,2.6201,124250.227,2.5617,101822.6808,2.4747,76377.8129,,,,,,
20120214,000055.SZ,2.7181,2.7361,2.682,2.7361,2.7301,0.005999999999999783,0.2198,70135.87,31643.946,1.6665,0.49,2.7181,112582.546,2.6525,126518.392,2.5923,104660.4023,2.4996,78681.9419,,,,,,
20120215,000055.SZ,2.7301,2.7722,2.694,2.7602,2.7361,0.024100000000000232,0.8808,120198.31,54809.4262,2.8561,1.07,2.7289,103628.206,2.688,136368.011,2.6233,112251.7108,2.5205,82915.0057,,,,,,
20120216,000055.SZ,2.7481,2.7963,2.688,2.7301,2.7602,-0.030100000000000016,-1.0905,92947.35,42356.3931,2.2085,0.9,2.7289,94729.708,2.7205,142911.843,2.6482,117367.9846,2.5345,84671.4429,,,,,,
20120217,000055.SZ,2.7241,2.7421,2.67,2.694,2.7301,-0.03610000000000024,-1.3223,53749.28,24103.4635,1.2771,0.57,2.7301,84771.682,2.7253,144090.244,2.67,117852.22,2.5483,85276.4,,,,,,
20120220,000055.SZ,2.7361,2.7662,2.7,2.7181,2.694,0.024100000000000232,0.8946,80476.14,36582.9949,1.9122,0.95,2.7277,83501.39,2.7163,113506.816,2.694,122373.2985,2.5629,87438.2081,,,,,,
20120221,000055.SZ,2.706,2.7421,2.676,2.7361,2.7181,0.017999999999999794,0.6622,50604.19,22798.3845,1.2024,0.61,2.7277,79595.054,2.7229,96088.8,2.7195,124149.8492,2.5844,87832.1224,,,,,,
20120222,000055.SZ,2.7301,2.7782,2.7241,2.7662,2.7361,0.030100000000000016,1.1001,101209.01,46407.3795,2.4048,1.27,2.7289,75797.194,2.7289,89712.7,2.7287,128707.06,2.6101,91789.1895,2.519,73888.9517,,,,
20120223,000055.SZ,2.7662,2.8023,2.7361,2.7662,2.7662,0.0,0.0,77818.44,35774.8922,1.8491,1.03,2.7361,72771.412,2.7325,83750.56,2.7255,104976.9077,2.629,93849.2114,2.5355,75931.932,,,,
20120224,000055.SZ,2.7662,2.8564,2.7361,2.8564,2.7662,0.09019999999999984,3.2608,143124.2,66914.7976,3.4008,1.97,2.7686,90646.396,2.7494,87709.039,2.7398,98695.3577,2.6537,99081.531,2.5577,79806.562,,,,
20120227,000055.SZ,2.8804,2.8925,2.8203,2.8444,2.8564,-0.01200000000000001,-0.4201,163312.0,77560.0627,3.8805,1.8,2.7939,107213.568,2.7608,95357.479,2.7505,98567.8185,2.6768,105833.9452,2.5788,84525.3233,,,,
20120228,000055.SZ,2.8263,3.0548,2.8083,3.0007,2.8444,0.15630000000000033,5.495,272099.55,133186.4802,6.4654,2.54,2.8468,151512.64,2.7872,115553.847,2.7713,108926.2577,2.7052,117532.2195,2.6014,92551.8427,,,,
