trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000099.SZ,7.0545,7.1706,6.8803,6.8803,7.0158,-0.1354999999999995,-1.9314,19917.68,14541.3215,0.3878,1.16,,,,,,,,,,,,,,
20120105,000099.SZ,6.8706,6.9383,6.6674,6.7061,6.8803,-0.1741999999999999,-2.5319,16655.79,11696.4407,0.3243,0.93,,,,,,,,,,,,,,
20120106,000099.SZ,6.6867,6.8513,6.5706,6.8319,6.7061,0.1257999999999999,1.8759,15052.3,10394.7091,0.2931,0.84,,,,,,,,,,,,,,
20120109,000099.SZ,6.8319,7.248,6.7351,7.1512,6.8319,0.31930000000000014,4.6737,33141.99,24113.9335,0.6453,1.97,,,,,,,,,,,,,,
20120110,000099.SZ,7.1512,7.4899,7.1028,7.4125,7.1512,0.2612999999999994,3.6539,43756.0,33168.5237,0.8519,2.17,6.9964,25704.752,,,,,,,,,,,,
20120111,000099.SZ,7.4319,7.4415,7.3061,7.3641,7.4125,-0.0484,-0.653,31836.83,24275.9014,0.6199,1.24,7.0932,28088.582,,,,,,,,,,,,
20120112,000099.SZ,7.3254,7.4802,7.2674,7.4125,7.3641,0.0484,0.6572,35639.13,27222.847,0.6939,1.27,7.2344,31885.25,,,,,,,,,,,,
20120113,000099.SZ,7.3641,7.4125,7.0448,7.0448,7.4125,-0.36769999999999925,-4.9605,30306.42,22482.0972,0.5901,0.95,7.277,34936.074,,,,,,,,,,,,
20120116,000099.SZ,6.9674,6.9964,6.7738,6.7738,7.0448,-0.2710000000000008,-3.8468,19202.4,13633.8465,0.3739,0.55,7.2015,32148.156,,,,,,,,,,,,
20120117,000099.SZ,6.7545,7.2093,6.7255,7.1803,6.7738,0.4065000000000003,6.0011,39246.98,28454.9454,0.7642,1.22,7.1551,31246.352,7.0757,28475.552,,,,,,,,,,
20120118,000099.SZ,7.1803,7.3061,7.0448,7.0641,7.1803,-0.11620000000000008,-1.6183,44296.21,32924.8302,0.8625,1.42,7.0951,33738.228,7.0941,30913.405,,,,,,,,,,
20120119,000099.SZ,7.0254,7.2674,6.9383,7.1899,7.0641,0.1257999999999999,1.7808,40397.59,29877.2031,0.7866,1.2,7.0506,34689.92,7.1425,33287.585,,,,,,,,,,
20120120,000099.SZ,7.2093,7.248,7.1319,7.219,7.1899,0.02910000000000057,0.4047,38513.46,28608.7293,0.7499,1.11,7.0854,36331.328,7.1812,35633.701,7.0947,31381.7523,,,,,,,,
20120130,000099.SZ,7.248,7.2577,7.1028,7.1125,7.219,-0.10650000000000048,-1.4753,21038.08,15586.6686,0.4096,0.58,7.1532,36698.464,7.1773,34423.31,7.1125,31467.9369,,,,,,,,
20120131,000099.SZ,7.0932,7.1416,7.0158,7.1125,7.1125,0.0,0.0,15075.94,11045.4522,0.2935,0.41,7.1396,31864.256,7.1473,31555.304,7.1438,31346.41,,,,,,,,
20120201,000099.SZ,7.1125,7.1803,7.0351,7.0448,7.1125,-0.06769999999999943,-0.9518,16783.14,12333.3491,0.3268,0.53,7.1357,26361.642,7.1154,30049.935,7.1602,31479.5515,,,,,,,,
20120202,000099.SZ,7.0641,7.1996,6.9674,7.1899,7.0448,0.14509999999999934,2.0597,27121.12,19878.4358,0.5281,1.03,7.1357,23706.348,7.0932,29198.134,7.1631,31016.4077,,,,,,,,
20120203,000099.SZ,7.1609,7.3932,7.1222,7.3448,7.1899,0.15490000000000048,2.1544,51184.45,38491.5198,0.9966,2.16,7.1609,26240.546,7.1232,31285.937,7.1579,31587.8269,,,,,,,,
20120206,000099.SZ,7.3738,7.3835,7.2674,7.3351,7.3448,-0.009700000000000486,-0.1321,45640.15,34523.7097,0.8886,1.74,7.2054,31160.96,7.1793,33929.712,7.1557,32649.6208,,,,,,,,
20120207,000099.SZ,7.277,7.4996,7.2577,7.4706,7.3351,0.1355000000000004,1.8473,89000.33,67828.2435,1.7329,2.86,7.277,45945.838,7.2083,38905.047,7.1602,36754.3285,,,,,,,,
20120208,000099.SZ,7.3738,7.606,7.3351,7.606,7.4706,0.13539999999999974,1.8124,83058.65,64284.453,1.6172,1.81,7.3893,59200.94,7.2625,42781.291,7.2033,40812.1923,7.1641,36041.1733,,,,,,
20120209,000099.SZ,7.577,7.7512,7.5093,7.606,7.606,0.0,0.0,85488.81,67277.5396,1.6645,1.44,7.4725,70874.478,7.3041,47290.413,7.2673,45911.1469,7.1987,39163.6081,,,,,,
20120210,000099.SZ,7.5577,7.6641,7.4512,7.5286,7.606,-0.07739999999999991,-1.0176,58363.49,45610.683,1.1364,0.82,7.5093,72310.286,7.3351,49275.416,7.2941,47381.6477,7.2379,41149.689,,,,,,
20120213,000099.SZ,7.4802,7.6931,7.3835,7.606,7.5286,0.07739999999999991,1.0281,55416.29,43386.7565,1.079,0.77,7.5634,74265.514,7.3844,52713.237,7.3358,48237.0385,7.2747,43071.7838,,,,,,
20120214,000099.SZ,7.6738,7.6835,7.5577,7.6448,7.606,0.03880000000000017,0.5101,45302.37,35693.4735,0.8821,0.61,7.5983,65525.922,7.4377,55735.88,7.3708,48614.3292,7.2982,43650.8495,,,,,,
20120215,000099.SZ,7.606,7.7609,7.4899,7.7415,7.6448,0.09670000000000023,1.2649,70763.65,56048.4482,1.3778,1.08,7.6254,63066.922,7.5073,61133.931,7.411,51095.1131,7.3139,44936.9281,,,,,,
20120216,000099.SZ,7.7125,7.8189,7.6544,7.7996,7.7415,0.058099999999999596,0.7505,74686.06,59774.2278,1.4542,1.18,7.6641,60906.372,7.5683,65890.425,7.4639,55221.8808,7.3346,46977.3676,,,,,,
20120217,000099.SZ,7.7996,7.9254,7.7415,7.7996,7.7996,0.0,0.0,64960.92,52521.2809,1.2648,1.07,7.7183,62225.858,7.6138,67268.072,7.5167,59059.1869,7.3531,48373.6433,,,,,,
20120220,000099.SZ,7.877,7.9157,7.7609,7.7996,7.7996,0.0,0.0,62427.31,50539.6304,1.2155,1.0,7.757,63628.062,7.6602,68946.788,7.5748,62570.2769,7.389,49903.2095,,,,,,
20120221,000099.SZ,7.7609,7.8189,7.548,7.7706,7.7996,-0.028999999999999915,-0.3718,55606.82,44233.8466,1.0827,0.87,7.7822,65688.952,7.6902,65607.437,7.6194,64761.4846,7.4365,51636.7533,7.3248,44329.3453,,,,
