trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000034.SZ,3.8609,3.8904,3.6349,3.6448,3.8412,-0.19640000000000013,-5.113,13628.41,5225.5881,0.4008,0.95,,,,,,,,,,,,,,
20120105,000034.SZ,3.6055,3.6251,3.35,3.3599,3.6448,-0.28489999999999993,-7.8166,12758.0,4575.8938,0.3752,0.85,,,,,,,,,,,,,,
20120109,000034.SZ,3.4188,3.6939,3.3795,3.6939,3.3599,0.3340000000000001,9.9408,13090.52,4850.1282,0.3849,0.88,,,,,,,,,,,,,,
20120110,000034.SZ,4.0672,4.0672,4.0672,4.0672,3.6939,0.3732999999999995,10.1059,4878.83,2019.8356,0.1435,0.39,,,,,,,,,,,,,,
20120111,000034.SZ,4.47,4.47,4.47,4.47,4.0672,0.40280000000000005,9.9036,12395.13,5639.7842,0.3645,1.14,3.8472,11350.178,,,,,,,,,,,,
20120112,000034.SZ,4.9219,4.9219,4.5879,4.9219,4.47,0.4519000000000002,10.1096,198909.41,99350.6154,5.8492,17.52,4.1026,48406.378,,,,,,,,,,,,
20120113,000034.SZ,4.9121,4.9121,4.5584,4.6468,4.9219,-0.2751000000000001,-5.5893,164480.1,78908.6413,4.8368,3.4,4.36,78750.798,,,,,,,,,,,,
20120116,000034.SZ,4.5486,4.5781,4.2735,4.2735,4.6468,-0.3732999999999995,-8.0335,70766.13,31954.0452,2.081,0.9,4.4759,90285.92,,,,,,,,,,,,
20120117,000034.SZ,4.2735,4.5486,4.1949,4.4602,4.2735,0.1867000000000001,4.3688,115917.14,51767.5242,3.4087,1.28,4.5545,112493.582,,,,,,,,,,,,
20120118,000034.SZ,4.4012,4.9023,4.2833,4.9023,4.4602,0.44209999999999994,9.9121,193516.89,91602.7292,5.6906,1.72,4.6409,148717.934,4.2441,80034.056,,,,,,,,,,
20120119,000034.SZ,4.7156,4.863,4.5682,4.6665,4.9023,-0.23580000000000023,-4.81,123571.75,59043.5002,3.6338,0.83,4.5899,133650.402,4.3462,91028.39,,,,,,,,,,
20120120,000034.SZ,4.6566,4.7549,4.5682,4.5977,4.6665,-0.06880000000000042,-1.4743,58479.33,27663.4143,1.7197,0.44,4.58,112450.248,4.47,95600.523,,,,,,,,,,
20120130,000034.SZ,4.5977,5.0594,4.5486,5.0594,4.5977,0.46170000000000044,10.042,173068.64,87423.7051,5.0893,1.54,4.7372,132910.75,4.6066,111598.335,4.3665,88881.56,,,,,,,,
20120131,000034.SZ,5.0594,5.138,4.9219,5.0693,5.0594,0.00990000000000002,0.1957,95142.95,48830.6738,2.7978,0.72,4.859,128755.912,4.7068,120624.747,4.476,95151.9092,,,,,,,,
20120201,000034.SZ,5.0693,5.3542,4.9415,4.9514,5.0693,-0.11790000000000056,-2.3258,123754.66,64713.5801,3.6392,0.96,4.8689,114803.466,4.7549,131760.7,4.5985,103690.1138,,,,,,,,
20120202,000034.SZ,4.8433,5.0791,4.8433,5.0791,4.9514,0.1277000000000008,2.5791,83054.6,42163.4482,2.4423,0.72,4.9514,106700.036,4.7706,120175.219,4.705,109071.9662,,,,,,,,
20120203,000034.SZ,5.0496,5.3149,5.0103,5.1184,5.0791,0.03929999999999989,0.7738,86953.06,45755.0331,2.557,0.81,5.0555,112394.782,4.8178,112422.515,4.7859,115385.3685,,,,,,,,
20120206,000034.SZ,5.1184,5.1675,4.9808,5.0791,5.1184,-0.03929999999999989,-0.7678,75720.16,38846.1611,2.2266,0.67,5.0595,92925.086,4.8983,112917.918,4.8327,120256.5246,,,,,,,,
20120207,000034.SZ,5.0594,5.1086,4.8728,5.1086,5.0791,0.029499999999999638,0.5808,78634.1,39798.0536,2.3123,0.85,5.0673,89623.316,4.9632,109189.614,4.8471,111004.5777,,,,,,,,
20120208,000034.SZ,5.1086,5.2559,4.9808,5.1773,5.1086,0.06869999999999976,1.3448,125284.66,65563.8881,3.6842,1.4,5.1125,89929.316,4.9907,102366.391,4.8879,107989.5438,,,,,,,,
20120209,000034.SZ,5.2166,5.5015,5.1086,5.1184,5.1773,-0.05889999999999951,-1.1377,142791.58,76343.567,4.199,1.59,5.1204,101876.712,5.0359,104288.374,4.9529,113529.9631,4.6412,93656.9548,,,,,,
20120210,000034.SZ,5.0398,5.5998,5.0201,5.3738,5.1184,0.25539999999999985,4.9898,171619.88,93395.4946,5.0467,1.68,5.1714,118810.076,5.1135,115602.429,5.0232,117814.7892,4.7236,101180.3581,,,,,,
20120213,000034.SZ,5.2461,5.6882,5.1577,5.5801,5.3738,0.2062999999999997,3.839,178781.75,98157.0202,5.2573,1.5,5.2716,139422.394,5.1656,116173.74,5.0753,116681.3169,4.8293,109086.251,,,,,,
20120214,000034.SZ,5.4819,5.531,5.3443,5.4229,5.5801,-0.15719999999999956,-2.8172,109894.07,60772.5299,3.2316,0.79,5.3345,145674.388,5.2009,117648.852,5.1335,115629.1877,4.9116,113695.9438,,,,,,
20120215,000034.SZ,5.4131,5.4917,5.3738,5.4426,5.4229,0.019699999999999385,0.3633,80796.64,44658.5516,2.3759,0.55,5.3876,136776.784,5.25,113353.05,5.1985,117345.9038,4.9771,117311.0776,,,,,,
20120216,000034.SZ,5.4524,5.4819,5.2166,5.305,5.4426,-0.13759999999999994,-2.5282,81084.21,44079.3364,2.3844,0.59,5.4249,124435.31,5.2726,113156.011,5.2174,110270.1785,5.0169,120581.9862,,,,,,
20120217,000034.SZ,5.3345,5.3738,5.197,5.2952,5.305,-0.009799999999999365,-0.1847,54638.49,29354.3977,1.6067,0.44,5.4092,101039.032,5.2903,109924.554,5.2348,107154.4508,5.0346,113711.9424,,,,,,
20120220,000034.SZ,5.364,5.5015,5.2657,5.3247,5.2952,0.029499999999999638,0.5571,99486.62,54653.7973,2.9255,0.98,5.3581,85180.006,5.3149,112301.2,5.2635,105287.6785,5.0669,110617.0148,,,,,,
20120221,000034.SZ,5.2854,5.531,5.2166,5.4819,5.3247,0.15720000000000045,2.9523,127786.07,70155.3173,3.7577,1.5,5.3699,88758.406,5.3522,117216.397,5.2945,108728.5608,5.1245,113332.25,,,,,,
20120222,000034.SZ,5.4819,5.5212,5.3836,5.4819,5.4819,0.0,0.0,106000.27,58810.795,3.1171,1.19,5.3777,93799.132,5.3827,115287.958,5.3224,110193.7308,5.1731,112860.0181,4.8725,99229.4683,,,,
20120223,000034.SZ,5.531,5.5605,5.3935,5.4819,5.4819,0.0,0.0,86890.5,48358.291,2.5551,0.93,5.4131,94960.39,5.419,109697.85,5.3534,111052.9877,5.2007,107782.571,4.9337,101671.538,,,,
20120224,000034.SZ,5.4622,5.5408,5.4033,5.5212,5.4819,0.03929999999999989,0.7169,82157.17,45827.1165,2.4159,0.87,5.4583,100464.126,5.4337,100751.579,5.3851,111323.9931,5.2414,105810.4481,5.0057,103984.8437,,,,
20120227,000034.SZ,5.5212,5.5899,5.4131,5.4131,5.5212,-0.10810000000000031,-1.9579,105030.95,58847.3496,3.0886,1.05,5.476,101572.992,5.417,93376.499,5.4033,109766.0154,5.2803,108027.1919,5.063,107049.5247,,,,
20120228,000034.SZ,5.3836,5.3935,5.1577,5.197,5.4131,-0.21609999999999996,-3.9922,97923.99,52410.0033,2.8796,0.96,5.419,95600.576,5.3945,92179.491,5.4093,106314.6623,5.2868,104448.8752,5.1007,110151.03,,,,
20120229,000034.SZ,5.1282,5.2461,5.1086,5.1479,5.197,-0.049100000000000144,-0.9448,46317.5,24372.7027,1.362,0.48,5.3522,83664.022,5.365,88731.577,5.392,96676.0177,5.2905,102123.8538,5.1233,111281.7757,,,,
20120301,000034.SZ,5.1184,5.2166,5.1184,5.197,5.1479,0.049100000000000144,0.9538,36697.4,19343.5745,1.0791,0.44,5.2952,73625.402,5.3542,84292.896,5.3625,85746.4523,5.3022,97978.27,5.1325,105874.7087,,,,
20120302,000034.SZ,5.2264,5.2952,5.1773,5.2657,5.197,0.06869999999999976,1.3219,47003.99,25102.7181,1.3822,0.64,5.2441,66594.766,5.3512,83529.446,5.3504,80908.7538,5.3111,96261.5743,5.1531,101958.8383,,,,
20120305,000034.SZ,5.3149,5.3738,5.2461,5.2756,5.2657,0.00990000000000002,0.188,46596.63,25160.1505,1.3702,0.7,5.2166,54907.902,5.3463,78240.447,5.3375,78277.9838,5.3186,94339.8395,5.1865,101153.1883,,,,
20120306,000034.SZ,5.2657,5.8061,5.2068,5.8061,5.2756,0.5305,10.0557,296596.11,169337.8568,8.7218,5.4,5.3385,94642.326,5.3787,95121.451,5.3761,94855.8223,5.3532,104857.7419,5.2314,107175.8207,,,,
20120307,000034.SZ,5.7177,5.7275,5.5408,5.6096,5.8061,-0.19649999999999945,-3.3844,171177.99,98098.4871,5.0337,1.81,5.4308,119614.424,5.3915,101639.223,5.4003,103820.3992,5.3771,109264.5938,5.2549,106431.1907,,,,
20120308,000034.SZ,5.6292,5.6685,5.5605,5.6489,5.6096,0.03929999999999989,0.7006,100904.78,57667.8601,2.9672,0.84,5.5212,132455.9,5.4082,103040.651,5.4252,103929.4885,5.3995,108103.6471,5.2877,105675.625,,,,
20120309,000034.SZ,5.6194,5.698,5.5408,5.5703,5.6489,-0.07860000000000067,-1.3914,90378.79,51447.6902,2.6577,0.68,5.5821,141130.86,5.4131,103862.813,5.432,101052.0054,5.4211,105607.8,5.3201,106738.9403,,,,
20120312,000034.SZ,5.5703,5.6194,5.4917,5.5703,5.5703,0.0,0.0,60815.54,34418.6702,1.7884,0.43,5.641,143974.642,5.4288,99441.272,5.4388,97576.2569,5.4304,100331.4029,5.3371,102997.1703,,,,
20120313,000034.SZ,5.5899,5.6489,5.5212,5.6391,5.5703,0.06880000000000042,1.2351,71515.88,40769.4516,2.103,0.5,5.6076,98958.596,5.4731,96800.461,5.4509,96393.5938,5.4332,95223.5043,5.3561,102209.6013,,,,
20120314,000034.SZ,5.6292,5.6587,5.1086,5.1675,5.6391,-0.4715999999999996,-8.363,119469.21,65853.043,3.5131,1.21,5.5192,88616.84,5.475,104115.632,5.4237,99263.7508,5.4211,95679.4633,5.3633,102066.753,,,,
20120315,000034.SZ,5.138,5.1675,4.7451,4.9219,5.1675,-0.24560000000000048,-4.7528,84300.05,42578.7507,2.479,0.95,5.3738,85295.894,5.4475,108875.897,5.3859,97669.0662,5.3963,95846.2924,5.3581,102108.268,,,,
20120316,000034.SZ,4.8237,4.9907,4.8138,4.9808,4.9219,0.058900000000000396,1.1967,60296.7,30151.3349,1.7731,0.71,5.2559,79279.476,5.419,110205.168,5.3693,94774.6592,5.3808,94856.411,5.3535,101219.7227,,,,
20120319,000034.SZ,4.9808,5.0987,4.9317,5.0693,4.9808,0.0884999999999998,1.7768,43881.15,22414.7756,1.2904,0.55,5.1557,75892.598,5.3984,109933.62,5.3632,94587.2477,5.3701,94344.1567,5.3532,100158.4223,,,,
20120320,000034.SZ,5.0693,5.0693,4.8924,4.9219,5.0693,-0.1474000000000002,-2.9077,37351.12,18878.9561,1.0984,0.49,5.0123,69059.646,5.31,84009.121,5.3421,94637.5338,5.3509,91385.3233,5.347,98782.323,,,,
20120321,000034.SZ,4.9219,4.9808,4.8138,4.9415,4.9219,0.019599999999999618,0.3982,38712.4,19353.5535,1.1384,0.56,4.9671,52908.284,5.2432,70762.562,5.3171,93999.7192,5.3252,87143.72,5.3391,95896.581,,,,
20120322,000034.SZ,4.9317,5.0103,4.8826,5.0005,4.9415,0.05900000000000016,1.194,31225.25,15767.7945,0.9182,0.59,4.9828,42293.324,5.1783,63794.609,5.296,92817.3054,5.3022,83583.0048,5.3352,92177.7033,,,,
20120323,000034.SZ,5.0005,5.0103,4.7549,4.7647,5.0005,-0.23579999999999934,-4.7155,32311.08,15960.4713,0.9501,0.76,4.9396,36696.2,5.0978,57987.838,5.2159,72487.6877,5.2681,80983.9848,5.3149,87534.0767,,,,
20120326,000034.SZ,4.6959,4.8433,4.6566,4.8433,4.7647,0.07859999999999978,1.6496,28275.92,13678.7318,0.8315,0.77,4.8944,33575.154,5.0251,54733.876,5.1569,61495.2208,5.2358,78418.211,5.2903,82517.2157,,,,
20120327,000034.SZ,4.8138,4.9907,4.8138,4.9317,4.8433,0.08840000000000003,1.8252,48731.77,24338.9322,1.433,1.45,4.8963,35851.284,4.9543,52455.465,5.1018,57481.9123,5.2129,75737.2976,5.2739,80478.4723,,,,
20120328,000034.SZ,4.8728,4.8728,4.6665,4.7549,4.9317,-0.17680000000000007,-3.585,49949.09,24167.136,1.4688,1.39,4.859,38098.622,4.9131,45503.453,5.039,54371.9354,5.1918,73452.7786,5.251,79450.2207,,,,
20120329,000034.SZ,4.6959,4.7058,4.3226,4.4602,4.7549,-0.29469999999999974,-6.1978,42002.44,19539.0823,1.2351,1.1,4.751,40254.06,4.8669,41273.692,4.9536,52924.7738,5.1591,73247.2995,5.2229,78147.495,,,,
20120330,000034.SZ,4.411,4.5977,4.411,4.5093,4.4602,0.049099999999999255,1.1008,43404.23,20029.5618,1.2764,1.08,4.6999,42472.69,4.8197,39584.445,4.8667,50762.3392,5.1263,73566.6724,5.1967,77773.0197,,,,
20120405,000034.SZ,4.5289,4.6075,4.4012,4.5879,4.5093,0.07860000000000067,1.7431,33462.51,15541.0084,0.984,0.79,4.6488,43510.008,4.7716,38542.581,4.8221,44146.4392,5.0941,72921.84,5.1721,75572.216,,,,
20120406,000034.SZ,4.5879,4.637,4.5191,4.5682,4.5879,-0.019700000000000273,-0.4294,33302.26,15511.6311,0.9793,0.77,4.5761,40424.106,4.7362,38137.695,4.7949,40223.5323,5.0604,72288.7748,5.1416,72422.7557,,,,
20120409,000034.SZ,4.5191,4.6665,4.4995,4.5584,4.5682,-0.009800000000000253,-0.2145,29392.12,13719.9016,0.8643,0.73,4.5368,36312.712,4.6979,37205.667,4.7624,37846.2569,5.001,59564.7752,5.1109,69869.1507,4.9917,84549.3095,,
20120410,000034.SZ,4.5191,4.6075,4.3816,4.6075,4.5584,0.049100000000000144,1.0771,31447.25,14391.431,0.9247,0.87,4.5663,34201.674,4.6586,37227.867,4.7269,36889.8031,4.9532,52910.9305,5.0817,68021.0423,5.0077,84846.2902,,
20120411,000034.SZ,4.5093,4.6566,4.4602,4.637,4.6075,0.029499999999999638,0.6403,37350.34,17475.1856,1.0983,1.09,4.5918,32990.896,4.6458,37731.793,4.705,36889.7431,4.9051,49884.5286,5.0522,66527.4813,5.029,85256.1625,,
20120412,000034.SZ,4.6665,5.0987,4.6174,5.0987,4.637,0.46170000000000044,9.9569,125301.44,62922.4001,3.6847,3.8,4.694,51358.682,4.6714,47434.345,4.7171,43550.4385,4.8826,51547.5119,5.0418,67203.1643,5.0524,87126.3445,,
20120413,000034.SZ,5.6096,5.6096,5.6096,5.6096,5.0987,0.5109000000000004,10.0202,162910.71,93022.0154,4.7906,3.17,4.9022,77280.372,4.7392,58852.239,4.764,53680.0892,4.8845,56409.1867,5.0555,69369.3883,5.0781,89760.2092,,
20120416,000034.SZ,5.6882,6.1696,5.3149,6.1696,5.6096,0.5599999999999996,9.9829,567322.57,343026.8799,16.6829,7.34,5.2245,184866.462,4.8806,110589.587,4.872,94834.8192,4.9097,80019.029,5.0896,86736.224,5.1064,99008.9998,,
20120417,000034.SZ,5.8552,5.8748,5.5506,5.5506,6.1696,-0.6189999999999998,-10.0331,346710.98,200351.0631,10.1955,1.88,5.4131,247919.208,4.9897,141060.441,4.9264,119329.8238,4.928,90840.0657,5.1014,97070.01,5.1169,101472.3593,,
20120418,000034.SZ,5.4131,5.7864,5.3149,5.6194,5.5506,0.06879999999999953,1.2395,296610.48,168910.8956,8.7222,1.2,5.6096,299771.236,5.1007,166381.066,4.9793,138397.4169,4.9612,100950.0862,5.1131,105390.2263,5.1331,103674.5323,,
20120419,000034.SZ,5.4721,5.6194,5.3247,5.6096,5.6194,-0.009799999999999365,-0.1744,173774.41,96933.6963,5.1101,0.58,5.7118,309465.83,5.2029,180412.256,5.0451,147922.4415,4.9911,106353.7867,5.1243,109629.4857,5.1554,105391.337,,
20120420,000034.SZ,5.5114,5.8945,5.5114,5.6292,5.6096,0.019599999999999618,0.3494,232610.56,135893.7382,6.8402,0.75,5.7157,323405.8,5.309,200343.086,5.135,162584.6046,5.0178,115340.9014,5.1184,107496.634,5.1749,107336.2273,,
20120423,000034.SZ,5.531,5.6489,5.3542,5.4819,5.6292,-0.14729999999999954,-2.6167,146792.85,81833.2679,4.3166,0.45,5.5781,239299.856,5.4013,212083.159,5.2098,170537.5754,5.0445,120552.4124,5.1141,106683.796,5.1845,106557.4933,,
20120424,000034.SZ,5.364,6.032,5.197,5.8454,5.4819,0.36349999999999927,6.6309,260980.14,148538.4527,7.6745,1.09,5.6371,222153.688,5.5251,235036.448,5.3065,188038.9315,5.0875,131136.5905,5.1207,112019.6413,5.2042,108847.6332,,
20120425,000034.SZ,5.698,6.4152,5.5899,6.1303,5.8454,0.2849000000000004,4.8739,363140.88,223479.6862,10.6786,1.63,5.7393,235459.768,5.6744,267615.502,5.4267,213411.1331,5.1413,146942.0967,5.1393,121111.711,5.2297,113925.3257,,
20120426,000034.SZ,5.9927,6.4643,5.6194,5.7275,6.1303,-0.40280000000000005,-6.5706,261737.52,162221.0891,7.6967,1.11,5.7629,253052.39,5.7373,281259.11,5.5166,231283.8562,5.1872,157867.1652,5.1446,127809.1103,5.2409,115403.1403,,
20120427,000034.SZ,5.5605,5.6882,5.4328,5.4819,5.7275,-0.2455999999999996,-4.2881,132750.75,74915.0513,3.9037,0.52,5.7334,233080.428,5.7245,278243.114,5.5839,239076.4331,5.2176,162842.1571,5.1393,129850.2727,5.2477,116029.937,,
20120502,000034.SZ,5.5998,5.6391,5.2952,5.4033,5.4819,-0.07860000000000067,-1.4338,111416.37,61446.4623,3.2763,0.48,5.7177,226005.132,5.6479,232652.494,5.6428,244773.82,5.24,165827.1381,5.1472,129581.8447,5.2553,115824.2988,,
20120503,000034.SZ,5.3738,5.5015,5.3345,5.4328,5.4033,0.029500000000000526,0.546,66435.95,36723.8644,1.9536,0.29,5.6352,187096.294,5.6361,204624.991,5.6685,240245.7054,5.2723,166612.2267,5.1642,128986.3747,5.2612,115547.3213,,
20120504,000034.SZ,5.3738,5.4426,5.305,5.4033,5.4328,-0.029500000000000526,-0.543,66068.88,36136.8277,1.9428,0.35,5.4898,127681.894,5.6145,181570.831,5.6527,232796.3338,5.3172,167758.2476,5.1783,129178.7807,5.2659,115199.2517,,
20120507,000034.SZ,5.3836,5.4524,5.2854,5.3247,5.4033,-0.07859999999999978,-1.4547,62921.47,34337.0172,1.8503,0.49,5.4092,87918.684,5.586,170485.537,5.5877,193996.2492,5.356,168687.64,5.1868,129813.458,5.27,114985.9402,,
20120509,000034.SZ,5.2264,5.3247,5.1184,5.2756,5.3247,-0.049100000000000144,-0.9221,76726.14,40534.4776,2.2562,0.87,5.3679,76713.762,5.5507,154897.095,5.5665,173228.1846,5.3888,170747.8129,5.1986,131125.9587,5.2728,114954.1408,,
20120510,000034.SZ,5.2559,5.6096,5.2264,5.4426,5.2756,0.16699999999999982,3.1655,101880.39,56158.4831,2.9959,1.33,5.3758,74806.566,5.5467,150405.849,5.5529,158248.9469,5.4304,174013.4381,5.2153,133231.5583,5.2772,114564.0697,,
20120511,000034.SZ,5.4229,5.5408,5.2657,5.2854,5.4426,-0.15719999999999956,-2.8883,60331.05,33291.6177,1.7741,0.81,5.3463,73585.586,5.4907,130340.94,5.528,149522.5346,5.465,175486.7205,5.2248,134201.7517,5.28,113189.7275,,
20120514,000034.SZ,5.3247,5.4426,5.2756,5.2854,5.2854,0.0,0.0,45160.98,24547.7974,1.328,0.61,5.3227,69404.006,5.4063,98542.95,5.5015,135103.3362,5.4973,176139.7552,5.2422,134630.0817,5.2785,111082.0792,,
20120515,000034.SZ,5.2854,5.2854,5.03,5.2657,5.2854,-0.019700000000000273,-0.3727,70485.28,37050.76,2.0727,1.02,5.3109,70916.768,5.3601,79417.726,5.4849,129233.5231,5.5273,177717.6095,5.2563,136037.0603,5.2733,109277.138,,
20120516,000034.SZ,5.1872,5.3345,5.1086,5.1086,5.2657,-0.1570999999999998,-2.9835,39695.35,21064.0067,1.1673,0.56,5.2775,63510.61,5.3227,70112.186,5.4282,112211.6162,5.5277,173641.129,5.2621,135735.8463,5.268,108107.1593,,
20120517,000034.SZ,5.1086,5.305,5.0594,5.2363,5.1086,0.12769999999999992,2.4997,51356.29,27160.5243,1.5102,0.81,5.2363,53405.79,5.306,64106.178,5.3595,88228.1862,5.51,168329.0138,5.2782,135782.753,5.2646,107616.4868,,
20120518,000034.SZ,5.1872,5.2068,5.0693,5.0791,5.2363,-0.15719999999999956,-3.0021,46535.35,24284.3858,1.3684,0.87,5.195,50646.65,5.2707,62116.118,5.3096,71674.1731,5.458,143529.6224,5.2988,135933.85,5.2608,107040.6725,,
20120521,000034.SZ,5.0398,5.1675,5.0201,5.1282,5.0791,0.049099999999999255,0.9667,28936.06,15038.1452,0.8509,0.57,5.1636,47401.666,5.2432,58402.836,5.2824,63688.4277,5.4379,128397.4833,5.3195,135451.5777,5.2581,106612.2987,,
20120522,000034.SZ,5.1675,5.2559,5.1282,5.2166,5.1282,0.08840000000000003,1.7238,42209.0,22322.9011,1.2412,0.89,5.1538,41746.41,5.2324,56331.589,5.268,58364.7838,5.4187,116283.1271,5.3404,135743.1273,5.2563,105657.6717,,
20120523,000034.SZ,5.2559,5.698,5.1675,5.3738,5.2166,0.15720000000000045,3.0135,136645.88,75488.4202,4.0182,3.27,5.2068,61136.516,5.2422,62323.563,5.2635,63765.5477,5.4075,114515.1019,5.3673,139187.9147,5.2545,105805.3352,,
20120524,000034.SZ,5.4524,5.4524,5.1577,5.2068,5.3738,-0.16699999999999982,-3.1077,58367.29,31402.0676,1.7164,0.95,5.2009,62538.716,5.2186,57972.253,5.2484,63173.1177,5.3874,106217.8033,5.3889,140153.7537,5.2499,105011.4522,,
20120525,000034.SZ,5.1872,5.3836,5.138,5.2166,5.2068,0.009799999999999365,0.1882,47702.47,25628.6417,1.4028,0.76,5.2284,62772.14,5.2117,56709.395,5.2401,62002.4254,5.3748,101499.2138,5.4092,140695.5943,5.2454,104358.3183,,
20120528,000034.SZ,5.138,5.1479,4.7549,5.0496,5.2166,-0.16699999999999982,-3.2013,71790.04,36456.4664,2.1111,1.14,5.2127,71342.936,5.1881,59372.301,5.2227,61622.7254,5.3369,92490.1614,5.4229,141843.5843,5.2376,104185.5328,,
20120529,000034.SZ,5.0103,5.1184,4.971,5.0791,5.0496,0.029500000000000526,0.5842,40031.53,20614.4693,1.1772,0.56,5.1852,70907.442,5.1695,56326.926,5.1947,56865.1208,5.2868,77104.0019,5.4223,139001.254,5.232,103102.2092,,
20120530,000034.SZ,5.0889,5.1577,4.9907,5.03,5.0791,-0.049100000000000144,-0.9667,34413.88,17751.2919,1.012,0.49,5.1164,50461.042,5.1616,55798.779,5.1751,54871.4923,5.2536,66279.0667,5.403,134718.0263,5.2292,102043.7073,,
20120531,000034.SZ,4.9808,5.0594,4.9808,5.0201,5.03,-0.00990000000000002,-0.1968,24999.63,12756.1724,0.7351,0.5,5.0791,43787.51,5.14,53163.113,5.1547,53320.6192,5.2316,61148.061,5.3646,116640.595,5.2271,101688.4095,,
20120601,000034.SZ,5.0201,5.0594,4.9514,4.971,5.0201,-0.049100000000000144,-0.9781,27165.45,13812.4013,0.7988,0.62,5.03,39680.106,5.1292,51226.123,5.132,49988.3246,5.211,57136.1124,5.3453,105989.0773,5.2233,101529.5437,,
20120604,000034.SZ,4.8924,4.9808,4.7745,4.7745,4.971,-0.19650000000000034,-3.9529,34308.48,16989.3685,1.0089,0.86,4.9749,32183.794,5.0938,51763.365,5.1063,49573.95,5.1797,55606.2329,5.3172,97245.6773,5.2152,101317.9518,,
20120605,000034.SZ,4.7942,4.8826,4.7647,4.7942,4.7745,0.019700000000000273,0.4126,18491.52,9048.9491,0.5438,0.57,4.918,27875.792,5.0516,49391.617,5.0723,47045.8908,5.1507,53340.6443,5.29,92069.581,5.2071,100849.5333,,
20120606,000034.SZ,4.8138,4.8531,4.6861,4.7352,4.7942,-0.05900000000000016,-1.2307,14994.7,7277.4776,0.4409,0.54,4.859,23991.956,4.9877,37226.499,5.0458,44619.6869,5.1226,51058.4171,5.2602,84815.719,5.1893,96156.1765,,
20120607,000034.SZ,4.804,5.03,4.7549,4.7942,4.7352,0.05900000000000016,1.246,45710.4,22712.7409,1.3442,1.91,4.8138,28134.11,4.9465,35960.81,5.0201,45910.0208,5.0997,49581.4771,5.2373,81446.304,5.1757,94065.05,,
20120608,000034.SZ,4.8237,5.0005,4.8237,4.8531,4.7942,0.058900000000000396,1.2286,29108.53,14503.2285,0.856,1.03,4.7902,28522.726,4.9101,34101.416,4.9922,44902.2923,5.0716,46116.1505,5.2042,73717.2503,5.1624,92868.4458,,
