trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000008.SZ,0.797,0.797,0.7505,0.7505,0.7902,-0.03970000000000007,-5.024,5333.73,3619.2664,0.7242,0.93,,,,,,,,,,,,,,
20120105,000008.SZ,0.7245,0.7562,0.7131,0.7199,0.7505,-0.03059999999999996,-4.0773,5075.52,3289.3319,0.6891,0.88,,,,,,,,,,,,,,
20120106,000008.SZ,0.7199,0.7256,0.6927,0.7245,0.7199,0.0046000000000000485,0.639,4616.74,2887.0756,0.6268,0.8,,,,,,,,,,,,,,
20120109,000008.SZ,0.729,0.7607,0.7143,0.7607,0.7245,0.03620000000000001,4.9965,7563.88,4976.3937,1.027,1.52,,,,,,,,,,,,,,
20120110,000008.SZ,0.7596,0.7993,0.7551,0.7993,0.7607,0.03859999999999997,5.0743,7125.94,4914.5592,0.9675,1.44,0.751,5943.162,,,,,,,,,,,,
20120111,000008.SZ,0.805,0.8095,0.7925,0.7982,0.7993,-0.0010999999999999899,-0.1376,5078.41,3580.8234,0.6895,0.85,0.7605,5892.098,,,,,,,,,,,,
20120112,000008.SZ,0.7993,0.8163,0.7936,0.8004,0.7982,0.0021999999999999797,0.2756,6580.19,4651.7934,0.8934,1.12,0.7766,6193.032,,,,,,,,,,,,
20120113,000008.SZ,0.8038,0.8038,0.7607,0.7721,0.8004,-0.028299999999999992,-3.5357,4537.61,3118.0072,0.6161,0.73,0.7861,6177.206,,,,,,,,,,,,
20120116,000008.SZ,0.7483,0.7687,0.7335,0.7335,0.7721,-0.03859999999999997,-4.9994,3478.77,2292.0439,0.4723,0.56,0.7807,5360.184,,,,,,,,,,,,
20120117,000008.SZ,0.7267,0.7653,0.7029,0.7562,0.7335,0.022699999999999942,3.0948,26114.47,17184.6927,3.5456,4.87,0.7721,9157.89,0.7615,7550.526,,,,,,,,,,
20120118,000008.SZ,0.7517,0.7585,0.7324,0.7347,0.7562,-0.021499999999999964,-2.8432,13364.62,8829.976,1.8145,1.46,0.7594,10815.132,0.76,8353.615,,,,,,,,,,
20120119,000008.SZ,0.7369,0.7483,0.7256,0.7449,0.7347,0.010199999999999987,1.3883,6009.0,3918.9481,0.8159,0.56,0.7483,10700.894,0.7625,8446.963,,,,,,,,,,
20120120,000008.SZ,0.746,0.7562,0.7437,0.7562,0.7449,0.011299999999999977,1.517,8833.19,5857.1632,1.1993,0.83,0.7451,11560.01,0.7656,8868.608,0.7578,7977.8515,,,,,,,,
20120130,000008.SZ,0.7585,0.7709,0.7505,0.7585,0.7562,0.0022999999999999687,0.3042,10131.63,6792.9949,1.3756,0.88,0.7501,12890.582,0.7654,9125.383,0.7584,8346.9208,,,,,,,,
20120131,000008.SZ,0.7585,0.7959,0.7483,0.7959,0.7585,0.0374000000000001,4.9308,21304.8,14671.6627,2.8926,1.65,0.758,11928.648,0.7651,10543.269,0.7642,9595.3269,,,,,,,,
20120201,000008.SZ,0.7891,0.8118,0.78,0.7936,0.7959,-0.0023000000000000798,-0.289,18689.05,13109.6563,2.5374,1.57,0.7698,12993.534,0.7646,11904.333,0.7696,10677.8123,,,,,,,,
20120202,000008.SZ,0.7936,0.8333,0.7823,0.8333,0.7936,0.03970000000000007,5.0025,19070.08,13857.4831,2.5892,1.47,0.7875,15605.75,0.7679,13153.322,0.7751,11562.9046,,,,,,,,
20120203,000008.SZ,0.848,0.8753,0.848,0.8753,0.8333,0.041999999999999926,5.0402,25244.58,19314.5423,3.4275,1.62,0.8113,18888.028,0.7782,15224.019,0.781,12956.6462,,,,,,,,
20120319,000008.SZ,0.9195,0.9195,0.9195,0.9195,0.8753,0.04420000000000002,5.0497,346.18,280.752,0.047,0.02,0.8435,16930.938,0.7968,14910.76,0.7903,12592.6285,,,,,,,,
20120320,000008.SZ,0.966,0.966,0.966,0.966,0.9195,0.046499999999999986,5.0571,352.62,300.4322,0.0479,0.02,0.8775,12740.502,0.8178,12334.575,0.8031,12113.5846,,,,,,,,
20120321,000008.SZ,1.0147,1.0147,1.0147,1.0147,0.966,0.048699999999999966,5.0414,323.39,289.4341,0.0439,0.03,0.9218,9067.37,0.8458,11030.452,0.8217,11789.4138,0.8004,9484.4952,,,,,,
20120322,000008.SZ,1.0657,1.0657,1.0657,1.0657,1.0147,0.051000000000000156,5.0261,2471.33,2323.0502,0.3355,0.27,0.9682,5747.62,0.8779,10676.685,0.8473,11711.9185,0.8154,9348.1905,,,,,,
20120323,000008.SZ,1.119,1.119,1.119,1.119,1.0657,0.0532999999999999,5.0014,5402.98,5332.7413,0.7336,0.94,1.017,1779.3,0.9142,10333.664,0.8752,10118.7269,0.8344,9363.7838,,,,,,
20120326,000008.SZ,1.1746,1.1746,1.0771,1.0929,1.119,-0.026100000000000012,-2.3324,71801.61,71545.0536,9.7486,40.35,1.0517,16070.386,0.9476,16500.662,0.9027,14613.88,0.8519,12563.0633,,,,,,
20120327,000008.SZ,1.0499,1.0895,1.0385,1.0657,1.0929,-0.02719999999999989,-2.4888,37159.98,34469.686,5.0453,2.31,1.0716,23431.858,0.9746,18086.18,0.9274,17010.1092,0.8665,13972.4014,,,,,,
20120328,000008.SZ,1.0533,1.119,1.0521,1.119,1.0657,0.0532999999999999,5.0014,43229.6,42327.9983,5.8694,1.84,1.0925,32013.1,1.0071,20540.235,0.9553,19655.9869,0.8817,15691.6233,,,,,,
20120329,000008.SZ,1.0873,1.0873,1.0635,1.0635,1.119,-0.055500000000000105,-4.9598,10298.0,9671.288,1.3982,0.32,1.092,33578.434,1.0301,19663.027,0.9788,19668.7846,0.8943,15940.1752,,,,,,
