trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000066.SZ,4.894,4.9332,4.7959,4.7959,4.8744,-0.07850000000000001,-1.6105,28192.0,14037.9942,0.491,0.96,,,,,,,,,,,,,,
20120105,000066.SZ,4.7665,4.7665,4.4919,4.4919,4.7959,-0.3039999999999994,-6.3387,34668.58,16372.7246,0.6038,1.23,,,,,,,,,,,,,,
20120106,000066.SZ,4.5115,4.5507,4.3644,4.5017,4.4919,0.009799999999999365,0.2182,23204.6,10544.2728,0.4041,0.81,,,,,,,,,,,,,,
20120109,000066.SZ,4.5115,4.6881,4.4331,4.6586,4.5017,0.15690000000000026,3.4853,45287.95,21283.0194,0.7888,1.64,,,,,,,,,,,,,,
20120110,000066.SZ,4.6586,4.894,4.6096,4.894,4.6586,0.23540000000000028,5.053,58954.08,28883.2392,1.0268,1.89,4.6684,38061.442,,,,,,,,,,,,
20120111,000066.SZ,4.894,5.2471,4.8352,5.0019,4.894,0.10789999999999988,2.2047,91326.52,46983.0941,1.5906,2.4,4.7096,50688.346,,,,,,,,,,,,
20120112,000066.SZ,4.9921,5.0902,4.9136,4.9627,5.0019,-0.039200000000000124,-0.7837,40087.61,20465.3991,0.6982,0.79,4.8038,51772.152,,,,,,,,,,,,
20120113,000066.SZ,4.9627,5.0117,4.7665,4.7763,4.9627,-0.1863999999999999,-3.756,47018.91,23245.449,0.8189,0.91,4.8587,56535.014,,,,,,,,,,,,
20120116,000066.SZ,4.7469,4.8156,4.6586,4.6586,4.7763,-0.11770000000000014,-2.4643,21673.51,10456.2626,0.3775,0.38,4.8587,51812.126,,,,,,,,,,,,
20120117,000066.SZ,4.6586,4.9234,4.5998,4.9136,4.6586,0.2549999999999999,5.4737,44617.9,21860.7694,0.7771,0.86,4.8626,48944.89,4.7655,43503.166,,,,,,,,,,
20120118,000066.SZ,4.894,4.9431,4.7469,4.7665,4.9136,-0.1471,-2.9937,49710.41,24601.7063,0.8658,1.02,4.8155,40621.668,4.7626,45655.007,,,,,,,,,,
20120119,000066.SZ,4.7469,4.8842,4.7273,4.8057,4.7665,0.039200000000000124,0.8224,31448.5,15435.3683,0.5477,0.77,4.7841,38893.846,4.794,45332.999,,,,,,,,,,
20120120,000066.SZ,4.845,4.8744,4.8057,4.8352,4.8057,0.029500000000000526,0.6139,26192.48,12920.3062,0.4562,0.67,4.7959,34728.56,4.8273,45631.787,4.774,41721.7731,,,,,,,,
20120130,000066.SZ,4.8744,4.9136,4.8156,4.845,4.8352,0.009799999999999365,0.2027,27162.56,13466.276,0.4731,0.78,4.8332,35826.37,4.846,43819.248,4.7778,41642.5854,,,,,,,,
20120131,000066.SZ,4.8254,4.8646,4.7665,4.8156,4.845,-0.02939999999999987,-0.6068,18565.91,9096.5681,0.3234,0.52,4.8136,30615.972,4.8381,39780.431,4.8027,40403.9185,,,,,,,,
20120201,000066.SZ,4.8156,4.8646,4.7763,4.7959,4.8156,-0.019700000000000273,-0.4091,19503.7,9592.9509,0.3397,0.64,4.8195,24574.63,4.8175,32598.149,4.8254,40119.2338,,,,,,,,
