ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399008.SZ,20120229,869.436,879.057,881.797,868.776,881.434,-11.998,-1.3612,14370173.67,19417175.9583
399008.SZ,20120301,873.632,865.53,878.746,864.878,869.436,4.196,0.4826,11977371.57,16293925.6439
399008.SZ,20120302,890.367,874.843,890.367,874.843,873.632,16.735,1.9156,15233658.3,20637693.2849
399008.SZ,20120305,890.116,892.931,896.234,889.605,890.367,-0.251,-0.0282,16716444.5,23199630.4143
399008.SZ,20120306,883.754,888.091,888.898,875.445,890.116,-6.362,-0.7147,17912142.5,23397103.157
399008.SZ,20120307,882.626,874.494,893.07,872.051,883.754,-1.128,-0.1276,18602125.93,23419444.897
399008.SZ,20120308,894.415,885.023,896.737,885.023,882.626,11.789,1.3357,17384247.27,22223066.5495
399008.SZ,20120309,910.414,896.645,910.414,896.645,894.415,15.999,1.7888,17330293.31,23048437.4034
399008.SZ,20120312,915.955,911.271,915.955,907.91,910.414,5.541,0.6086,17377155.74,24620795.7707
399008.SZ,20120313,924.772,915.495,924.772,914.113,915.955,8.817,0.9626,16981666.17,23777538.4758
399008.SZ,20120314,887.458,927.695,934.071,881.676,924.772,-37.314,-4.0349,27833275.39,38767018.4278
399008.SZ,20120315,882.811,885.941,893.507,867.129,887.458,-4.647,-0.5236,19144995.72,25854792.9562
399008.SZ,20120316,906.833,884.327,906.833,883.142,882.811,24.022,2.7211,17024984.91,23898246.4791
399008.SZ,20120319,915.225,905.893,915.225,901.494,906.833,8.392,0.9254,15238031.09,22710538.3913
399008.SZ,20120320,891.993,912.299,912.299,891.638,915.225,-23.232,-2.5384,13835969.01,19552197.1552
399008.SZ,20120321,892.923,895.121,899.807,879.22,891.993,0.93,0.1043,13733075.87,20171724.1055
399008.SZ,20120322,889.922,891.979,896.15,884.795,892.923,-3.001,-0.3361,11682676.86,16638368.4232
399008.SZ,20120323,875.135,886.844,888.331,871.809,889.922,-14.787,-1.6616,11668093.69,15611110.3351
399008.SZ,20120326,875.985,873.097,879.266,869.501,875.135,0.85,0.0971,9730599.57,12961911.9992
399008.SZ,20120327,871.844,878.648,883.81,871.201,875.985,-4.141,-0.4727,10675325.96,14724771.5471
399008.SZ,20120328,833.761,868.397,868.397,831.901,871.844,-38.083,-4.3681,13144510.72,17149117.8588
399008.SZ,20120329,819.244,829.296,830.315,810.328,833.761,-14.517,-1.7411,11601946.14,13997406.135
399008.SZ,20120330,815.151,818.349,823.821,808.229,819.244,-4.093,-0.4996,10105661.32,11804449.5891
399008.SZ,20120405,841.418,815.256,842.05,813.164,815.151,26.267,3.2223,11817634.15,14498604.855
399008.SZ,20120406,846.345,841.019,849.42,837.617,841.418,4.927,0.5856,10245277.46,12892410.8983
399008.SZ,20120409,835.583,844.285,846.437,835.583,846.345,-10.762,-1.2716,8878379.41,11289489.9003
399008.SZ,20120410,842.39,832.159,842.39,816.304,835.583,6.807,0.8146,10254468.16,12478411.7255
399008.SZ,20120411,844.039,833.614,848.576,829.763,842.39,1.649,0.1958,10813376.36,12970280.4682
399008.SZ,20120412,859.954,844.022,859.954,842.508,844.039,15.915,1.8856,14300129.65,16949071.7854
399008.SZ,20120413,864.232,861.785,868.561,858.874,859.954,4.278,0.4975,15137644.98,18148904.6818
399008.SZ,20120416,862.533,859.817,866.583,856.9,864.232,-1.699,-0.1966,11259946.19,13541231.9254
399008.SZ,20120417,853.187,861.387,864.752,852.924,862.533,-9.346,-1.0836,11913891.88,14229046.5594
399008.SZ,20120418,870.92,854.736,871.259,854.023,853.187,17.733,2.0784,14805748.7,18149618.3086
399008.SZ,20120419,868.641,870.791,874.428,864.797,870.92,-2.279,-0.2617,13047637.75,17015493.2577
399008.SZ,20120420,872.937,867.689,873.501,864.701,868.641,4.296,0.4946,14796641.08,17792809.8298
399008.SZ,20120423,856.017,872.114,872.114,852.997,872.937,-16.92,-1.9383,16301868.73,19325994.3737
399008.SZ,20120424,847.044,849.416,858.269,826.715,856.017,-8.973,-1.0482,17860085.6,20489865.0919
399008.SZ,20120425,852.754,844.27,853.991,841.739,847.044,5.71,0.6741,16020291.92,18358804.9893
399008.SZ,20120426,851.341,853.071,856.172,847.455,852.754,-1.413,-0.1657,15949347.61,18128099.6744
399008.SZ,20120427,846.593,850.04,851.146,844.582,851.341,-4.748,-0.5577,11615203.77,13429939.9137
399008.SZ,20120502,859.022,856.054,862.41,849.449,846.593,12.429,1.4681,14061218.29,17573795.9227
399008.SZ,20120503,863.219,857.746,863.27,856.673,859.022,4.197,0.4886,12484408.93,15263969.6637
399008.SZ,20120504,871.715,863.354,872.125,861.925,863.219,8.496,0.9842,12540988.46,16064264.7528
399008.SZ,20120507,882.743,868.68,882.743,867.775,871.715,11.028,1.2651,14201931.75,18886172.1047
399008.SZ,20120508,883.316,883.004,886.242,875.365,882.743,0.573,0.0649,14088546.14,18517505.6872
399008.SZ,20120509,868.707,877.677,877.677,867.732,883.316,-14.609,-1.6539,13765570.97,17453271.5526
399008.SZ,20120510,871.042,868.287,874.412,866.982,868.707,2.335,0.2688,11287220.86,13968124.7327
399008.SZ,20120511,864.481,869.702,874.013,864.481,871.042,-6.561,-0.7532,11476533.13,13908761.2599
399008.SZ,20120514,860.843,870.485,871.792,860.442,864.481,-3.638,-0.4208,12521063.4,15036493.8255
399008.SZ,20120515,859.338,854.633,859.338,848.766,860.843,-1.505,-0.1748,12289037.72,13994568.2706
399008.SZ,20120516,847.684,858.105,859.857,847.684,859.338,-11.654,-1.3562,10197239.32,11829374.3105
399008.SZ,20120517,857.723,848.064,858.744,846.187,847.684,10.039,1.1843,10543935.84,12122898.6992
399008.SZ,20120518,845.366,853.167,856.38,843.303,857.723,-12.357,-1.4407,10334879.24,12006443.0907
399008.SZ,20120521,846.093,843.751,850.868,837.507,845.366,0.727,0.086,9174089.73,11180474.3001
399008.SZ,20120522,857.084,849.222,857.084,849.222,846.093,10.991,1.299,9342609.5,11424517.5762
399008.SZ,20120523,854.559,855.937,858.801,847.485,857.084,-2.525,-0.2946,10823183.19,12862119.5012
399008.SZ,20120524,847.545,852.947,856.973,844.717,854.559,-7.014,-0.8208,11614475.0,13513284.8709
399008.SZ,20120525,836.667,847.465,849.086,834.033,847.545,-10.878,-1.2835,11012127.68,12266108.285
399008.SZ,20120528,847.181,833.928,847.181,822.742,836.667,10.514,1.2567,12694991.38,14286785.9985
399008.SZ,20120529,861.766,847.217,863.018,846.06,847.181,14.585,1.7216,15851187.19,19148449.381
399008.SZ,20120530,864.16,860.886,866.913,859.369,861.766,2.394,0.2778,14471244.75,16660077.8204
399008.SZ,20120531,869.334,859.726,872.317,857.296,864.16,5.174,0.5987,14230910.8,17011202.109
399008.SZ,20120601,866.084,868.934,872.878,862.815,869.334,-3.25,-0.3738,11844927.14,14891555.6196
399008.SZ,20120604,843.183,853.946,860.094,843.183,866.084,-22.901,-2.6442,13981455.3,16846537.7102
399008.SZ,20120605,842.751,843.592,847.63,839.363,843.183,-0.432,-0.0512,10579795.35,12408557.3975
399008.SZ,20120606,841.697,843.981,846.875,838.0,842.751,-1.054,-0.1251,8810871.52,11484496.5055
399008.SZ,20120607,835.597,848.414,851.085,833.896,841.697,-6.1,-0.7247,10020361.31,12121447.0235
399008.SZ,20120608,831.108,841.684,842.691,829.508,835.597,-4.489,-0.5372,10002845.75,12196678.8448
399008.SZ,20120611,846.138,831.376,846.46,829.408,831.108,15.03,1.8084,9844053.57,12337923.9472
399008.SZ,20120612,844.737,842.696,849.027,840.536,846.138,-1.401,-0.1656,9705263.41,12099867.4006
399008.SZ,20120613,859.929,845.794,859.929,845.312,844.737,15.192,1.7984,11467421.78,14470726.9589
399008.SZ,20120614,854.921,858.513,863.993,854.429,859.929,-5.008,-0.5824,11292544.98,14470454.781
399008.SZ,20120615,855.513,855.972,860.588,844.664,854.921,0.592,0.0692,10706178.22,13157302.9577
399008.SZ,20120618,863.697,857.985,866.3,857.614,855.513,8.184,0.9566,10493263.27,13064955.6706
399008.SZ,20120619,859.44,863.171,864.72,857.956,863.697,-4.257,-0.4929,11091652.5,13476187.3069
399008.SZ,20120620,856.858,860.68,863.363,855.13,859.44,-2.582,-0.3004,10201121.75,11904861.7774
399008.SZ,20120621,843.743,854.624,854.624,839.471,856.858,-13.115,-1.5306,9791790.93,11545424.6914
399008.SZ,20120625,824.861,840.681,840.681,824.674,843.743,-18.882,-2.2379,9770050.79,11694850.8269
399008.SZ,20120626,823.036,820.882,826.333,812.108,824.861,-1.825,-0.2212,8380942.28,10082576.8511
399008.SZ,20120627,823.84,822.409,833.307,821.853,823.036,0.804,0.0977,8679570.9,10847988.2021
399008.SZ,20120628,814.556,824.618,828.414,814.556,823.84,-9.284,-1.1269,9045605.11,11011628.5772
399008.SZ,20120629,825.439,811.26,825.439,807.988,814.556,10.883,1.3361,9892583.53,12032107.2469
399008.SZ,20120702,838.378,829.333,840.502,826.938,825.439,12.939,1.5675,10842641.85,14021229.772
399008.SZ,20120703,841.76,838.464,847.193,836.854,838.378,3.382,0.4034,11431003.43,15006992.5431
399008.SZ,20120704,836.119,842.878,844.124,833.725,841.76,-5.641,-0.6701,10776780.69,13940151.3397
399008.SZ,20120705,820.994,833.13,833.13,817.654,836.119,-15.125,-1.809,10059355.39,12036538.934
399008.SZ,20120706,839.113,823.735,839.113,817.826,820.994,18.119,2.207,12072414.15,15207641.0028
399008.SZ,20120709,824.433,835.197,841.638,824.433,839.113,-14.68,-1.7495,12852539.04,16169721.0332
399008.SZ,20120710,816.787,821.217,824.54,815.666,824.433,-7.646,-0.9274,9590277.99,11916239.7562
399008.SZ,20120711,822.543,814.977,822.56,812.401,816.787,5.756,0.7047,8857840.25,11172192.5621
399008.SZ,20120712,834.897,820.185,836.874,817.549,822.543,12.354,1.5019,13024424.37,16672799.6953
399008.SZ,20120713,830.077,832.748,838.008,827.209,834.897,-4.82,-0.5773,10898035.02,13072691.0166
399008.SZ,20120716,796.952,827.681,827.681,796.935,830.077,-33.125,-3.9906,13818660.33,15931481.2902
399008.SZ,20120717,799.452,793.848,800.06,789.984,796.952,2.5,0.3137,9724165.1,11300239.1383
399008.SZ,20120718,801.692,798.267,801.692,785.256,799.452,2.24,0.2802,10263320.25,11983493.4434
399008.SZ,20120719,808.03,800.272,813.126,798.156,801.692,6.338,0.7906,12561536.82,13762294.0835
399008.SZ,20120720,801.06,806.171,809.702,799.091,808.03,-6.97,-0.8626,11411389.62,12257107.439
399008.SZ,20120723,792.837,797.086,797.918,788.808,801.06,-8.223,-1.0265,9529947.03,10441253.8361
399008.SZ,20120724,800.955,788.71,804.021,787.279,792.837,8.118,1.0239,8988292.43,10333239.5789
399008.SZ,20120725,796.776,799.067,803.571,795.936,800.955,-4.179,-0.5218,8812078.9,10177507.893
399008.SZ,20120726,790.03,796.153,801.043,789.722,796.776,-6.746,-0.8467,9814745.0,11347233.8647
399008.SZ,20120727,784.409,791.494,794.363,781.687,790.03,-5.621,-0.7115,8572893.39,9984599.3354
399008.SZ,20120730,771.049,783.3,788.196,768.42,784.409,-13.36,-1.7032,8539753.84,9078949.0711
399008.SZ,20120731,760.43,769.97,771.128,756.142,771.049,-10.619,-1.3772,8644309.72,9280769.5321
399008.SZ,20120801,771.951,759.387,777.008,759.316,760.43,11.521,1.5151,8358175.76,9332823.6073
399008.SZ,20120802,766.565,771.01,774.832,763.351,771.951,-5.386,-0.6977,8521442.38,9455135.8895
399008.SZ,20120803,781.79,767.84,781.79,766.126,766.565,15.225,1.9861,9923208.89,11089094.4645
399008.SZ,20120806,801.029,779.394,801.195,778.112,781.79,19.239,2.4609,12548660.79,14579672.4998
399008.SZ,20120807,809.843,800.805,809.843,800.2,801.029,8.814,1.1003,13832494.12,15457662.8169
399008.SZ,20120808,806.703,809.778,811.873,801.705,809.843,-3.14,-0.3877,12902081.35,14048607.1458
399008.SZ,20120809,820.034,805.847,820.035,802.591,806.703,13.331,1.6525,13357160.4,14812795.0269
399008.SZ,20120810,819.494,819.319,821.448,815.971,820.034,-0.54,-0.0659,12668902.32,13900282.535
399008.SZ,20120813,803.431,817.911,817.911,802.994,819.494,-16.063,-1.9601,11674587.46,12653548.4621
399008.SZ,20120814,804.255,802.234,804.255,785.003,803.431,0.824,0.1026,13520330.59,14667027.7842
399008.SZ,20120815,801.422,801.931,805.729,796.823,804.255,-2.833,-0.3523,12176867.21,11938525.91
399008.SZ,20120816,793.462,797.914,800.427,791.996,801.422,-7.96,-0.9932,9804945.12,10114854.5066
399008.SZ,20120817,790.08,792.366,793.479,782.842,793.462,-3.382,-0.4262,8604145.6,9332476.9977
399008.SZ,20120820,791.531,785.859,792.694,780.161,790.08,1.451,0.1837,8316648.41,8812079.6154
399008.SZ,20120821,803.228,791.29,806.816,789.555,791.531,11.697,1.4778,12416449.01,13886940.3544
399008.SZ,20120822,797.231,803.559,805.511,793.876,803.228,-5.997,-0.7466,10858595.62,11794752.4006
399008.SZ,20120823,800.849,796.904,801.605,790.206,797.231,3.618,0.4538,12273483.41,13292416.0944
399008.SZ,20120824,786.966,799.294,799.329,786.572,800.849,-13.883,-1.7335,11742766.91,12466725.7122
399008.SZ,20120827,770.238,783.822,783.822,769.462,786.966,-16.728,-2.1256,10460913.1,11662373.0022
399008.SZ,20120828,772.909,767.967,777.817,766.278,770.238,2.671,0.3468,9731836.18,10356796.7259
399008.SZ,20120829,772.413,771.117,780.809,768.272,772.909,-0.496,-0.0642,10349573.58,10922887.4221
399008.SZ,20120830,757.866,770.806,775.097,746.547,772.413,-14.547,-1.8833,12947539.99,13087124.9263
399008.SZ,20120831,759.813,755.575,761.983,753.397,757.866,1.947,0.2569,8364642.69,8634401.4006
399008.SZ,20120903,777.024,759.441,778.033,758.17,759.813,17.211,2.2652,11405626.27,12191358.2791
399008.SZ,20120904,770.971,777.2,781.665,770.054,777.024,-6.053,-0.779,11509250.07,11861101.2533
399008.SZ,20120905,777.209,769.049,779.641,768.004,770.971,6.238,0.8091,11538778.09,11686543.9813
399008.SZ,20120906,786.386,778.294,786.386,778.294,777.209,9.177,1.1808,12665929.66,12934804.9585
399008.SZ,20120907,813.373,791.441,821.229,791.441,786.386,26.987,3.4318,24141060.16,25105289.9164
399008.SZ,20120910,821.517,815.314,823.813,813.045,813.373,8.144,1.0013,20895283.4,22095949.3437
399008.SZ,20120911,819.981,818.212,819.981,812.878,821.517,-1.536,-0.187,17123345.13,17926391.8289
399008.SZ,20120912,823.359,822.852,826.362,815.145,819.981,3.378,0.412,16352113.24,17434331.9421
399008.SZ,20120913,811.418,823.041,825.06,811.317,823.359,-11.941,-1.4503,15230588.48,16518430.6836
399008.SZ,20120914,811.29,817.731,820.814,804.96,811.418,-0.128,-0.0158,15632309.32,17712473.2726
399008.SZ,20120917,790.068,810.031,810.838,790.068,811.29,-21.222,-2.6158,13105133.28,14793245.5771
399008.SZ,20120918,786.976,786.461,792.798,783.426,790.068,-3.092,-0.3914,9833645.2,11305578.6758
399008.SZ,20120919,793.817,787.937,794.375,786.347,786.976,6.841,0.8693,10346902.29,11825303.4811
399008.SZ,20120920,770.484,791.853,791.853,769.297,793.817,-23.333,-2.9393,13166240.55,14003518.9901
399008.SZ,20120921,762.266,767.796,772.537,761.435,770.484,-8.218,-1.0666,11232840.13,12385315.6984
399008.SZ,20120924,769.617,758.472,772.949,752.856,762.266,7.351,0.9644,9242770.15,10271269.3264
399008.SZ,20120925,764.504,768.212,773.35,762.636,769.617,-5.113,-0.6644,8373472.44,9513675.144
399008.SZ,20120926,745.828,763.557,766.107,744.542,764.504,-18.676,-2.4429,9194635.06,9721752.0411
399008.SZ,20120927,763.821,744.991,769.006,744.756,745.828,17.993,2.4125,11054967.76,12025494.3709
399008.SZ,20120928,780.295,760.502,780.406,759.095,763.821,16.474,2.1568,11764956.45,13404469.8984
399008.SZ,20121008,776.348,780.836,785.298,772.381,780.295,-3.947,-0.5058,8389066.45,9527005.4139
399008.SZ,20121009,797.123,777.535,797.172,777.535,776.348,20.775,2.676,13353767.81,14619909.2052
399008.SZ,20121010,806.422,795.889,806.552,793.748,797.123,9.299,1.1666,15463675.68,16067874.389
399008.SZ,20121011,794.866,804.106,806.047,794.604,806.422,-11.556,-1.433,15368349.35,15356791.5313
399008.SZ,20121012,790.424,796.641,803.329,783.663,794.866,-4.442,-0.5588,12782129.23,12963449.7619
399008.SZ,20121015,783.679,790.365,790.775,776.448,790.424,-6.745,-0.8533,11593773.1,12223089.8627
399008.SZ,20121016,786.98,783.058,792.49,780.984,783.679,3.301,0.4212,10411369.37,11510491.3303
399008.SZ,20121017,788.978,789.016,791.167,780.61,786.98,1.998,0.2539,10772149.36,10798430.5845
399008.SZ,20121018,802.648,789.854,803.491,789.854,788.978,13.67,1.7326,13961072.5,13963665.2928
399008.SZ,20121019,800.114,802.857,804.545,797.534,802.648,-2.534,-0.3157,10767388.12,11576126.5303
399008.SZ,20121022,803.762,796.981,804.886,795.015,800.114,3.648,0.4559,11507101.02,11970429.7786
399008.SZ,20121023,793.135,803.423,803.755,792.231,803.762,-10.627,-1.3222,12319444.15,13071768.0419
399008.SZ,20121024,788.175,788.793,792.991,786.07,793.135,-4.96,-0.6254,11589406.8,10951379.9395
399008.SZ,20121025,780.721,788.156,792.714,779.691,788.175,-7.454,-0.9457,13271726.7,12809943.6479
399008.SZ,20121026,765.847,779.541,780.294,759.32,780.721,-14.874,-1.9052,12453931.97,12076124.1583
399008.SZ,20121029,766.716,763.329,769.235,760.714,765.847,0.869,0.1135,9746057.48,9004108.6521
399008.SZ,20121030,764.937,765.72,772.852,764.197,766.716,-1.779,-0.232,9587510.71,9191450.0041
399008.SZ,20121031,768.213,764.26,768.291,762.876,764.937,3.276,0.4283,9460489.19,9131223.9135
399008.SZ,20121101,781.036,768.458,782.25,768.458,768.213,12.823,1.6692,13092916.55,12361456.2614
399008.SZ,20121102,780.15,780.57,782.295,774.73,781.036,-0.886,-0.1134,11136062.49,10440596.0089
399008.SZ,20121105,774.907,778.315,782.247,772.668,780.15,-5.243,-0.6721,10846855.71,11279038.2949
399008.SZ,20121106,769.419,773.886,774.697,760.144,774.907,-5.488,-0.7082,10784134.56,11115659.379
399008.SZ,20121107,768.517,768.931,772.215,765.607,769.419,-0.902,-0.1172,9009400.59,9505686.511
399008.SZ,20121108,749.005,762.988,762.988,748.992,768.517,-19.512,-2.5389,10241782.98,9824199.5086
399008.SZ,20121109,745.161,747.843,750.685,743.057,749.005,-3.844,-0.5132,8433003.54,8409276.5518
399008.SZ,20121112,746.104,745.843,750.549,740.817,745.161,0.943,0.1265,7937160.51,8045823.3901
399008.SZ,20121113,731.787,745.943,745.943,730.483,746.104,-14.317,-1.9189,10342110.2,9191893.148
399008.SZ,20121114,733.529,731.828,734.806,726.109,731.787,1.742,0.238,8672391.09,7712007.183
399008.SZ,20121115,722.448,730.469,733.42,722.037,733.529,-11.081,-1.5106,8225351.31,7324404.9066
399008.SZ,20121116,717.035,721.031,721.031,711.591,722.448,-5.413,-0.7493,7485555.98,6727851.2902
399008.SZ,20121119,717.569,716.552,717.569,706.745,717.035,0.534,0.0745,6970948.53,6654935.4532
399008.SZ,20121120,715.296,719.215,721.368,714.914,717.569,-2.273,-0.3168,6882735.27,6492580.7521
399008.SZ,20121121,721.29,714.824,721.29,705.407,715.296,5.994,0.838,8862874.67,7843217.171
399008.SZ,20121122,712.437,717.915,717.915,710.456,721.29,-8.853,-1.2274,7898246.37,7002334.4778
399008.SZ,20121123,714.379,712.911,717.937,711.294,712.437,1.942,0.2726,6808144.63,6483657.8
399008.SZ,20121126,703.184,713.315,713.922,702.291,714.379,-11.195,-1.5671,7639150.85,7749047.5354
399008.SZ,20121127,680.756,700.182,700.182,679.846,703.184,-22.428,-3.1895,9998935.04,9022465.9909
399008.SZ,20121128,667.246,677.624,677.624,665.903,680.756,-13.51,-1.9846,8826235.56,7704623.6681
399008.SZ,20121129,661.805,667.013,673.47,660.949,667.246,-5.441,-0.8154,7593265.66,6393246.1936
399008.SZ,20121130,670.522,661.602,670.753,660.323,661.805,8.717,1.3172,7826021.88,6742465.7013
399008.SZ,20121203,653.52,669.739,673.641,653.001,670.522,-17.002,-2.5356,8439444.0,7513663.8273
399008.SZ,20121204,661.573,651.622,662.44,645.21,653.52,8.053,1.2322,9296214.47,7776634.418
399008.SZ,20121205,687.009,660.808,690.56,658.639,661.573,25.436,3.8448,15404972.75,13527922.0284
399008.SZ,20121206,684.58,686.753,689.846,680.407,687.009,-2.429,-0.3536,10601045.42,9482437.8483
399008.SZ,20121207,698.584,684.297,699.069,682.103,684.58,14.004,2.0456,15988627.32,13330437.2902
399008.SZ,20121210,710.462,699.845,710.95,697.349,698.584,11.878,1.7003,17545290.56,15395739.4422
399008.SZ,20121211,705.604,708.393,711.232,704.262,710.462,-4.858,-0.6838,14779582.04,12800812.1744
399008.SZ,20121212,704.479,705.252,707.912,697.288,705.604,-1.125,-0.1594,12661560.79,11125236.8453
399008.SZ,20121213,696.209,702.892,704.462,695.933,704.479,-8.27,-1.1739,12500045.45,10543318.6439
399008.SZ,20121214,724.4,694.668,725.333,694.668,696.209,28.191,4.0492,23143653.54,20157863.1434
399008.SZ,20121217,724.234,724.742,728.037,718.126,724.4,-0.166,-0.0229,21380002.83,19989445.1536
399008.SZ,20121218,721.851,722.994,730.921,718.166,724.234,-2.383,-0.329,19734733.58,18096690.6989
399008.SZ,20121219,726.704,720.389,728.351,718.747,721.851,4.853,0.6723,15820512.39,14622996.6438
399008.SZ,20121220,728.752,724.811,729.683,717.54,726.704,2.048,0.2818,16126364.25,15252501.741
399008.SZ,20121221,730.412,728.499,737.721,725.841,728.752,1.66,0.2278,16276565.63,16143298.1674
399008.SZ,20121224,736.407,729.781,736.538,729.027,730.412,5.995,0.8208,13516064.91,14259908.9819
399008.SZ,20121225,752.938,735.107,755.193,733.904,736.407,16.531,2.2448,22086172.71,21366614.9722
399008.SZ,20121226,764.994,752.872,764.994,752.026,752.938,12.056,1.6012,20715630.94,20193525.807
399008.SZ,20121227,759.655,766.86,769.981,757.59,764.994,-5.339,-0.6979,21409676.11,21454541.5364
399008.SZ,20121228,767.778,759.251,767.778,756.062,759.655,8.123,1.0693,17575863.92,18108929.2727
399008.SZ,20121231,775.246,768.738,775.246,767.032,767.778,7.468,0.9727,18639686.5,20797180.2399
399008.SZ,20130104,766.419,779.253,780.616,757.492,775.246,-8.827,-1.1386,19337138.31,22634285.9511
399008.SZ,20130107,773.771,764.474,773.856,760.826,766.419,7.352,0.9593,19585430.11,21299373.6715
399008.SZ,20130108,785.621,773.87,787.763,770.791,773.771,11.85,1.5315,25082203.48,27351772.5062
399008.SZ,20130109,791.849,785.565,798.055,784.393,785.621,6.228,0.7927,25513622.97,28580865.1501
399008.SZ,20130110,796.975,791.223,799.314,790.201,791.849,5.126,0.6473,22658092.28,24461172.612
399008.SZ,20130111,783.467,798.163,800.063,781.744,796.975,-13.508,-1.6949,24561644.67,26797107.4257
399008.SZ,20130114,815.647,782.613,815.647,782.427,783.467,32.18,4.1074,27032723.41,30800620.9804
399008.SZ,20130115,833.085,816.937,836.944,816.937,815.647,17.438,2.1379,34051444.07,38344948.2071
399008.SZ,20130116,833.826,832.009,837.712,818.95,833.085,0.741,0.0889,30082111.55,34031885.9441
399008.SZ,20130117,823.418,831.799,833.009,820.147,833.826,-10.408,-1.2482,23556114.2,27052873.0746
399008.SZ,20130118,835.188,825.183,836.705,821.516,823.418,11.77,1.4294,22476880.43,26230582.9949
399008.SZ,20130121,836.834,836.563,838.171,831.293,835.188,1.646,0.1971,22453563.48,26814081.8788
399008.SZ,20130122,822.878,835.917,835.917,815.83,836.834,-13.956,-1.6677,23952795.87,27613798.7647
399008.SZ,20130123,822.764,820.521,824.911,812.551,822.878,-0.114,-0.0139,18769244.89,21596316.2101
399008.SZ,20130124,803.94,823.374,831.075,797.498,822.764,-18.824,-2.2879,25197746.22,29006202.4905
