trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000029.SZ,3.1712,3.2684,3.1128,3.1128,3.1712,-0.058399999999999785,-1.8416,9002.5,2949.261,0.101,0.83,,,,,,,,,,,,,,
20120105,000029.SZ,3.0642,3.1031,3.0155,3.0155,3.1128,-0.09730000000000016,-3.1258,11712.56,3676.9699,0.1314,1.12,,,,,,,,,,,,,,
20120106,000029.SZ,3.0155,3.0642,2.9572,3.0642,3.0155,0.04870000000000019,1.615,13549.7,4195.622,0.152,1.24,,,,,,,,,,,,,,
20120109,000029.SZ,3.0642,3.1906,3.0155,3.1906,3.0642,0.12639999999999985,4.1251,16949.43,5448.8026,0.1901,1.46,,,,,,,,,,,,,,
20120110,000029.SZ,3.1906,3.3657,3.1614,3.3171,3.1906,0.12650000000000006,3.9648,30273.55,10180.7287,0.3395,2.39,3.14,16297.548,,,,,,,,,,,,
20120111,000029.SZ,3.2976,3.3463,3.2587,3.3463,3.3171,0.029199999999999893,0.8803,26804.78,9097.5866,0.3006,1.64,3.1867,19858.004,,,,,,,,,,,,
20120112,000029.SZ,3.356,3.677,3.3268,3.5019,3.3463,0.15560000000000018,4.6499,128250.63,47421.1012,1.4383,6.46,3.284,43165.618,,,,,,,,,,,,
20120113,000029.SZ,3.4241,3.4435,3.2393,3.2684,3.5019,-0.23349999999999982,-6.6678,86774.32,29593.7226,0.9732,2.01,3.3249,57810.542,,,,,,,,,,,,
20120116,000029.SZ,3.2393,3.2587,3.1614,3.1614,3.2684,-0.1070000000000002,-3.2738,27126.05,8930.7485,0.3042,0.47,3.319,59845.866,,,,,,,,,,,,
20120117,000029.SZ,3.1906,3.3657,3.1614,3.3463,3.1614,0.18489999999999984,5.8487,35900.94,12110.0089,0.4026,0.6,3.3249,60971.344,3.2325,38634.446,,,,,,,,,,
20120118,000029.SZ,3.356,3.3949,3.2684,3.2782,3.3463,-0.06809999999999983,-2.0351,28328.64,9692.093,0.3177,0.46,3.3112,61276.116,3.249,40567.06,,,,,,,,,,
20120119,000029.SZ,3.2684,3.3754,3.2587,3.3365,3.2782,0.05830000000000002,1.7784,21793.48,7461.1844,0.2444,0.36,3.2782,39984.686,3.2811,41575.152,,,,,,,,,,
20120120,000029.SZ,3.3754,3.4241,3.3365,3.3949,3.3365,0.058399999999999785,1.7503,32580.85,11348.0434,0.3654,0.81,3.3035,29145.992,3.3142,43478.267,3.2565,36080.5715,,,,,,,,
20120130,000029.SZ,3.3949,3.3949,3.3268,3.3268,3.3949,-0.06809999999999983,-2.006,17884.73,6166.2448,0.2006,0.61,3.3365,27297.728,3.3278,43571.797,3.2729,36763.82,,,,,,,,
20120131,000029.SZ,3.3268,3.356,3.2879,3.356,3.3268,0.029199999999999893,0.8777,11810.35,4030.6165,0.1325,0.43,3.3385,22479.61,3.3317,41725.477,3.2991,36771.3423,,,,,,,,
20120201,000029.SZ,3.3268,3.3852,3.3074,3.3365,3.356,-0.01949999999999985,-0.581,12401.52,4254.5347,0.1391,0.55,3.3501,19294.186,3.3307,40285.151,3.3201,36683.0208,,,,,,,,
20120202,000029.SZ,3.3365,3.4825,3.3268,3.4046,3.3365,0.06809999999999983,2.0411,24597.46,8583.7158,0.2759,1.27,3.3638,19854.982,3.321,29919.834,3.3365,37271.3308,,,,,,,,
20120203,000029.SZ,3.4533,3.5797,3.4241,3.4533,3.4046,0.04870000000000019,1.4304,41619.92,14922.1022,0.4668,2.1,3.3754,21662.796,3.3395,25404.394,3.347,38144.1285,,,,,,,,
20120206,000029.SZ,3.4046,3.4922,3.3852,3.4533,3.4533,0.0,0.0,27666.37,9805.389,0.3103,1.28,3.4007,23619.124,3.3686,25458.426,3.3552,38210.4046,,,,,,,,
20120207,000029.SZ,3.4435,3.4435,3.3463,3.356,3.4533,-0.09730000000000016,-2.8176,20194.87,7007.4812,0.2265,0.86,3.4007,25296.028,3.3696,23887.819,3.344,29898.4231,,,,,,,,
20120208,000029.SZ,3.3657,3.463,3.356,3.4435,3.356,0.08749999999999991,2.6073,26759.11,9430.7782,0.3001,1.06,3.4221,28167.546,3.3861,23730.866,3.3575,25281.8685,3.3078,31046.7505,,,,,,
20120209,000029.SZ,3.4533,3.5895,3.4338,3.4727,3.4435,0.029200000000000337,0.848,50129.71,18126.1231,0.5622,1.78,3.4358,33273.996,3.3998,26564.489,3.3814,27051.3808,3.325,33005.189,,,,,,
20120210,000029.SZ,3.4825,3.6478,3.4825,3.5408,3.4727,0.06809999999999983,1.961,65072.97,23938.9397,0.7298,1.96,3.4533,37964.606,3.4144,29813.701,3.3964,29295.3831,3.35,35546.161,,,,,,
20120213,000029.SZ,3.4241,3.5311,3.3754,3.4825,3.5408,-0.05830000000000002,-1.6465,41878.93,14860.4887,0.4697,1.1,3.4591,40807.118,3.4299,32213.121,3.4121,30337.7131,3.3699,36895.1719,,,,,,
20120214,000029.SZ,3.4825,3.6478,3.4533,3.5797,3.4825,0.09719999999999995,2.7911,56619.97,20721.6609,0.635,1.39,3.5038,48092.138,3.4523,36694.083,3.4308,33016.6738,3.3884,38784.2452,,,,,,
20120215,000029.SZ,3.5797,3.6186,3.5116,3.6089,3.5797,0.029200000000000337,0.8157,45395.77,16691.0607,0.5091,0.94,3.5369,51819.47,3.4795,39993.508,3.4473,34002.4369,3.4023,39504.351,,,,,,
20120216,000029.SZ,3.6089,3.6381,3.5603,3.6381,3.6089,0.029199999999999893,0.8091,64513.41,23898.2494,0.7235,1.24,3.57,54696.21,3.5029,43985.103,3.4712,37589.2585,3.4162,41300.0,,,,,,
20120217,000029.SZ,3.6381,3.6575,3.5311,3.5992,3.6381,-0.038899999999999935,-1.0692,38578.79,14249.086,0.4327,0.71,3.5817,49397.374,3.5175,43680.99,3.4899,39648.3692,3.4208,37029.9124,,,,,,
20120220,000029.SZ,3.6575,3.677,3.6089,3.6186,3.5992,0.01939999999999964,0.539,46079.9,17219.5823,0.5168,0.93,3.6089,50237.568,3.534,45522.343,3.5116,42239.0138,3.4375,35092.0829,,,,,,
20120221,000029.SZ,3.5992,3.6381,3.5214,3.6284,3.6186,0.009800000000000253,0.2708,36737.31,13529.9706,0.412,0.73,3.6186,46261.036,3.5612,47176.587,3.5288,43172.8485,3.4598,35549.7619,3.3878,36566.284,,,,
20120222,000029.SZ,3.6381,3.7451,3.6089,3.7062,3.6284,0.07779999999999987,2.1442,73413.15,27925.1857,0.8233,1.59,3.6381,51864.512,3.5875,51841.991,3.5483,45618.4815,3.4769,37336.0576,3.4075,38713.3057,,,,
20120223,000029.SZ,3.6867,3.7354,3.6478,3.6965,3.7062,-0.009700000000000042,-0.2617,48303.88,18358.701,0.5417,0.93,3.6498,48622.606,3.6099,51659.408,3.567,47205.9823,3.4968,38287.2595,3.4302,39933.0163,,,,
20120224,000029.SZ,3.6673,4.0661,3.6673,4.0661,3.6965,0.3695999999999997,9.9986,303294.36,124396.5499,3.4015,6.24,3.7432,101565.72,3.6624,75481.547,3.6216,68982.8662,3.5316,51692.0633,3.4636,49591.1717,,,,
20120227,000029.SZ,3.9883,4.1245,3.9883,4.0077,4.0661,-0.058399999999999785,-1.4363,217733.19,90207.9502,2.4419,2.14,3.821,135896.378,3.7149,93066.973,3.665,83673.18,3.5607,60508.8414,3.4909,56283.9637,,,,
20120228,000029.SZ,3.9688,3.998,3.8618,3.9007,4.0077,-0.10699999999999976,-2.6699,110497.41,44461.4916,1.2392,0.81,3.8754,150648.398,3.747,98454.717,3.698,88316.8492,3.5881,64918.969,3.5103,58958.0923,,,,
20120229,000029.SZ,3.8424,3.8424,3.7646,3.7646,3.9007,-0.1360999999999999,-3.4891,74328.89,29034.0471,0.8336,0.49,3.8871,150831.546,3.7626,101348.029,3.7152,89028.8431,3.6075,67896.0424,3.5243,60542.2293,,,,
20120301,000029.SZ,3.7646,3.8521,3.7646,3.8132,3.7646,0.04859999999999998,1.291,60691.05,23821.2002,0.6807,0.4,3.9105,153308.98,3.7801,100965.793,3.7406,90475.9292,3.6302,70195.5438,3.5347,58290.2433,,,,
20120302,000029.SZ,3.8035,3.9883,3.784,3.9494,3.8132,0.13619999999999965,3.5718,101107.47,40555.0725,1.1339,0.66,3.8871,112871.602,3.8151,107218.661,3.769,93898.0446,3.6562,73838.8776,3.5574,58768.015,,,,
20120305,000029.SZ,3.9396,3.9883,3.8716,3.891,3.9494,-0.058399999999999785,-1.4787,71899.43,29045.7055,0.8064,0.64,3.8638,83704.85,3.8424,109800.614,3.7907,95936.7877,3.677,75280.759,3.5817,60260.461,,,,
20120306,000029.SZ,3.891,3.9105,3.8132,3.8326,3.891,-0.05840000000000023,-1.5009,47615.54,18822.3582,0.534,0.57,3.8502,71128.476,3.8628,110888.437,3.8057,94636.9515,3.6951,76230.7195,3.5979,60650.9477,,,,
20120307,000029.SZ,3.7937,3.8521,3.7646,3.784,3.8326,-0.04859999999999998,-1.2681,37354.13,14629.7544,0.4189,0.53,3.854,63733.524,3.8706,107282.535,3.8199,94542.7469,3.7154,77047.8271,3.6147,60951.7973,,,,
20120308,000029.SZ,3.7937,3.8813,3.7937,3.8326,3.784,0.04859999999999998,1.2844,33460.78,13219.6677,0.3753,0.53,3.8579,58287.47,3.8842,105798.225,3.8364,93572.0454,3.734,77366.9543,3.6313,61340.7073,,,,
20120309,000029.SZ,3.8424,3.8813,3.8132,3.8716,3.8326,0.039000000000000146,1.0176,36053.66,14264.626,0.4043,0.62,3.8424,45276.708,3.8647,79074.155,3.8551,93519.4569,3.753,76696.6662,3.6472,61456.4677,,,,
20120312,000029.SZ,3.8716,3.9202,3.8132,3.8521,3.8716,-0.01949999999999985,-0.5037,35605.63,14162.9696,0.3993,0.79,3.8346,38017.948,3.8492,60861.399,3.8663,90611.1862,3.7678,75293.4595,3.6647,62047.1643,,,,
20120313,000029.SZ,3.8424,3.9202,3.8326,3.9007,3.8521,0.04859999999999998,1.2616,37883.37,15162.743,0.4249,1.0,3.8482,36071.514,3.8492,53599.995,3.882,89809.6085,3.7877,75103.1948,3.6828,62916.265,,,,
20120314,000029.SZ,3.9299,3.9688,3.6284,3.6673,3.9007,-0.23340000000000005,-5.9835,83065.6,32602.4402,0.9316,2.3,3.8249,45213.808,3.8395,54473.666,3.8513,72868.9346,3.7919,76362.5105,3.6939,65271.7343,,,,
20120315,000029.SZ,3.6478,3.6965,3.4825,3.5311,3.6673,-0.1362000000000001,-3.7139,56408.81,20624.8169,0.6326,1.25,3.7646,49803.414,3.8112,54045.442,3.8147,60459.3669,3.7882,76886.941,3.6981,66332.1127,,,,
20120316,000029.SZ,3.5311,3.6089,3.5214,3.5992,3.5311,0.06810000000000027,1.9286,27399.14,10029.1253,0.3073,0.55,3.7101,48072.51,3.7762,46674.609,3.7915,54067.1923,3.7863,75119.5948,3.7029,65858.0867,,,,
20120319,000029.SZ,3.6089,3.6478,3.5603,3.6381,3.5992,0.038899999999999935,1.0808,26241.46,9735.6364,0.2943,0.55,3.6673,46199.676,3.7509,42108.812,3.7818,50368.1592,3.7882,74532.1029,3.7091,65810.5897,,,,
20120320,000029.SZ,3.6478,3.7354,3.5992,3.6284,3.6381,-0.009700000000000042,-0.2666,39172.96,14744.5114,0.4393,0.85,3.6128,46457.594,3.7305,41264.554,3.7675,48712.9215,3.7886,74203.201,3.7182,66443.1927,,,,
20120321,000029.SZ,3.6478,3.677,3.5895,3.6381,3.6284,0.009700000000000042,0.2673,21989.64,8185.0361,0.2466,0.47,3.607,34242.402,3.7159,39728.105,3.7436,42626.9346,3.7891,73500.931,3.7247,66284.2103,,,,
20120322,000029.SZ,3.6478,3.7062,3.6186,3.6575,3.6381,0.019400000000000084,0.5332,29212.67,11044.9403,0.3276,0.85,3.6323,28803.174,3.6984,39303.294,3.7256,39343.3377,3.7868,71396.1462,3.7308,65586.9757,,,,
