trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20120104,000089.SZ,3.8531,3.9089,3.7974,3.8346,3.8531,-0.01849999999999996,-0.4801,20661.02,8575.9452,0.1435,1.35,,,,,,,,,,,,,,
20120105,000089.SZ,3.8067,3.8439,3.7882,3.8067,3.8346,-0.027899999999999814,-0.7276,18253.99,7504.5487,0.1268,1.16,,,,,,,,,,,,,,
20120106,000089.SZ,3.7974,3.8531,3.7789,3.8439,3.8067,0.0371999999999999,0.9772,28781.91,11812.6609,0.1703,1.66,,,,,,,,,,,,,,
20120109,000089.SZ,3.8439,3.946,3.816,3.9367,3.8439,0.0928,2.4142,30483.31,12805.4519,0.1804,1.54,,,,,,,,,,,,,,
20120110,000089.SZ,3.9367,4.0388,3.9089,4.0296,3.9367,0.0929000000000002,2.3598,41614.29,17880.4758,0.2462,1.86,3.8903,27958.904,,,,,,,,,,,,
20120111,000089.SZ,4.0203,4.0203,3.9646,3.9831,4.0296,-0.04650000000000043,-1.154,30789.9,13224.8972,0.1822,1.1,3.92,29984.68,,,,,,,,,,,,
20120112,000089.SZ,3.9739,4.0296,3.9739,3.9831,3.9831,0.0,0.0,19604.69,8437.7127,0.116,0.65,3.9553,30254.82,,,,,,,,,,,,
20120113,000089.SZ,3.9831,3.9924,3.8903,3.9181,3.9831,-0.06499999999999995,-1.6319,23901.34,10119.5705,0.1414,0.79,3.9701,29278.706,,,,,,,,,,,,
20120116,000089.SZ,3.9089,3.9181,3.8717,3.8903,3.9181,-0.027800000000000047,-0.7095,13344.02,5590.8263,0.079,0.46,3.9608,25850.848,,,,,,,,,,,,
20120117,000089.SZ,3.8624,4.0667,3.8624,4.0667,3.8903,0.1764000000000001,4.5344,30424.92,13094.9025,0.18,1.18,3.9683,23612.974,3.9293,25785.939,,,,,,,,,,
20120118,000089.SZ,4.0388,4.0667,3.9739,3.9831,4.0667,-0.08360000000000012,-2.0557,19643.89,8503.5405,0.1162,0.83,3.9683,21383.772,3.9441,25684.226,,,,,,,,,,
20120119,000089.SZ,3.9831,4.0946,3.9831,4.0574,3.9831,0.07430000000000048,1.8654,30461.87,13293.9494,0.1802,1.42,3.9831,23555.208,3.9692,26905.014,,,,,,,,,,
20120120,000089.SZ,4.0481,4.1038,4.0296,4.0946,4.0574,0.037199999999999456,0.9168,22976.42,10076.4524,0.1359,0.98,4.0184,23370.224,3.9943,26324.465,3.956,25457.0438,,,,,,,,
