trade_date,ts_code,up_limit,down_limit
20120528,000008.SZ,10.22,9.24
20120529,000008.SZ,10.24,9.26
20120530,000008.SZ,10.22,9.24
20120531,000008.SZ,10.52,9.52
20120601,000008.SZ,10.65,9.63
20120604,000008.SZ,10.4,9.41
20120605,000008.SZ,10.52,9.52
20120606,000008.SZ,10.27,9.29
20120607,000008.SZ,10.26,9.28
20120608,000008.SZ,10.38,9.4
20120611,000008.SZ,10.32,9.34
20120612,000008.SZ,10.45,9.45
20120613,000008.SZ,10.58,9.58
20120614,000008.SZ,10.79,9.77
20120615,000008.SZ,10.59,9.59
20120618,000008.SZ,10.68,9.66
20120619,000008.SZ,10.63,9.61
20120620,000008.SZ,10.64,9.62
20120621,000008.SZ,11.17,10.11
20120625,000008.SZ,11.08,10.02
20120626,000008.SZ,11.34,10.26
20120627,000008.SZ,11.54,10.44
20120628,000008.SZ,12.12,10.96
20120629,000008.SZ,11.76,10.64
20120702,000008.SZ,12.0,10.86
20120703,000008.SZ,12.44,11.26
20120704,000008.SZ,12.17,11.01
20120705,000008.SZ,11.93,10.79
20120706,000008.SZ,11.7,10.58
20120709,000008.SZ,11.7,10.58
20120710,000008.SZ,11.71,10.59
20120711,000008.SZ,11.13,10.07
20120712,000008.SZ,10.99,9.95
20120713,000008.SZ,11.26,10.18
20120716,000008.SZ,11.3,10.22
20120717,000008.SZ,11.13,10.07
20120718,000008.SZ,11.12,10.06
20120719,000008.SZ,11.68,10.56
20120720,000008.SZ,11.74,10.62
20120723,000008.SZ,11.74,10.62
20120724,000008.SZ,11.5,10.4
20120725,000008.SZ,11.53,10.43
20120726,000008.SZ,11.16,10.1
20120727,000008.SZ,11.18,10.12
20120730,000008.SZ,11.16,10.1
20120731,000008.SZ,10.61,9.6
20120801,000008.SZ,10.08,9.12
20120802,000008.SZ,9.58,8.66
20120803,000008.SZ,9.71,8.79
20120806,000008.SZ,9.52,8.62
20120807,000008.SZ,9.81,8.87
20120808,000008.SZ,9.86,8.92
20120809,000008.SZ,9.86,8.92
20120810,000008.SZ,9.98,9.03
20120813,000008.SZ,10.19,9.22
20120814,000008.SZ,9.88,8.94
20120815,000008.SZ,9.82,8.88
20120816,000008.SZ,9.63,8.71
20120817,000008.SZ,9.7,8.78
20120820,000008.SZ,10.02,9.06
20120821,000008.SZ,10.37,9.39
20120822,000008.SZ,10.71,9.69
20120823,000008.SZ,11.25,10.17
20120824,000008.SZ,11.81,10.69
20120827,000008.SZ,11.4,10.32
20120828,000008.SZ,10.96,9.92
20120829,000008.SZ,11.51,10.41
20120830,000008.SZ,12.08,10.93
20120831,000008.SZ,11.75,10.63
20120903,000008.SZ,11.81,10.69
20120904,000008.SZ,11.7,10.58
20120905,000008.SZ,11.45,10.36
20120906,000008.SZ,11.37,10.29
20120907,000008.SZ,11.37,10.29
20120910,000008.SZ,11.6,10.5
20120911,000008.SZ,11.71,10.59
20120912,000008.SZ,11.46,10.36
20120913,000008.SZ,11.53,10.43
20120914,000008.SZ,11.39,10.31
20120917,000008.SZ,11.51,10.41
20120918,000008.SZ,11.34,10.26
20120919,000008.SZ,11.33,10.25
20120920,000008.SZ,11.37,10.29
20120921,000008.SZ,11.37,10.29
20120924,000008.SZ,11.37,10.29
20120925,000008.SZ,11.37,10.29
20120926,000008.SZ,11.37,10.29
20120927,000008.SZ,11.37,10.29
20120928,000008.SZ,11.68,10.56
20121008,000008.SZ,11.55,10.45
20121009,000008.SZ,11.38,10.3
20121010,000008.SZ,11.48,10.38
20121011,000008.SZ,11.51,10.41
20121012,000008.SZ,11.81,10.69
20121015,000008.SZ,11.81,10.69
20121016,000008.SZ,11.82,10.7
20121017,000008.SZ,11.73,10.61
20121018,000008.SZ,11.71,10.59
20121019,000008.SZ,11.7,10.58
20121022,000008.SZ,11.71,10.59
20121023,000008.SZ,11.87,10.74
20121024,000008.SZ,11.92,10.78
20121025,000008.SZ,12.04,10.9
20121026,000008.SZ,11.9,10.76
20121029,000008.SZ,11.8,10.68
20121030,000008.SZ,11.75,10.63
20121031,000008.SZ,11.71,10.59
20121101,000008.SZ,11.7,10.58
20121102,000008.SZ,11.8,10.68
20121105,000008.SZ,11.66,10.55
20121106,000008.SZ,11.72,10.6
20121107,000008.SZ,11.77,10.65
20121108,000008.SZ,11.73,10.61
20121109,000008.SZ,11.54,10.44
20121112,000008.SZ,11.57,10.47
20121113,000008.SZ,11.64,10.54
20121114,000008.SZ,11.52,10.42
20121115,000008.SZ,11.48,10.38
20121116,000008.SZ,11.21,10.15
20121119,000008.SZ,10.77,9.75
20121120,000008.SZ,10.73,9.71
20121121,000008.SZ,11.26,10.18
20121122,000008.SZ,11.42,10.34
20121123,000008.SZ,11.41,10.33
20121126,000008.SZ,11.37,10.29
20121127,000008.SZ,11.2,10.14
20121128,000008.SZ,10.75,9.73
20121129,000008.SZ,10.47,9.47
20121130,000008.SZ,10.2,9.22
20121203,000008.SZ,10.31,9.33
20121204,000008.SZ,10.08,9.12
20121205,000008.SZ,10.26,9.28
20121206,000008.SZ,10.42,9.42
20121207,000008.SZ,10.45,9.45
20121210,000008.SZ,10.67,9.65
20121211,000008.SZ,10.74,9.72
20121212,000008.SZ,10.53,9.53
20121213,000008.SZ,10.66,9.64
20121214,000008.SZ,10.76,9.74
20121217,000008.SZ,11.03,9.98
20121218,000008.SZ,11.17,10.11
20121219,000008.SZ,11.06,10.0
20121220,000008.SZ,10.87,9.83
20121221,000008.SZ,10.91,9.87
20121224,000008.SZ,10.73,9.71
20121225,000008.SZ,10.78,9.76
20121226,000008.SZ,10.93,9.89
20121227,000008.SZ,10.95,9.91
20121228,000008.SZ,11.04,9.98
20121231,000008.SZ,11.35,10.27
20130104,000008.SZ,11.27,10.19
20130107,000008.SZ,11.14,10.08
20130108,000008.SZ,11.21,10.15
20130109,000008.SZ,11.39,10.31
20130110,000008.SZ,11.56,10.46
20130111,000008.SZ,11.63,10.53
20130114,000008.SZ,11.4,10.32
20130115,000008.SZ,11.6,10.5
20130116,000008.SZ,11.6,10.5
20130117,000008.SZ,11.47,10.37
20130118,000008.SZ,12.04,10.9
20130121,000008.SZ,12.01,10.87
20130122,000008.SZ,12.18,11.02
20130123,000008.SZ,12.59,11.39
20130124,000008.SZ,12.58,11.38
20130125,000008.SZ,12.18,11.02
20130128,000008.SZ,12.4,11.22
20130129,000008.SZ,12.41,11.23
20130130,000008.SZ,12.55,11.35
20130131,000008.SZ,13.04,11.8
20130201,000008.SZ,12.93,11.69
20130204,000008.SZ,12.84,11.62
20130205,000008.SZ,12.76,11.54
20130206,000008.SZ,12.79,11.57
20130207,000008.SZ,13.0,11.76
20130208,000008.SZ,12.92,11.69
20130218,000008.SZ,13.36,12.08
20130219,000008.SZ,14.03,12.69
20130220,000008.SZ,14.73,13.33
20130221,000008.SZ,14.49,13.11
20130222,000008.SZ,14.07,12.73
20130225,000008.SZ,14.39,13.02
20130226,000008.SZ,14.36,13.0
20130227,000008.SZ,14.29,12.93
20130228,000008.SZ,14.89,13.47
20130301,000008.SZ,14.48,13.1
20130304,000008.SZ,14.39,13.02
20130305,000008.SZ,14.02,12.68
20130306,000008.SZ,14.2,12.84
20130307,000008.SZ,14.42,13.04
20130308,000008.SZ,14.18,12.83
20130311,000008.SZ,14.24,12.88
20130312,000008.SZ,13.81,12.49
20130313,000008.SZ,13.45,12.17
20130314,000008.SZ,13.51,12.23
20130315,000008.SZ,13.56,12.26
20130318,000008.SZ,13.51,12.23
20130319,000008.SZ,13.23,11.97
20130320,000008.SZ,13.56,12.26
20130321,000008.SZ,13.77,12.45
20130322,000008.SZ,13.95,12.63
20130325,000008.SZ,14.47,13.09
20130326,000008.SZ,14.65,13.25
20130327,000008.SZ,14.62,13.22
20130328,000008.SZ,15.35,13.89
20130329,000008.SZ,15.71,14.21
20130401,000008.SZ,15.51,14.03
20130402,000008.SZ,14.91,13.49
20130403,000008.SZ,15.23,13.78
20130408,000008.SZ,14.65,13.25
20130409,000008.SZ,14.84,13.42
20130410,000008.SZ,14.95,13.53
20130411,000008.SZ,14.89,13.47
20130412,000008.SZ,14.7,13.3
20130415,000008.SZ,14.78,13.38
20130416,000008.SZ,14.35,12.99
20130417,000008.SZ,14.32,12.96
20130418,000008.SZ,14.55,13.17
20130419,000008.SZ,15.25,12.47
20130422,000008.SZ,15.88,13.0
20130423,000008.SZ,15.1,12.36
20130424,000008.SZ,14.94,12.22
20130425,000008.SZ,14.94,12.22
20130426,000008.SZ,15.62,12.78
20130502,000008.SZ,15.07,12.33
20130503,000008.SZ,13.79,11.29
20130506,000008.SZ,13.9,11.38
20130507,000008.SZ,14.11,11.55
20130508,000008.SZ,14.48,11.84
20130509,000008.SZ,14.31,11.71
20130510,000008.SZ,14.09,11.53
20130513,000008.SZ,14.7,12.02
20130514,000008.SZ,15.18,12.42
20130515,000008.SZ,14.96,12.24
20130516,000008.SZ,15.46,12.65
20130517,000008.SZ,15.38,12.58
20130520,000008.SZ,15.47,12.65
20130521,000008.SZ,15.37,12.57
20130522,000008.SZ,15.73,12.87
20130523,000008.SZ,15.97,13.07
20130524,000008.SZ,15.87,12.99
20130527,000008.SZ,15.71,12.85
20130528,000008.SZ,7.92,6.48
20130529,000008.SZ,7.88,6.44
20130530,000008.SZ,8.22,6.72
20130531,000008.SZ,9.04,7.4
20130603,000008.SZ,9.59,7.85
20130604,000008.SZ,9.22,7.54
20130605,000008.SZ,10.14,8.3
20130606,000008.SZ,10.65,8.71
20130607,000008.SZ,11.3,9.24
20130613,000008.SZ,10.99,8.99
20130614,000008.SZ,10.23,8.37
20130617,000008.SZ,10.49,8.59
20130618,000008.SZ,10.13,8.29
20130619,000008.SZ,10.07,8.24
20130620,000008.SZ,9.97,8.15
20130621,000008.SZ,9.59,7.85
20130624,000008.SZ,9.0,7.36
20130625,000008.SZ,8.34,6.82
20130626,000008.SZ,8.58,7.02
20130627,000008.SZ,8.98,7.34
20130628,000008.SZ,8.95,7.33
20130701,000008.SZ,9.04,7.4
20130702,000008.SZ,9.22,7.54
20130703,000008.SZ,9.36,7.66
20130704,000008.SZ,9.2,7.52
20130705,000008.SZ,9.01,7.37
20130708,000008.SZ,8.8,7.2
20130709,000008.SZ,8.34,6.82
20130710,000008.SZ,8.25,6.75
20130711,000008.SZ,8.48,6.94
20130712,000008.SZ,8.67,7.09
20130715,000008.SZ,8.81,7.21
20130716,000008.SZ,9.34,7.64
20130717,000008.SZ,9.35,7.65
20130718,000008.SZ,10.29,8.42
20130719,000008.SZ,10.36,8.48
20130722,000008.SZ,9.69,7.93
20130723,000008.SZ,10.01,8.19
20130724,000008.SZ,10.35,8.47
20130725,000008.SZ,10.18,8.33
20130726,000008.SZ,9.66,7.9
20130729,000008.SZ,9.63,7.88
20130730,000008.SZ,10.32,8.44
20130731,000008.SZ,9.94,8.14
20130801,000008.SZ,9.92,8.12
20130802,000008.SZ,10.09,8.25
20130805,000008.SZ,10.01,8.19
20130806,000008.SZ,10.16,8.32
20130807,000008.SZ,10.23,8.37
20130808,000008.SZ,10.97,8.97
20130809,000008.SZ,11.07,9.05
20130812,000008.SZ,11.18,9.14
20130813,000008.SZ,11.23,9.19
20130814,000008.SZ,10.95,8.96
20130815,000008.SZ,11.23,9.19
20130816,000008.SZ,10.49,8.59
20130819,000008.SZ,10.31,8.43
20130820,000008.SZ,10.35,8.47
20130821,000008.SZ,10.54,8.62
20130822,000008.SZ,10.38,8.5
20130823,000008.SZ,10.22,8.36
20130826,000008.SZ,10.13,8.29
20130827,000008.SZ,10.33,8.45
20130828,000008.SZ,10.36,8.48
20130829,000008.SZ,10.14,8.3
20130830,000008.SZ,10.01,8.19
20130902,000008.SZ,9.79,8.01
20130903,000008.SZ,10.29,8.42
20130904,000008.SZ,10.44,8.54
20130905,000008.SZ,10.24,8.38
20130906,000008.SZ,10.18,8.33
20130909,000008.SZ,10.33,8.45
20130910,000008.SZ,10.48,8.58
20130911,000008.SZ,10.42,8.52
20130912,000008.SZ,10.37,8.49
20130913,000008.SZ,10.13,8.29
20130916,000008.SZ,10.22,8.36
20130917,000008.SZ,10.22,8.36
20130918,000008.SZ,10.04,8.22
20130923,000008.SZ,10.13,8.29
20130924,000008.SZ,10.21,8.35
20130925,000008.SZ,10.73,8.78
20130926,000008.SZ,10.84,8.87
20130927,000008.SZ,10.89,8.91
20130930,000008.SZ,10.66,8.72
20131008,000008.SZ,10.57,8.65
20131009,000008.SZ,10.52,8.6
20131010,000008.SZ,10.87,8.89
20131011,000008.SZ,10.71,8.77
20131014,000008.SZ,10.7,8.76
20131015,000008.SZ,10.97,8.97
20131016,000008.SZ,12.07,9.87
20131017,000008.SZ,12.39,10.13
20131018,000008.SZ,12.1,9.9
20131021,000008.SZ,12.1,9.9
20131022,000008.SZ,12.44,10.18
20131023,000008.SZ,12.49,10.22
20131024,000008.SZ,12.19,9.97
20131025,000008.SZ,11.33,9.27
20131028,000008.SZ,11.21,9.17
20131029,000008.SZ,10.84,8.87
20131030,000008.SZ,10.22,8.36
20131031,000008.SZ,10.54,8.62
20131101,000008.SZ,10.46,8.56
20131104,000008.SZ,10.4,8.51
20131105,000008.SZ,10.58,8.66
20131106,000008.SZ,10.71,8.77
20131107,000008.SZ,10.79,8.83
20131108,000008.SZ,10.71,8.77
20131111,000008.SZ,10.29,8.42
20131112,000008.SZ,10.3,8.42
20131113,000008.SZ,10.33,8.45
20131114,000008.SZ,10.18,8.33
20131115,000008.SZ,10.1,8.26
20131118,000008.SZ,10.47,8.57
20131119,000008.SZ,10.57,8.65
20131120,000008.SZ,10.63,8.69
20131121,000008.SZ,10.87,8.89
20131122,000008.SZ,10.84,8.87
20131125,000008.SZ,10.95,8.96
20131126,000008.SZ,11.0,9.0
20131127,000008.SZ,10.95,8.96
20131128,000008.SZ,10.8,8.84
20131129,000008.SZ,10.76,8.8
20131202,000008.SZ,11.06,9.05
20131203,000008.SZ,10.3,8.42
20131204,000008.SZ,10.44,8.54
20131205,000008.SZ,10.51,8.6
20131206,000008.SZ,10.4,8.51
20131209,000008.SZ,10.35,8.47
20131210,000008.SZ,10.36,8.48
20131211,000008.SZ,10.77,8.81
20131212,000008.SZ,10.45,8.55
20131213,000008.SZ,10.49,8.59
20131216,000008.SZ,10.53,8.61
20131217,000008.SZ,10.44,8.54
20131218,000008.SZ,10.43,8.53
20131219,000008.SZ,10.46,8.56
20131220,000008.SZ,10.45,8.55
20131223,000008.SZ,10.46,8.56
20131224,000008.SZ,10.69,8.75
20131225,000008.SZ,10.84,8.87
20131226,000008.SZ,10.45,8.55
20131227,000008.SZ,9.92,8.12
20131230,000008.SZ,9.87,8.07
20131231,000008.SZ,9.92,8.12
20140102,000008.SZ,9.9,8.1
20140103,000008.SZ,9.9,8.1
20140106,000008.SZ,9.85,8.06
20140107,000008.SZ,9.36,7.66
20140108,000008.SZ,9.23,7.55
20140109,000008.SZ,9.05,7.41
20140110,000008.SZ,8.89,7.27
20140113,000008.SZ,8.94,7.32
20140114,000008.SZ,9.3,7.61
20140115,000008.SZ,9.39,7.69
20140116,000008.SZ,9.46,7.74
20140117,000008.SZ,9.36,7.66
20140120,000008.SZ,9.1,7.44
20140121,000008.SZ,9.31,7.61
20140122,000008.SZ,9.44,7.72
20140123,000008.SZ,9.65,7.89
20140124,000008.SZ,9.56,7.82
20140127,000008.SZ,9.54,7.8
20140128,000008.SZ,9.34,7.64
20140129,000008.SZ,9.43,7.71
20140130,000008.SZ,9.42,7.7
20140207,000008.SZ,9.43,7.71
20140210,000008.SZ,9.57,7.83
20140211,000008.SZ,9.72,7.96
20140212,000008.SZ,9.71,7.95
20140213,000008.SZ,9.87,8.07
20140214,000008.SZ,9.71,7.95
20140217,000008.SZ,9.9,8.1
20140218,000008.SZ,10.31,8.43
20140219,000008.SZ,10.15,8.31
20140220,000008.SZ,10.32,8.44
20140221,000008.SZ,10.26,8.4
20140224,000008.SZ,10.86,8.88
20140225,000008.SZ,10.62,8.69
20140226,000008.SZ,10.21,8.35
20140227,000008.SZ,10.14,8.3
20140228,000008.SZ,10.67,8.73
20140303,000008.SZ,10.57,8.65
20140304,000008.SZ,10.68,8.74
20140305,000008.SZ,10.67,8.73
20140306,000008.SZ,10.66,8.72
20140307,000008.SZ,10.69,8.75
20140310,000008.SZ,10.75,8.79
20140311,000008.SZ,10.24,8.38
20140312,000008.SZ,10.32,8.44
20140313,000008.SZ,10.44,8.54
20140314,000008.SZ,10.63,8.69
20140317,000008.SZ,10.68,8.74
20140318,000008.SZ,11.25,9.21
20140319,000008.SZ,11.3,9.24
20140320,000008.SZ,11.26,9.22
20140321,000008.SZ,11.07,9.05
20140324,000008.SZ,11.28,9.23
20140325,000008.SZ,11.13,9.11
20140326,000008.SZ,10.89,8.91
20140327,000008.SZ,10.99,8.99
20140328,000008.SZ,10.76,8.8
20140331,000008.SZ,10.58,8.66
20140401,000008.SZ,10.45,8.55
20140402,000008.SZ,10.6,8.68
20140403,000008.SZ,10.62,8.69
20140404,000008.SZ,10.69,8.75
20140408,000008.SZ,10.7,8.76
20140409,000008.SZ,10.78,8.82
20140410,000008.SZ,10.88,8.9
20140411,000008.SZ,11.04,9.04
20140414,000008.SZ,10.96,8.96
20140415,000008.SZ,10.8,8.84
20140416,000008.SZ,10.81,8.85
20140417,000008.SZ,10.77,8.81
20140418,000008.SZ,10.73,8.78
20140421,000008.SZ,10.64,8.7
20140422,000008.SZ,10.58,8.66
20140423,000008.SZ,10.46,8.56
20140424,000008.SZ,10.58,8.66
20140425,000008.SZ,10.74,8.78
20140428,000008.SZ,10.74,8.78
20140429,000008.SZ,10.13,8.29
20140430,000008.SZ,10.16,8.32
20140505,000008.SZ,10.21,8.35
20140506,000008.SZ,11.06,9.05
20140507,000008.SZ,11.06,9.05
20140508,000008.SZ,11.06,9.05
20140509,000008.SZ,11.06,9.05
20140512,000008.SZ,11.06,9.05
20140513,000008.SZ,11.06,9.05
20140514,000008.SZ,11.06,9.05
20140515,000008.SZ,11.06,9.05
20140516,000008.SZ,10.68,8.74
20140519,000008.SZ,9.9,8.1
20140520,000008.SZ,9.71,7.95
20140521,000008.SZ,9.67,7.91
20140522,000008.SZ,9.67,7.91
20140523,000008.SZ,9.69,7.93
20140526,000008.SZ,9.58,7.84
20140527,000008.SZ,9.8,8.02
20140528,000008.SZ,9.67,7.91
20140529,000008.SZ,9.68,7.92
20140530,000008.SZ,9.52,7.79
20140603,000008.SZ,9.63,7.88
20140604,000008.SZ,9.61,7.87
20140605,000008.SZ,9.39,7.69
20140606,000008.SZ,9.42,7.7
20140609,000008.SZ,9.49,7.77
20140610,000008.SZ,9.44,7.72
20140611,000008.SZ,9.47,7.75
20140612,000008.SZ,9.56,7.82
20140613,000008.SZ,9.5,7.78
20140616,000008.SZ,9.53,7.79
20140617,000008.SZ,9.52,7.79
20140618,000008.SZ,9.37,7.67
20140619,000008.SZ,9.3,7.61
20140620,000008.SZ,8.97,7.34
20140623,000008.SZ,9.06,7.42
20140624,000008.SZ,9.14,7.48
20140625,000008.SZ,9.24,7.56
20140626,000008.SZ,9.24,7.56
20140627,000008.SZ,9.24,7.56
20140630,000008.SZ,9.24,7.56
20140701,000008.SZ,9.24,7.56
20140702,000008.SZ,9.24,7.56
20140703,000008.SZ,9.24,7.56
20140704,000008.SZ,9.24,7.56
20140707,000008.SZ,9.24,7.56
20140708,000008.SZ,9.24,7.56
20140709,000008.SZ,9.24,7.56
20140710,000008.SZ,9.24,7.56
20140711,000008.SZ,9.24,7.56
20140714,000008.SZ,9.24,7.56
20140715,000008.SZ,9.24,7.56
20140716,000008.SZ,9.24,7.56
20140717,000008.SZ,9.24,7.56
20140718,000008.SZ,9.24,7.56
20140721,000008.SZ,9.24,7.56
20140722,000008.SZ,9.24,7.56
20140723,000008.SZ,9.24,7.56
20140724,000008.SZ,9.24,7.56
20140725,000008.SZ,9.24,7.56
20140728,000008.SZ,9.24,7.56
20140729,000008.SZ,9.24,7.56
20140730,000008.SZ,9.24,7.56
20140731,000008.SZ,9.24,7.56
20140801,000008.SZ,9.24,7.56
20140804,000008.SZ,9.24,7.56
20140805,000008.SZ,9.24,7.56
20140806,000008.SZ,9.24,7.56
20140807,000008.SZ,9.24,7.56
20140808,000008.SZ,9.24,7.56
20140811,000008.SZ,9.24,7.56
20140812,000008.SZ,9.24,7.56
20140813,000008.SZ,9.24,7.56
20140814,000008.SZ,9.24,7.56
20140815,000008.SZ,9.24,7.56
20140818,000008.SZ,9.24,7.56
20140819,000008.SZ,9.24,7.56
20140820,000008.SZ,9.24,7.56
20140821,000008.SZ,9.24,7.56
20140822,000008.SZ,9.24,7.56
20140825,000008.SZ,9.24,7.56
20140826,000008.SZ,9.24,7.56
20140827,000008.SZ,9.24,7.56
20140828,000008.SZ,9.24,7.56
20140829,000008.SZ,9.24,7.56
20140901,000008.SZ,9.24,7.56
20140902,000008.SZ,9.24,7.56
20140903,000008.SZ,9.24,7.56
20140904,000008.SZ,9.24,7.56
20140905,000008.SZ,9.24,7.56
20140909,000008.SZ,9.24,7.56
20140910,000008.SZ,9.24,7.56
20140911,000008.SZ,9.24,7.56
20140912,000008.SZ,9.24,7.56
20140915,000008.SZ,9.24,7.56
20140916,000008.SZ,9.24,7.56
20140917,000008.SZ,9.24,7.56
20140918,000008.SZ,9.24,7.56
20140919,000008.SZ,9.24,7.56
20140922,000008.SZ,10.16,8.32
20140923,000008.SZ,11.18,9.14
20140924,000008.SZ,12.3,10.06
20140925,000008.SZ,13.53,11.07
20140926,000008.SZ,14.88,12.18
20140929,000008.SZ,16.37,13.39
20140930,000008.SZ,17.6,14.4
20141008,000008.SZ,17.77,14.54
20141009,000008.SZ,17.6,14.4
20141010,000008.SZ,17.8,14.56
20141013,000008.SZ,18.79,15.37
20141014,000008.SZ,20.67,16.91
20141015,000008.SZ,22.09,18.07
20141016,000008.SZ,21.69,17.75
20141017,000008.SZ,22.33,18.27
20141020,000008.SZ,21.51,17.6
20141021,000008.SZ,21.26,17.4
20141022,000008.SZ,21.29,17.42
20141023,000008.SZ,21.31,17.43
20141024,000008.SZ,20.56,16.82
20141027,000008.SZ,20.77,16.99
20141028,000008.SZ,20.53,16.79
20141029,000008.SZ,21.78,17.82
20141030,000008.SZ,22.19,18.15
20141031,000008.SZ,22.51,18.41
20141103,000008.SZ,22.17,18.14
20141104,000008.SZ,22.14,18.12
20141105,000008.SZ,22.34,18.28
20141106,000008.SZ,22.39,18.32
20141107,000008.SZ,23.08,18.88
20141110,000008.SZ,25.39,20.77
20141111,000008.SZ,26.95,22.05
20141112,000008.SZ,25.3,20.7
20141113,000008.SZ,24.94,20.4
20141114,000008.SZ,25.14,20.57
20141117,000008.SZ,24.7,20.21
20141118,000008.SZ,25.2,20.62
20141119,000008.SZ,25.85,21.15
20141120,000008.SZ,26.84,21.96
20141121,000008.SZ,27.46,22.46
20141124,000008.SZ,27.28,22.32
20141125,000008.SZ,27.05,22.13
20141126,000008.SZ,26.4,21.6
20141127,000008.SZ,26.6,21.76
20141128,000008.SZ,27.35,22.37
20141201,000008.SZ,26.81,21.93
20141202,000008.SZ,25.61,20.95
20141203,000008.SZ,25.58,20.93
20141204,000008.SZ,25.03,20.48
20141205,000008.SZ,25.5,20.86
20141208,000008.SZ,24.92,20.39
20141209,000008.SZ,23.21,18.99
20141210,000008.SZ,23.84,19.5
20141211,000008.SZ,25.1,20.54
20141212,000008.SZ,25.3,20.7
20141215,000008.SZ,25.65,20.99
20141216,000008.SZ,26.62,21.78
20141217,000008.SZ,27.01,22.1
20141218,000008.SZ,26.6,21.76
20141219,000008.SZ,26.6,21.76
20141222,000008.SZ,26.6,21.76
20141223,000008.SZ,26.6,21.76
20141224,000008.SZ,26.6,21.76
20141225,000008.SZ,26.6,21.76
20141226,000008.SZ,26.6,21.76
20141229,000008.SZ,26.6,21.76
20141230,000008.SZ,25.08,20.52
20141231,000008.SZ,23.75,19.43
20150105,000008.SZ,24.3,19.88
20150106,000008.SZ,23.87,19.53
20150107,000008.SZ,24.01,19.65
20150108,000008.SZ,24.56,20.1
20150109,000008.SZ,25.34,20.74
20150112,000008.SZ,25.49,20.85
20150113,000008.SZ,25.87,21.17
20150114,000008.SZ,26.35,21.56
