trade_date,ts_code,up_limit,down_limit
20120502,000001.SZ,18.22,14.9
20120503,000001.SZ,18.46,15.1
20120504,000001.SZ,18.29,14.97
20120507,000001.SZ,18.38,15.04
20120508,000001.SZ,18.26,14.94
20120509,000001.SZ,18.19,14.89
20120510,000001.SZ,17.78,14.54
20120511,000001.SZ,17.74,14.52
20120514,000001.SZ,17.62,14.42
20120515,000001.SZ,17.53,14.35
20120516,000001.SZ,17.62,14.42
20120517,000001.SZ,17.34,14.18
20120518,000001.SZ,17.53,14.35
20120521,000001.SZ,17.29,14.15
20120522,000001.SZ,17.35,14.19
20120523,000001.SZ,17.57,14.37
20120524,000001.SZ,17.57,14.37
20120525,000001.SZ,17.28,14.14
20120528,000001.SZ,17.18,14.06
20120529,000001.SZ,17.39,14.23
20120530,000001.SZ,17.52,14.34
20120531,000001.SZ,17.27,14.13
20120601,000001.SZ,17.26,14.12
20120604,000001.SZ,17.36,14.2
20120605,000001.SZ,16.94,13.86
20120606,000001.SZ,16.79,13.73
20120607,000001.SZ,16.85,13.79
20120608,000001.SZ,16.73,13.69
20120611,000001.SZ,16.29,13.33
20120612,000001.SZ,16.27,13.31
20120613,000001.SZ,15.98,13.08
20120614,000001.SZ,16.32,13.36
20120615,000001.SZ,16.1,13.18
20120618,000001.SZ,16.68,13.64
20120619,000001.SZ,16.73,13.69
20120620,000001.SZ,16.78,13.73
20120621,000001.SZ,16.75,13.71
20120625,000001.SZ,16.39,13.41
20120626,000001.SZ,16.25,13.29
20120627,000001.SZ,16.39,13.41
20120628,000001.SZ,16.35,13.37
20120629,000001.SZ,16.2,13.26
20120702,000001.SZ,16.68,13.64
20120703,000001.SZ,16.67,13.64
20120704,000001.SZ,16.64,13.62
20120705,000001.SZ,16.81,13.75
20120706,000001.SZ,16.71,13.67
20120709,000001.SZ,16.65,13.63
20120710,000001.SZ,16.18,13.24
20120711,000001.SZ,16.4,13.42
20120712,000001.SZ,16.35,13.37
20120713,000001.SZ,16.37,13.39
20120716,000001.SZ,16.48,13.48
20120717,000001.SZ,16.34,13.37
20120718,000001.SZ,16.53,13.53
20120719,000001.SZ,16.51,13.51
20120720,000001.SZ,16.52,13.52
20120723,000001.SZ,16.34,13.37
20120724,000001.SZ,16.29,13.33
20120725,000001.SZ,16.28,13.32
20120726,000001.SZ,16.1,13.18
20120727,000001.SZ,16.12,13.19
20120730,000001.SZ,16.23,13.28
20120731,000001.SZ,16.34,13.37
20120801,000001.SZ,16.61,13.59
20120802,000001.SZ,16.68,13.64
20120803,000001.SZ,16.68,13.64
20120806,000001.SZ,16.67,13.64
20120807,000001.SZ,16.61,13.59
20120808,000001.SZ,16.46,13.46
20120809,000001.SZ,16.54,13.54
20120810,000001.SZ,16.54,13.54
20120813,000001.SZ,16.59,13.57
20120814,000001.SZ,16.53,13.53
20120815,000001.SZ,16.79,13.73
20120816,000001.SZ,16.61,13.59
20120817,000001.SZ,16.4,13.42
20120820,000001.SZ,16.57,13.55
20120821,000001.SZ,16.34,13.37
20120822,000001.SZ,16.27,13.31
20120823,000001.SZ,16.14,13.2
20120824,000001.SZ,16.08,13.16
20120827,000001.SZ,15.81,12.93
20120828,000001.SZ,15.52,12.7
20120829,000001.SZ,15.81,12.93
20120830,000001.SZ,15.71,12.85
20120831,000001.SZ,15.71,12.85
20120903,000001.SZ,15.61,12.77
20120904,000001.SZ,15.63,12.79
20120905,000001.SZ,15.26,12.48
20120906,000001.SZ,14.98,12.26
20120907,000001.SZ,15.1,12.36
20120910,000001.SZ,15.63,12.79
20120911,000001.SZ,15.48,12.66
20120912,000001.SZ,15.42,12.62
20120913,000001.SZ,15.38,12.58
20120914,000001.SZ,15.28,12.5
20120917,000001.SZ,15.46,12.65
20120918,000001.SZ,15.08,12.34
20120919,000001.SZ,14.86,12.16
20120920,000001.SZ,14.67,12.01
20120921,000001.SZ,14.31,11.71
20120924,000001.SZ,14.17,11.59
20120925,000001.SZ,14.2,11.62
20120926,000001.SZ,14.01,11.47
20120927,000001.SZ,13.9,11.38
20120928,000001.SZ,14.33,11.73
20121008,000001.SZ,14.44,11.82
20121009,000001.SZ,14.26,11.66
20121010,000001.SZ,14.62,11.96
20121011,000001.SZ,14.62,11.96
20121012,000001.SZ,14.54,11.9
20121015,000001.SZ,14.62,11.96
20121016,000001.SZ,14.41,11.79
20121017,000001.SZ,14.54,11.9
20121018,000001.SZ,14.7,12.02
20121019,000001.SZ,14.75,12.07
20121022,000001.SZ,14.77,12.09
20121023,000001.SZ,14.82,12.12
20121024,000001.SZ,14.63,11.97
20121025,000001.SZ,14.62,11.96
20121026,000001.SZ,14.53,11.89
20121029,000001.SZ,14.22,11.64
20121030,000001.SZ,14.23,11.65
20121031,000001.SZ,14.4,11.78
20121101,000001.SZ,14.48,11.84
20121102,000001.SZ,14.72,12.04
20121105,000001.SZ,14.88,12.18
20121106,000001.SZ,14.97,12.25
20121107,000001.SZ,14.94,12.22
20121108,000001.SZ,14.91,12.2
20121109,000001.SZ,14.72,12.04
20121112,000001.SZ,14.76,12.08
20121113,000001.SZ,14.98,12.26
20121114,000001.SZ,14.76,12.08
20121115,000001.SZ,14.72,12.04
20121116,000001.SZ,14.47,11.84
20121119,000001.SZ,14.41,11.79
20121120,000001.SZ,14.4,11.78
20121121,000001.SZ,14.39,11.77
20121122,000001.SZ,14.59,11.93
20121123,000001.SZ,14.47,11.84
20121126,000001.SZ,14.59,11.93
20121127,000001.SZ,14.44,11.82
20121128,000001.SZ,14.5,11.86
20121129,000001.SZ,14.4,11.78
20121130,000001.SZ,14.01,11.47
20121203,000001.SZ,14.08,11.52
20121204,000001.SZ,13.82,11.3
20121205,000001.SZ,13.97,11.43
20121206,000001.SZ,14.73,12.05
20121207,000001.SZ,14.86,12.16
20121210,000001.SZ,15.42,12.62
20121211,000001.SZ,15.75,12.89
20121212,000001.SZ,15.52,12.7
20121213,000001.SZ,15.66,12.82
20121214,000001.SZ,15.47,12.65
20121217,000001.SZ,16.7,13.66
20121218,000001.SZ,16.74,13.7
20121219,000001.SZ,16.78,13.73
20121220,000001.SZ,16.7,13.66
20121221,000001.SZ,16.62,13.6
20121224,000001.SZ,16.36,13.38
20121225,000001.SZ,16.41,13.43
20121226,000001.SZ,16.95,13.87
20121227,000001.SZ,16.91,13.83
20121228,000001.SZ,17.03,13.93
20121231,000001.SZ,17.16,14.04
20130104,000001.SZ,17.62,14.42
20130107,000001.SZ,17.59,14.39
20130108,000001.SZ,17.93,14.67
20130109,000001.SZ,17.6,14.4
20130110,000001.SZ,17.45,14.27
20130111,000001.SZ,17.46,14.28
20130114,000001.SZ,17.09,13.99
20130115,000001.SZ,18.8,15.38
20130116,000001.SZ,19.37,15.85
20130117,000001.SZ,19.6,16.04
20130118,000001.SZ,19.51,15.97
20130121,000001.SZ,20.16,16.5
20130122,000001.SZ,21.67,17.73
20130123,000001.SZ,22.53,18.43
20130124,000001.SZ,22.06,18.05
20130125,000001.SZ,21.4,17.51
20130128,000001.SZ,21.07,17.24
20130129,000001.SZ,23.18,18.96
20130130,000001.SZ,23.52,19.24
20130131,000001.SZ,23.46,19.2
20130201,000001.SZ,23.21,18.99
20130204,000001.SZ,24.67,20.19
20130205,000001.SZ,24.21,19.81
20130206,000001.SZ,23.96,19.6
20130207,000001.SZ,24.05,19.67
20130208,000001.SZ,22.94,18.77
20130218,000001.SZ,22.83,18.68
20130219,000001.SZ,22.99,18.81
20130220,000001.SZ,22.89,18.73
20130221,000001.SZ,22.33,18.27
20130222,000001.SZ,21.56,17.64
20130225,000001.SZ,21.03,17.21
20130226,000001.SZ,22.01,18.01
20130227,000001.SZ,22.94,18.77
20130228,000001.SZ,23.12,18.92
20130301,000001.SZ,25.3,20.7
20130304,000001.SZ,25.37,20.75
20130305,000001.SZ,23.93,19.58
20130306,000001.SZ,26.32,21.54
20130307,000001.SZ,26.68,21.83
20130308,000001.SZ,26.11,21.37
20130311,000001.SZ,25.15,20.57
20130312,000001.SZ,24.89,20.37
20130313,000001.SZ,23.89,19.55
20130314,000001.SZ,24.3,19.88
20130315,000001.SZ,23.84,19.5
20130318,000001.SZ,24.42,19.98
20130319,000001.SZ,23.49,19.22
20130320,000001.SZ,23.65,19.35
20130321,000001.SZ,25.41,20.79
20130322,000001.SZ,25.26,20.66
20130325,000001.SZ,25.33,20.73
20130326,000001.SZ,25.04,20.48
20130327,000001.SZ,24.35,19.93
20130328,000001.SZ,24.37,19.94
20130329,000001.SZ,22.02,18.02
20130401,000001.SZ,22.13,18.11
20130402,000001.SZ,22.43,18.35
20130403,000001.SZ,22.48,18.4
20130408,000001.SZ,22.5,18.41
20130409,000001.SZ,21.92,17.94
20130410,000001.SZ,21.93,17.95
20130411,000001.SZ,21.34,17.46
20130412,000001.SZ,21.35,17.47
20130415,000001.SZ,20.79,17.01
20130416,000001.SZ,20.42,16.7
20130417,000001.SZ,20.63,16.88
20130418,000001.SZ,20.34,16.64
20130419,000001.SZ,21.01,17.19
20130422,000001.SZ,22.26,18.22
20130423,000001.SZ,22.25,18.21
20130424,000001.SZ,20.99,17.17
20130425,000001.SZ,21.34,17.46
20130426,000001.SZ,20.71,16.95
20130502,000001.SZ,20.57,16.83
20130503,000001.SZ,20.8,17.02
20130506,000001.SZ,21.7,17.76
20130507,000001.SZ,22.34,18.28
20130508,000001.SZ,22.28,18.23
20130509,000001.SZ,22.42,18.34
20130510,000001.SZ,22.14,18.12
20130513,000001.SZ,22.21,18.17
20130514,000001.SZ,21.91,17.93
20130515,000001.SZ,21.22,17.36
20130516,000001.SZ,21.23,17.37
20130517,000001.SZ,22.34,18.28
20130520,000001.SZ,22.43,18.35
20130521,000001.SZ,23.08,18.88
20130522,000001.SZ,23.21,18.99
20130523,000001.SZ,23.28,19.04
20130524,000001.SZ,22.57,18.47
20130527,000001.SZ,22.76,18.62
20130528,000001.SZ,22.46,18.38
20130529,000001.SZ,23.76,19.44
20130530,000001.SZ,23.41,19.15
20130531,000001.SZ,23.32,19.08
20130603,000001.SZ,23.09,18.89
20130604,000001.SZ,23.0,18.82
20130605,000001.SZ,23.24,19.02
20130606,000001.SZ,22.89,18.73
20130607,000001.SZ,22.14,18.12
20130613,000001.SZ,21.48,17.58
20130614,000001.SZ,20.67,16.91
20130617,000001.SZ,20.97,17.15
20130618,000001.SZ,21.16,17.32
20130619,000001.SZ,21.7,17.76
20130620,000001.SZ,13.11,10.73
20130621,000001.SZ,12.3,10.06
20130624,000001.SZ,12.41,10.15
20130625,000001.SZ,11.17,9.14
20130626,000001.SZ,10.98,8.98
20130627,000001.SZ,10.74,8.78
20130628,000001.SZ,10.56,8.64
20130701,000001.SZ,10.97,8.97
20130702,000001.SZ,10.73,8.78
20130703,000001.SZ,10.56,8.64
20130704,000001.SZ,10.26,8.4
20130705,000001.SZ,10.31,8.43
20130708,000001.SZ,10.31,8.43
20130709,000001.SZ,9.89,8.09
20130710,000001.SZ,9.9,8.1
20130711,000001.SZ,10.34,8.46
20130712,000001.SZ,11.37,9.31
20130715,000001.SZ,11.37,9.31
20130716,000001.SZ,11.56,9.46
20130717,000001.SZ,11.42,9.34
20130718,000001.SZ,11.15,9.13
20130719,000001.SZ,10.8,8.84
20130722,000001.SZ,10.37,8.49
20130723,000001.SZ,10.36,8.48
20130724,000001.SZ,10.96,8.96
20130725,000001.SZ,10.74,8.78
20130726,000001.SZ,10.79,8.83
20130729,000001.SZ,10.6,8.68
20130730,000001.SZ,10.35,8.47
20130731,000001.SZ,10.65,8.71
20130801,000001.SZ,10.55,8.63
20130802,000001.SZ,10.91,8.93
20130805,000001.SZ,10.8,8.84
20130806,000001.SZ,10.93,8.95
20130807,000001.SZ,10.91,8.93
20130808,000001.SZ,10.92,8.94
20130809,000001.SZ,10.88,8.9
20130812,000001.SZ,10.84,8.87
20130813,000001.SZ,11.36,9.3
20130814,000001.SZ,11.55,9.45
20130815,000001.SZ,11.47,9.39
20130816,000001.SZ,11.22,9.18
20130819,000001.SZ,11.64,9.52
20130820,000001.SZ,11.87,9.71
20130821,000001.SZ,12.1,9.9
20130822,000001.SZ,12.0,9.82
20130823,000001.SZ,12.05,9.86
20130826,000001.SZ,11.68,9.56
20130827,000001.SZ,11.99,9.81
20130828,000001.SZ,11.97,9.79
20130829,000001.SZ,11.69,9.57
20130830,000001.SZ,11.7,9.58
20130902,000001.SZ,11.67,9.55
20130903,000001.SZ,11.83,9.68
20130904,000001.SZ,12.32,10.08
20130905,000001.SZ,12.19,9.97
20130906,000001.SZ,12.13,9.93
20130909,000001.SZ,12.13,9.93
20130910,000001.SZ,13.34,10.92
20130911,000001.SZ,13.68,11.2
20130912,000001.SZ,13.96,11.42
20130913,000001.SZ,14.82,12.12
20130916,000001.SZ,14.53,11.89
20130917,000001.SZ,14.52,11.88
20130918,000001.SZ,14.07,11.51
20130923,000001.SZ,14.07,11.51
20130924,000001.SZ,14.17,11.59
20130925,000001.SZ,13.5,11.04
20130926,000001.SZ,13.23,10.83
20130927,000001.SZ,12.83,10.49
20130930,000001.SZ,13.09,10.71
20131008,000001.SZ,13.07,10.69
20131009,000001.SZ,13.43,10.99
20131010,000001.SZ,13.81,11.3
20131011,000001.SZ,13.51,11.05
20131014,000001.SZ,13.96,11.42
20131015,000001.SZ,13.74,11.24
20131016,000001.SZ,13.43,10.99
20131017,000001.SZ,13.21,10.81
20131018,000001.SZ,13.2,10.8
20131021,000001.SZ,13.42,10.98
20131022,000001.SZ,13.56,11.1
20131023,000001.SZ,13.26,10.85
20131024,000001.SZ,13.84,11.32
20131025,000001.SZ,14.3,11.7
20131028,000001.SZ,14.77,12.09
20131029,000001.SZ,14.44,11.82
20131030,000001.SZ,15.53,12.71
20131031,000001.SZ,15.84,12.96
20131101,000001.SZ,15.29,12.51
20131104,000001.SZ,15.26,12.48
20131105,000001.SZ,14.92,12.2
20131106,000001.SZ,15.03,12.29
20131107,000001.SZ,14.47,11.84
20131108,000001.SZ,14.6,11.94
20131111,000001.SZ,14.66,12.0
20131112,000001.SZ,14.74,12.06
20131113,000001.SZ,15.46,12.65
20131114,000001.SZ,14.66,12.0
20131115,000001.SZ,14.45,11.83
20131118,000001.SZ,14.7,12.02
20131119,000001.SZ,15.5,12.68
20131120,000001.SZ,15.2,12.44
20131121,000001.SZ,15.39,12.59
20131122,000001.SZ,15.33,12.55
20131125,000001.SZ,15.04,12.3
20131126,000001.SZ,14.85,12.15
20131127,000001.SZ,14.82,12.12
20131128,000001.SZ,14.93,12.21
20131129,000001.SZ,14.98,12.26
20131202,000001.SZ,14.96,12.24
20131203,000001.SZ,15.13,12.38
20131204,000001.SZ,14.89,12.19
20131205,000001.SZ,14.96,12.24
20131206,000001.SZ,14.77,12.09
20131209,000001.SZ,14.62,11.96
20131210,000001.SZ,14.51,11.87
20131211,000001.SZ,14.62,11.96
20131212,000001.SZ,14.12,11.56
20131213,000001.SZ,13.99,11.45
20131216,000001.SZ,13.81,11.3
20131217,000001.SZ,14.03,11.48
20131218,000001.SZ,13.99,11.45
20131219,000001.SZ,14.04,11.48
20131220,000001.SZ,13.75,11.25
20131223,000001.SZ,13.1,10.72
20131224,000001.SZ,13.15,10.76
20131225,000001.SZ,12.87,10.53
20131226,000001.SZ,12.89,10.55
20131227,000001.SZ,12.6,10.31
20131230,000001.SZ,12.93,10.58
20131231,000001.SZ,12.91,10.57
20140102,000001.SZ,13.48,11.03
20140103,000001.SZ,13.45,11.01
20140106,000001.SZ,13.12,10.74
20140107,000001.SZ,12.84,10.5
20140108,000001.SZ,12.79,10.47
20140109,000001.SZ,12.94,10.58
20140110,000001.SZ,13.0,10.64
20140113,000001.SZ,13.0,10.64
20140114,000001.SZ,12.76,10.44
20140115,000001.SZ,12.89,10.55
20140116,000001.SZ,12.84,10.5
20140117,000001.SZ,12.86,10.52
20140120,000001.SZ,12.63,10.33
20140121,000001.SZ,12.43,10.17
20140122,000001.SZ,12.5,10.22
20140123,000001.SZ,12.97,10.61
20140124,000001.SZ,12.87,10.53
20140127,000001.SZ,12.83,10.49
20140128,000001.SZ,12.53,10.25
20140129,000001.SZ,12.65,10.35
20140130,000001.SZ,12.72,10.4
20140207,000001.SZ,12.54,10.26
20140210,000001.SZ,12.52,10.24
20140211,000001.SZ,12.73,10.41
20140212,000001.SZ,13.2,10.8
20140213,000001.SZ,13.13,10.75
20140214,000001.SZ,13.44,11.0
20140217,000001.SZ,13.29,10.87
20140218,000001.SZ,13.17,10.77
20140219,000001.SZ,12.83,10.49
20140220,000001.SZ,13.2,10.8
20140221,000001.SZ,12.94,10.58
20140224,000001.SZ,12.76,10.44
20140225,000001.SZ,12.28,10.04
20140226,000001.SZ,12.12,9.92
20140227,000001.SZ,12.22,10.0
20140228,000001.SZ,12.36,10.12
20140303,000001.SZ,12.24,10.02
20140304,000001.SZ,12.14,9.94
20140305,000001.SZ,12.08,9.88
20140306,000001.SZ,11.77,9.63
20140307,000001.SZ,11.85,9.69
20140310,000001.SZ,11.88,9.72
20140311,000001.SZ,11.34,9.28
20140312,000001.SZ,11.26,9.22
20140313,000001.SZ,11.39,9.32
20140314,000001.SZ,11.62,9.5
20140317,000001.SZ,11.35,9.29
20140318,000001.SZ,11.52,9.42
20140319,000001.SZ,11.42,9.34
20140320,000001.SZ,11.26,9.22
20140321,000001.SZ,11.11,9.09
20140324,000001.SZ,11.87,9.71
20140325,000001.SZ,11.87,9.71
20140326,000001.SZ,11.66,9.54
20140327,000001.SZ,11.77,9.63
20140328,000001.SZ,11.85,9.69
20140331,000001.SZ,11.86,9.7
20140401,000001.SZ,11.85,9.69
20140402,000001.SZ,11.88,9.72
20140403,000001.SZ,12.0,9.82
20140404,000001.SZ,11.85,9.69
20140408,000001.SZ,11.87,9.71
20140409,000001.SZ,12.41,10.15
20140410,000001.SZ,12.31,10.07
20140411,000001.SZ,12.5,10.22
20140414,000001.SZ,12.54,10.26
20140415,000001.SZ,12.41,10.15
20140416,000001.SZ,12.07,9.87
20140417,000001.SZ,12.09,9.89
20140418,000001.SZ,11.99,9.81
20140421,000001.SZ,11.88,9.72
20140422,000001.SZ,11.76,9.62
20140423,000001.SZ,12.17,9.95
20140424,000001.SZ,12.43,10.17
20140425,000001.SZ,12.35,10.11
20140428,000001.SZ,12.38,10.13
20140429,000001.SZ,12.13,9.93
20140430,000001.SZ,12.28,10.04
20140505,000001.SZ,12.25,10.03
20140506,000001.SZ,12.09,9.89
20140507,000001.SZ,12.05,9.86
20140508,000001.SZ,11.94,9.77
20140509,000001.SZ,12.02,9.84
20140512,000001.SZ,12.16,9.95
20140513,000001.SZ,12.47,10.21
20140514,000001.SZ,12.35,10.11
20140515,000001.SZ,12.44,10.18
20140516,000001.SZ,12.31,10.07
20140519,000001.SZ,12.4,10.14
20140520,000001.SZ,12.4,10.14
20140521,000001.SZ,12.36,10.12
20140522,000001.SZ,12.46,10.2
20140523,000001.SZ,12.53,10.25
20140526,000001.SZ,12.74,10.42
20140527,000001.SZ,12.74,10.42
20140528,000001.SZ,12.74,10.42
20140529,000001.SZ,12.76,10.44
20140530,000001.SZ,12.65,10.35
20140603,000001.SZ,12.65,10.35
20140604,000001.SZ,12.66,10.36
20140605,000001.SZ,12.46,10.2
20140606,000001.SZ,12.57,10.29
20140609,000001.SZ,12.52,10.24
20140610,000001.SZ,12.63,10.33
20140611,000001.SZ,12.93,10.58
20140612,000001.SZ,10.65,8.71
20140613,000001.SZ,10.68,8.74
20140616,000001.SZ,11.13,9.11
20140617,000001.SZ,11.14,9.12
20140618,000001.SZ,11.04,9.04
20140619,000001.SZ,10.85,8.87
20140620,000001.SZ,10.76,8.8
20140623,000001.SZ,10.84,8.87
20140624,000001.SZ,10.75,8.79
20140625,000001.SZ,10.78,8.82
20140626,000001.SZ,10.75,8.79
20140627,000001.SZ,10.8,8.84
20140630,000001.SZ,10.8,8.84
20140701,000001.SZ,10.9,8.92
20140702,000001.SZ,10.85,8.87
20140703,000001.SZ,10.88,8.9
20140704,000001.SZ,10.96,8.96
20140707,000001.SZ,10.9,8.92
20140708,000001.SZ,10.85,8.87
20140709,000001.SZ,10.92,8.94
20140710,000001.SZ,10.62,8.69
20140711,000001.SZ,10.64,8.7
20140714,000001.SZ,10.64,8.7
20140715,000001.SZ,10.69,8.75
20140716,000001.SZ,10.69,8.75
20140717,000001.SZ,10.57,8.65
20140718,000001.SZ,10.55,8.63
20140721,000001.SZ,10.56,8.64
20140722,000001.SZ,10.51,8.6
20140723,000001.SZ,10.7,8.76
20140724,000001.SZ,10.74,8.78
20140725,000001.SZ,11.18,9.14
20140728,000001.SZ,11.24,9.2
20140729,000001.SZ,11.86,9.7
20140730,000001.SZ,11.9,9.74
20140731,000001.SZ,11.83,9.68
20140801,000001.SZ,11.96,9.78
20140804,000001.SZ,11.77,9.63
20140805,000001.SZ,12.02,9.84
20140806,000001.SZ,11.9,9.74
20140807,000001.SZ,11.72,9.59
20140808,000001.SZ,11.55,9.45
20140811,000001.SZ,11.59,9.49
20140812,000001.SZ,11.78,9.64
20140813,000001.SZ,11.66,9.54
20140814,000001.SZ,11.72,9.59
20140815,000001.SZ,11.59,9.49
20140818,000001.SZ,11.64,9.52
20140819,000001.SZ,11.72,9.59
20140820,000001.SZ,11.64,9.52
20140821,000001.SZ,11.52,9.42
20140822,000001.SZ,11.37,9.31
20140825,000001.SZ,11.39,9.32
20140826,000001.SZ,11.23,9.19
20140827,000001.SZ,11.21,9.17
20140828,000001.SZ,11.26,9.22
20140829,000001.SZ,11.17,9.14
20140901,000001.SZ,11.28,9.23
20140902,000001.SZ,11.33,9.27
20140903,000001.SZ,11.5,9.41
20140904,000001.SZ,11.55,9.45
20140905,000001.SZ,11.61,9.5
20140909,000001.SZ,11.63,9.51
20140910,000001.SZ,11.51,9.41
20140911,000001.SZ,11.36,9.3
20140912,000001.SZ,11.41,9.33
20140915,000001.SZ,11.41,9.33
20140916,000001.SZ,11.34,9.28
20140917,000001.SZ,11.28,9.23
20140918,000001.SZ,11.29,9.23
20140919,000001.SZ,11.36,9.3
20140922,000001.SZ,11.42,9.34
20140923,000001.SZ,11.07,9.05
20140924,000001.SZ,11.11,9.09
20140925,000001.SZ,11.31,9.25
20140926,000001.SZ,11.2,9.16
20140929,000001.SZ,11.13,9.11
20140930,000001.SZ,11.13,9.11
20141008,000001.SZ,11.15,9.13
20141009,000001.SZ,11.29,9.23
20141010,000001.SZ,11.22,9.18
20141013,000001.SZ,11.18,9.14
20141014,000001.SZ,11.11,9.09
20141015,000001.SZ,11.13,9.11
20141016,000001.SZ,11.18,9.14
20141017,000001.SZ,11.22,9.18
20141020,000001.SZ,11.13,9.11
20141021,000001.SZ,11.19,9.15
20141022,000001.SZ,11.1,9.08
20141023,000001.SZ,11.11,9.09
20141024,000001.SZ,11.26,9.22
20141027,000001.SZ,11.2,9.16
20141028,000001.SZ,11.02,9.02
20141029,000001.SZ,11.19,9.15
20141030,000001.SZ,11.33,9.27
20141031,000001.SZ,11.47,9.39
20141103,000001.SZ,12.13,9.93
20141104,000001.SZ,12.22,10.0
20141105,000001.SZ,11.94,9.77
20141106,000001.SZ,11.9,9.74
20141107,000001.SZ,11.92,9.76
20141110,000001.SZ,12.0,9.82
20141111,000001.SZ,12.25,10.03
20141112,000001.SZ,12.4,10.14
20141113,000001.SZ,12.32,10.08
20141114,000001.SZ,12.16,9.95
20141117,000001.SZ,12.02,9.84
20141118,000001.SZ,11.84,9.68
20141119,000001.SZ,11.67,9.55
20141120,000001.SZ,11.69,9.57
20141121,000001.SZ,11.69,9.57
20141124,000001.SZ,11.88,9.72
20141125,000001.SZ,11.86,9.7
20141126,000001.SZ,12.08,9.88
20141127,000001.SZ,12.33,10.09
20141128,000001.SZ,12.44,10.18
20141201,000001.SZ,13.68,11.2
20141202,000001.SZ,13.41,10.97
20141203,000001.SZ,14.43,11.81
20141204,000001.SZ,14.41,11.79
20141205,000001.SZ,15.36,12.56
20141208,000001.SZ,15.98,13.08
20141209,000001.SZ,16.75,13.71
20141210,000001.SZ,15.08,12.34
20141211,000001.SZ,15.61,12.77
20141212,000001.SZ,15.31,12.53
20141215,000001.SZ,15.33,12.55
20141216,000001.SZ,14.94,12.22
20141217,000001.SZ,15.83,12.95
20141218,000001.SZ,16.9,13.82
20141219,000001.SZ,16.38,13.4
20141222,000001.SZ,16.5,13.5
20141223,000001.SZ,16.87,13.81
20141224,000001.SZ,16.23,13.28
20141225,000001.SZ,15.48,12.66
20141226,000001.SZ,16.16,13.22
20141229,000001.SZ,16.61,13.59
20141230,000001.SZ,16.41,13.43
20141231,000001.SZ,17.05,13.95
20150105,000001.SZ,17.42,14.26
20150106,000001.SZ,17.62,14.42
20150107,000001.SZ,17.36,14.2
20150108,000001.SZ,17.03,13.93
20150109,000001.SZ,16.46,13.46
20150112,000001.SZ,16.59,13.57
20150113,000001.SZ,16.25,13.29
20150114,000001.SZ,16.15,13.21
