trade_date,ts_code,up_limit,down_limit
20120620,000005.SZ,3.71,3.03
20120621,000005.SZ,3.66,3.0
20120625,000005.SZ,3.69,3.02
20120626,000005.SZ,3.75,3.07
20120627,000005.SZ,3.6,2.94
20120628,000005.SZ,3.49,2.85
20120629,000005.SZ,3.49,2.85
20120702,000005.SZ,3.31,2.71
20120703,000005.SZ,3.3,2.7
20120704,000005.SZ,3.31,2.71
20120705,000005.SZ,3.32,2.72
20120706,000005.SZ,3.19,2.61
20120709,000005.SZ,3.26,2.66
20120710,000005.SZ,3.08,2.52
20120711,000005.SZ,3.0,2.46
20120712,000005.SZ,3.0,2.46
20120713,000005.SZ,3.06,2.5
20120716,000005.SZ,3.07,2.51
20120717,000005.SZ,2.97,2.43
20120718,000005.SZ,3.27,2.67
20120719,000005.SZ,3.25,2.66
20120720,000005.SZ,3.3,2.7
20120723,000005.SZ,3.31,2.71
20120724,000005.SZ,3.19,2.61
20120725,000005.SZ,3.22,2.64
20120726,000005.SZ,3.17,2.59
20120727,000005.SZ,3.14,2.57
20120730,000005.SZ,3.11,2.55
20120731,000005.SZ,3.04,2.48
20120801,000005.SZ,3.0,2.46
20120802,000005.SZ,3.04,2.48
20120803,000005.SZ,3.06,2.5
20120806,000005.SZ,3.08,2.52
20120807,000005.SZ,3.14,2.57
20120808,000005.SZ,3.16,2.58
20120809,000005.SZ,3.14,2.57
20120810,000005.SZ,3.45,2.83
20120813,000005.SZ,3.51,2.87
20120814,000005.SZ,3.3,2.7
20120815,000005.SZ,3.31,2.71
20120816,000005.SZ,3.33,2.73
20120817,000005.SZ,3.26,2.66
20120820,000005.SZ,3.2,2.62
20120821,000005.SZ,3.16,2.58
20120822,000005.SZ,3.21,2.63
20120823,000005.SZ,3.25,2.66
20120824,000005.SZ,3.29,2.69
20120827,000005.SZ,3.3,2.7
20120828,000005.SZ,3.22,2.64
20120829,000005.SZ,3.16,2.58
20120830,000005.SZ,3.07,2.51
20120831,000005.SZ,3.04,2.48
20120903,000005.SZ,3.06,2.5
20120904,000005.SZ,3.11,2.55
20120905,000005.SZ,3.06,2.5
20120906,000005.SZ,3.08,2.52
20120907,000005.SZ,3.1,2.54
20120910,000005.SZ,3.2,2.62
20120911,000005.SZ,3.21,2.63
20120912,000005.SZ,3.32,2.72
20120913,000005.SZ,3.31,2.71
20120914,000005.SZ,3.22,2.64
20120917,000005.SZ,3.23,2.65
20120918,000005.SZ,3.12,2.56
20120919,000005.SZ,3.11,2.55
20120920,000005.SZ,3.19,2.61
20120921,000005.SZ,3.09,2.53
20120924,000005.SZ,3.11,2.55
20120925,000005.SZ,3.14,2.57
20120926,000005.SZ,3.11,2.55
20120927,000005.SZ,3.04,2.48
20120928,000005.SZ,3.11,2.55
20121008,000005.SZ,3.14,2.57
20121009,000005.SZ,3.1,2.54
20121010,000005.SZ,3.17,2.59
20121011,000005.SZ,3.23,2.65
20121012,000005.SZ,3.17,2.59
20121015,000005.SZ,3.19,2.61
20121016,000005.SZ,3.1,2.54
20121017,000005.SZ,3.1,2.54
20121018,000005.SZ,3.12,2.56
20121019,000005.SZ,3.2,2.62
20121022,000005.SZ,3.21,2.63
20121023,000005.SZ,3.25,2.66
20121024,000005.SZ,3.25,2.66
20121025,000005.SZ,3.32,2.72
20121026,000005.SZ,3.23,2.65
20121029,000005.SZ,3.17,2.59
20121030,000005.SZ,3.15,2.57
20121031,000005.SZ,3.15,2.57
20121101,000005.SZ,3.19,2.61
20121102,000005.SZ,3.29,2.69
20121105,000005.SZ,3.39,2.77
20121106,000005.SZ,3.28,2.68
20121107,000005.SZ,3.21,2.63
20121108,000005.SZ,3.22,2.64
20121109,000005.SZ,3.17,2.59
20121112,000005.SZ,3.16,2.58
20121113,000005.SZ,3.25,2.66
20121114,000005.SZ,3.15,2.57
20121115,000005.SZ,3.15,2.57
20121116,000005.SZ,3.09,2.53
20121119,000005.SZ,3.09,2.53
20121120,000005.SZ,3.1,2.54
20121121,000005.SZ,3.09,2.53
20121122,000005.SZ,3.14,2.57
20121123,000005.SZ,3.06,2.5
20121126,000005.SZ,3.06,2.5
20121127,000005.SZ,3.03,2.48
20121128,000005.SZ,2.86,2.34
20121129,000005.SZ,2.72,2.22
20121130,000005.SZ,2.71,2.21
20121203,000005.SZ,2.77,2.27
20121204,000005.SZ,2.74,2.24
20121205,000005.SZ,2.75,2.25
20121206,000005.SZ,2.85,2.33
20121207,000005.SZ,2.85,2.33
20121210,000005.SZ,2.99,2.45
20121211,000005.SZ,2.97,2.43
20121212,000005.SZ,3.27,2.67
20121213,000005.SZ,3.2,2.62
20121214,000005.SZ,3.1,2.54
20121217,000005.SZ,3.19,2.61
20121218,000005.SZ,3.17,2.59
20121219,000005.SZ,3.14,2.57
20121220,000005.SZ,3.19,2.61
20121221,000005.SZ,3.15,2.57
20121224,000005.SZ,3.11,2.55
20121225,000005.SZ,3.12,2.56
20121226,000005.SZ,3.18,2.6
20121227,000005.SZ,3.22,2.64
20121228,000005.SZ,3.18,2.6
20121231,000005.SZ,3.23,2.65
20130104,000005.SZ,3.27,2.67
20130107,000005.SZ,3.25,2.66
20130108,000005.SZ,3.25,2.66
20130109,000005.SZ,3.26,2.66
20130110,000005.SZ,3.26,2.66
20130111,000005.SZ,3.27,2.67
20130114,000005.SZ,3.15,2.57
20130115,000005.SZ,3.22,2.64
20130116,000005.SZ,3.26,2.66
20130117,000005.SZ,3.21,2.63
20130118,000005.SZ,3.21,2.63
20130121,000005.SZ,3.33,2.73
20130122,000005.SZ,3.38,2.76
20130123,000005.SZ,3.3,2.7
20130124,000005.SZ,3.63,2.97
20130125,000005.SZ,3.54,2.9
20130128,000005.SZ,3.44,2.82
20130129,000005.SZ,3.49,2.85
20130130,000005.SZ,3.51,2.87
20130131,000005.SZ,3.51,2.87
20130201,000005.SZ,3.41,2.79
20130204,000005.SZ,3.39,2.77
20130205,000005.SZ,3.41,2.79
20130206,000005.SZ,3.48,2.84
20130207,000005.SZ,3.42,2.8
20130208,000005.SZ,3.43,2.81
20130218,000005.SZ,3.47,2.84
20130219,000005.SZ,3.47,2.84
20130220,000005.SZ,3.4,2.78
20130221,000005.SZ,3.43,2.81
20130222,000005.SZ,3.34,2.74
20130225,000005.SZ,3.31,2.71
20130226,000005.SZ,3.29,2.69
20130227,000005.SZ,3.25,2.66
20130228,000005.SZ,3.25,2.66
20130301,000005.SZ,3.31,2.71
20130304,000005.SZ,3.31,2.71
20130305,000005.SZ,3.03,2.48
20130306,000005.SZ,3.06,2.5
20130307,000005.SZ,3.11,2.55
20130308,000005.SZ,3.11,2.55
20130311,000005.SZ,3.09,2.53
20130312,000005.SZ,3.09,2.53
20130313,000005.SZ,3.04,2.48
20130314,000005.SZ,2.97,2.43
20130315,000005.SZ,2.99,2.45
20130318,000005.SZ,2.96,2.42
20130319,000005.SZ,2.93,2.39
20130320,000005.SZ,2.98,2.44
20130321,000005.SZ,3.05,2.49
20130322,000005.SZ,3.06,2.5
20130325,000005.SZ,3.07,2.51
20130326,000005.SZ,3.1,2.54
20130327,000005.SZ,3.06,2.5
20130328,000005.SZ,3.06,2.5
20130329,000005.SZ,2.96,2.42
20130401,000005.SZ,2.97,2.43
20130402,000005.SZ,2.99,2.45
20130403,000005.SZ,3.0,2.46
20130408,000005.SZ,2.95,2.41
20130409,000005.SZ,2.9,2.38
20130410,000005.SZ,2.96,2.42
20130411,000005.SZ,2.98,2.44
20130412,000005.SZ,3.1,2.54
20130415,000005.SZ,3.0,2.46
20130416,000005.SZ,2.96,2.42
20130417,000005.SZ,3.0,2.46
20130418,000005.SZ,3.0,2.46
20130419,000005.SZ,3.0,2.46
20130422,000005.SZ,3.04,2.48
20130423,000005.SZ,3.01,2.47
20130424,000005.SZ,2.9,2.38
20130425,000005.SZ,2.95,2.41
20130426,000005.SZ,2.87,2.35
20130502,000005.SZ,2.87,2.35
20130503,000005.SZ,2.87,2.35
20130506,000005.SZ,2.92,2.39
20130507,000005.SZ,2.93,2.39
20130508,000005.SZ,2.93,2.39
20130509,000005.SZ,2.93,2.39
20130510,000005.SZ,2.89,2.37
20130513,000005.SZ,2.92,2.39
20130514,000005.SZ,2.94,2.4
20130515,000005.SZ,2.93,2.39
20130516,000005.SZ,2.92,2.39
20130517,000005.SZ,2.97,2.43
20130520,000005.SZ,3.01,2.47
20130521,000005.SZ,3.0,2.46
20130522,000005.SZ,3.01,2.47
20130523,000005.SZ,3.01,2.47
20130524,000005.SZ,3.03,2.48
20130527,000005.SZ,3.09,2.53
20130528,000005.SZ,3.06,2.5
20130529,000005.SZ,3.09,2.53
20130530,000005.SZ,3.1,2.54
20130531,000005.SZ,3.08,2.52
20130603,000005.SZ,3.03,2.48
20130604,000005.SZ,3.04,2.48
20130605,000005.SZ,2.97,2.43
20130606,000005.SZ,2.98,2.44
20130607,000005.SZ,2.93,2.39
20130613,000005.SZ,2.88,2.36
20130614,000005.SZ,2.81,2.3
20130617,000005.SZ,2.82,2.3
20130618,000005.SZ,2.83,2.31
20130619,000005.SZ,2.84,2.32
20130620,000005.SZ,2.81,2.3
20130621,000005.SZ,2.73,2.23
20130624,000005.SZ,2.67,2.19
20130625,000005.SZ,2.51,2.05
20130626,000005.SZ,2.43,1.99
20130627,000005.SZ,2.42,1.98
20130628,000005.SZ,2.51,2.05
20130701,000005.SZ,2.51,2.05
20130702,000005.SZ,2.5,2.04
20130703,000005.SZ,2.49,2.03
20130704,000005.SZ,2.44,2.0
20130705,000005.SZ,2.49,2.03
20130708,000005.SZ,2.49,2.03
20130709,000005.SZ,2.39,1.95
20130710,000005.SZ,2.4,1.96
20130711,000005.SZ,2.48,2.03
20130712,000005.SZ,2.54,2.08
20130715,000005.SZ,2.51,2.05
20130716,000005.SZ,2.53,2.07
20130717,000005.SZ,2.55,2.09
20130718,000005.SZ,2.57,2.11
20130719,000005.SZ,2.51,2.05
20130722,000005.SZ,2.44,2.0
20130723,000005.SZ,2.44,2.0
20130724,000005.SZ,2.5,2.04
20130725,000005.SZ,2.45,2.01
20130726,000005.SZ,2.46,2.02
20130729,000005.SZ,2.46,2.02
20130730,000005.SZ,2.4,1.96
20130731,000005.SZ,2.4,1.96
20130801,000005.SZ,2.41,1.97
20130802,000005.SZ,2.45,2.01
20130805,000005.SZ,2.48,2.03
20130806,000005.SZ,2.5,2.04
20130807,000005.SZ,2.52,2.06
20130808,000005.SZ,2.5,2.04
20130809,000005.SZ,2.49,2.03
20130812,000005.SZ,2.49,2.03
20130813,000005.SZ,2.54,2.08
20130814,000005.SZ,2.59,2.12
20130815,000005.SZ,2.55,2.09
20130816,000005.SZ,2.51,2.05
20130819,000005.SZ,2.49,2.03
20130820,000005.SZ,2.5,2.04
20130821,000005.SZ,2.48,2.03
20130822,000005.SZ,2.5,2.04
20130823,000005.SZ,2.56,2.1
20130826,000005.SZ,2.5,2.04
20130827,000005.SZ,2.54,2.08
20130828,000005.SZ,2.59,2.12
20130829,000005.SZ,2.64,2.16
20130830,000005.SZ,2.88,2.36
20130902,000005.SZ,2.83,2.31
20130903,000005.SZ,2.68,2.2
20130904,000005.SZ,2.76,2.26
20130905,000005.SZ,2.72,2.22
20130906,000005.SZ,2.66,2.18
20130909,000005.SZ,2.7,2.21
20130910,000005.SZ,2.75,2.25
20130911,000005.SZ,2.85,2.33
20130912,000005.SZ,2.82,2.3
20130913,000005.SZ,2.84,2.32
20130916,000005.SZ,2.96,2.42
20130917,000005.SZ,2.87,2.35
20130918,000005.SZ,2.81,2.3
20130923,000005.SZ,2.79,2.29
20130924,000005.SZ,2.82,2.3
20130925,000005.SZ,2.78,2.28
20130926,000005.SZ,2.75,2.25
20130927,000005.SZ,2.66,2.18
20130930,000005.SZ,2.68,2.2
20131008,000005.SZ,2.71,2.21
20131009,000005.SZ,2.76,2.26
20131010,000005.SZ,2.83,2.31
20131011,000005.SZ,3.11,2.55
20131014,000005.SZ,3.11,2.55
20131015,000005.SZ,3.11,2.55
20131016,000005.SZ,3.22,2.64
20131017,000005.SZ,3.08,2.52
20131018,000005.SZ,3.03,2.48
20131021,000005.SZ,3.03,2.48
20131022,000005.SZ,3.06,2.5
20131023,000005.SZ,3.06,2.5
20131024,000005.SZ,2.94,2.4
20131025,000005.SZ,2.95,2.41
20131028,000005.SZ,2.97,2.43
20131029,000005.SZ,3.03,2.48
20131030,000005.SZ,2.92,2.39
20131031,000005.SZ,2.9,2.38
20131101,000005.SZ,2.92,2.39
20131104,000005.SZ,2.84,2.32
20131105,000005.SZ,2.86,2.34
20131106,000005.SZ,2.87,2.35
20131107,000005.SZ,2.89,2.37
20131108,000005.SZ,2.93,2.39
20131111,000005.SZ,2.83,2.31
20131112,000005.SZ,2.82,2.3
20131113,000005.SZ,2.85,2.33
20131114,000005.SZ,2.76,2.26
20131115,000005.SZ,2.75,2.25
20131118,000005.SZ,2.81,2.3
20131119,000005.SZ,2.86,2.34
20131120,000005.SZ,2.92,2.39
20131121,000005.SZ,2.9,2.38
20131122,000005.SZ,3.03,2.48
20131125,000005.SZ,3.0,2.46
20131126,000005.SZ,2.99,2.45
20131127,000005.SZ,2.92,2.39
20131128,000005.SZ,2.92,2.39
20131129,000005.SZ,2.92,2.39
20131202,000005.SZ,2.93,2.39
20131203,000005.SZ,2.81,2.3
20131204,000005.SZ,2.84,2.32
20131205,000005.SZ,2.88,2.36
20131206,000005.SZ,2.88,2.36
20131209,000005.SZ,2.89,2.37
20131210,000005.SZ,2.89,2.37
20131211,000005.SZ,2.93,2.39
20131212,000005.SZ,2.9,2.38
20131213,000005.SZ,2.97,2.43
20131216,000005.SZ,2.92,2.39
20131217,000005.SZ,2.84,2.32
20131218,000005.SZ,2.82,2.3
20131219,000005.SZ,2.82,2.3
20131220,000005.SZ,2.78,2.28
20131223,000005.SZ,2.75,2.25
20131224,000005.SZ,2.7,2.21
20131225,000005.SZ,2.74,2.24
20131226,000005.SZ,2.74,2.24
20131227,000005.SZ,2.68,2.2
20131230,000005.SZ,2.71,2.21
20131231,000005.SZ,2.73,2.23
20140102,000005.SZ,2.75,2.25
20140103,000005.SZ,2.74,2.24
20140106,000005.SZ,2.71,2.21
20140107,000005.SZ,2.62,2.14
20140108,000005.SZ,2.7,2.21
20140109,000005.SZ,2.65,2.17
20140110,000005.SZ,2.62,2.14
20140113,000005.SZ,2.54,2.08
20140114,000005.SZ,2.53,2.07
20140115,000005.SZ,2.59,2.12
20140116,000005.SZ,2.57,2.11
20140117,000005.SZ,2.6,2.12
20140120,000005.SZ,2.54,2.08
20140121,000005.SZ,2.53,2.07
20140122,000005.SZ,2.55,2.09
20140123,000005.SZ,2.61,2.13
20140124,000005.SZ,2.59,2.12
20140127,000005.SZ,2.63,2.15
20140128,000005.SZ,2.61,2.13
20140129,000005.SZ,2.62,2.14
20140130,000005.SZ,2.62,2.14
20140207,000005.SZ,2.59,2.12
20140210,000005.SZ,2.6,2.12
20140211,000005.SZ,2.65,2.17
20140212,000005.SZ,2.66,2.18
20140213,000005.SZ,2.71,2.21
20140214,000005.SZ,2.68,2.2
20140217,000005.SZ,2.72,2.22
20140218,000005.SZ,2.74,2.24
20140219,000005.SZ,2.72,2.22
20140220,000005.SZ,2.75,2.25
20140221,000005.SZ,2.72,2.22
20140224,000005.SZ,2.67,2.19
20140225,000005.SZ,2.61,2.13
20140226,000005.SZ,2.57,2.11
20140227,000005.SZ,2.59,2.12
20140228,000005.SZ,2.55,2.09
20140303,000005.SZ,2.59,2.12
20140304,000005.SZ,2.67,2.19
20140305,000005.SZ,2.64,2.16
20140306,000005.SZ,2.62,2.14
20140307,000005.SZ,2.65,2.17
20140310,000005.SZ,2.6,2.12
20140311,000005.SZ,2.51,2.05
20140312,000005.SZ,2.54,2.08
20140313,000005.SZ,2.57,2.11
20140314,000005.SZ,2.56,2.1
20140317,000005.SZ,2.59,2.12
20140318,000005.SZ,2.59,2.12
20140319,000005.SZ,2.57,2.11
20140320,000005.SZ,2.61,2.13
20140321,000005.SZ,2.56,2.1
20140324,000005.SZ,2.66,2.18
20140325,000005.SZ,2.71,2.21
20140326,000005.SZ,2.75,2.25
20140327,000005.SZ,2.7,2.21
20140328,000005.SZ,2.76,2.26
20140331,000005.SZ,2.92,2.39
20140401,000005.SZ,2.78,2.28
20140402,000005.SZ,2.77,2.27
20140403,000005.SZ,2.83,2.31
20140404,000005.SZ,2.73,2.23
20140408,000005.SZ,2.74,2.24
20140409,000005.SZ,2.75,2.25
20140410,000005.SZ,2.76,2.26
20140411,000005.SZ,2.74,2.24
20140414,000005.SZ,2.73,2.23
20140415,000005.SZ,2.72,2.22
20140416,000005.SZ,2.7,2.21
20140417,000005.SZ,2.74,2.24
20140418,000005.SZ,2.71,2.21
20140421,000005.SZ,2.68,2.2
20140422,000005.SZ,2.62,2.14
20140423,000005.SZ,2.63,2.15
20140424,000005.SZ,2.62,2.14
20140425,000005.SZ,2.61,2.13
20140428,000005.SZ,2.51,2.05
20140429,000005.SZ,2.46,2.02
20140430,000005.SZ,2.49,2.03
20140505,000005.SZ,2.52,2.06
20140506,000005.SZ,2.52,2.06
20140507,000005.SZ,2.52,2.06
20140508,000005.SZ,2.49,2.03
20140509,000005.SZ,2.51,2.05
20140512,000005.SZ,2.48,2.03
20140513,000005.SZ,2.53,2.07
20140514,000005.SZ,2.52,2.06
20140515,000005.SZ,2.54,2.08
20140516,000005.SZ,2.48,2.03
20140519,000005.SZ,2.49,2.03
20140520,000005.SZ,2.46,2.02
20140521,000005.SZ,2.46,2.02
20140522,000005.SZ,2.48,2.03
20140523,000005.SZ,2.46,2.02
20140526,000005.SZ,2.5,2.04
20140527,000005.SZ,2.5,2.04
20140528,000005.SZ,2.5,2.04
20140529,000005.SZ,2.51,2.05
20140530,000005.SZ,2.49,2.03
20140603,000005.SZ,2.48,2.03
20140604,000005.SZ,2.49,2.03
20140605,000005.SZ,2.44,2.0
20140606,000005.SZ,2.46,2.02
20140609,000005.SZ,2.44,2.0
20140610,000005.SZ,2.44,2.0
20140611,000005.SZ,2.46,2.02
20140612,000005.SZ,2.46,2.02
20140613,000005.SZ,2.46,2.02
20140616,000005.SZ,2.48,2.03
20140617,000005.SZ,2.5,2.04
20140618,000005.SZ,2.46,2.02
20140619,000005.SZ,2.46,2.02
20140620,000005.SZ,2.41,1.97
20140623,000005.SZ,2.42,1.98
20140624,000005.SZ,2.43,1.99
20140625,000005.SZ,2.44,2.0
20140626,000005.SZ,2.42,1.98
20140627,000005.SZ,2.45,2.01
20140630,000005.SZ,2.49,2.03
20140701,000005.SZ,2.49,2.03
20140702,000005.SZ,2.5,2.04
20140703,000005.SZ,2.51,2.05
20140704,000005.SZ,2.62,2.14
20140707,000005.SZ,2.63,2.15
20140708,000005.SZ,2.59,2.12
20140709,000005.SZ,2.56,2.1
20140710,000005.SZ,2.52,2.06
20140711,000005.SZ,2.52,2.06
20140714,000005.SZ,2.54,2.08
20140715,000005.SZ,2.56,2.1
20140716,000005.SZ,2.59,2.12
20140717,000005.SZ,2.59,2.12
20140718,000005.SZ,2.55,2.09
20140721,000005.SZ,2.61,2.13
20140722,000005.SZ,2.56,2.1
20140723,000005.SZ,2.6,2.12
20140724,000005.SZ,2.6,2.12
20140725,000005.SZ,2.64,2.16
20140728,000005.SZ,2.65,2.17
20140729,000005.SZ,2.7,2.21
20140730,000005.SZ,2.7,2.21
20140731,000005.SZ,2.7,2.21
20140801,000005.SZ,2.75,2.25
20140804,000005.SZ,2.7,2.21
20140805,000005.SZ,2.76,2.26
20140806,000005.SZ,2.77,2.27
20140807,000005.SZ,2.85,2.33
20140808,000005.SZ,2.79,2.29
20140811,000005.SZ,2.79,2.29
20140812,000005.SZ,2.87,2.35
20140813,000005.SZ,2.87,2.35
20140814,000005.SZ,2.87,2.35
20140815,000005.SZ,2.85,2.33
20140818,000005.SZ,2.86,2.34
20140819,000005.SZ,2.88,2.36
20140820,000005.SZ,2.87,2.35
20140821,000005.SZ,2.9,2.38
20140822,000005.SZ,2.87,2.35
20140825,000005.SZ,2.89,2.37
20140826,000005.SZ,2.89,2.37
20140827,000005.SZ,2.81,2.3
20140828,000005.SZ,2.89,2.37
20140829,000005.SZ,2.81,2.3
20140901,000005.SZ,2.84,2.32
20140902,000005.SZ,2.9,2.38
20140903,000005.SZ,2.93,2.39
20140904,000005.SZ,2.94,2.4
20140905,000005.SZ,2.97,2.43
20140909,000005.SZ,2.94,2.4
20140910,000005.SZ,2.98,2.44
20140911,000005.SZ,2.99,2.45
20140912,000005.SZ,3.06,2.5
20140915,000005.SZ,3.37,2.75
20140916,000005.SZ,3.71,3.03
20140917,000005.SZ,4.08,3.34
20140918,000005.SZ,4.49,3.67
20140919,000005.SZ,4.37,3.57
20140922,000005.SZ,4.35,3.56
20140923,000005.SZ,4.31,3.53
20140924,000005.SZ,4.28,3.5
20140925,000005.SZ,4.32,3.54
20140926,000005.SZ,4.75,3.89
20140929,000005.SZ,4.52,3.7
20140930,000005.SZ,4.38,3.58
20141008,000005.SZ,4.35,3.56
20141009,000005.SZ,4.48,3.66
20141010,000005.SZ,4.39,3.59
20141013,000005.SZ,4.47,3.65
20141014,000005.SZ,4.47,3.65
20141015,000005.SZ,4.73,3.87
20141016,000005.SZ,4.59,3.75
20141017,000005.SZ,4.41,3.61
20141020,000005.SZ,4.47,3.65
20141021,000005.SZ,4.44,3.64
20141022,000005.SZ,4.47,3.65
20141023,000005.SZ,4.58,3.74
20141024,000005.SZ,4.3,3.52
20141027,000005.SZ,4.07,3.33
20141028,000005.SZ,4.05,3.31
20141029,000005.SZ,4.21,3.45
20141030,000005.SZ,4.27,3.49
20141031,000005.SZ,4.21,3.45
20141103,000005.SZ,4.29,3.51
20141104,000005.SZ,4.31,3.53
20141105,000005.SZ,4.3,3.52
20141106,000005.SZ,4.26,3.48
20141107,000005.SZ,4.2,3.44
20141110,000005.SZ,4.09,3.35
20141111,000005.SZ,4.2,3.44
20141112,000005.SZ,3.99,3.27
20141113,000005.SZ,4.08,3.34
20141114,000005.SZ,4.07,3.33
20141117,000005.SZ,4.02,3.29
20141118,000005.SZ,4.06,3.32
20141119,000005.SZ,4.16,3.4
20141120,000005.SZ,4.14,3.38
20141121,000005.SZ,4.06,3.32
20141124,000005.SZ,4.2,3.44
20141125,000005.SZ,4.36,3.56
20141126,000005.SZ,4.35,3.56
20141127,000005.SZ,4.32,3.54
20141128,000005.SZ,4.38,3.58
20141201,000005.SZ,4.4,3.6
20141202,000005.SZ,4.3,3.52
20141203,000005.SZ,4.31,3.53
20141204,000005.SZ,4.36,3.56
20141205,000005.SZ,4.38,3.58
20141208,000005.SZ,4.2,3.44
20141209,000005.SZ,4.25,3.47
20141210,000005.SZ,4.15,3.39
20141211,000005.SZ,4.32,3.54
20141212,000005.SZ,4.75,3.89
20141215,000005.SZ,4.93,4.03
20141216,000005.SZ,4.73,3.87
20141217,000005.SZ,4.86,3.98
20141218,000005.SZ,4.95,4.05
20141219,000005.SZ,4.72,3.86
20141222,000005.SZ,4.52,3.7
20141223,000005.SZ,4.33,3.55
20141224,000005.SZ,4.39,3.59
20141225,000005.SZ,4.37,3.57
20141226,000005.SZ,4.4,3.6
20141229,000005.SZ,4.51,3.69
20141230,000005.SZ,4.51,3.69
20141231,000005.SZ,4.51,3.69
20150105,000005.SZ,4.51,3.69
20150106,000005.SZ,4.51,3.69
20150107,000005.SZ,4.51,3.69
20150108,000005.SZ,4.51,3.69
20150109,000005.SZ,4.51,3.69
20150112,000005.SZ,4.51,3.69
20150113,000005.SZ,4.51,3.69
20150114,000005.SZ,4.51,3.69
