trade_date,ts_code,up_limit,down_limit
20130503,000006.SZ,4.87,3.99
20130506,000006.SZ,4.95,4.05
20130507,000006.SZ,4.95,4.05
20130508,000006.SZ,4.96,4.06
20130509,000006.SZ,4.93,4.03
20130510,000006.SZ,4.84,3.96
20130513,000006.SZ,4.95,4.05
20130514,000006.SZ,4.96,4.06
20130515,000006.SZ,4.94,4.04
20130516,000006.SZ,4.96,4.06
20130517,000006.SZ,5.04,4.12
20130520,000006.SZ,5.15,4.21
20130521,000006.SZ,5.13,4.19
20130522,000006.SZ,5.14,4.2
20130523,000006.SZ,5.19,4.25
20130524,000006.SZ,5.17,4.23
20130527,000006.SZ,5.18,4.24
20130528,000006.SZ,5.19,4.25
20130529,000006.SZ,5.57,4.55
20130530,000006.SZ,5.51,4.51
20130531,000006.SZ,5.43,4.45
20130603,000006.SZ,5.5,4.5
20130604,000006.SZ,5.56,4.55
20130605,000006.SZ,5.48,4.48
20130606,000006.SZ,5.49,4.49
20130607,000006.SZ,5.32,4.36
20130613,000006.SZ,5.26,4.3
20130614,000006.SZ,5.09,4.17
20130617,000006.SZ,5.13,4.19
20130618,000006.SZ,5.07,4.15
20130619,000006.SZ,5.14,4.2
20130620,000006.SZ,4.9,4.01
20130621,000006.SZ,4.7,3.84
20130624,000006.SZ,4.7,3.84
20130625,000006.SZ,4.25,3.47
20130626,000006.SZ,4.43,3.63
20130627,000006.SZ,4.58,3.74
20130628,000006.SZ,4.64,3.8
20130701,000006.SZ,4.69,3.83
20130702,000006.SZ,4.61,3.77
20130703,000006.SZ,4.61,3.77
20130704,000006.SZ,4.49,3.67
20130705,000006.SZ,4.5,3.68
20130708,000006.SZ,4.57,3.74
20130709,000006.SZ,4.43,3.63
20130710,000006.SZ,4.42,3.62
20130711,000006.SZ,4.57,3.74
20130712,000006.SZ,4.72,3.86
20130715,000006.SZ,4.6,3.76
20130716,000006.SZ,4.65,3.81
20130717,000006.SZ,4.66,3.82
20130718,000006.SZ,4.71,3.85
20130719,000006.SZ,4.64,3.8
20130722,000006.SZ,4.49,3.67
20130723,000006.SZ,4.51,3.69
20130724,000006.SZ,4.62,3.78
20130725,000006.SZ,4.53,3.71
20130726,000006.SZ,4.51,3.69
20130729,000006.SZ,4.47,3.65
20130730,000006.SZ,4.37,3.57
20130731,000006.SZ,4.39,3.59
20130801,000006.SZ,4.44,3.64
20130802,000006.SZ,4.52,3.7
20130805,000006.SZ,4.54,3.72
20130806,000006.SZ,4.54,3.72
20130807,000006.SZ,4.55,3.73
20130808,000006.SZ,4.57,3.74
20130809,000006.SZ,4.59,3.75
20130812,000006.SZ,4.63,3.79
20130813,000006.SZ,4.69,3.83
20130814,000006.SZ,4.72,3.86
20130815,000006.SZ,4.77,3.91
20130816,000006.SZ,4.77,3.91
20130819,000006.SZ,4.85,3.97
20130820,000006.SZ,5.03,4.11
20130821,000006.SZ,5.04,4.12
20130822,000006.SZ,5.12,4.19
20130823,000006.SZ,4.87,3.99
20130826,000006.SZ,4.73,3.87
20130827,000006.SZ,4.87,3.99
20130828,000006.SZ,4.96,4.06
20130829,000006.SZ,4.97,4.07
20130830,000006.SZ,5.06,4.14
20130902,000006.SZ,5.24,4.28
20130903,000006.SZ,5.03,4.11
20130904,000006.SZ,5.26,4.3
20130905,000006.SZ,5.1,4.18
20130906,000006.SZ,5.1,4.18
20130909,000006.SZ,5.09,4.17
20130910,000006.SZ,5.21,4.27
20130911,000006.SZ,5.34,4.37
20130912,000006.SZ,5.26,4.3
20130913,000006.SZ,5.25,4.29
20130916,000006.SZ,5.39,4.41
20130917,000006.SZ,5.36,4.38
20130918,000006.SZ,5.23,4.28
20130923,000006.SZ,5.17,4.23
20130924,000006.SZ,5.3,4.34
20130925,000006.SZ,5.28,4.32
20130926,000006.SZ,5.19,4.25
20130927,000006.SZ,5.01,4.1
20130930,000006.SZ,5.06,4.14
20131008,000006.SZ,5.08,4.16
20131009,000006.SZ,5.2,4.26
20131010,000006.SZ,5.25,4.29
20131011,000006.SZ,5.43,4.45
20131014,000006.SZ,5.5,4.5
20131015,000006.SZ,5.36,4.38
20131016,000006.SZ,5.42,4.44
20131017,000006.SZ,5.31,4.35
20131018,000006.SZ,5.4,4.42
20131021,000006.SZ,5.38,4.4
20131022,000006.SZ,5.54,4.54
20131023,000006.SZ,5.41,4.43
20131024,000006.SZ,5.21,4.27
20131025,000006.SZ,5.21,4.27
20131028,000006.SZ,5.13,4.19
20131029,000006.SZ,5.15,4.21
20131030,000006.SZ,4.94,4.04
20131031,000006.SZ,5.04,4.12
20131101,000006.SZ,5.24,4.28
20131104,000006.SZ,5.12,4.19
20131105,000006.SZ,5.16,4.22
20131106,000006.SZ,5.31,4.35
20131107,000006.SZ,5.39,4.41
20131108,000006.SZ,5.58,4.56
20131111,000006.SZ,5.51,4.51
20131112,000006.SZ,5.49,4.49
20131113,000006.SZ,5.42,4.44
20131114,000006.SZ,5.61,4.59
20131115,000006.SZ,5.92,4.84
20131118,000006.SZ,5.83,4.77
20131119,000006.SZ,6.0,4.91
20131120,000006.SZ,6.35,5.19
20131121,000006.SZ,6.42,5.26
20131122,000006.SZ,6.24,5.1
20131125,000006.SZ,6.36,5.2
20131126,000006.SZ,6.6,5.4
20131127,000006.SZ,6.38,5.22
20131128,000006.SZ,6.33,5.18
20131129,000006.SZ,6.4,5.24
20131202,000006.SZ,6.37,5.21
20131203,000006.SZ,6.27,5.13
20131204,000006.SZ,6.47,5.29
20131205,000006.SZ,6.33,5.18
20131206,000006.SZ,6.3,5.16
20131209,000006.SZ,6.13,5.01
20131210,000006.SZ,6.03,4.93
20131211,000006.SZ,6.18,5.06
20131212,000006.SZ,6.12,5.0
20131213,000006.SZ,6.34,5.18
20131216,000006.SZ,6.25,5.11
20131217,000006.SZ,6.09,4.99
20131218,000006.SZ,5.96,4.88
20131219,000006.SZ,6.01,4.91
20131220,000006.SZ,5.76,4.72
20131223,000006.SZ,5.54,4.54
20131224,000006.SZ,5.56,4.55
20131225,000006.SZ,5.6,4.58
20131226,000006.SZ,5.56,4.55
20131227,000006.SZ,5.29,4.33
20131230,000006.SZ,5.38,4.4
20131231,000006.SZ,5.47,4.47
20140102,000006.SZ,5.42,4.44
20140103,000006.SZ,5.36,4.38
20140106,000006.SZ,5.2,4.26
20140107,000006.SZ,4.91,4.01
20140108,000006.SZ,4.9,4.01
20140109,000006.SZ,4.83,3.95
20140110,000006.SZ,4.64,3.8
20140113,000006.SZ,4.54,3.72
20140114,000006.SZ,4.61,3.77
20140115,000006.SZ,4.75,3.89
20140116,000006.SZ,4.71,3.85
20140117,000006.SZ,4.72,3.86
20140120,000006.SZ,4.68,3.83
20140121,000006.SZ,4.61,3.77
20140122,000006.SZ,4.72,3.86
20140123,000006.SZ,5.01,4.1
20140124,000006.SZ,4.9,4.01
20140127,000006.SZ,5.01,4.1
20140128,000006.SZ,4.86,3.98
20140129,000006.SZ,4.79,3.92
20140130,000006.SZ,4.83,3.95
20140207,000006.SZ,4.81,3.93
20140210,000006.SZ,4.86,3.98
20140211,000006.SZ,4.95,4.05
20140212,000006.SZ,5.02,4.1
20140213,000006.SZ,5.09,4.17
20140214,000006.SZ,4.99,4.09
20140217,000006.SZ,5.04,4.12
20140218,000006.SZ,4.98,4.08
20140219,000006.SZ,4.85,3.97
20140220,000006.SZ,4.91,4.01
20140221,000006.SZ,5.03,4.11
20140224,000006.SZ,5.05,4.13
20140225,000006.SZ,4.81,3.93
20140226,000006.SZ,4.64,3.8
20140227,000006.SZ,4.72,3.86
20140228,000006.SZ,4.62,3.78
20140303,000006.SZ,4.73,3.87
20140304,000006.SZ,4.77,3.91
20140305,000006.SZ,4.81,3.93
20140306,000006.SZ,4.73,3.87
20140307,000006.SZ,5.01,4.1
20140310,000006.SZ,4.85,3.97
20140311,000006.SZ,4.68,3.83
20140312,000006.SZ,4.76,3.9
20140313,000006.SZ,4.92,4.02
20140314,000006.SZ,4.9,4.01
20140317,000006.SZ,4.8,3.92
20140318,000006.SZ,4.84,3.96
20140319,000006.SZ,4.75,3.89
20140320,000006.SZ,4.76,3.9
20140321,000006.SZ,4.75,3.89
20140324,000006.SZ,5.02,4.1
20140325,000006.SZ,5.15,4.21
20140326,000006.SZ,5.26,4.3
20140327,000006.SZ,5.16,4.22
20140328,000006.SZ,5.68,4.64
20140331,000006.SZ,6.0,4.91
20140401,000006.SZ,5.93,4.85
20140402,000006.SZ,5.93,4.85
20140403,000006.SZ,6.02,4.92
20140404,000006.SZ,5.7,4.66
20140408,000006.SZ,5.72,4.68
20140409,000006.SZ,5.74,4.7
20140410,000006.SZ,5.61,4.59
20140411,000006.SZ,5.7,4.66
20140414,000006.SZ,5.64,4.62
20140415,000006.SZ,5.72,4.68
20140416,000006.SZ,5.65,4.63
20140417,000006.SZ,5.7,4.66
20140418,000006.SZ,5.63,4.61
20140421,000006.SZ,5.64,4.62
20140422,000006.SZ,5.47,4.47
20140423,000006.SZ,5.52,4.52
20140424,000006.SZ,5.56,4.55
20140425,000006.SZ,5.56,4.55
20140428,000006.SZ,5.42,4.44
20140429,000006.SZ,5.35,4.37
20140430,000006.SZ,5.38,4.4
20140505,000006.SZ,5.34,4.37
20140506,000006.SZ,5.29,4.33
20140507,000006.SZ,5.3,4.34
20140508,000006.SZ,5.03,4.11
20140509,000006.SZ,5.18,4.24
20140512,000006.SZ,5.08,4.16
20140513,000006.SZ,5.18,4.24
20140514,000006.SZ,5.24,4.28
20140515,000006.SZ,5.24,4.28
20140516,000006.SZ,5.07,4.15
20140519,000006.SZ,5.14,4.2
20140520,000006.SZ,5.17,4.23
20140521,000006.SZ,5.08,4.16
20140522,000006.SZ,5.17,4.23
20140523,000006.SZ,5.24,4.28
20140526,000006.SZ,5.4,4.42
20140527,000006.SZ,5.37,4.39
20140528,000006.SZ,5.4,4.42
20140529,000006.SZ,5.38,4.4
20140530,000006.SZ,5.32,4.36
20140603,000006.SZ,5.18,4.24
20140604,000006.SZ,5.17,4.23
20140605,000006.SZ,5.17,4.23
20140606,000006.SZ,5.21,4.27
20140609,000006.SZ,5.07,4.15
20140610,000006.SZ,5.08,4.16
20140611,000006.SZ,5.1,4.18
20140612,000006.SZ,5.08,4.16
20140613,000006.SZ,5.06,4.14
20140616,000006.SZ,5.06,4.14
20140617,000006.SZ,5.1,4.18
20140618,000006.SZ,5.04,4.12
20140619,000006.SZ,4.97,4.07
20140620,000006.SZ,4.79,3.92
20140623,000006.SZ,4.86,3.98
20140624,000006.SZ,4.84,3.96
20140625,000006.SZ,4.88,4.0
20140626,000006.SZ,4.84,3.96
20140627,000006.SZ,5.03,4.11
20140630,000006.SZ,5.07,4.15
20140701,000006.SZ,5.04,4.12
20140702,000006.SZ,5.05,4.13
20140703,000006.SZ,5.05,4.13
20140704,000006.SZ,5.28,4.32
20140707,000006.SZ,5.19,4.25
20140708,000006.SZ,5.2,4.26
20140709,000006.SZ,5.24,4.28
20140710,000006.SZ,5.09,4.17
20140711,000006.SZ,5.09,4.17
20140714,000006.SZ,5.15,4.21
20140715,000006.SZ,5.26,4.3
20140716,000006.SZ,5.21,4.27
20140717,000006.SZ,5.27,4.31
20140718,000006.SZ,5.29,4.33
20140721,000006.SZ,5.37,4.39
20140722,000006.SZ,5.36,4.38
20140723,000006.SZ,5.41,4.43
20140724,000006.SZ,5.36,4.38
20140725,000006.SZ,5.46,4.46
20140728,000006.SZ,5.45,4.46
20140729,000006.SZ,5.49,4.49
20140730,000006.SZ,5.51,4.51
20140731,000006.SZ,5.39,4.41
20140801,000006.SZ,5.47,4.47
20140804,000006.SZ,5.39,4.41
20140805,000006.SZ,5.41,4.43
20140806,000006.SZ,5.41,4.43
20140807,000006.SZ,5.45,4.46
20140808,000006.SZ,5.39,4.41
20140811,000006.SZ,5.36,4.38
20140812,000006.SZ,5.42,4.44
20140813,000006.SZ,5.45,4.46
20140814,000006.SZ,5.54,4.54
20140815,000006.SZ,5.68,4.64
20140818,000006.SZ,5.84,4.78
20140819,000006.SZ,5.98,4.9
20140820,000006.SZ,6.0,4.91
20140821,000006.SZ,5.92,4.84
20140822,000006.SZ,5.87,4.81
20140825,000006.SZ,6.06,4.96
20140826,000006.SZ,5.97,4.89
20140827,000006.SZ,5.8,4.74
20140828,000006.SZ,5.83,4.77
20140829,000006.SZ,5.82,4.76
20140901,000006.SZ,5.91,4.83
20140902,000006.SZ,5.96,4.88
20140903,000006.SZ,6.0,4.91
20140904,000006.SZ,5.91,4.83
20140905,000006.SZ,5.94,4.86
20140909,000006.SZ,6.01,4.91
20140910,000006.SZ,6.15,5.03
20140911,000006.SZ,6.08,4.98
20140912,000006.SZ,6.18,5.06
20140915,000006.SZ,6.18,5.06
20140916,000006.SZ,6.16,5.04
20140917,000006.SZ,5.95,4.87
20140918,000006.SZ,6.16,5.04
20140919,000006.SZ,6.14,5.02
20140922,000006.SZ,6.29,5.15
20140923,000006.SZ,6.3,5.16
20140924,000006.SZ,6.55,5.36
20140925,000006.SZ,6.56,5.36
20140926,000006.SZ,6.45,5.27
20140929,000006.SZ,6.48,5.3
20140930,000006.SZ,6.44,5.27
20141008,000006.SZ,6.45,5.27
20141009,000006.SZ,6.61,5.41
20141010,000006.SZ,6.85,5.61
20141013,000006.SZ,6.94,5.68
20141014,000006.SZ,6.96,5.7
20141015,000006.SZ,6.75,5.53
20141016,000006.SZ,6.85,5.61
20141017,000006.SZ,6.56,5.36
20141020,000006.SZ,6.47,5.29
20141021,000006.SZ,6.49,5.31
20141022,000006.SZ,6.38,5.22
20141023,000006.SZ,6.17,5.05
20141024,000006.SZ,6.25,5.11
20141027,000006.SZ,6.13,5.01
20141028,000006.SZ,6.16,5.04
20141029,000006.SZ,6.3,5.16
20141030,000006.SZ,6.47,5.29
20141031,000006.SZ,6.41,5.25
20141103,000006.SZ,6.91,5.65
20141104,000006.SZ,6.88,5.63
20141105,000006.SZ,6.74,5.52
20141106,000006.SZ,6.88,5.63
20141107,000006.SZ,6.88,5.63
20141110,000006.SZ,6.74,5.52
20141111,000006.SZ,6.86,5.62
20141112,000006.SZ,6.68,5.46
20141113,000006.SZ,6.77,5.54
20141114,000006.SZ,7.01,5.73
20141117,000006.SZ,6.86,5.62
20141118,000006.SZ,6.88,5.63
20141119,000006.SZ,6.86,5.62
20141120,000006.SZ,6.82,5.58
20141121,000006.SZ,6.78,5.54
20141124,000006.SZ,6.68,5.46
20141125,000006.SZ,6.91,5.65
20141126,000006.SZ,7.08,5.8
20141127,000006.SZ,7.11,5.81
20141128,000006.SZ,7.19,5.89
20141201,000006.SZ,7.63,6.25
20141202,000006.SZ,7.37,6.03
20141203,000006.SZ,7.57,6.19
20141204,000006.SZ,7.67,6.27
20141205,000006.SZ,7.85,6.43
20141208,000006.SZ,7.59,6.21
20141209,000006.SZ,7.51,6.15
20141210,000006.SZ,7.26,5.94
20141211,000006.SZ,7.38,6.04
20141212,000006.SZ,7.69,6.29
20141215,000006.SZ,7.45,6.09
20141216,000006.SZ,7.49,6.13
20141217,000006.SZ,7.54,6.17
20141218,000006.SZ,7.65,6.26
20141219,000006.SZ,7.43,6.08
20141222,000006.SZ,7.21,5.9
20141223,000006.SZ,6.94,5.68
20141224,000006.SZ,6.9,5.64
20141225,000006.SZ,7.01,5.73
20141226,000006.SZ,7.06,5.78
20141229,000006.SZ,7.18,5.88
20141230,000006.SZ,7.3,5.98
20141231,000006.SZ,7.4,6.06
20150105,000006.SZ,7.76,6.35
20150106,000006.SZ,7.79,6.37
20150107,000006.SZ,7.54,6.17
20150108,000006.SZ,7.55,6.17
20150109,000006.SZ,7.46,6.1
20150112,000006.SZ,7.37,6.03
20150113,000006.SZ,7.08,5.8
20150114,000006.SZ,7.08,5.8
