trade_date,ts_code,up_limit,down_limit
20181220,000009.SZ,5.02,4.1
20181221,000009.SZ,5.06,4.14
20181224,000009.SZ,4.96,4.06
20181225,000009.SZ,5.03,4.11
20181226,000009.SZ,4.84,3.96
20181227,000009.SZ,4.88,4.0
20181228,000009.SZ,4.73,3.87
20190102,000009.SZ,4.74,3.88
20190103,000009.SZ,4.73,3.87
20190104,000009.SZ,4.66,3.82
20190107,000009.SZ,4.81,3.93
20190108,000009.SZ,4.9,4.01
20190109,000009.SZ,4.97,4.07
20190110,000009.SZ,4.93,4.03
20190111,000009.SZ,4.9,4.01
20190114,000009.SZ,4.92,4.02
20190115,000009.SZ,4.93,4.03
20190116,000009.SZ,4.97,4.07
20190117,000009.SZ,4.91,4.01
20190118,000009.SZ,4.82,3.94
20190121,000009.SZ,4.87,3.99
20190122,000009.SZ,4.9,4.01
20190123,000009.SZ,4.72,3.86
20190124,000009.SZ,4.72,3.86
20190125,000009.SZ,4.73,3.87
20190128,000009.SZ,4.71,3.85
20190129,000009.SZ,4.64,3.8
20190130,000009.SZ,4.61,3.77
20190131,000009.SZ,4.55,3.73
20190201,000009.SZ,4.48,3.66
20190211,000009.SZ,4.66,3.82
20190212,000009.SZ,4.76,3.9
20190213,000009.SZ,4.84,3.96
20190214,000009.SZ,5.02,4.1
20190215,000009.SZ,5.02,4.1
20190218,000009.SZ,5.08,4.16
20190219,000009.SZ,5.24,4.28
20190220,000009.SZ,5.38,4.4
20190221,000009.SZ,5.3,4.34
20190222,000009.SZ,5.28,4.32
20190225,000009.SZ,5.45,4.46
20190226,000009.SZ,5.79,4.73
20190227,000009.SZ,5.71,4.67
20190228,000009.SZ,5.75,4.71
20190301,000009.SZ,5.68,4.64
20190304,000009.SZ,5.81,4.75
20190305,000009.SZ,5.89,4.82
20190306,000009.SZ,6.48,5.3
20190307,000009.SZ,6.84,5.6
20190308,000009.SZ,7.07,5.79
20190311,000009.SZ,6.69,5.47
20190312,000009.SZ,7.05,5.77
20190313,000009.SZ,7.43,6.08
20190314,000009.SZ,7.27,5.95
20190315,000009.SZ,6.83,5.59
20190318,000009.SZ,6.96,5.7
20190319,000009.SZ,7.16,5.86
20190320,000009.SZ,7.23,5.91
20190321,000009.SZ,7.57,6.19
20190322,000009.SZ,8.12,6.64
20190325,000009.SZ,8.32,6.8
20190326,000009.SZ,7.94,6.5
20190327,000009.SZ,7.54,6.17
20190328,000009.SZ,7.44,6.08
20190329,000009.SZ,7.16,5.86
20190401,000009.SZ,7.38,6.04
20190402,000009.SZ,7.57,6.19
20190403,000009.SZ,7.7,6.3
20190404,000009.SZ,7.63,6.25
20190408,000009.SZ,7.91,6.47
20190409,000009.SZ,7.57,6.19
20190410,000009.SZ,7.56,6.18
20190411,000009.SZ,7.44,6.08
20190412,000009.SZ,7.25,5.93
20190415,000009.SZ,7.22,5.9
20190416,000009.SZ,7.24,5.92
20190417,000009.SZ,7.34,6.0
20190418,000009.SZ,7.35,6.01
20190419,000009.SZ,7.3,5.98
20190422,000009.SZ,7.78,6.36
20190423,000009.SZ,7.54,6.17
20190424,000009.SZ,7.23,5.91
20190425,000009.SZ,7.3,5.98
20190426,000009.SZ,6.82,5.58
20190429,000009.SZ,6.8,5.56
20190430,000009.SZ,6.38,5.22
20190506,000009.SZ,6.8,5.56
20190507,000009.SZ,6.47,5.29
20190508,000009.SZ,6.53,5.35
20190509,000009.SZ,6.34,5.18
20190510,000009.SZ,6.11,5.0
20190513,000009.SZ,6.3,5.16
20190514,000009.SZ,6.27,5.13
20190515,000009.SZ,6.23,5.09
20190516,000009.SZ,6.39,5.23
20190517,000009.SZ,6.5,5.32
20190520,000009.SZ,6.17,5.05
20190521,000009.SZ,6.14,5.02
20190522,000009.SZ,6.47,5.29
20190523,000009.SZ,6.28,5.14
20190524,000009.SZ,6.4,5.24
20190527,000009.SZ,6.23,5.09
20190528,000009.SZ,6.38,5.22
20190529,000009.SZ,6.39,5.23
20190530,000009.SZ,6.52,5.34
20190531,000009.SZ,6.45,5.27
20190603,000009.SZ,6.37,5.21
20190604,000009.SZ,6.2,5.08
20190605,000009.SZ,6.15,5.03
20190606,000009.SZ,6.13,5.01
20190610,000009.SZ,5.9,4.82
20190611,000009.SZ,6.06,4.96
20190612,000009.SZ,6.3,5.16
20190613,000009.SZ,6.28,5.14
20190614,000009.SZ,6.34,5.18
20190617,000009.SZ,6.18,5.06
20190618,000009.SZ,6.14,5.02
20190619,000009.SZ,6.09,4.99
20190620,000009.SZ,6.22,5.09
20190621,000009.SZ,6.36,5.2
20190624,000009.SZ,6.44,5.27
20190625,000009.SZ,6.36,5.2
20190626,000009.SZ,6.55,5.36
20190627,000009.SZ,6.39,5.23
20190628,000009.SZ,6.38,5.22
20190701,000009.SZ,6.28,5.14
20190702,000009.SZ,6.44,5.27
20190703,000009.SZ,6.47,5.29
20190704,000009.SZ,6.35,5.19
20190705,000009.SZ,6.31,5.17
20190708,000009.SZ,6.34,5.18
20190709,000009.SZ,6.06,4.96
20190710,000009.SZ,6.09,4.99
20190711,000009.SZ,6.02,4.92
20190712,000009.SZ,6.01,4.91
20190715,000009.SZ,6.01,4.91
20190716,000009.SZ,6.12,5.0
20190717,000009.SZ,6.15,5.03
20190718,000009.SZ,6.15,5.03
20190719,000009.SZ,6.06,4.96
20190722,000009.SZ,5.09,4.17
20190723,000009.SZ,4.95,4.05
20190724,000009.SZ,4.99,4.09
20190725,000009.SZ,5.19,4.25
20190726,000009.SZ,5.15,4.21
20190729,000009.SZ,5.17,4.23
20190730,000009.SZ,5.2,4.26
20190731,000009.SZ,5.27,4.31
20190801,000009.SZ,5.15,4.21
20190802,000009.SZ,5.25,4.29
20190805,000009.SZ,5.14,4.2
20190806,000009.SZ,4.98,4.08
20190807,000009.SZ,4.73,3.87
20190808,000009.SZ,4.69,3.83
20190809,000009.SZ,4.71,3.85
20190812,000009.SZ,4.64,3.8
20190813,000009.SZ,4.7,3.84
20190814,000009.SZ,4.64,3.8
20190815,000009.SZ,4.79,3.92
20190816,000009.SZ,4.73,3.87
20190819,000009.SZ,4.74,3.88
20190820,000009.SZ,5.21,4.27
20190821,000009.SZ,5.21,4.27
20190822,000009.SZ,5.21,4.27
20190823,000009.SZ,5.24,4.28
20190826,000009.SZ,5.25,4.29
20190827,000009.SZ,5.58,4.56
20190828,000009.SZ,5.43,4.45
20190829,000009.SZ,5.24,4.28
20190830,000009.SZ,5.28,4.32
20190902,000009.SZ,5.06,4.14
20190903,000009.SZ,5.19,4.25
20190904,000009.SZ,5.25,4.29
20190905,000009.SZ,5.37,4.39
20190906,000009.SZ,5.37,4.39
20190909,000009.SZ,5.38,4.4
20190910,000009.SZ,5.43,4.45
20190911,000009.SZ,5.42,4.44
20190912,000009.SZ,5.35,4.37
20190916,000009.SZ,5.41,4.43
20190917,000009.SZ,5.35,4.37
20190918,000009.SZ,5.18,4.24
20190919,000009.SZ,5.13,4.19
20190920,000009.SZ,5.17,4.23
20190923,000009.SZ,5.19,4.25
20190924,000009.SZ,5.06,4.14
20190925,000009.SZ,5.02,4.1
20190926,000009.SZ,4.98,4.08
20190927,000009.SZ,4.88,4.0
20190930,000009.SZ,4.95,4.05
20191008,000009.SZ,4.85,3.97
20191009,000009.SZ,5.05,4.13
20191010,000009.SZ,5.08,4.16
20191011,000009.SZ,5.1,4.18
20191014,000009.SZ,5.12,4.19
20191015,000009.SZ,5.23,4.28
20191016,000009.SZ,5.24,4.28
20191017,000009.SZ,5.25,4.29
20191018,000009.SZ,5.19,4.25
20191021,000009.SZ,5.12,4.19
20191022,000009.SZ,5.06,4.14
20191023,000009.SZ,5.1,4.18
20191024,000009.SZ,5.13,4.19
20191025,000009.SZ,5.21,4.27
20191028,000009.SZ,5.28,4.32
20191029,000009.SZ,5.27,4.31
20191030,000009.SZ,5.13,4.19
20191031,000009.SZ,5.07,4.15
20191101,000009.SZ,5.02,4.1
20191104,000009.SZ,5.08,4.16
20191105,000009.SZ,5.08,4.16
20191106,000009.SZ,5.12,4.19
20191107,000009.SZ,5.15,4.21
20191108,000009.SZ,5.13,4.19
20191111,000009.SZ,5.28,4.32
20191112,000009.SZ,5.06,4.14
20191113,000009.SZ,4.99,4.09
20191114,000009.SZ,4.93,4.03
20191115,000009.SZ,4.94,4.04
20191118,000009.SZ,4.9,4.01
20191119,000009.SZ,4.95,4.05
20191120,000009.SZ,4.99,4.09
20191121,000009.SZ,4.95,4.05
20191122,000009.SZ,4.93,4.03
20191125,000009.SZ,4.93,4.03
20191126,000009.SZ,4.93,4.03
20191127,000009.SZ,4.92,4.02
20191128,000009.SZ,4.95,4.05
20191129,000009.SZ,4.9,4.01
20191202,000009.SZ,4.92,4.02
20191203,000009.SZ,4.93,4.03
20191204,000009.SZ,4.93,4.03
20191205,000009.SZ,4.94,4.04
20191206,000009.SZ,4.97,4.07
20191209,000009.SZ,5.04,4.12
20191210,000009.SZ,4.97,4.07
20191211,000009.SZ,5.15,4.21
20191212,000009.SZ,5.1,4.18
20191213,000009.SZ,5.06,4.14
20191216,000009.SZ,5.13,4.19
20191217,000009.SZ,5.2,4.26
20191218,000009.SZ,5.28,4.32
20191219,000009.SZ,5.25,4.29
20191220,000009.SZ,5.29,4.33
20191223,000009.SZ,5.28,4.32
20191224,000009.SZ,5.13,4.19
20191225,000009.SZ,5.32,4.36
20191226,000009.SZ,5.85,4.79
